HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
854867,5,5,0,100956,66589,1,0,2
854874,5,3,0,100532,37987,5,0,2
854882,5,0,0,100850,23700,1,0,8
854892,5,2,0,100934,133348,1,0,8
854971,1,1,0,100524,16558,6,0,8
854982,1,0,0,100689,12663,6,0,8
854993,1,1,0,100830,71559,6,0,3
855001,1,0,0,100693,16427,6,0,8
855003,1,1,0,100815,42152,6,0,2
855006,2,1,0,100802,13817,3,0,8
855040,3,1,0,101044,49841,3,0,1
855053,3,1,0,100917,95555,3,0,8
855069,4,3,0,100983,44905,1,0,8
855098,4,1,0,100753,40186,3,0,3
855137,4,0,0,100778,23392,3,0,2
855148,4,1,0,100699,14719,1,0,2
855156,4,1,0,100930,118722,3,0,2
855177,5,1,0,100883,55705,1,0,2
855181,6,3,0,100961,104679,3,0,2
855199,8,1,0,100502,15373,3,0,8
855209,9,2,0,101015,7119,3,0,8
855230,8,1,0,100764,4000,3,0,8
855237,1,1,0,100551,20234,4,0,8
855252,1,0,0,100924,30239,4,0,8
855261,3,1,0,101007,9444,5,0,2
855288,5,3,0,100986,16776,1,0,8
855312,6,1,0,100798,10168,2,0,2
855319,6,2,0,101017,98124,2,0,2
855349,5,1,0,100739,17858,2,0,2
855368,3,2,0,100757,86241,1,0,2
855369,3,1,0,100991,13369,1,0,8
855409,5,4,0,100961,73186,1,0,2
855410,5,1,0,101065,33281,1,0,8
855435,5,2,0,100852,147396,3,0,8
855441,6,0,0,101002,57176,1,0,8
855465,6,0,0,100973,34226,3,0,8
855467,6,1,0,100683,39361,1,0,2
855474,8,7,0,100799,33813,3,0,2
855480,8,1,0,100710,26863,3,0,8
855490,8,1,0,100963,50149,1,0,8
855497,9,2,0,101066,123438,3,0,2
855506,3,2,0,100732,197030,2,0,8
855519,3,2,0,100523,16785,1,0,8
855522,3,3,0,100678,52199,1,0,8
855530,3,1,0,100656,52867,1,0,2
855538,4,2,0,101039,39627,2,0,3
855561,4,4,0,101042,80872,1,0,2
855573,4,1,0,100728,6024,1,0,8
855574,4,3,0,101007,8543,1,0,2
855576,4,1,0,101017,50426,2,0,2
855613,5,1,0,100541,44884,1,0,8
855617,5,2,0,100971,54028,1,0,3
855647,5,2,0,100851,197611,2,0,2
855661,6,2,0,100891,103314,1,0,8
855710,2,0,0,100978,16720,3,0,8
855761,3,1,0,100890,32366,1,0,2
855797,6,2,0,100787,43527,1,0,8
855813,5,2,0,100739,18898,3,0,8
855848,6,0,0,100980,4818,1,0,8
855899,8,3,0,100536,16729,3,0,8
855904,8,3,0,100554,81409,3,0,8
855945,2,1,0,100888,111097,1,0,2
855950,2,1,0,100856,12351,1,0,8
855973,2,1,0,100692,28494,1,0,8
855982,3,1,0,100779,9197,1,0,8
855986,4,3,0,100532,17408,5,0,8
855988,3,2,0,100689,32456,1,0,8
856004,3,3,0,100525,163030,1,0,8
856007,3,1,0,101009,116844,1,0,8
856030,3,1,0,100932,38280,1,0,8
856048,3,3,0,100756,20739,1,0,8
856052,3,1,0,100852,58481,2,0,8
856084,4,1,0,100506,228388,1,0,8
856085,5,0,0,101051,18312,1,0,2
856099,4,3,0,101038,35415,1,0,2
856120,1,1,0,100954,17879,6,0,2
856136,3,3,0,100510,19680,1,0,2
856143,3,0,0,100670,647,1,0,8
856209,3,1,0,100786,50515,3,0,2
856211,4,3,0,100956,75360,1,0,2
856234,4,3,0,100542,4070,3,0,8
856255,4,3,0,100775,281507,1,0,8
856349,4,1,0,100762,2118,1,0,8
856365,5,1,0,100785,3891,2,0,2
856414,8,3,0,100888,11574,2,0,8
856481,2,0,0,100816,31867,1,0,8
856484,2,1,0,100721,87710,3,0,8
856509,5,1,0,101002,21911,3,0,8
856533,5,3,0,100975,53392,1,0,8
856536,5,4,0,100879,23550,1,0,2
856541,5,1,0,100793,81868,1,0,8
856572,6,1,0,100942,55059,3,0,2
856612,1,0,0,100528,44795,4,0,2
856614,1,1,0,100891,248632,4,0,8
856619,1,1,0,100955,20743,4,0,2
856626,2,0,0,100970,16223,1,0,8
856638,2,2,0,100806,91507,1,0,2
856664,4,4,0,100687,43133,1,0,8
856688,4,2,0,101034,106095,1,0,3
856707,4,1,0,100699,48732,1,0,2
856715,5,2,0,100710,205146,1,0,8
856720,5,0,0,100866,20589,2,0,2
856752,5,2,0,100762,61376,2,0,8
856781,8,4,0,100572,91998,2,0,2
856785,8,1,0,100539,274339,2,0,2
856830,3,1,0,100928,49948,1,0,2
856832,4,1,0,101058,96563,3,0,8
856855,4,1,0,100781,15807,3,0,2
856866,4,1,0,101046,28683,3,0,8
856907,5,0,0,101014,75405,3,0,2
856908,6,0,0,100980,29448,1,0,3
856912,5,1,0,101024,184704,3,0,2
856916,6,0,0,100842,223945,3,0,8
856921,6,0,0,101044,35490,1,0,1
856952,2,2,0,101073,251511,5,0,8
856982,9,4,0,100761,33045,1,0,8
857001,3,1,0,100931,22019,1,0,2
857007,3,2,0,101028,15948,3,0,2
857052,6,1,0,100698,11999,1,0,8
857067,9,4,0,100845,79947,3,0,2
857087,9,2,0,100728,22996,3,0,2
857097,3,2,0,100810,102909,1,0,2
857103,3,1,0,100930,50996,1,0,2
857111,3,2,0,100685,22608,1,0,8
857137,3,2,0,100504,17063,1,0,8
857179,3,1,0,100620,13964,2,0,8
857204,4,0,0,100947,13656,1,0,8
857250,8,2,0,100731,22085,1,0,8
857254,8,3,0,100941,160309,2,0,2
857268,1,1,0,100528,72916,6,0,2
857289,2,2,0,100866,12277,3,0,2
857292,2,0,0,100693,63403,1,0,8
857300,2,0,0,100971,45253,1,0,3
857355,3,1,0,100756,89131,1,0,8
857362,3,1,0,100670,122373,3,0,8
857427,5,5,0,100799,83319,3,0,2
857453,8,3,0,100863,293070,3,0,8
857469,8,4,0,100651,92945,3,0,8
857483,4,3,0,100525,49685,1,0,2
857490,4,1,0,100721,56610,1,0,8
857577,4,2,0,101038,91368,3,0,3
857613,6,1,0,100956,73729,3,0,3
857625,6,1,0,101021,30192,3,0,2
857633,6,2,0,100973,20459,3,0,8
857718,2,2,0,100768,29582,1,0,3
857739,2,0,0,100805,34364,1,0,2
857749,3,1,0,100937,45580,1,0,2
857793,8,6,0,100695,125415,2,0,8
857813,3,2,0,100616,247673,7,0,2
857828,3,1,0,100806,48938,3,0,2
857877,4,3,0,100764,13952,3,0,8
857930,4,2,0,100689,77466,1,0,8
857973,5,3,0,100823,106347,1,0,2
857997,5,2,0,101000,273320,2,0,2
858003,6,1,0,100967,17433,2,0,2
858025,1,0,0,100997,22688,6,0,2
858048,2,1,0,100869,19840,3,0,2
858078,2,2,0,100570,117453,1,0,8
858148,2,1,0,100670,12504,1,0,2
858149,2,2,0,100855,12688,1,0,2
858153,2,0,0,100992,30074,5,0,8
858158,2,2,0,100884,45159,2,0,2
858193,4,1,0,100764,18401,1,0,8
858223,6,1,0,100977,18302,1,0,8
858238,9,5,0,100832,48389,1,0,2
858263,2,1,0,100810,34296,1,0,3
858290,4,2,0,101044,20133,1,0,1
858309,6,1,0,100766,15052,3,0,8
858321,5,1,0,100801,33048,3,0,2
858323,5,2,0,100864,10218,3,0,2
858353,8,0,0,100920,15969,3,0,8
858369,1,0,0,100981,17402,4,0,8
858377,1,1,0,100846,187736,4,0,8
858433,3,2,0,100815,89207,1,0,2
858448,8,2,0,100706,128327,1,0,8
858464,3,2,0,100757,45629,3,0,3
858490,3,0,0,100728,20421,3,0,8
858515,4,0,0,100871,9744,3,0,2
858525,4,2,0,100983,53477,3,0,8
858528,4,0,0,100689,39760,3,0,8
858604,4,2,0,100671,15291,1,0,8
858606,4,3,0,100515,57952,1,0,2
858614,4,0,0,100975,29280,1,0,3
858622,4,2,0,100801,33140,1,0,2
858694,1,0,0,100873,10338,6,0,2
858697,2,1,0,100897,46458,3,0,8
858708,3,0,0,100941,67633,3,0,2
858748,5,1,0,100971,74851,3,0,8
858750,5,1,0,100943,10962,3,0,2
858786,4,1,0,100737,19863,1,0,8
858789,4,3,0,100850,175822,1,0,8
858820,5,3,0,100647,86711,1,0,8
858834,6,1,0,101058,167060,2,0,8
858835,6,0,0,100896,133612,2,0,2
858888,3,0,0,100766,41609,3,0,2
858897,3,2,0,100774,170567,3,0,2
858929,5,3,0,100964,65404,3,0,2
858930,5,3,0,100566,188203,7,0,2
858962,1,0,0,100724,2991,4,0,2
858967,2,0,0,100935,185065,1,0,3
858997,4,1,0,100936,19781,1,0,2
859005,4,3,0,101058,15273,1,0,8
859022,5,0,0,100508,62811,2,0,2
859035,2,1,0,100934,49803,3,0,8
859043,3,1,0,100506,179393,7,0,8
859062,5,1,0,100921,118588,3,0,2
859068,5,0,0,100668,62837,3,0,2
859099,8,2,0,100768,19192,3,0,8
859114,5,2,0,100975,88375,1,0,8
859127,8,2,0,100624,85450,2,0,8
859137,1,0,0,101078,2091,6,0,8
859138,1,0,0,100676,16997,6,0,2
859145,1,0,0,100685,17693,6,0,8
859163,1,1,0,100536,32488,6,0,3
859181,2,0,0,100945,53909,7,0,2
859183,2,0,0,100737,162675,3,0,8
859217,5,1,0,100696,46704,3,0,3
859238,1,0,0,100889,109152,4,0,8
859263,4,2,0,101073,268780,1,0,8
859291,3,1,0,100536,60235,7,0,2
859312,5,1,0,100971,40237,3,0,8
859326,5,1,0,100739,57365,3,0,8
859351,1,0,0,100683,19021,4,0,8
859373,3,2,0,100868,130128,2,0,2
859382,3,2,0,100887,85986,1,0,8
859390,4,1,0,100954,67695,1,0,2
859404,6,2,0,100749,31973,2,0,8
859424,2,0,0,101012,78575,3,0,2
859453,3,0,0,100984,88003,3,0,2
859460,4,2,0,101073,239358,7,0,8
859464,4,0,0,100805,42671,3,0,2
859497,8,2,0,100981,42726,3,0,2
859521,2,0,0,100975,92318,1,0,8
859527,4,2,0,100852,87804,2,0,8
859529,4,1,0,100984,15323,2,0,8
859537,3,0,0,100779,99332,3,0,8
859569,5,2,0,100675,160155,3,0,8
859573,5,4,0,100812,24528,3,0,2
859626,5,1,0,100906,110968,2,0,2
859635,5,1,0,100956,72914,1,0,2
859638,5,1,0,100776,23280,5,0,8
859668,5,0,0,101007,13310,3,0,2
859672,5,2,0,100741,24401,3,0,3
859727,8,0,0,100780,11193,2,0,3
859731,9,1,0,100514,110019,1,0,8
859736,1,0,0,100731,26821,6,0,8
859753,1,0,0,100689,10177,6,0,8
859764,2,0,0,100678,176954,1,0,2
859766,2,0,0,100810,31784,3,0,2
859768,2,1,0,100737,70799,3,0,8
859773,2,0,0,101015,9555,3,0,2
859783,2,0,0,100762,212298,3,0,8
859784,2,0,0,100737,44776,1,0,8
859811,2,1,0,100696,34972,3,0,8
859815,2,1,0,100794,46595,3,0,3
859824,3,0,0,100904,10704,3,0,2
859826,3,1,0,100892,106321,3,0,2
859828,3,1,0,100523,45199,7,0,8
859844,4,1,0,101058,18853,3,0,8
859850,4,1,0,100724,59403,3,0,2
859863,4,1,0,100815,28070,3,0,2
859869,4,2,0,100779,24815,3,0,8
859891,1,0,0,100541,18456,4,0,8
859896,1,0,0,100721,43004,4,0,2
859903,1,1,0,100511,56750,4,0,2
859986,3,1,0,101066,89067,7,0,2
860013,4,1,0,100894,86292,1,0,2
860049,4,3,0,100706,1037,3,0,8
860074,1,0,0,100752,9881,4,0,8
860082,1,0,0,100556,9242,4,0,8
860083,1,0,0,100545,56649,4,0,8
860084,1,0,0,100956,14768,4,0,2
860106,3,1,0,100689,15486,1,0,8
860168,5,2,0,100502,15883,3,0,8
860179,6,2,0,100842,14486,3,0,8
860192,1,0,0,100975,28773,4,0,3
860215,2,0,0,101012,32373,1,0,3
860256,4,1,0,100696,22137,1,0,8
860262,4,2,0,100732,44067,1,0,2
860263,5,1,0,100989,8683,1,0,8
860290,1,0,0,100855,54261,6,0,2
860307,2,0,0,100686,1812,7,0,8
860313,4,2,0,101001,38778,3,0,8
860321,4,1,0,100977,88060,3,0,2
860329,9,2,0,100567,74059,3,0,3
860339,1,0,0,100541,38172,4,0,2
860341,1,0,0,100721,5084,4,0,3
860367,4,1,0,100892,39867,3,0,8
860434,2,0,0,100785,11707,1,0,3
860435,2,1,0,100920,63776,3,0,8
860499,3,2,0,100724,16831,3,0,8
860502,3,2,0,100500,66940,7,0,8
860516,4,2,0,100930,106699,3,0,2
860521,4,2,0,100528,92066,3,0,8
860522,4,2,0,100761,14685,3,0,8
860529,6,2,0,100953,29627,3,0,2
860544,2,0,0,100878,96768,1,0,2
860548,4,0,0,100940,82473,1,0,8
860587,8,7,0,100846,64861,3,0,2
860591,1,0,0,100871,38357,4,0,8
860595,1,0,0,100819,4500,4,0,2
860627,3,2,0,100692,60816,1,0,8
860628,3,0,0,101073,34546,1,0,8
860670,3,2,0,100706,23825,7,0,8
860715,5,1,0,100718,16847,3,0,2
860716,5,1,0,100532,70206,3,0,8
860737,2,1,0,100505,8465,7,0,2
860755,4,1,0,100500,21220,3,0,8
860780,8,6,0,100544,46036,3,0,8
860798,3,2,0,101058,46966,7,0,8
860814,1,0,0,100979,48307,6,0,3
860856,1,1,0,100556,49031,4,0,8
860858,2,0,0,101073,236160,5,0,2
860861,2,1,0,100522,26088,5,0,8
860867,1,1,0,101068,44965,4,0,2
860869,4,2,0,101058,94611,1,0,8
860871,2,2,0,101073,145737,5,0,8
860898,1,1,0,100752,25255,4,0,8
860995,3,1,0,100992,25423,1,0,8
861011,1,0,0,101062,12731,4,0,2
861029,2,1,0,100739,22957,7,0,8
861073,1,1,0,100624,39142,4,0,8
861078,1,1,0,101063,20430,4,0,2
861128,2,1,0,100616,199702,3,0,2
861177,2,2,0,100521,42642,5,0,8
861193,2,0,0,101066,22821,5,0,3
861205,3,3,0,101073,115612,1,0,8
861210,3,3,0,101070,116264,5,0,8
861215,4,2,0,100961,124090,1,0,2
861271,2,1,0,100906,48087,7,0,3
861303,3,2,0,100584,138697,1,0,2
861320,3,1,0,100731,7306,3,0,8
861333,2,1,0,100537,8883,7,0,2
861348,2,2,0,100521,90489,7,0,8
861360,3,0,0,100865,10555,1,0,2
861383,4,2,0,100575,52491,1,0,2
861432,1,1,0,100637,21251,4,0,8
861445,1,1,0,100553,52849,4,0,2
861479,2,1,0,100907,42437,5,0,8
861494,3,2,0,100525,87079,1,0,8
861496,2,1,0,100852,33117,5,0,2
861533,3,1,0,100826,83646,1,0,3
861565,4,2,0,100649,15696,2,0,8
861586,1,1,0,100706,72409,6,0,8
861590,2,0,0,101073,119307,7,0,8
861626,2,2,0,100865,23561,5,0,3
861652,5,2,0,100572,14719,7,0,2
861678,2,2,0,100656,74352,5,0,2
861736,2,1,0,100734,31611,7,0,2
861785,2,0,0,101058,47014,3,0,8
861790,4,2,0,100529,39142,3,0,8
861872,2,1,0,100653,35550,2,0,2
861942,2,2,0,100614,295005,1,0,2
861943,2,1,0,100540,61909,3,0,3
861987,1,1,0,100550,100515,4,0,8
862000,1,1,0,100730,12832,6,0,8
862060,3,1,0,100598,159732,1,0,2
862106,1,1,0,100650,27202,4,0,3
862160,4,1,0,100991,47832,1,0,8
862170,2,2,0,101058,50704,1,0,8
862171,3,1,0,100935,100178,3,0,2
862178,4,2,0,100832,78731,3,0,3
862180,4,1,0,100724,13335,3,0,8
862213,4,1,0,101073,55945,1,0,8
862236,3,1,0,100918,9645,2,0,3
862306,2,0,0,101058,11181,3,0,8
862418,4,1,0,101034,82085,1,0,2
862423,1,1,0,101079,37733,4,0,2
862424,1,1,0,100657,17960,4,0,8
862444,3,2,0,101051,64227,1,0,2
862460,2,2,0,100852,89036,1,0,8
862466,4,2,0,100540,14039,1,0,8
862517,3,3,0,100852,81334,1,0,8
862520,4,3,0,101020,9866,1,0,2
862581,4,1,0,100567,91561,1,0,2
862587,2,1,0,100833,30617,2,0,2
862593,2,2,0,100724,23815,5,0,8
862602,3,2,0,101008,6645,2,0,2
862624,5,4,0,101009,243695,3,0,8
862671,5,1,0,101028,3408,2,0,2
862704,2,0,0,100632,4725,3,0,8
862712,2,1,0,100659,72488,7,0,2
862749,4,2,0,100536,31281,1,0,8
862770,4,1,0,101044,9199,1,0,1
862781,2,1,0,100738,114893,3,0,2
862795,5,4,0,100728,144198,3,0,8
862810,1,0,0,100897,58279,4,0,8
862820,1,1,0,100706,2183,6,0,8
862822,1,1,0,100521,23446,6,0,8
862838,4,0,0,100845,64034,1,0,2
862877,1,1,0,100963,76899,6,0,3
862884,2,2,0,101025,209565,7,0,8
862918,1,0,0,100542,22738,6,0,8
863007,2,0,0,100962,68385,1,0,2
863092,2,0,0,100951,24862,1,0,3
863136,5,3,0,100734,87997,3,0,3
863142,2,2,0,100705,89787,5,0,8
863191,2,1,0,100801,7846,3,0,8
863218,2,2,0,100938,60952,3,0,8
863236,3,2,0,100872,39730,7,0,2
863247,3,2,0,100661,102765,7,0,3
863250,4,2,0,100784,3955,3,0,2
863269,1,1,0,100749,15431,4,0,2
863271,1,0,0,100683,50430,4,0,2
863286,1,1,0,100581,83752,4,0,2
863312,1,1,0,100560,55232,4,0,8
863340,2,1,0,101073,38172,5,0,8
863380,2,2,0,100984,51554,5,0,8
863389,2,1,0,100993,13442,5,0,8
863394,4,1,0,101051,52381,1,0,2
863432,3,2,0,100560,55291,5,0,8
863441,3,2,0,101017,14128,2,0,8
863478,4,1,0,100953,47608,1,0,2
863508,1,0,0,100515,54921,6,0,8
863515,1,1,0,100689,27613,6,0,8
863532,2,2,0,100873,105614,7,0,2
863553,2,2,0,100550,42972,3,0,8
863616,5,1,0,100934,54317,1,0,8
863618,5,2,0,100796,38137,3,0,2
863622,8,3,0,100764,38466,3,0,8
863625,1,1,0,100506,92635,4,0,8
863653,2,2,0,100980,67342,5,0,8
863663,2,2,0,100960,69834,1,0,2
863705,1,0,0,100741,34951,6,0,8
863708,1,0,0,101020,36968,6,0,2
863745,1,0,0,100712,18185,6,0,8
863791,1,1,0,100721,34078,6,0,8
863837,2,1,0,101027,18459,3,0,2
863844,2,1,0,100516,23057,3,0,8
863851,2,1,0,100897,43135,3,0,8
863861,2,1,0,100855,57063,3,0,2
863890,2,1,0,100560,49143,7,0,8
863903,2,1,0,100843,38115,3,0,2
863916,2,1,0,100724,18227,3,0,8
863956,3,1,0,100677,9378,3,0,8
863963,3,1,0,100980,58185,3,0,8
863983,3,2,0,100762,20649,3,0,8
863989,3,1,0,100953,42772,3,0,3
864071,5,3,0,100960,69110,3,0,2
864167,5,3,0,100828,25686,7,0,2
864182,5,1,0,100973,43673,3,0,8
864246,1,0,0,100616,36635,4,0,2
864292,2,1,0,100903,92118,5,0,2
864300,2,0,0,101027,91583,2,0,8
864306,2,2,0,100712,27927,2,0,8
864318,2,1,0,100947,67745,2,0,8
864319,2,2,0,100992,9798,5,0,8
864325,2,1,0,100930,47473,5,0,2
864365,2,1,0,100958,81700,1,0,3
864366,2,2,0,100938,84028,5,0,8
864410,2,0,0,100768,37348,5,0,8
864416,2,1,0,101046,33761,1,0,8
864423,3,2,0,100838,61585,1,0,8
864469,3,1,0,100879,57244,2,0,2
864493,3,3,0,100712,160155,5,0,8
864518,3,2,0,100739,26627,2,0,8
864525,4,3,0,100671,63146,5,0,8
864530,4,4,0,100989,14719,1,0,8
864546,4,4,0,101034,24909,5,0,3
864568,4,2,0,100938,247654,1,0,8
864581,5,2,0,100676,48576,1,0,8
864611,5,5,0,101038,23890,1,0,2
864642,5,2,0,100959,22309,1,0,3
864652,6,4,0,100684,57365,2,0,2
864690,2,2,0,101029,15212,3,0,2
864721,3,2,0,100897,83766,1,0,8
864734,3,1,0,100793,33171,1,0,8
864784,1,1,0,100572,31419,4,0,2
864797,2,2,0,100978,41076,5,0,3
864807,2,1,0,101051,77741,1,0,2
864873,3,1,0,100514,58892,1,0,8
864895,1,1,0,100960,15123,6,0,2
864922,2,1,0,100699,99181,7,0,2
864950,2,1,0,101066,113060,7,0,2
864957,2,2,0,100964,63825,1,0,3
864995,4,1,0,100626,12530,7,0,2
864999,4,2,0,100740,17087,1,0,8
865039,2,1,0,100626,99935,5,0,2
865068,5,1,0,100883,87211,1,0,3
865072,5,1,0,101033,52718,1,0,3
865079,6,4,0,100871,17808,2,0,2
865084,2,1,0,101066,4452,7,0,2
865122,4,0,0,101044,42450,3,0,1
865145,5,2,0,100975,9564,3,0,8
865226,4,2,0,100850,19055,1,0,2
865246,2,2,0,100924,44022,7,0,8
865263,8,4,0,100981,11645,3,0,8
865287,5,2,0,100888,9698,1,0,8
865306,3,2,0,100952,60349,1,0,3
865323,2,2,0,100940,54229,7,0,8
865351,3,2,0,101020,40268,3,0,2
865364,4,1,0,101034,34057,3,0,2
865370,6,4,0,100961,51695,3,0,2
865415,2,1,0,100947,133886,5,0,3
865436,3,2,0,100956,76084,1,0,2
865446,3,2,0,100924,113892,2,0,8
865456,3,1,0,100930,128384,2,0,2
865494,6,1,0,100673,16890,2,0,2
865510,2,2,0,100706,92546,3,0,3
865511,2,1,0,101023,37003,3,0,2
865519,4,1,0,101025,47451,1,0,8
865528,5,2,0,100509,28039,1,0,8
865531,3,2,0,101073,883,1,0,8
865585,8,1,0,101037,109737,2,0,3
865604,2,2,0,100502,57272,7,0,8
865606,3,2,0,100550,18084,3,0,8
865627,4,2,0,100944,54721,3,0,2
865629,4,0,0,100695,9201,1,0,2
865638,5,2,0,100925,60239,3,0,2
865640,5,1,0,100674,19841,1,0,8
865643,4,2,0,100960,66353,1,0,2
865648,4,2,0,101070,53721,7,0,8
865649,4,2,0,100689,14508,1,0,2
865676,1,1,0,100963,8219,4,0,8
865698,2,2,0,100963,158056,5,0,3
865738,3,1,0,100556,99133,3,0,8
865752,2,2,0,101058,40213,1,0,8
865875,3,1,0,100960,30229,1,0,2
865889,4,1,0,100978,10126,1,0,3
865890,4,4,0,100924,59450,2,0,8
865894,6,1,0,100806,31169,1,0,2
865917,2,2,0,100544,62380,7,0,8
865920,2,2,0,100947,34914,7,0,2
865968,3,1,0,100673,21288,1,0,8
866002,5,0,0,100975,27426,3,0,8
866061,4,2,0,101073,7560,1,0,8
866065,4,2,0,101065,129090,1,0,8
866066,4,2,0,100975,30375,1,0,8
866077,5,3,0,100798,29837,1,0,3
866169,2,1,0,100940,54288,7,0,8
866173,2,1,0,100555,32951,7,0,8
866186,2,2,0,100585,88095,1,0,2
866189,2,0,0,100676,47234,3,0,3
866248,3,1,0,100737,145737,3,0,8
866289,4,2,0,101034,83298,3,0,3
866311,4,2,0,100879,27622,3,0,2
866357,4,1,0,100675,21967,3,0,8
866364,4,2,0,100761,62707,1,0,8
866404,5,2,0,100856,32834,1,0,2
866464,1,1,0,100764,16184,4,0,8
866469,1,1,0,100514,23471,4,0,8
866475,1,1,0,100631,45085,4,0,2
866478,1,1,0,101058,7281,4,0,8
866492,1,1,0,100879,93938,4,0,2
866510,2,2,0,100521,101750,1,0,2
866519,2,2,0,100871,41924,2,0,8
866538,2,2,0,100920,172492,2,0,8
866540,2,1,0,100721,39983,5,0,8
866558,2,2,0,101062,41245,5,0,2
866561,2,2,0,100875,35567,2,0,2
866575,2,2,0,100883,147115,2,0,3
866626,3,3,0,100981,50293,1,0,8
866633,3,3,0,100924,112496,5,0,8
866651,3,1,0,101073,24821,1,0,8
866655,3,3,0,100865,4725,1,0,2
866690,4,1,0,100721,9561,1,0,8
866695,4,2,0,100880,41967,1,0,2
866712,4,1,0,100721,16092,1,0,8
866715,4,2,0,100963,62166,1,0,2
866733,4,3,0,100907,5032,2,0,8
866737,4,1,0,100903,15331,1,0,2
866768,5,2,0,100847,17473,1,0,2
866779,5,1,0,101023,213116,2,0,8
866788,5,2,0,100870,85068,1,0,3
866790,5,2,0,100798,95539,1,0,2
866791,5,0,0,100776,30063,1,0,8
866816,8,8,0,100981,40672,2,0,8
866858,2,1,0,101016,104666,7,0,2
866861,2,2,0,100939,15607,7,0,2
866876,5,2,0,100582,34218,1,0,3
866884,4,2,0,100964,63983,1,0,2
866909,6,2,0,100891,60233,1,0,8
866949,4,2,0,100741,33935,1,0,8
866959,5,4,0,100850,18359,2,0,3
866960,5,2,0,100983,186060,1,0,8
866964,5,1,0,101039,38269,2,0,8
866967,6,1,0,100951,87406,2,0,2
866982,1,1,0,100564,61257,6,0,8
867015,3,2,0,100852,9207,1,0,8
867016,3,1,0,101073,4836,1,0,8
867041,4,2,0,100767,49817,1,0,8
867043,5,2,0,101020,3019,3,0,3
867129,2,2,0,100550,32820,5,0,8
867141,3,1,0,100761,27751,1,0,8
867166,3,2,0,100792,58209,1,0,2
867201,6,1,0,100953,100906,2,0,2
867213,2,1,0,100665,52655,3,0,3
867244,2,2,0,100561,49443,7,0,2
867250,2,2,0,100713,23460,7,0,8
867258,4,2,0,100871,44512,1,0,2
867284,4,2,0,100879,46303,1,0,2
867286,4,2,0,100842,22121,3,0,8
867296,4,2,0,100916,34890,1,0,2
867320,4,2,0,100711,327,1,0,8
867343,3,2,0,100951,106666,1,0,2
867375,5,2,0,100670,37981,1,0,8
867388,5,2,0,100847,14775,1,0,2
867403,2,2,0,100891,15889,7,0,2
867407,2,2,0,100778,65367,1,0,8
867430,2,2,0,100993,264582,3,0,2
867439,2,2,0,101073,147277,7,0,8
867485,5,1,0,101001,38141,1,0,8
867521,2,2,0,101065,95716,5,0,8
867528,2,2,0,100647,94678,5,0,8
867532,3,2,0,100938,34440,1,0,8
867562,2,2,0,100842,12800,5,0,2
867576,4,2,0,100984,29897,1,0,8
867582,4,3,0,101027,211341,1,0,8
867586,4,1,0,100947,75148,2,0,8
867591,4,2,0,101042,81811,1,0,2
867618,6,1,0,101073,9913,2,0,8
867630,1,1,0,100930,41466,6,0,2
867651,3,2,0,100562,33118,3,0,8
867668,3,2,0,100970,30017,1,0,8
867695,5,4,0,100842,29853,1,0,2
867731,3,1,0,101073,5949,5,0,8
867736,3,3,0,100632,14579,5,0,8
867775,2,2,0,100626,112123,7,0,3
867785,1,0,0,100734,21275,6,0,8
867829,5,1,0,100574,177682,7,0,2
867851,2,2,0,100682,17328,2,0,8
867883,4,1,0,100888,43865,1,0,2
867912,1,1,0,100916,87001,6,0,3
867917,1,1,0,100870,2166,6,0,2
867926,1,1,0,100517,24495,6,0,8
867978,4,2,0,101073,107439,7,0,8
867982,4,2,0,100553,14473,1,0,8
868004,4,3,0,101062,576,7,0,2
868021,5,3,0,100677,44053,1,0,2
868034,3,0,0,100562,9004,2,0,8
868050,3,1,0,100984,21159,1,0,8
868075,3,2,0,100800,63537,1,0,2
868099,4,2,0,100762,7293,1,0,8
868140,4,2,0,100978,15851,3,0,8
868143,4,1,0,100960,235136,3,0,2
868152,6,1,0,100981,51089,3,0,8
868166,8,4,0,100980,19101,3,0,3
868168,2,2,0,100961,58453,5,0,2
868210,2,2,0,100970,64289,5,0,2
868229,3,2,0,101073,304599,1,0,8
868260,2,2,0,100815,288833,3,0,3
868293,5,4,0,100986,15719,3,0,8
868294,5,1,0,100879,13221,3,0,2
868309,5,1,0,100851,20414,3,0,8
868336,1,1,0,100993,25357,4,0,8
868337,1,1,0,100936,57086,4,0,2
868349,1,1,0,101073,4798,4,0,8
868402,5,1,0,101039,111320,1,0,8
868406,6,2,0,100891,41320,1,0,2
868418,6,2,0,100851,26006,2,0,8
868472,3,0,0,100734,41508,3,0,8
868473,3,2,0,100724,9693,1,0,2
868502,4,2,0,100699,88192,1,0,2
868572,6,1,0,100676,172754,3,0,8
868580,6,0,0,100849,105885,3,0,3
868589,6,0,0,100673,53138,1,0,8
868602,8,3,0,101036,24569,1,0,2
868620,2,2,0,101073,209296,1,0,8
868633,2,2,0,101048,47589,1,0,2
868649,2,2,0,100951,74182,5,0,2
868668,2,1,0,101058,49409,1,0,8
868700,4,1,0,100971,44375,1,0,3
868715,4,1,0,100978,28395,2,0,8
868721,4,2,0,100910,203646,1,0,8
