PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
2692503,977690,41,1,1,2,3,2,9
2692504,977690,32,2,1,1,3,1,9
2692505,977690,39,3,1,2,3,2,13
2692848,977778,7,1,1,4,1,7,1
2692849,977778,33,2,2,1,3,1,9
2692866,977787,14,1,2,4,1,7,1
2692867,977787,33,2,2,1,3,1,13
2692942,977824,53,1,1,1,3,1,13
2692943,977824,33,2,2,2,3,2,9
2693173,977931,26,1,1,1,3,1,9
2693174,977931,33,2,2,2,3,2,9
2693467,978069,2,1,1,4,3,8,1
2693468,978069,33,2,2,2,3,2,13
2693469,978069,34,3,1,1,3,1,9
2693653,978134,33,1,2,1,3,1,13
2693654,978134,33,2,1,1,3,1,13
2693665,978140,33,1,2,2,3,2,13
2693666,978140,33,2,1,1,3,1,13
2693775,978194,39,1,2,3,2,3,9
2693776,978194,33,2,1,1,3,1,13
2693907,978239,31,1,1,1,3,1,1
2693908,978239,31,2,1,1,3,1,13
2693909,978239,33,3,1,1,3,1,9
2693941,978249,3,1,2,4,3,8,1
2693942,978249,7,2,1,4,1,7,1
2693943,978249,17,3,1,2,3,2,9
2693944,978249,26,4,2,3,2,3,13
2693945,978249,33,5,1,2,3,2,13
2694219,978364,4,1,1,4,3,8,1
2694220,978364,34,2,2,2,3,2,9
2694287,978396,51,1,1,1,3,1,9
2694288,978396,34,2,2,2,3,2,1
2694350,978426,34,1,2,1,3,1,13
2694351,978426,36,2,1,3,3,4,9
2694352,978426,0,3,2,4,3,8,1
2694436,978466,9,1,1,4,1,7,1
2694437,978466,34,2,2,1,3,1,9
2694527,978500,3,1,1,4,3,8,1
2694528,978500,5,2,1,4,1,8,1
2694529,978500,27,3,2,1,3,1,13
2694530,978500,34,4,2,1,3,1,13
2694531,978500,0,5,2,4,3,8,1
2694559,978507,44,1,1,1,3,1,9
2694560,978507,6,2,1,4,1,7,1
2694561,978507,15,3,1,4,1,7,1
2694562,978507,34,4,2,2,3,2,13
2694603,978518,3,1,2,4,3,8,1
2694604,978518,3,2,2,4,3,8,1
2694605,978518,22,3,2,2,3,2,9
2694606,978518,34,4,2,3,3,4,1
2694696,978551,34,1,1,1,3,1,9
2694697,978551,54,2,1,1,3,1,13
2694702,978554,34,1,1,1,3,1,9
2694703,978554,57,2,1,1,3,1,13
2694756,978581,34,1,1,1,3,1,9
2694757,978581,41,2,2,1,3,1,13
2694760,978583,63,1,2,3,3,4,1
2694761,978583,34,2,1,3,3,4,9
2694788,978597,5,1,1,4,1,8,1
2694789,978597,34,2,1,2,3,2,9
2694885,978644,31,1,1,1,3,1,9
2694886,978644,34,2,1,1,3,1,13
2694984,978680,1,1,1,4,3,8,1
2694985,978680,17,2,1,3,1,6,1
2694986,978680,34,3,1,1,3,1,13
2695203,978744,9,1,1,4,1,7,1
2695204,978744,11,2,2,4,1,7,1
2695205,978744,21,3,2,2,2,3,9
2695206,978744,34,4,1,1,3,1,13
2695215,978747,3,1,1,4,3,8,1
2695216,978747,11,2,1,4,1,7,1
2695217,978747,34,3,1,1,3,1,9
2695218,978747,39,4,2,1,3,1,9
2695896,978948,18,1,1,3,1,6,1
2695897,978948,35,2,2,1,3,1,9
2695917,978957,38,1,2,1,3,1,13
2695918,978957,35,2,2,1,3,1,9
2696055,979021,23,1,2,2,3,2,9
2696056,979021,35,2,2,1,2,1,9
2696088,979035,1,1,1,4,3,8,1
2696089,979035,9,2,2,4,1,7,1
2696090,979035,35,3,2,2,3,2,9
2696091,979035,64,4,1,3,3,4,9
2696126,979042,85,1,2,3,3,5,13
2696127,979042,35,2,2,3,3,4,13
2696128,979042,68,3,1,3,3,5,9
2696129,979042,70,4,2,3,3,5,1
2696130,979042,74,5,2,3,3,5,13
2696131,979042,87,6,2,3,3,5,9
2696132,979042,88,7,1,3,3,5,13
2696149,979045,35,1,1,1,3,1,13
2696272,979109,26,1,1,2,2,3,13
2696273,979109,35,2,1,1,3,1,9
2696437,979149,36,1,2,1,3,1,9
2696444,979156,36,1,2,3,3,4,9
2696464,979176,36,1,2,3,3,4,9
2696467,979179,36,1,2,1,3,1,9
2696497,979209,36,1,2,3,3,4,13
2696559,979271,36,1,2,1,3,1,9
2696590,979302,36,1,2,1,3,1,9
2696595,979307,36,1,2,1,3,1,9
2696602,979314,36,1,2,2,2,3,9
2696622,979334,36,1,2,3,3,4,9
2696768,979429,17,1,1,3,1,6,1
2696769,979429,36,2,2,3,3,4,13
2696809,979449,35,1,1,2,3,2,1
2696810,979449,36,2,2,3,2,3,9
2696938,979510,34,1,1,1,3,1,9
2696939,979510,36,2,2,1,3,1,13
2696944,979513,1,1,2,4,3,8,1
2696945,979513,36,2,2,2,3,2,1
2697060,979570,36,1,2,3,3,4,9
2697061,979570,39,2,2,2,3,2,13
2697068,979574,6,1,2,4,1,7,1
2697069,979574,36,2,2,1,3,1,9
2697105,979592,36,1,2,1,3,1,13
2697106,979592,37,2,1,1,3,1,13
2697329,979698,32,1,2,1,3,1,13
2697330,979698,36,2,2,2,3,2,9
2697331,979698,0,3,2,4,3,8,1
2697336,979701,36,1,2,1,3,1,13
2697337,979701,42,2,1,1,3,1,13
2697454,979758,35,1,1,3,3,4,1
2697455,979758,36,2,2,1,2,1,13
2697605,979831,23,1,1,1,3,1,9
2697606,979831,36,2,2,2,3,2,9
2697747,979899,1,1,2,4,3,8,1
2697748,979899,36,2,2,1,2,1,13
2697780,979915,31,1,1,1,3,1,13
2697781,979915,36,2,2,3,3,4,13
2697801,979925,10,1,2,4,1,7,1
2697802,979925,36,2,2,1,3,1,13
2697809,979929,55,1,1,3,3,4,9
2697810,979929,36,2,2,2,3,2,13
2697904,979974,13,1,2,4,1,7,1
2697905,979974,36,2,2,3,3,4,1
2697942,979993,1,1,1,4,3,8,1
2697943,979993,36,2,2,2,2,3,9
2697970,980007,32,1,1,1,3,1,13
2697971,980007,36,2,2,3,2,3,9
2698206,980116,9,1,2,4,1,7,1
2698207,980116,10,2,1,4,1,7,1
2698208,980116,36,3,2,3,3,4,13
2698230,980124,1,1,1,4,3,8,1
2698231,980124,36,2,2,3,3,4,9
2698232,980124,60,3,1,3,3,4,9
2698419,980185,1,1,2,4,3,8,1
2698420,980185,23,2,1,3,2,3,9
2698421,980185,36,3,2,3,3,4,13
2698494,980210,64,1,1,1,3,1,9
2698495,980210,4,2,1,4,3,8,1
2698496,980210,36,3,2,1,2,1,9
2698568,980234,4,1,1,4,3,8,1
2698569,980234,22,2,1,2,3,2,1
2698570,980234,36,3,2,1,3,1,13
2698604,980246,5,1,1,4,1,8,1
2698605,980246,9,2,1,4,1,7,1
2698606,980246,36,3,2,3,3,4,13
2699521,980491,5,1,1,4,1,8,1
2699522,980491,41,2,1,1,3,1,1
2699523,980491,7,3,1,4,1,7,1
2699524,980491,36,4,2,3,3,4,13
2699846,980559,18,1,1,3,1,6,1
2699847,980559,19,2,1,3,2,3,9
2699848,980559,1,3,1,4,3,8,1
2699849,980559,19,4,1,3,2,3,9
2699850,980559,36,5,2,1,3,1,9
2700037,980597,5,1,2,4,1,8,1
2700038,980597,12,2,2,4,1,7,1
2700039,980597,16,3,2,3,1,6,1
2700040,980597,34,4,1,3,3,4,9
2700041,980597,36,5,2,1,3,1,9
2700110,980610,5,1,1,4,1,8,1
2700111,980610,6,2,2,4,1,7,1
2700112,980610,8,3,2,4,1,7,1
2700113,980610,35,4,2,1,3,1,9
2700114,980610,36,5,2,3,3,4,9
2700115,980610,42,6,2,1,3,1,9
2700285,980643,36,1,1,2,2,3,13
2700346,980704,36,1,1,2,2,3,9
2700361,980719,36,1,1,3,3,4,9
2700380,980738,36,1,1,1,3,1,9
2700386,980744,36,1,1,1,3,1,13
2700431,980789,36,1,1,1,3,1,9
2700454,980812,36,1,1,1,2,1,9
2700489,980847,36,1,1,1,3,1,13
2700517,980875,36,1,1,1,3,1,9
2700521,980879,36,1,1,1,2,1,13
2700561,980919,36,1,1,1,3,1,13
2700656,980978,36,1,1,1,3,1,9
2700657,980978,64,2,2,1,3,1,9
2700682,980991,36,1,1,2,2,3,9
2700683,980991,39,2,1,1,3,1,9
2700811,981054,36,1,1,1,3,1,9
2700812,981054,41,2,1,2,3,2,1
2700828,981062,36,1,1,1,2,1,13
2700829,981062,41,2,1,2,3,2,9
2700994,981141,36,1,1,1,3,1,13
2700995,981141,43,2,2,1,3,1,13
2701002,981145,47,1,2,2,3,2,9
2701003,981145,36,2,1,2,3,2,13
2701006,981147,36,1,1,3,3,4,13
2701007,981147,37,2,2,1,3,1,9
2701018,981153,23,1,1,3,2,3,9
2701019,981153,36,2,1,1,3,1,13
2701166,981226,20,1,1,3,3,4,13
2701167,981226,36,2,1,1,2,1,13
2701370,981326,36,1,1,1,2,1,9
2701371,981326,42,2,1,1,3,1,9
2701406,981344,48,1,1,3,3,4,9
2701407,981344,36,2,1,1,2,1,13
2701418,981350,35,1,2,1,3,1,13
2701419,981350,36,2,1,1,3,1,13
2701434,981358,36,1,1,1,3,1,13
2701435,981358,42,2,1,1,3,1,9
2701519,981399,63,1,2,3,3,4,13
2701520,981399,36,2,1,1,3,1,13
2701550,981414,26,1,2,2,3,2,13
2701551,981414,36,2,1,1,3,1,13
2701558,981418,36,1,1,1,3,1,9
2701559,981418,59,2,1,1,3,1,9
2701800,981537,33,1,2,1,3,1,1
2701801,981537,36,2,1,2,3,2,9
2702020,981646,36,1,1,1,3,1,9
2702021,981646,45,2,1,1,3,1,13
2702057,981664,39,1,1,1,3,1,13
2702058,981664,36,2,1,3,3,4,9
2702063,981667,36,1,1,1,3,1,1
2702064,981667,41,2,1,1,3,1,9
2702374,981773,6,1,1,4,1,7,1
2702375,981773,31,2,2,3,3,4,9
2702376,981773,36,3,1,1,3,1,13
2702536,981826,37,1,2,1,3,1,13
2702537,981826,7,2,1,4,1,7,1
2702538,981826,36,3,1,1,3,1,13
2702700,981879,22,1,2,3,2,3,9
2702701,981879,22,2,2,3,2,3,9
2702702,981879,36,3,1,2,3,2,1
2702808,981914,6,1,2,4,1,7,1
2702809,981914,36,2,1,1,3,1,13
2702810,981914,41,3,2,1,3,1,13
2702865,981933,9,1,2,4,1,7,1
2702866,981933,34,2,2,2,3,2,9
2702867,981933,36,3,1,1,3,1,13
2703349,982054,2,1,1,4,3,8,1
2703350,982054,10,2,2,4,1,7,1
2703351,982054,32,3,2,1,3,1,9
2703352,982054,36,4,1,3,2,3,9
2704845,982409,35,1,1,1,3,1,9
2704846,982409,37,2,2,3,3,4,13
2704858,982415,10,1,2,4,1,7,1
2704859,982415,37,2,2,3,3,4,9
2704876,982423,26,1,1,1,3,1,13
2704877,982423,37,2,2,2,2,3,13
2704881,982425,26,1,1,1,2,1,9
2704882,982425,37,2,2,1,3,1,9
2705132,982542,56,1,1,1,3,1,1
2705133,982542,37,2,2,3,2,3,13
2705156,982553,40,1,1,2,3,2,9
2705157,982553,4,2,2,4,3,8,1
2705158,982553,37,3,2,2,3,2,1
2705272,982583,1,1,2,4,3,8,1
2705273,982583,2,2,2,4,3,8,1
2705274,982583,37,3,2,2,3,2,9
2705275,982583,49,4,1,1,3,1,9
2705301,982590,2,1,2,4,3,8,1
2705302,982590,6,2,2,4,1,7,1
2705303,982590,37,3,2,3,2,3,9
2705304,982590,45,4,1,1,3,1,9
2705676,982698,37,1,1,1,2,1,9
2705677,982698,74,2,2,3,3,5,1
2705732,982726,21,1,2,3,2,3,9
2705733,982726,37,2,1,1,3,1,13
2705745,982733,30,1,2,1,3,1,9
2705746,982733,37,2,1,1,3,1,13
2705862,982790,37,1,1,1,3,1,13
2705863,982790,50,2,1,1,3,1,9
2705884,982801,37,1,1,1,3,1,9
2705885,982801,59,2,2,3,3,4,9
2706037,982856,7,1,2,4,1,7,1
2706038,982856,28,2,2,2,2,3,9
2706039,982856,37,3,1,1,3,1,9
2706159,982896,6,1,1,4,1,7,1
2706160,982896,37,2,2,1,3,1,13
2706161,982896,37,3,1,1,3,1,1
2706162,982897,44,1,2,1,3,1,9
2706163,982897,4,2,2,4,3,8,1
2706164,982897,37,3,1,3,3,4,9
2706232,982918,6,1,1,4,1,7,1
2706233,982918,10,2,1,4,1,7,1
2706234,982918,37,3,1,1,3,1,13
2706235,982918,44,4,2,1,3,1,1
2706244,982921,1,1,2,4,3,8,1
2706245,982921,39,2,2,1,3,1,13
2706246,982921,13,3,2,4,1,7,1
2706247,982921,37,4,1,1,3,1,13
2706282,982929,11,1,1,4,1,7,1
2706283,982929,12,2,2,4,1,7,1
2706284,982929,18,3,1,3,2,3,9
2706285,982929,34,4,2,2,3,2,9
2706286,982929,37,5,1,1,3,1,9
2706491,983005,4,1,1,4,3,8,1
2706492,983005,38,2,2,3,3,4,9
2706581,983048,38,1,2,3,3,4,13
2706582,983048,59,2,1,3,3,4,13
2706598,983056,38,1,2,3,3,4,9
2706599,983056,74,2,1,3,3,5,13
2706672,983090,26,1,1,1,3,1,9
2706673,983090,38,2,2,1,3,1,9
2706742,983123,21,1,1,3,2,3,9
2706743,983123,38,2,2,3,3,4,9
2706849,983174,32,1,1,1,3,1,9
2706850,983174,38,2,2,2,2,3,13
2707119,983272,42,1,1,3,3,4,9
2707120,983272,38,2,1,1,3,1,9
2707178,983301,16,1,1,3,1,6,1
2707179,983301,38,2,1,2,3,2,9
2707180,983302,38,1,1,1,3,1,13
2707181,983302,67,2,2,1,3,1,13
2707215,983319,21,1,2,1,3,1,13
2707216,983319,38,2,1,1,3,1,9
2707253,983338,38,1,1,1,3,1,9
2707254,983338,40,2,2,1,3,1,9
2707257,983340,32,1,2,1,3,1,13
2707258,983340,38,2,1,1,3,1,13
2707410,983408,14,1,2,4,1,7,1
2707411,983408,28,2,2,3,3,4,13
2707412,983408,38,3,1,1,3,1,9
2707473,983429,3,1,2,4,3,8,1
2707474,983429,29,2,2,1,2,1,13
2707475,983429,38,3,1,1,2,1,9
2707832,983543,31,1,1,1,3,1,9
2707833,983543,39,2,2,3,3,4,1
2707876,983565,39,1,2,1,3,1,9
2707877,983565,51,2,1,1,3,1,13
2707902,983577,33,1,1,2,3,2,9
2707903,983577,39,2,2,1,3,1,1
2707994,983621,32,1,1,2,3,2,9
2707995,983621,39,2,2,2,2,3,9
2707996,983622,15,1,2,4,1,7,1
2707997,983622,39,2,2,3,3,4,13
2708029,983638,16,1,1,3,1,6,1
2708030,983638,39,2,2,2,3,2,9
2708219,983720,50,1,2,1,3,1,9
2708220,983720,39,2,1,3,3,4,1
2708227,983724,26,1,2,3,2,3,9
2708228,983724,39,2,1,1,2,1,13
2708303,983761,39,1,1,1,2,1,13
2708304,983761,52,2,2,3,3,4,1
2708578,983897,30,1,2,1,3,1,9
2708579,983897,39,2,1,1,3,1,13
2708967,983999,40,1,2,2,3,2,9
2709118,984074,15,1,2,4,1,7,1
2709119,984074,40,2,2,1,3,1,9
2709205,984116,27,1,1,2,3,2,9
2709206,984116,40,2,2,1,3,1,1
2709254,984140,23,1,1,1,3,1,1
2709255,984140,40,2,2,1,3,1,9
2709256,984140,0,3,2,4,3,8,1
2709416,984207,16,1,1,3,1,6,1
2709417,984207,3,2,1,4,3,8,1
2709418,984207,40,3,2,1,3,1,13
2709419,984207,64,4,1,1,3,1,13
2709894,984357,14,1,1,4,1,7,1
2709895,984357,40,2,1,1,3,1,13
2709896,984357,43,3,2,3,3,4,1
2710050,984398,37,1,2,1,3,1,9
2710051,984398,2,2,2,4,3,8,1
2710052,984398,4,3,2,4,3,8,1
2710053,984398,26,4,2,3,3,4,9
2710054,984398,40,5,1,3,3,4,9
2710207,984449,41,1,2,1,3,1,13
2710208,984449,42,2,1,1,3,1,13
2710330,984510,40,1,1,3,3,4,1
2710331,984510,41,2,2,3,3,4,9
2710457,984573,11,1,2,4,1,7,1
2710458,984573,41,2,2,3,3,4,13
2710666,984651,41,1,1,1,3,1,13
2710676,984661,41,1,1,1,3,1,9
2710715,984689,34,1,2,1,3,1,9
2710716,984689,41,2,1,2,3,2,1
2710717,984689,0,3,1,4,3,8,1
2710744,984703,41,1,1,1,3,1,9
2710745,984703,47,2,1,2,3,2,9
2710878,984768,5,1,1,4,1,8,1
2710879,984768,41,2,1,1,3,1,9
2710880,984768,54,3,2,3,3,4,9
2710905,984777,6,1,2,4,1,7,1
2710906,984777,26,2,2,1,3,1,9
2710907,984777,41,3,1,1,3,1,9
2711029,984818,1,1,2,4,3,8,1
2711030,984818,40,2,2,1,3,1,13
2711031,984818,41,3,1,1,3,1,13
2711041,984822,26,1,1,1,3,1,9
2711042,984822,41,2,1,2,3,2,1
2711043,984822,60,3,2,2,3,2,1
2711084,984836,15,1,1,4,1,7,1
2711085,984836,41,2,1,3,3,4,9
2711086,984836,47,3,2,1,3,1,9
2711090,984838,17,1,1,3,1,6,1
2711091,984838,32,2,2,1,3,1,13
2711092,984838,41,3,1,1,3,1,13
2711108,984844,6,1,1,4,1,7,1
2711109,984844,32,2,2,3,3,4,13
2711110,984844,41,3,1,3,3,4,9
2711224,984869,2,1,2,4,3,8,1
2711225,984869,4,2,1,4,3,8,1
2711226,984869,17,3,1,3,1,6,1
2711227,984869,19,4,2,1,2,1,9
2711228,984869,23,5,2,1,3,1,9
2711229,984869,41,6,1,1,3,1,9
2711304,984885,42,1,2,1,3,1,9
2711311,984892,42,1,2,1,3,1,9
2711441,984969,6,1,2,4,1,7,1
2711442,984969,42,2,2,1,3,1,9
2712072,985129,26,1,1,1,2,1,9
2712073,985129,42,2,1,2,3,2,13
2712153,985169,45,1,2,3,3,4,9
2712154,985169,42,2,1,1,3,1,13
2712189,985187,34,1,2,1,3,1,9
2712190,985187,42,2,1,1,3,1,9
2712299,985241,42,1,1,1,3,1,9
2712300,985241,64,2,2,3,3,4,9
2712338,985260,42,1,1,1,3,1,13
2712339,985260,88,2,2,1,3,1,9
2712388,985285,44,1,2,1,3,1,9
2712389,985285,42,2,1,2,3,2,1
2712408,985295,42,1,1,1,3,1,13
2712409,985295,55,2,2,2,3,2,13
2712480,985331,42,1,1,3,3,4,1
2712481,985331,55,2,2,1,3,1,1
2712656,985389,56,1,2,1,3,1,9
2712657,985389,1,2,1,4,3,8,1
2712658,985389,18,3,1,3,2,3,9
2712659,985389,42,4,1,1,3,1,1
2712793,985423,33,1,2,3,3,4,9
2712794,985423,6,2,2,4,1,7,1
2712795,985423,10,3,2,4,1,7,1
2712796,985423,42,4,1,1,3,1,9
2712825,985431,3,1,2,4,3,8,1
2712826,985431,5,2,2,4,1,8,1
2712827,985431,39,3,2,3,3,4,9
2712828,985431,42,4,1,1,3,1,1
2712829,985431,0,5,1,4,3,8,1
2712847,985436,1,1,2,4,3,8,1
2712848,985436,7,2,1,4,3,7,1
2712849,985436,31,3,2,2,3,2,13
2712850,985436,42,4,1,1,3,1,9
2713071,985500,18,1,1,3,2,3,9
2713072,985500,43,2,2,2,3,2,9
2713099,985514,17,1,2,3,1,6,1
2713100,985514,43,2,2,2,3,2,13
2713125,985527,34,1,1,1,3,1,1
2713126,985527,43,2,2,1,3,1,9
2713210,985569,7,1,1,4,1,7,1
2713211,985569,43,2,2,1,3,1,9
2713212,985569,49,3,2,3,3,4,1
2713358,985612,14,1,1,4,1,7,1
2713359,985612,8,2,1,4,1,7,1
2713360,985612,43,3,2,1,3,1,9
2713361,985612,44,4,1,3,3,4,1
2713448,985635,43,1,1,1,3,1,13
2713449,985635,51,2,2,3,3,4,1
2713655,985711,6,1,2,4,1,7,1
2713656,985711,8,2,1,4,1,7,1
2713657,985711,27,3,2,1,3,1,9
2713658,985711,43,4,1,2,3,2,9
2713948,985792,41,1,1,1,3,1,13
2713949,985792,44,2,2,2,3,2,9
2714041,985837,32,1,1,1,3,1,1
2714042,985837,44,2,2,1,3,1,9
2714098,985865,10,1,1,4,1,7,1
2714099,985865,44,2,2,2,3,2,1
2714122,985874,6,1,1,4,1,7,1
2714123,985874,10,2,1,4,1,7,1
2714124,985874,44,3,2,3,3,4,13
2714125,985874,46,4,1,2,3,2,13
2714856,986087,2,1,1,4,3,8,1
2714857,986087,33,2,2,1,3,1,9
2714858,986087,44,3,1,3,3,4,9
2714942,986109,11,1,2,4,1,7,1
2714943,986109,13,2,2,4,1,7,1
2714944,986109,38,3,2,1,3,1,13
2714945,986109,44,4,1,1,3,1,9
2715040,986133,4,1,2,4,3,8,1
2715041,986133,41,2,2,2,3,2,9
2715042,986133,6,3,2,4,1,7,1
2715043,986133,44,4,1,1,3,1,13
2715134,986163,42,1,1,1,3,1,9
2715135,986163,45,2,2,1,3,1,13
2715152,986172,45,1,2,1,3,1,9
2715153,986172,63,2,1,3,3,4,13
2715172,986182,45,1,2,1,3,1,9
2715173,986182,70,2,1,3,3,5,13
2715194,986193,11,1,2,4,1,7,1
2715195,986193,45,2,2,3,3,4,13
2715204,986198,45,1,2,3,3,4,9
2715205,986198,51,2,1,3,3,4,13
2715300,986246,45,1,2,2,3,2,9
2715301,986246,52,2,2,2,3,2,9
2715417,986291,11,1,2,4,1,7,1
2715418,986291,26,2,2,3,3,4,9
2715419,986291,45,3,2,3,3,4,9
2715560,986327,5,1,2,4,1,8,1
2715561,986327,6,2,1,4,1,7,1
2715562,986327,44,3,1,1,3,1,13
2715563,986327,45,4,2,1,3,1,9
2715572,986330,11,1,1,4,1,7,1
2715573,986330,14,2,1,4,1,7,1
2715574,986330,22,3,1,2,2,3,9
2715575,986330,45,4,2,1,3,1,1
2715612,986340,10,1,1,4,1,7,1
2715613,986340,15,2,2,4,1,7,1
2715614,986340,45,3,2,1,3,1,9
2715615,986340,59,4,1,1,3,1,13
2715927,986420,16,1,1,3,1,6,1
2715928,986420,45,2,1,1,3,1,9
2715973,986443,31,1,1,2,3,2,1
2715974,986443,45,2,1,1,3,1,13
2716077,986494,35,1,2,1,3,1,9
2716078,986494,45,2,1,3,3,4,9
2716085,986498,31,1,2,1,3,1,13
2716086,986498,45,2,1,1,3,1,9
2716169,986540,39,1,2,1,2,1,9
2716170,986540,45,2,1,3,3,4,9
2716290,986581,5,1,1,4,1,8,1
2716291,986581,45,2,1,3,3,4,9
2716292,986581,51,3,2,2,3,2,1
2716314,986588,6,1,2,4,1,7,1
2716315,986588,9,2,2,4,1,7,1
2716316,986588,35,3,2,1,3,1,9
2716317,986588,45,4,1,1,3,1,13
2716512,986628,46,1,2,1,3,1,13
2716541,986657,46,1,2,1,3,1,9
2716544,986660,46,1,2,1,3,1,9
2716645,986730,46,1,2,2,3,2,9
2716646,986730,56,2,1,1,3,1,13
2716681,986748,14,1,1,4,1,7,1
2716682,986748,46,2,2,2,3,2,9
2716740,986777,55,1,1,1,3,1,9
2716741,986777,46,2,2,1,3,1,9
2716758,986786,46,1,2,1,3,1,9
2716759,986786,65,2,2,1,3,1,1
2716764,986789,39,1,1,1,3,1,9
2716765,986789,46,2,2,1,3,1,9
2716929,986872,46,1,2,1,3,1,9
2716930,986872,65,2,2,3,3,5,1
2716947,986881,46,1,2,1,3,1,9
2716948,986881,51,2,1,1,3,1,13
2717347,987017,1,1,1,4,3,8,1
2717348,987017,13,2,1,4,1,7,1
2717349,987017,46,3,2,1,3,1,1
2717389,987031,16,1,2,2,1,6,1
2717390,987031,27,2,1,3,3,4,9
2717391,987031,46,3,2,1,3,1,9
2717507,987064,15,1,2,4,1,7,1
2717508,987064,15,2,2,4,1,7,1
2717509,987064,46,3,2,1,3,1,13
2717510,987064,57,4,1,1,3,1,9
2717961,987187,46,1,1,3,3,4,1
2717975,987201,46,1,1,1,3,1,9
2717996,987222,46,1,1,1,3,1,13
2718009,987235,46,1,1,1,3,1,9
2718033,987259,46,1,1,1,3,1,9
2718067,987293,46,1,1,1,3,1,9
2718110,987320,58,1,2,1,3,1,9
2718111,987320,46,2,1,1,3,1,13
2718191,987360,46,1,1,3,3,4,1
2718192,987360,60,2,2,3,3,4,9
2718207,987368,46,1,1,3,3,4,13
2718208,987368,88,2,2,2,3,2,9
2718257,987393,46,1,1,1,3,1,9
2718258,987393,68,2,2,3,3,5,9
2718306,987417,46,1,1,1,3,1,13
2718307,987417,68,2,2,1,3,1,9
2718666,987597,59,1,2,1,3,1,1
2718667,987597,46,2,1,1,3,1,9
2718760,987636,83,1,1,3,3,5,9
2718761,987636,46,2,1,3,3,4,1
2718762,987636,87,3,2,3,3,5,9
2718963,987703,1,1,2,4,3,8,1
2718964,987703,43,2,2,1,3,1,13
2718965,987703,46,3,1,3,3,4,13
2719242,987786,13,1,2,4,1,7,1
2719243,987786,16,2,1,3,1,6,1
2719244,987786,46,3,1,3,3,4,9
2719245,987786,64,4,2,1,3,1,13
2719298,987800,36,1,2,3,3,4,13
2719299,987800,4,2,2,4,3,8,1
2719300,987800,4,3,2,4,3,8,1
2719301,987800,46,4,1,1,3,1,1
2719468,987842,63,1,2,3,3,4,9
2719469,987842,11,2,2,4,1,7,1
2719470,987842,14,3,2,4,1,7,1
2719471,987842,46,4,1,2,3,2,9
2719557,987864,61,1,2,3,3,4,9
2719558,987864,1,2,1,4,3,8,1
2719559,987864,33,3,2,1,3,1,13
2719560,987864,46,4,1,3,3,4,13
2719729,987904,11,1,2,4,1,7,1
2719730,987904,53,2,2,3,3,4,13
2719731,987904,12,3,2,4,1,7,1
2719732,987904,18,4,2,2,2,3,9
2719733,987904,46,5,1,1,3,1,9
2720055,987978,47,1,2,1,3,1,9
2720056,987978,80,2,1,2,3,2,13
2720095,987998,47,1,2,1,3,1,9
2720096,987998,69,2,2,3,3,5,9
2720731,988215,60,1,1,2,3,2,13
2720732,988215,20,2,2,1,2,1,9
2720733,988215,26,3,2,3,2,3,9
2720734,988215,47,4,2,3,3,4,9
2720763,988223,55,1,1,1,3,1,9
2720764,988223,8,2,1,4,1,7,1
2720765,988223,10,3,1,4,1,7,1
2720766,988223,47,4,2,3,3,4,9
2721024,988285,47,1,1,3,3,4,1
2721025,988285,56,2,2,3,3,4,13
2721191,988366,32,1,2,1,3,1,13
2721192,988366,26,2,1,1,3,1,13
2721193,988366,47,3,1,1,3,1,1
2721194,988366,0,4,2,4,3,8,1
2721201,988369,2,1,2,4,3,8,1
2721202,988369,47,2,1,3,3,4,9
2721203,988369,65,3,2,1,3,1,13
2721207,988371,8,1,1,4,1,7,1
2721208,988371,47,2,1,2,3,2,13
2721209,988371,55,3,2,1,3,1,9
2721588,988463,6,1,2,4,1,7,1
2721589,988463,11,2,1,4,1,7,1
2721590,988463,11,3,1,4,1,7,1
2721591,988463,13,4,2,4,1,7,1
2721592,988463,47,5,1,1,3,1,9
2721593,988463,55,6,2,3,3,4,13
2721766,988520,43,1,1,1,3,1,9
2721767,988520,48,2,2,3,3,4,9
2721768,988520,54,3,1,1,3,1,13
2721778,988524,23,1,2,2,3,2,1
2721779,988524,47,2,1,1,3,1,9
2721780,988524,48,3,2,2,3,2,9
2722676,988780,65,1,2,1,3,1,13
2722677,988780,5,2,2,4,1,8,1
2722678,988780,48,3,1,1,3,1,13
2723099,988883,48,1,1,1,3,1,13
2723100,988883,49,2,2,3,3,4,9
2723189,988928,52,1,2,2,3,2,13
2723190,988928,49,2,2,1,3,1,9
2723683,989091,1,1,1,4,3,8,1
2723684,989091,9,2,2,4,1,7,1
2723685,989091,38,3,2,2,3,2,9
2723686,989091,49,4,2,1,3,1,9
2723830,989127,12,1,1,4,1,7,1
2723831,989127,15,2,2,4,1,7,1
2723832,989127,18,3,1,3,2,3,9
2723833,989127,49,4,2,1,3,1,13
2723834,989128,4,1,1,4,3,8,1
2723835,989128,17,2,2,2,1,6,1
2723836,989128,43,3,1,1,3,1,9
2723837,989128,49,4,2,1,3,1,9
2724063,989206,49,1,1,1,3,1,13
2724064,989206,89,2,2,3,3,5,13
2724093,989221,49,1,2,1,3,1,9
2724094,989221,49,2,1,1,3,1,13
2724171,989259,3,1,1,4,3,8,1
2724172,989259,43,2,2,1,3,1,13
