person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype
3122570,1388186,37,2,1,1,3,1
3122571,1388186,20,3,2,2,2,3
3128608,1390199,70,1,2,1,3,1
3128609,1390199,24,2,1,1,3,1
3128610,1390199,80,3,1,3,3,5
3141687,1393345,74,1,1,3,3,5
3141688,1393345,66,2,2,3,3,5
3141689,1393345,39,3,2,1,3,1
3141690,1393345,7,4,2,4,1,7
3141691,1393345,5,5,2,4,1,8
3143430,1393733,66,1,1,3,3,5
3143431,1393733,65,2,2,3,3,5
3143432,1393733,32,3,1,1,3,1
3143433,1393733,85,4,2,3,3,5
3143434,1393733,49,5,1,3,3,4
3144912,1394043,72,1,1,3,3,5
3144913,1394043,71,2,2,3,3,5
3144914,1394043,35,3,2,2,2,3
3144915,1394043,5,4,2,4,1,8
3154867,1396088,68,1,1,1,3,1
3154868,1396088,67,2,2,3,3,5
3154869,1396088,11,3,2,4,1,7
3154870,1396088,10,4,2,4,1,7
3160434,1397303,65,1,1,3,3,5
3160435,1397303,56,2,2,3,3,4
3160436,1397303,34,3,1,1,3,1
3160437,1397303,30,4,1,2,2,3
3163661,1397982,71,1,1,3,3,5
3163662,1397982,41,2,1,1,3,1
3163663,1397982,35,3,2,3,3,4
3163664,1397982,44,4,1,2,3,2
3163665,1397982,13,5,1,4,1,7
3163666,1397982,8,6,2,4,1,7
3163667,1397982,3,7,1,4,1,8
3163668,1397982,3,8,2,4,1,8
3169079,1399067,73,1,2,3,3,5
3169080,1399067,43,2,2,1,3,1
3169081,1399067,20,3,1,2,3,2
3169082,1399067,16,4,1,3,1,6
3177544,1400816,66,1,1,1,3,1
3177545,1400816,60,2,2,3,3,4
3177546,1400816,23,3,1,1,3,1
3177547,1400816,32,4,2,3,3,4
3177548,1400816,11,5,1,4,1,7
3177549,1400816,8,6,2,4,1,7
3194538,1406298,46,1,2,3,3,4
3194846,1406606,49,1,2,3,3,4
3195090,1406850,56,1,1,3,3,4
3195224,1406984,50,1,1,3,3,4
3195865,1407625,28,1,2,3,3,4
3196337,1408097,54,1,2,3,3,4
3197258,1409018,30,1,1,3,2,3
3198481,1410241,28,1,2,3,3,4
3198846,1410606,51,1,2,1,3,1
3199869,1411629,43,1,1,1,3,1
3200243,1412003,46,1,1,1,3,1
3200531,1412291,62,1,2,1,3,1
3200998,1412758,32,1,1,1,3,1
3201564,1413324,46,1,2,1,3,1
3203006,1414766,32,1,2,1,3,1
3204055,1415815,39,1,1,1,3,1
3205625,1417385,35,1,1,1,3,1
3205800,1417560,38,1,2,1,3,1
3207081,1418841,49,1,2,1,3,1
3208130,1419890,34,1,2,1,3,1
3211149,1422909,45,1,2,1,3,1
3211496,1423256,34,1,1,1,3,1
3213504,1425264,40,1,1,1,3,1
3216619,1428379,41,1,2,1,3,1
3220757,1432517,56,1,1,1,3,1
3221447,1433207,39,1,1,1,3,1
3222495,1434255,37,1,1,1,3,1
3224329,1436089,42,1,1,1,3,1
3226804,1438564,58,1,1,1,3,1
3227309,1439069,60,1,1,1,3,1
3231717,1443477,44,1,2,1,3,1
3235661,1447421,42,1,1,1,3,1
3236427,1448187,34,1,2,1,3,1
3236451,1448211,24,1,1,1,3,1
3239318,1451078,52,1,2,1,3,1
3240107,1451867,58,1,2,1,3,1
3244033,1455793,37,1,1,1,3,1
3244133,1455893,52,1,1,1,3,1
3244910,1456670,51,1,2,1,3,1
3245718,1457478,29,1,1,2,3,2
3246481,1458241,53,1,2,1,3,1
3250703,1462463,48,1,2,1,3,1
3252082,1463842,39,1,1,1,3,1
3252304,1464064,29,1,1,1,3,1
3252722,1464482,27,1,1,1,3,1
3252997,1464757,33,1,1,1,3,1
3256201,1467961,38,1,1,1,3,1
3256434,1468194,36,1,2,1,3,1
3257162,1468922,57,1,2,1,3,1
3257619,1469379,23,1,1,2,3,2
3264503,1476263,47,1,2,1,3,1
3265199,1476959,33,1,1,1,3,1
3265685,1477445,31,1,1,1,3,1
3266199,1477959,31,1,1,1,3,1
3266394,1478154,44,1,2,1,3,1
3267028,1478788,50,1,1,2,3,2
3267312,1479072,47,1,2,1,3,1
3268147,1479907,37,1,1,1,3,1
3270166,1481926,49,1,2,2,3,2
3271994,1482947,63,1,1,3,3,4
3271995,1482947,63,2,2,3,3,4
3275384,1484642,46,1,2,3,3,4
3275385,1484642,19,2,1,3,2,3
3277154,1485527,58,1,2,3,3,4
3277155,1485527,36,2,1,3,3,4
3279396,1486648,64,1,2,3,3,4
3279397,1486648,73,2,1,3,2,3
3279932,1486916,38,1,1,3,3,4
3279933,1486916,73,2,2,3,3,5
3283394,1488647,44,1,1,1,3,1
3283395,1488647,50,2,2,3,3,4
3284654,1489277,39,1,1,3,3,4
3284655,1489277,31,2,2,1,3,1
3286388,1490144,52,1,1,3,3,4
3286389,1490144,53,2,2,1,3,1
3288916,1491408,50,1,1,1,3,1
3288917,1491408,54,2,2,3,2,3
3289492,1491696,39,1,1,1,3,1
3289493,1491696,31,2,2,3,3,4
3292158,1493029,47,1,1,2,3,2
3292159,1493029,85,2,2,3,3,5
3294142,1494021,43,1,1,3,2,3
3294143,1494021,32,2,1,1,3,1
3299798,1496849,44,1,1,1,3,1
3299799,1496849,41,2,2,3,3,4
3302558,1498229,53,1,1,1,3,1
3302559,1498229,51,2,2,3,3,4
3305380,1499640,50,1,1,3,3,4
3305381,1499640,50,2,2,1,3,1
3308756,1501328,35,1,2,1,3,1
3308757,1501328,34,2,2,3,3,4
3310462,1502181,61,1,2,1,3,1
3310463,1502181,63,2,1,3,3,4
3322358,1508129,60,1,1,1,3,1
3322359,1508129,21,2,1,3,2,3
3322790,1508345,56,1,1,3,3,4
3322791,1508345,57,2,2,2,3,2
3323052,1508476,64,1,1,1,3,1
3323053,1508476,59,2,2,3,3,4
3324088,1508994,63,1,1,3,3,4
3324089,1508994,57,2,2,2,3,2
3324250,1509075,51,1,2,2,3,2
3324251,1509075,19,2,1,3,2,3
3324562,1509231,50,1,2,1,3,1
3324563,1509231,86,2,2,3,3,5
3339766,1516833,51,1,1,1,3,1
3339767,1516833,50,2,2,3,3,4
3341166,1517533,45,1,1,1,3,1
3341167,1517533,31,2,2,3,3,4
3341366,1517633,36,1,1,1,3,1
3341367,1517633,55,2,2,3,3,4
3346524,1520212,31,1,1,1,3,1
3346525,1520212,26,2,2,3,3,4
3349342,1521621,22,1,2,3,2,3
3349343,1521621,24,2,1,2,2,3
3353222,1523561,51,1,2,1,3,1
3353223,1523561,64,2,1,3,3,4
3353326,1523613,51,1,1,2,3,2
3353327,1523613,39,2,1,1,3,1
3359394,1526647,44,1,2,1,3,1
3359395,1526647,20,2,1,1,3,1
3360304,1527102,62,1,1,2,2,3
3360305,1527102,61,2,2,1,3,1
3360952,1527426,54,1,2,1,3,1
3360953,1527426,24,2,1,1,3,1
3361808,1527854,36,1,1,1,3,1
3361809,1527854,34,2,2,2,3,2
3362526,1528213,33,1,1,1,3,1
3362527,1528213,35,2,2,1,3,1
3364700,1529300,53,1,1,1,3,1
3364701,1529300,52,2,2,1,3,1
3371934,1532917,49,1,2,1,3,1
3371935,1532917,29,2,2,1,3,1
3372928,1533414,43,1,1,1,3,1
3372929,1533414,35,2,2,1,3,1
3376538,1535219,37,1,1,1,3,1
3376539,1535219,28,2,2,1,3,1
3376864,1535382,34,1,2,2,2,3
3376865,1535382,45,2,2,2,3,2
3381156,1537528,47,1,1,2,3,2
3381157,1537528,43,2,2,1,3,1
3382392,1538146,41,1,1,1,3,1
3382393,1538146,38,2,2,1,3,1
3383156,1538528,60,1,1,1,3,1
3383157,1538528,58,2,2,1,3,1
3384540,1539220,38,1,2,1,3,1
3384541,1539220,46,2,1,1,3,1
3389180,1541540,29,1,2,1,3,1
3389181,1541540,36,2,1,1,3,1
3391526,1542713,32,1,1,1,3,1
3391527,1542713,32,2,2,1,3,1
3392210,1543055,31,1,1,1,3,1
3392211,1543055,24,2,2,2,3,2
3392376,1543138,31,1,2,1,3,1
3392377,1543138,30,2,1,1,3,1
3397020,1545460,57,1,1,1,3,1
3397021,1545460,52,2,2,1,3,1
3398248,1546074,57,1,1,1,3,1
3398249,1546074,56,2,2,1,3,1
3400312,1547106,58,1,1,1,3,1
3400313,1547106,52,2,2,1,3,1
3404380,1549140,31,1,1,1,3,1
3404381,1549140,24,2,2,2,2,3
3409120,1551510,52,1,1,1,3,1
3409121,1551510,52,2,2,1,3,1
3414154,1554027,59,1,1,1,3,1
3414155,1554027,59,2,2,2,3,2
3421644,1557772,34,1,2,2,2,3
3421645,1557772,33,2,2,1,3,1
3424758,1559329,60,1,2,1,3,1
3424759,1559329,29,2,2,1,3,1
3427326,1560613,32,1,2,1,3,1
3427327,1560613,32,2,1,1,3,1
3427672,1560786,37,1,2,1,3,1
3427673,1560786,35,2,1,1,3,1
3427804,1560852,63,1,1,1,3,1
3427805,1560852,49,2,2,1,3,1
3431598,1562749,32,1,2,1,3,1
3431599,1562749,32,2,1,1,3,1
3434916,1564408,47,1,2,1,3,1
3434917,1564408,36,2,1,1,3,1
3436222,1565061,45,1,2,2,3,2
3436223,1565061,35,2,1,1,3,1
3454624,1574262,46,1,1,1,3,1
3454625,1574262,35,2,2,1,3,1
3455444,1574672,55,1,1,1,3,1
3455445,1574672,53,2,2,1,3,1
3456754,1575327,56,1,1,1,3,1
3456755,1575327,58,2,2,1,3,1
3458284,1576092,40,1,2,1,3,1
3458285,1576092,43,2,1,1,3,1
3466974,1580437,57,1,1,1,3,1
3466975,1580437,53,2,2,1,3,1
3467404,1580652,46,1,1,1,3,1
3467405,1580652,39,2,2,1,3,1
3471570,1582735,45,1,1,1,3,1
3471571,1582735,43,2,2,1,3,1
3473454,1583677,56,1,1,1,3,1
3473455,1583677,51,2,2,1,3,1
3474470,1584185,42,1,1,1,3,1
3474471,1584185,42,2,2,2,3,2
3491066,1592483,53,1,1,1,3,1
3491067,1592483,50,2,2,1,3,1
3492002,1592951,35,1,1,1,3,1
3492003,1592951,18,2,2,2,2,3
3494632,1594266,35,1,1,1,3,1
3494633,1594266,31,2,2,1,3,1
3495496,1594698,33,1,1,1,3,1
3495497,1594698,31,2,2,2,3,2
3503356,1598628,27,1,2,1,3,1
3503357,1598628,28,2,2,1,3,1
3510948,1602424,27,1,2,1,3,1
3510949,1602424,28,2,2,1,3,1
3511332,1602616,49,1,1,1,3,1
3511333,1602616,51,2,2,1,3,1
3516496,1605198,28,1,1,1,3,1
3516497,1605198,29,2,1,1,3,1
3519204,1606552,24,1,1,2,3,2
3519205,1606552,23,2,2,2,3,2
3519290,1606595,27,1,1,1,3,1
3519291,1606595,27,2,2,1,3,1
3522418,1608159,29,1,1,1,3,1
3522419,1608159,32,2,1,1,3,1
3525804,1609852,52,1,2,1,3,1
3525805,1609852,25,2,2,1,3,1
3526566,1610233,27,1,2,1,3,1
3526567,1610233,27,2,1,1,3,1
3526742,1610321,41,1,2,1,3,1
3526743,1610321,32,2,2,1,3,1
3527678,1610789,46,1,1,1,3,1
3527679,1610789,39,2,2,1,3,1
3536958,1615429,26,1,1,1,3,1
3536959,1615429,24,2,2,1,3,1
3537908,1615904,26,1,2,1,3,1
3537909,1615904,33,2,1,2,2,3
3538770,1616335,31,1,2,1,3,1
3538771,1616335,25,2,1,1,3,1
3539524,1616712,31,1,1,1,3,1
3539525,1616712,31,2,2,1,3,1
3539752,1616826,36,1,2,2,2,3
3539753,1616826,42,2,1,1,3,1
3540634,1617267,31,1,1,1,3,1
3540635,1617267,36,2,2,1,3,1
3540988,1617444,29,1,1,1,3,1
3540989,1617444,34,2,2,1,3,1
3543370,1618635,27,1,2,1,3,1
3543371,1618635,31,2,1,1,3,1
3543992,1618946,39,1,1,1,3,1
3543993,1618946,24,2,2,1,3,1
3544370,1619135,31,1,2,1,3,1
3544371,1619135,25,2,1,1,3,1
3555660,1624780,28,1,1,1,3,1
3555661,1624780,22,2,2,1,3,1
3559914,1626907,30,1,1,1,3,1
3559915,1626907,30,2,2,1,3,1
3564116,1629008,45,1,1,1,3,1
3564117,1629008,43,2,1,1,3,1
3570752,1632326,51,1,1,1,3,1
3570753,1632326,45,2,2,1,3,1
3574840,1634370,53,1,1,1,3,1
3574841,1634370,50,2,2,1,3,1
3576420,1635160,29,1,1,1,3,1
3576421,1635160,37,2,2,2,3,2
3578358,1636129,29,1,2,1,3,1
3578359,1636129,27,2,1,1,3,1
3579592,1636746,32,1,1,1,3,1
3579593,1636746,31,2,2,1,3,1
3594098,1643999,49,1,2,1,3,1
3594099,1643999,44,2,1,1,3,1
3595664,1644782,36,1,2,3,3,4
3595665,1644782,6,2,2,4,1,7
3597224,1645562,38,1,2,3,3,4
3597225,1645562,2,2,1,4,1,8
3600826,1647363,44,1,2,2,3,2
3600827,1647363,11,2,1,4,1,7
3601414,1647657,39,1,2,1,3,1
3601415,1647657,5,2,1,4,1,8
3601946,1647923,35,1,1,1,3,1
3601947,1647923,9,2,2,4,1,7
3602248,1648074,44,1,2,2,3,2
3602249,1648074,7,2,2,4,1,7
3603362,1648631,38,1,1,1,3,1
3603363,1648631,4,2,1,4,1,8
3603390,1648645,31,1,2,1,3,1
3603391,1648645,2,2,1,4,1,8
3603688,1648794,49,1,2,2,3,2
3603689,1648794,12,2,1,4,1,7
3606576,1650238,45,1,1,1,3,1
3606577,1650238,15,2,1,4,1,7
3610416,1652158,54,1,2,1,3,1
3610417,1652158,14,2,1,4,1,7
3612406,1653153,36,1,2,2,3,2
3612407,1653153,8,2,2,4,1,7
3613584,1653742,45,1,2,1,3,1
3613585,1653742,3,2,2,4,1,8
3617612,1655756,45,1,2,1,3,1
3617613,1655756,16,2,1,1,3,1
3619652,1656776,43,1,1,2,3,2
3619653,1656776,17,2,1,2,1,6
3620622,1657261,53,1,1,1,3,1
3620623,1657261,17,2,2,2,1,6
3624021,1658440,30,1,2,3,3,4
3624022,1658440,36,2,2,3,3,4
3624023,1658440,74,3,2,3,3,5
3628983,1660094,56,1,1,1,3,1
3628984,1660094,54,2,2,3,3,4
3628985,1660094,22,3,1,3,3,4
3640830,1664043,49,1,1,1,3,1
3640831,1664043,46,2,2,3,3,4
3640832,1664043,17,3,1,3,1,6
3641970,1664423,56,1,1,1,3,1
3641971,1664423,60,2,2,3,3,4
3641972,1664423,19,3,1,3,2,3
3646626,1665975,52,1,1,1,3,1
3646627,1665975,48,2,2,1,3,1
3646628,1665975,18,3,2,3,1,6
3650775,1667358,57,1,1,1,3,1
3650776,1667358,58,2,2,1,3,1
3650777,1667358,46,3,1,3,3,4
3660288,1670529,57,1,2,1,3,1
3660289,1670529,28,2,2,1,3,1
3660290,1670529,3,3,1,4,1,8
3663243,1671514,51,1,2,1,3,1
3663244,1671514,31,2,2,1,3,1
3663245,1671514,12,3,1,4,1,7
3668661,1673320,60,1,1,1,3,1
3668662,1673320,59,2,2,3,3,4
3668663,1673320,23,3,1,2,2,3
3669318,1673539,50,1,1,3,3,4
3669319,1673539,55,2,2,1,3,1
3669320,1673539,26,3,2,1,3,1
3673950,1675083,45,1,2,3,3,4
3673951,1675083,45,2,1,1,3,1
3673952,1675083,46,3,1,1,3,1
3676458,1675919,36,1,1,1,3,1
3676459,1675919,30,2,2,2,2,3
3676460,1675919,33,3,2,3,2,3
3677094,1676131,39,1,1,1,3,1
3677095,1676131,33,2,2,1,3,1
3677096,1676131,71,3,2,3,3,5
3680994,1677431,47,1,2,1,3,1
3680995,1677431,48,2,1,1,3,1
3680996,1677431,24,3,1,3,2,3
3695856,1682385,52,1,2,1,3,1
3695857,1682385,27,2,1,1,3,1
3695858,1682385,57,3,1,3,3,4
3696927,1682742,62,1,1,1,3,1
3696928,1682742,59,2,2,3,3,4
3696929,1682742,26,3,1,1,3,1
3697545,1682948,57,1,1,1,3,1
3697546,1682948,60,2,2,3,3,4
3697547,1682948,28,3,1,1,3,1
3698574,1683291,32,1,1,3,3,4
3698575,1683291,28,2,2,1,3,1
3698576,1683291,26,3,1,1,3,1
3701571,1684290,54,1,1,1,3,1
3701572,1684290,51,2,2,3,3,4
3701573,1684290,23,3,1,1,3,1
3710292,1687197,56,1,1,1,3,1
3710293,1687197,59,2,2,1,3,1
3710294,1687197,23,3,2,2,2,3
3710391,1687230,45,1,1,1,3,1
3710392,1687230,43,2,2,1,3,1
3710393,1687230,18,3,1,2,3,2
3710607,1687302,28,1,1,1,3,1
3710608,1687302,27,2,2,1,3,1
3710609,1687302,18,3,2,2,1,6
3721176,1690825,52,1,1,2,2,3
3721177,1690825,47,2,2,1,3,1
3721178,1690825,19,3,2,2,2,3
3730767,1694022,37,1,1,1,3,1
3730768,1694022,37,2,2,1,3,1
3730769,1694022,33,3,2,1,3,1
3735105,1695468,41,1,1,1,3,1
3735106,1695468,38,2,2,2,3,2
3735107,1695468,18,3,2,2,1,6
3737913,1696404,50,1,1,1,3,1
3737914,1696404,48,2,2,2,3,2
3737915,1696404,26,3,1,2,2,3
3741324,1697541,59,1,1,1,3,1
3741325,1697541,44,2,2,1,3,1
3741326,1697541,18,3,2,2,1,6
3743175,1698158,49,1,1,1,3,1
3743176,1698158,47,2,2,1,3,1
3743177,1698158,18,3,1,1,3,1
3745176,1698825,51,1,2,1,3,1
3745177,1698825,33,2,1,2,3,2
3745178,1698825,31,3,1,1,3,1
3748464,1699921,51,1,2,1,3,1
3748465,1699921,33,2,1,2,3,2
3748466,1699921,31,3,1,1,3,1
3749943,1700414,43,1,1,2,3,2
3749944,1700414,35,2,1,1,3,1
3749945,1700414,53,3,1,2,3,2
3752820,1701373,26,1,1,1,3,1
3752821,1701373,29,2,1,1,3,1
3752822,1701373,20,3,2,2,2,3
3756828,1702709,45,1,2,2,3,2
3756829,1702709,20,2,2,1,3,1
3756830,1702709,51,3,1,1,3,1
3775233,1708844,42,1,1,1,3,1
3775234,1708844,37,2,2,3,3,4
3775235,1708844,6,3,1,4,1,7
3782079,1711126,30,1,1,1,3,1
3782080,1711126,31,2,2,3,3,4
3782081,1711126,0,3,1,4,1,8
3782391,1711230,45,1,1,1,3,1
3782392,1711230,46,2,2,3,3,4
3782393,1711230,10,3,2,4,1,7
3789657,1713652,35,1,1,1,3,1
3789658,1713652,37,2,2,3,3,4
3789659,1713652,0,3,2,4,1,8
3793170,1714823,46,1,1,1,3,1
3793171,1714823,44,2,2,3,3,4
3793172,1714823,16,3,1,3,1,6
3794691,1715330,32,1,1,1,3,1
3794692,1715330,27,2,2,3,3,4
3794693,1715330,1,3,1,4,1,8
3794715,1715338,28,1,2,3,3,4
3794716,1715338,31,2,1,1,3,1
3794717,1715338,7,3,1,4,1,7
3795540,1715613,35,1,2,2,3,2
3795541,1715613,8,2,1,4,1,7
3795542,1715613,6,3,1,4,1,7
3802560,1717953,40,1,2,2,3,2
3802561,1717953,14,2,1,4,1,7
3802562,1717953,11,3,2,4,1,7
3807321,1719540,33,1,1,1,3,1
3807322,1719540,30,2,2,3,2,3
3807323,1719540,2,3,1,4,1,8
3814614,1721971,39,1,1,1,3,1
3814615,1721971,36,2,2,1,3,1
3814616,1721971,1,3,1,4,1,8
3814860,1722053,32,1,2,2,2,3
3814861,1722053,32,2,1,1,3,1
3814862,1722053,1,3,2,4,1,8
3822351,1724550,46,1,2,1,3,1
3822352,1724550,12,2,1,4,1,7
3822353,1724550,33,3,1,1,3,1
3828384,1726561,37,1,2,1,3,1
3828385,1726561,44,2,1,1,3,1
3828386,1726561,14,3,1,4,1,7
3830685,1727328,25,1,1,1,3,1
3830686,1727328,1,2,2,4,1,8
3830687,1727328,23,3,2,2,3,2
3835266,1728855,39,1,1,1,3,1
3835267,1728855,37,2,2,1,3,1
3835268,1728855,13,3,1,4,1,7
3835404,1728901,48,1,1,2,3,2
3835405,1728901,52,2,2,1,3,1
3835406,1728901,14,3,1,4,1,7
3839307,1730202,40,1,1,1,3,1
3839308,1730202,39,2,2,1,3,1
3839309,1730202,10,3,2,4,1,7
3841371,1730890,49,1,1,1,3,1
3841372,1730890,36,2,2,1,3,1
3841373,1730890,8,3,1,4,1,7
3842544,1731281,59,1,1,1,3,1
3842545,1731281,41,2,2,1,3,1
3842546,1731281,10,3,1,4,1,7
3855318,1735539,45,1,2,1,3,1
3855319,1735539,19,2,2,1,3,1
3855320,1735539,14,3,1,4,1,7
3863745,1738348,42,1,1,1,3,1
3863746,1738348,43,2,2,1,3,1
3863747,1738348,13,3,2,4,1,7
3868356,1739885,38,1,1,1,3,1
3868357,1739885,39,2,2,2,3,2
3868358,1739885,6,3,1,4,1,7
3869328,1740209,46,1,1,1,3,1
3869329,1740209,42,2,2,1,3,1
3869330,1740209,5,3,2,4,1,8
3874998,1742099,34,1,1,1,3,1
3874999,1742099,7,2,2,4,1,7
3875000,1742099,40,3,2,1,3,1
3877257,1742852,41,1,1,1,3,1
3877258,1742852,35,2,2,2,3,2
3877259,1742852,3,3,2,4,1,8
3881490,1744263,30,1,1,1,3,1
3881491,1744263,30,2,2,2,3,2
3881492,1744263,2,3,2,4,1,8
3914607,1755302,29,1,2,1,3,1
3914608,1755302,45,2,1,1,3,1
3914609,1755302,8,3,1,4,1,7
3914937,1755412,30,1,1,1,3,1
3914938,1755412,11,2,2,4,1,7
3914939,1755412,39,3,1,1,3,1
3923172,1758157,40,1,1,1,3,1
3923173,1758157,38,2,2,2,3,2
3923174,1758157,16,3,2,1,3,1
3926034,1759111,44,1,1,1,3,1
3926035,1759111,45,2,2,1,3,1
3926036,1759111,17,3,1,2,1,6
3926505,1759268,42,1,2,1,3,1
3926506,1759268,18,2,2,2,1,6
3926507,1759268,16,3,2,2,1,6
3932397,1761149,60,1,1,3,3,4
3932398,1761149,52,2,2,3,3,4
3932399,1761149,27,3,1,3,2,3
3932400,1761149,18,4,2,3,3,4
3932401,1761149,0,5,1,4,1,8
3941052,1762857,27,1,1,3,2,3
3941053,1762857,44,2,2,3,3,4
3941054,1762857,22,3,1,3,2,3
3941055,1762857,16,4,2,3,1,6
3951235,1764952,64,1,2,3,3,4
3951236,1764952,39,2,2,1,3,1
3951237,1764952,14,3,2,4,1,7
3951238,1764952,3,4,1,4,1,8
3952074,1765148,49,1,1,3,3,4
3952075,1765148,49,2,2,3,3,4
3952076,1765148,21,3,1,1,3,1
3952077,1765148,20,4,1,3,2,3
3955299,1765744,49,1,2,3,3,4
3955300,1765744,33,2,2,3,3,4
3955301,1765744,26,3,1,3,3,4
3955302,1765744,34,4,1,3,3,4
3955303,1765744,21,5,1,1,3,1
3955304,1765744,29,6,2,3,3,4
3961973,1767156,43,1,1,3,2,3
3961974,1767156,46,2,1,3,3,4
3961975,1767156,19,3,1,2,2,3
3961976,1767156,23,4,1,3,3,4
3962898,1767338,56,1,2,2,3,2
3962899,1767338,18,2,1,3,1,6
3962900,1767338,17,3,1,3,1,6
3962901,1767338,13,4,1,4,1,7
3962902,1767338,13,5,1,4,1,7
3965953,1767989,59,1,2,3,3,4
3965954,1767989,41,2,1,3,3,4
3965955,1767989,40,3,1,3,3,4
3965956,1767989,38,4,2,2,3,2
3965957,1767989,15,5,1,4,1,7
3965958,1767989,11,6,2,4,1,7
3965959,1767989,1,7,1,4,1,8
3965960,1767989,15,8,1,4,1,7
3968119,1768462,39,1,1,1,3,1
3968120,1768462,22,2,2,3,2,3
3968121,1768462,64,3,1,3,3,4
3968122,1768462,56,4,2,3,3,4
3973117,1769595,18,1,1,1,3,1
3973118,1769595,46,2,2,1,3,1
3973119,1769595,54,3,1,3,2,3
3973120,1769595,11,4,2,4,1,7
3973121,1769595,77,5,2,3,3,5
3974079,1769752,63,1,1,2,3,2
3974080,1769752,62,2,2,3,3,4
3974081,1769752,13,3,2,4,1,7
3974082,1769752,37,4,1,1,3,1
3974443,1769811,55,1,1,1,3,1
3974444,1769811,54,2,2,1,3,1
3974445,1769811,28,3,2,3,2,3
3974446,1769811,25,4,1,3,2,3
3974447,1769811,21,5,2,3,2,3
3974448,1769811,29,6,1,3,2,3
3974449,1769811,24,7,2,3,2,3
3974450,1769811,19,8,1,3,2,3
3974451,1769811,1,9,1,4,1,8
3977172,1770314,37,1,1,1,3,1
3977173,1770314,33,2,2,1,3,1
3977174,1770314,63,3,1,3,3,4
3977175,1770314,60,4,2,3,3,4
3977176,1770314,85,5,1,3,3,5
3977177,1770314,80,6,2,3,3,5
3985939,1772246,64,1,1,3,3,4
3985940,1772246,59,2,2,3,3,4
3985941,1772246,32,3,1,1,3,1
3985942,1772246,28,4,2,1,3,1
3986153,1772297,64,1,1,3,3,4
3986154,1772297,59,2,2,3,3,4
3986155,1772297,32,3,1,1,3,1
3986156,1772297,28,4,2,1,3,1
3992015,1773651,53,1,1,1,3,1
3992016,1773651,53,2,2,3,3,4
3992017,1773651,32,3,2,2,3,2
3992018,1773651,12,4,2,4,1,7
3992019,1773651,11,5,2,4,1,7
3992923,1773842,52,1,1,1,3,1
3992924,1773842,47,2,2,3,3,4
3992925,1773842,20,3,1,2,3,2
3992926,1773842,18,4,1,3,3,4
4004255,1776206,53,1,1,1,3,1
4004256,1776206,29,2,1,1,3,1
4004257,1776206,16,3,2,3,1,6
4004258,1776206,44,4,2,3,3,4
4009864,1777395,53,1,1,1,3,1
4009865,1777395,50,2,2,1,3,1
4009866,1777395,25,3,1,3,2,3
4009867,1777395,62,4,1,3,3,4
4009868,1777395,58,5,2,3,3,4
4013527,1778190,42,1,1,1,3,1
4013528,1778190,41,2,2,1,3,1
4013529,1778190,19,3,2,3,2,3
4013530,1778190,85,4,1,3,3,5
4014260,1778359,37,1,1,3,3,4
4014261,1778359,41,2,2,3,3,4
4014262,1778359,22,3,2,2,2,3
4014263,1778359,19,4,1,2,3,2
4014264,1778359,33,5,2,3,2,3
4015712,1778694,56,1,2,1,3,1
4015713,1778694,27,2,1,3,3,4
4015714,1778694,28,3,1,3,2,3
4015715,1778694,55,4,1,1,3,1
4021808,1779871,48,1,1,1,3,1
4021809,1779871,46,2,2,3,3,4
4021810,1779871,20,3,2,2,2,3
4021811,1779871,19,4,2,3,2,3
4030787,1781702,56,1,1,1,3,1
4030788,1781702,43,2,2,1,3,1
4030789,1781702,32,3,1,3,2,3
4030790,1781702,63,4,2,3,3,4
4057938,1787431,48,1,2,1,3,1
4057939,1787431,74,2,2,3,3,5
4057940,1787431,53,3,2,1,3,1
4057941,1787431,20,4,2,1,3,1
4057942,1787431,45,5,2,3,3,4
4058470,1787532,57,1,1,1,3,1
4058471,1787532,52,2,2,1,3,1
4058472,1787532,21,3,1,1,3,1
4058473,1787532,18,4,1,3,3,4
4067457,1789287,60,1,2,1,3,1
4067458,1789287,80,2,1,1,3,1
4067459,1789287,36,3,2,1,3,1
4067460,1789287,11,4,2,4,1,7
4067461,1789287,6,5,2,4,1,7
4067462,1789287,10,6,1,4,1,7
4067463,1789287,36,7,1,1,3,1
4067464,1789287,0,8,1,4,1,8
4067465,1789287,8,9,2,4,1,7
4067466,1789287,39,10,1,1,3,1
4072361,1790220,27,1,2,3,3,4
4072362,1790220,35,2,2,3,3,4
4072363,1790220,7,3,2,4,1,7
4072364,1790220,20,4,1,1,3,1
4072365,1790220,27,5,1,3,3,4
4072366,1790220,30,6,1,2,3,2
4072367,1790220,37,7,2,3,3,4
4072368,1790220,21,8,1,3,3,4
4072369,1790220,31,9,2,1,3,1
4092686,1794062,40,1,1,1,3,1
4092687,1794062,48,2,2,1,3,1
4092688,1794062,22,3,2,2,3,2
4092689,1794062,18,4,2,2,3,2
4102032,1795829,44,1,1,1,3,1
4102033,1795829,49,2,2,1,3,1
4102034,1795829,26,3,2,1,3,1
4102035,1795829,27,4,2,1,3,1
4102036,1795829,24,5,1,2,2,3
4102037,1795829,21,6,2,3,3,4
4102038,1795829,0,7,2,4,1,8
4102039,1795829,5,8,1,4,1,8
4102040,1795829,1,9,2,4,1,8
4102041,1795829,27,10,1,3,3,4
