zone_id,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL
1400,31,31,8,1057,2566,55176.0,3366.0,1309.0,1385,438,43,150,269,163,497,263,0.0,0.0,4,0.0,0.0,0.0,1,0.91956
1401,31,31,8,1314,3536,142961.0,3682.0,2348.0,3085,665,89,216,939,256,936,649,0.0,0.0,4,134.28978,0.0,0.0,1,0.92945
1402,31,31,8,3646,9859,53379.0,3223.35791,1688.0,2757,2043,237,326,714,813,86,581,0.0,0.0,4,431.44547,0.0,0.0,1,0.95598
1403,31,31,8,1747,3695,280405.0,12859.0,1278.0,1111,480,53,115,506,336,34,67,0.0,0.0,5,0.0,0.0,0.0,1,0.90528
1404,32,32,9,1061,2607,7265.0,1047.0,858.0,504,472,50,205,118,77,0,54,0.0,0.0,5,0.0,0.0,0.0,1,0.93227
1405,32,32,9,1034,2736,2603.0,518.0,189.0,3414,568,933,542,1153,706,7,73,0.0,0.0,4,0.0,0.0,0.0,1,1.17116
1406,32,32,9,681,1578,2559.0,205.0,97.0,1413,245,127,408,178,451,1,248,0.0,0.0,3,0.0,0.0,0.0,3,1.18799
1407,32,32,9,2644,6863,2370.0,745.0,506.0,3282,1105,159,1175,638,963,30,317,0.0,0.0,5,0.0,0.0,0.0,2,1.10424
1408,32,32,9,2407,5841,4314.0,824.0,54.0,975,883,88,195,336,327,4,25,0.0,0.0,4,0.0,0.0,0.0,1,1.05932
1409,32,32,9,3036,7857,1468.0,656.0,268.0,2003,1491,297,499,767,291,2,147,0.0,0.0,4,1303.12695,0.0,0.0,1,1.13648
1410,32,32,9,2059,5164,529.0,159.0,69.0,1159,952,301,137,365,321,0,35,0.0,0.0,3,0.0,0.0,0.0,2,1.50455
1411,32,32,9,2635,6807,1157.0,867.0,62.0,1904,1087,120,411,974,354,12,33,0.0,0.0,4,0.0,0.0,0.0,1,1.11121
1412,32,32,9,4100,10803,1349.0,723.0,150.0,4153,2266,698,1145,1242,812,6,250,0.0,0.0,4,1088.16638,0.0,0.0,1,1.3141200000000002
1413,32,32,9,909,2261,2388.0,289.0,102.0,7198,514,160,5259,1013,681,6,79,0.0,0.0,4,0.0,0.0,0.0,1,1.78698
1414,32,32,9,2728,7292,10312.0,1400.0,59.0,1034,1661,209,271,273,226,24,31,0.0,0.0,4,0.0,0.0,0.0,1,1.01366
1415,33,33,9,1356,3109,126275.0,3686.0,2001.0,1859,557,111,319,651,420,206,152,0.0,0.0,5,292.92282,0.0,0.0,1,0.92084
1416,33,33,9,816,1637,74340.0,1673.0,78.0,662,271,51,59,220,242,79,11,0.0,0.0,4,0.0,0.0,0.0,1,0.9297
1417,33,33,9,177,425,17892.0,274.0,15.0,158,62,21,28,91,15,1,2,0.0,0.0,5,0.0,0.0,0.0,1,0.94614
1418,33,33,9,1603,3636,6296.0,1443.0,72.0,684,735,37,114,271,212,4,46,0.0,0.0,5,0.0,0.0,0.0,1,0.95801
1419,33,33,9,1415,3198,1120.0,241.13513,43.0,474,560,59,104,217,87,1,6,0.0,0.0,4,0.0,0.0,0.0,1,1.16229
1420,33,33,9,2798,7408,2561.0,1120.0,48.0,820,1489,90,269,211,215,0,35,0.0,0.0,4,157.04318,0.0,0.0,1,1.03646
1421,33,33,9,3074,7086,1238.0,672.0,220.0,6418,889,555,1024,3861,877,25,76,0.0,0.0,4,1178.3833,0.0,0.0,1,1.34269
1422,33,33,9,2614,6489,1649.0,648.0,87.0,4822,1084,550,1399,1749,953,1,170,0.0,0.0,4,0.0,0.0,0.0,1,1.33064
1423,33,33,9,2377,6230,4392.0,624.0,69.0,1025,1334,52,288,418,230,5,32,0.0,0.0,4,0.0,0.0,0.0,1,1.1152799999999998
1424,33,33,9,2086,4311,2662.0,139.0,202.0,7331,493,220,1846,2396,2212,8,649,0.0,0.0,3,0.0,0.0,0.0,1,2.0373900000000003
1425,33,33,9,2249,5695,2772.0,504.34985,281.0,5173,863,72,691,1102,3195,7,106,0.0,0.0,4,0.0,0.0,0.0,1,1.30469
1426,33,33,9,2276,5506,2250.0,874.0,344.0,926,888,91,329,243,173,7,83,0.0,0.0,4,0.0,0.0,0.0,1,1.00768
1427,33,33,9,2446,6178,1717.0,671.0,116.0,3046,962,424,835,1250,424,3,110,0.0,0.0,4,1013.53973,666.10522,471.36353,1,1.19836
1428,33,33,9,2946,12048,1037.0,120.0,281.0,10594,2929,1067,3952,1597,2736,19,1223,0.0,0.0,3,0.0,0.0,0.0,2,2.54744
1429,33,33,9,1903,4509,715.0,336.0,147.0,3003,569,621,526,853,694,4,305,0.0,0.0,4,0.0,0.0,0.0,1,1.32462
1430,33,33,9,2766,6171,569.0,247.0,117.0,7003,781,778,2142,2261,1484,31,307,0.0,0.0,3,0.0,0.0,0.0,1,2.01442
1431,33,33,9,3719,8223,1179.0,590.0,74.0,1624,1009,103,492,646,260,19,104,0.0,0.0,4,428.80243,0.0,0.0,1,1.21506
1432,33,33,9,2125,4727,672.0,388.0,72.06339,2266,732,530,470,748,324,3,191,0.0,0.0,4,0.0,111.27979,363.25592,1,1.28528
1433,33,33,9,1345,3183,343.0,235.0,18.0,402,562,33,107,182,59,0,21,0.0,0.0,4,1134.9478800000004,0.0,0.0,1,1.18166
1434,33,33,9,2358,5295,1928.0,559.45386,52.0,1132,829,148,297,378,259,5,45,0.0,0.0,4,0.0,0.0,0.0,1,1.12559
1435,33,33,9,827,2515,982.0,610.0,34.0,471,602,52,70,267,70,0,12,0.0,0.0,5,356.41345,0.0,0.0,1,0.99587
1436,34,34,9,1980,4910,1557.0,829.0,105.0,2670,945,91,457,1680,345,3,94,0.0,0.0,4,843.1334199999999,1267.03296,5514.8667,1,1.1104
1437,34,34,9,3276,7007,752.0,446.0,81.0,4568,890,452,935,2759,372,6,44,0.0,0.0,4,0.0,0.0,0.0,1,1.4978200000000002
1438,34,34,9,2629,6142,1637.0,393.0,393.0,6499,1084,1590,1279,1690,1478,6,456,0.0,0.0,4,0.0,0.0,0.0,1,1.38654
1439,34,34,9,0,0,26.0,0.0,13.0,1058,0,0,14,34,1010,0,0,0.0,0.0,4,0.0,0.0,0.0,3,4.39109
1440,34,34,9,3017,6484,1260.0,544.0,120.0,1954,891,311,395,940,240,4,64,0.0,0.0,4,1537.02393,0.0,0.0,1,1.19142
1441,34,34,9,2451,5820,886.0,447.1762700000001,114.0,3533,876,948,710,1195,464,2,214,0.0,0.0,4,0.0,0.0,0.0,1,1.34576
1442,34,34,9,2589,6445,1299.0,541.0,62.17641999999999,2139,1081,315,544,840,349,8,83,0.0,0.0,4,0.0,0.0,0.0,1,1.23312
1443,34,34,9,2179,4548,832.0,283.0,132.0,2442,751,115,680,1106,402,16,123,0.0,0.0,4,1039.15759,0.0,0.0,1,1.3382
1444,34,34,9,2017,4530,557.0,320.0,100.0,1893,581,255,588,686,320,13,31,0.0,0.0,4,0.0,262.30896,0.0,1,1.2761
1445,34,34,9,2446,5939,1403.0,724.0,57.0,1106,1077,63,336,429,202,19,57,0.0,0.0,4,0.0,0.0,0.0,1,1.08878
1446,34,34,9,2702,6233,2515.0,875.0,197.0,2324,818,89,900,972,285,19,59,0.0,0.0,4,0.0,0.0,0.0,1,1.0903200000000002
1447,34,34,9,1018,2291,298.0,207.0,6.0,428,339,30,184,137,63,9,5,0.0,0.0,4,0.0,0.0,0.0,1,1.16837
1448,34,34,9,4715,8152,1865.0,656.0,341.0,6348,394,458,2330,1875,1243,29,413,0.0,0.0,4,0.0,0.0,0.0,1,1.31114
1449,34,34,9,1214,2868,328.0,183.0,29.0,271,625,7,65,131,61,0,7,0.0,0.0,4,0.0,0.0,0.0,1,1.18459
1450,34,34,9,2724,6493,1320.0,630.0,69.0,1046,1013,178,283,387,171,0,27,0.0,0.0,4,0.0,0.0,0.0,1,1.12116
1451,34,34,9,2016,4835,664.0,379.0,43.0,757,757,91,272,237,125,12,20,0.0,0.0,4,0.0,0.0,0.0,1,1.17116
1452,34,34,9,2178,5055,1068.0,602.0,35.0,2110,789,256,681,659,417,4,93,0.0,0.0,4,0.0,0.0,0.0,1,1.17587
1453,34,34,9,298,779,14195.0,429.0,4.0,922,88,2,207,389,300,0,24,0.0,0.0,5,0.0,0.0,0.0,1,1.0197200000000002
1454,34,34,9,1068,2337,10469.0,1114.0,27.0,607,418,105,85,226,142,36,13,0.0,0.0,5,0.0,0.0,0.0,1,0.95542
