tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
233588590,2335885900,5697282,2344951,othmaint,non_mandatory,42.0,16.0,18.0,18.0,TNC_SINGLE,,,,169,,0out_0in
233595377,2335953770,5697448,2345006,escort,non_mandatory,43.0,16.0,11.0,11.0,SHARED3FREE,,,,99,,0out_0in
233595442,2335954420,5697449,2345006,shopping,non_mandatory,103.0,16.0,17.0,17.0,DRIVEALONEFREE,,,,162,,0out_0in
233632479,2336324790,5698353,2345308,eatout,non_mandatory,41.0,33.0,19.0,19.0,WALK_LOC,,,,175,,0out_0in
233695072,2336950720,5699879,2345816,shopping,non_mandatory,33.0,45.0,9.0,9.0,WALK,,,,70,,1out_1in
233695073,2336950730,5699879,2345816,shopping,non_mandatory,118.0,45.0,20.0,20.0,WALK_LOC,,,,180,,0out_0in
233725494,2337254940,5700621,2346064,shopping,non_mandatory,145.0,54.0,19.0,22.0,SHARED2FREE,,,,178,,0out_0in
233725576,2337255760,5700623,2346064,shopping,non_mandatory,67.0,54.0,16.0,17.0,SHARED2FREE,,,,155,,0out_0in
233733276,2337332760,5700811,2346127,othdiscr,non_mandatory,1.0,58.0,18.0,21.0,WALK_LOC,,,,172,,0out_0in
233772967,2337729670,5701779,2346450,othmaint,non_mandatory,94.0,67.0,17.0,17.0,TNC_SHARED,,,,162,,0out_0in
233773008,2337730080,5701780,2346450,othmaint,non_mandatory,102.0,67.0,8.0,14.0,TNC_SINGLE,,,,60,,0out_3in
233778425,2337784250,5701912,2346494,shopping,non_mandatory,31.0,68.0,10.0,10.0,BIKE,,,,85,,0out_0in
233778420,2337784200,5701912,2346494,othmaint,non_mandatory,22.0,68.0,12.0,17.0,TNC_SINGLE,,,,117,,0out_0in
233778458,2337784580,5701913,2346494,othdiscr,non_mandatory,40.0,68.0,9.0,17.0,WALK_LOC,,,,78,,0out_0in
233796728,2337967280,5702359,2346643,escort,non_mandatory,166.0,69.0,7.0,7.0,SHARED2FREE,,,,37,,1out_0in
233796766,2337967660,5702360,2346643,eatout,non_mandatory,179.0,69.0,18.0,19.0,WALK_LOC,,,,170,,0out_0in
233847502,2338475020,5703597,2347056,othdiscr,non_mandatory,149.0,84.0,12.0,16.0,WALK_LOC,,,,116,,0out_0in
233847513,2338475130,5703597,2347056,social,non_mandatory,11.0,84.0,17.0,20.0,WALK_LOC,,,,165,,0out_0in
233847587,2338475870,5703599,2347056,othmaint,non_mandatory,95.0,84.0,19.0,19.0,BIKE,,,,175,,0out_0in
233861464,2338614640,5703938,2347169,eatout,non_mandatory,9.0,86.0,21.0,21.0,WALK_LOC,,,,184,,0out_0in
233883995,2338839950,5704487,2347352,othmaint,non_mandatory,13.0,88.0,16.0,17.0,WALK_LOC,,,,155,,0out_0in
233891987,2338919870,5704682,2347417,othdiscr,non_mandatory,185.0,89.0,16.0,20.0,WALK_LRF,,,,158,,0out_1in
233941843,2339418430,5705898,2347823,othdiscr,non_mandatory,93.0,95.0,11.0,11.0,WALK_LOC,,,,99,,0out_0in
233941928,2339419280,5705900,2347823,othmaint,non_mandatory,48.0,95.0,12.0,15.0,SHARED2FREE,,,,115,,0out_0in
233941906,2339419060,5705900,2347823,eatout,non_mandatory,120.0,95.0,15.0,17.0,DRIVEALONEFREE,,,,147,,0out_1in
233960796,2339607960,5706360,2347977,social,non_mandatory,68.0,99.0,18.0,20.0,DRIVEALONEFREE,,,,171,,0out_0in
233960807,2339608070,5706361,2347977,eatout,non_mandatory,55.0,99.0,18.0,18.0,DRIVEALONEFREE,,,,169,,0out_1in
233962805,2339628050,5706409,2347993,social,non_mandatory,99.0,99.0,18.0,21.0,WALK,,,,172,,0out_0in
233994372,2339943720,5707179,2348250,shopping,non_mandatory,103.0,103.0,17.0,18.0,WALK,,,,163,,0out_0in
234104121,2341041210,5709856,2349142,othdiscr,non_mandatory,45.0,174.0,10.0,16.0,SHARED3FREE,,,,91,,0out_2in
234104102,2341041020,5709856,2349142,eatout,non_mandatory,2.0,174.0,17.0,19.0,WALK_LRF,,,,164,,0out_0in
234108885,2341088850,5709972,2349181,shopping,non_mandatory,18.0,176.0,18.0,19.0,TNC_SINGLE,,,,170,,0out_0in
234110033,2341100330,5710000,2349190,shopping,non_mandatory,6.0,177.0,8.0,11.0,TNC_SINGLE,,,,57,,1out_0in
234110006,2341100060,5710000,2349190,eatout,non_mandatory,99.0,177.0,13.0,17.0,SHARED2FREE,,,,128,,0out_0in
234862605,2348626050,5728356,2355309,escort,non_mandatory,49.0,59.0,12.0,12.0,SHARED2FREE,,,,112,,0out_0in
234862606,2348626060,5728356,2355309,escort,non_mandatory,94.0,59.0,15.0,15.0,SHARED3FREE,,,,145,,0out_0in
234862624,2348626240,5728356,2355309,othmaint,non_mandatory,160.0,59.0,13.0,15.0,SHARED3FREE,,,,126,,0out_0in
234897889,2348978890,5729216,2355595,shopping,non_mandatory,130.0,164.0,8.0,8.0,DRIVEALONEFREE,,,,54,,0out_0in
234913527,2349135270,5729598,2355723,escort,non_mandatory,1.0,182.0,8.0,8.0,SHARED3FREE,,,,54,,0out_0in
234913568,2349135680,5729599,2355723,escort,non_mandatory,156.0,182.0,10.0,10.0,SHARED3FREE,,,,85,,0out_0in
234913569,2349135690,5729599,2355723,escort,non_mandatory,3.0,182.0,15.0,16.0,SHARED3FREE,,,,146,,0out_0in
234913587,2349135870,5729599,2355723,othmaint,non_mandatory,183.0,182.0,7.0,10.0,WALK,,,,40,,0out_0in
236214645,2362146450,5761332,2366301,shopping,non_mandatory,98.0,2.0,8.0,12.0,WALK_LRF,,,,58,,3out_1in
236214640,2362146400,5761332,2366301,othmaint,non_mandatory,107.0,2.0,15.0,16.0,WALK_HVY,,,,146,,0out_0in
236214678,2362146780,5761333,2366301,othdiscr,non_mandatory,185.0,2.0,14.0,14.0,WALK_LRF,,,,135,,0out_0in
236270996,2362709960,5762707,2366759,escort,non_mandatory,182.0,41.0,8.0,9.0,SHARED3FREE,,,,55,,0out_0in
236271020,2362710200,5762707,2366759,shopping,non_mandatory,53.0,41.0,10.0,10.0,DRIVEALONEFREE,,,,85,,0out_0in
236272800,2362728000,5762751,2366774,escort,non_mandatory,34.0,43.0,11.0,16.0,SHARED3FREE,,,,104,,0out_3in
236272819,2362728190,5762751,2366774,othmaint,non_mandatory,99.0,43.0,9.0,11.0,DRIVEALONEFREE,,,,72,,0out_0in
236272816,2362728160,5762751,2366774,othdiscr,non_mandatory,38.0,43.0,17.0,18.0,BIKE,,,,163,,0out_0in
236272817,2362728170,5762751,2366774,othdiscr,non_mandatory,4.0,43.0,19.0,22.0,BIKE,,,,178,,0out_0in
236276309,2362763090,5762836,2366802,shopping,non_mandatory,78.0,46.0,10.0,11.0,DRIVEALONEFREE,,,,86,,0out_0in
236276301,2362763010,5762836,2366802,othdiscr,non_mandatory,9.0,46.0,14.0,16.0,WALK,,,,137,,0out_0in
236276323,2362763230,5762837,2366802,eatout,non_mandatory,48.0,46.0,17.0,17.0,SHARED3FREE,,,,162,,0out_0in
236291925,2362919250,5763217,2366929,othmaint,non_mandatory,129.0,84.0,11.0,15.0,DRIVEALONEFREE,,,,103,,0out_0in
236291922,2362919220,5763217,2366929,othdiscr,non_mandatory,173.0,84.0,18.0,20.0,DRIVEALONEFREE,,,,171,,0out_0in
236291971,2362919710,5763218,2366929,shopping,non_mandatory,101.0,84.0,14.0,16.0,SHARED3FREE,,,,137,,0out_1in
236616281,2366162810,5771128,2369566,shopping,non_mandatory,24.0,64.0,12.0,13.0,WALK_LOC,,,,113,,0out_0in
236616322,2366163220,5771129,2369566,shopping,non_mandatory,2.0,64.0,11.0,11.0,WALK_LOC,,,,99,,0out_1in
236628475,2366284750,5771426,2369665,escort,non_mandatory,26.0,71.0,11.0,12.0,SHARED2FREE,,,,100,,0out_2in
236628476,2366284760,5771426,2369665,escort,non_mandatory,11.0,71.0,14.0,15.0,SHARED3FREE,,,,136,,0out_0in
236628477,2366284770,5771426,2369665,escort,non_mandatory,164.0,71.0,16.0,17.0,SHARED3FREE,,,,155,,0out_0in
236667851,2366678510,5772386,2369985,othdiscr,non_mandatory,115.0,102.0,11.0,12.0,WALK,,,,100,,0out_0in
236673329,2366733290,5772520,2370030,escort,non_mandatory,38.0,113.0,7.0,22.0,TNC_SINGLE,,,,52,,0out_0in
236673367,2366733670,5772521,2370030,eatout,non_mandatory,49.0,113.0,10.0,14.0,TNC_SHARED,,,,89,,0out_0in
236782364,2367823640,5775179,2370916,othdiscr,non_mandatory,159.0,170.0,9.0,11.0,SHARED3FREE,,,,72,,0out_2in
236826357,2368263570,5776252,2371274,othdiscr,non_mandatory,75.0,182.0,21.0,22.0,WALK_LOC,,,,185,,0out_0in
241509877,2415098770,5890484,2409351,shopping,non_mandatory,140.0,40.0,12.0,13.0,SHARED2FREE,,,,113,,1out_0in
241526414,2415264140,5890888,2409486,eatout,non_mandatory,73.0,45.0,11.0,20.0,WALK,,,,108,,0out_0in
241526906,2415269060,5890900,2409490,eatout,non_mandatory,33.0,46.0,17.0,17.0,WALK_LOC,,,,162,,0out_0in
241526969,2415269690,5890901,2409490,othmaint,non_mandatory,70.0,46.0,15.0,15.0,WALK_LOC,,,,145,,0out_0in
241530090,2415300900,5890977,2409516,shopping,non_mandatory,84.0,46.0,19.0,21.0,DRIVEALONEFREE,,,,177,,1out_1in
241530085,2415300850,5890977,2409516,othmaint,non_mandatory,16.0,46.0,18.0,18.0,WALK_LOC,,,,169,,0out_0in
241573542,2415735420,5892037,2409869,othdiscr,non_mandatory,178.0,58.0,8.0,10.0,SHARED3FREE,,,,56,,0out_0in
241573586,2415735860,5892038,2409869,othmaint,non_mandatory,18.0,58.0,20.0,20.0,DRIVEALONEFREE,,,,180,,0out_2in
241573594,2415735940,5892038,2409869,social,non_mandatory,18.0,58.0,5.0,5.0,SHARED2FREE,,,,0,,0out_0in
241597757,2415977570,5892628,2410066,escort,non_mandatory,36.0,64.0,13.0,13.0,SHARED3FREE,,,,124,,0out_2in
241597781,2415977810,5892628,2410066,shopping,non_mandatory,102.0,64.0,9.0,12.0,DRIVEALONEFREE,,,,73,,1out_0in
241597795,2415977950,5892629,2410066,eatout,non_mandatory,8.0,64.0,8.0,21.0,TNC_SINGLE,,,,67,,0out_0in
241639183,2416391830,5893638,2410403,othdiscr,non_mandatory,32.0,80.0,18.0,20.0,WALK_LOC,,,,171,,0out_0in
241639164,2416391640,5893638,2410403,eatout,non_mandatory,86.0,80.0,18.0,18.0,DRIVEALONEFREE,,,,169,,1out_0in
241639232,2416392320,5893639,2410403,shopping,non_mandatory,99.0,80.0,18.0,18.0,DRIVEALONEFREE,,,,169,,0out_0in
241639233,2416392330,5893639,2410403,shopping,non_mandatory,104.0,80.0,21.0,22.0,WALK,,,,185,,0out_0in
241639227,2416392270,5893639,2410403,othmaint,non_mandatory,105.0,80.0,17.0,18.0,WALK,,,,163,,0out_0in
241639205,2416392050,5893639,2410403,eatout,non_mandatory,39.0,80.0,18.0,19.0,SHARED2FREE,,,,170,,0out_0in
241648963,2416489630,5893877,2410482,eatout,non_mandatory,79.0,84.0,12.0,12.0,WALK,,,,112,,0out_0in
241665300,2416653000,5894275,2410615,othdiscr,non_mandatory,99.0,90.0,17.0,20.0,DRIVEALONEFREE,,,,165,,0out_0in
241686068,2416860680,5894782,2410784,eatout,non_mandatory,101.0,102.0,12.0,15.0,WALK,,,,115,,0out_1in
241724627,2417246270,5895722,2411097,othdiscr,non_mandatory,161.0,173.0,18.0,21.0,SHARED3FREE,,,,172,,0out_0in
241724628,2417246280,5895722,2411097,othdiscr,non_mandatory,186.0,173.0,21.0,23.0,BIKE,,,,186,,0out_0in
242299373,2422993730,5909740,2415770,shopping,non_mandatory,181.0,44.0,8.0,16.0,TNC_SHARED,,,,62,,0out_0in
243250139,2432501390,5932930,2422299,escort,non_mandatory,174.0,139.0,15.0,16.0,SHARED2FREE,,,,146,,0out_1in
243250221,2432502210,5932932,2422299,escort,non_mandatory,66.0,139.0,10.0,11.0,SHARED3FREE,,,,86,,0out_0in
243250222,2432502220,5932932,2422299,escort,non_mandatory,140.0,139.0,18.0,18.0,SHARED2FREE,,,,169,,0out_1in
243250245,2432502450,5932932,2422299,shopping,non_mandatory,189.0,139.0,14.0,14.0,SHARED2FREE,,,,135,,1out_0in
244242437,2442424370,5957132,2427358,othdiscr,non_mandatory,59.0,178.0,12.0,18.0,SHARED2FREE,,,,118,,0out_0in
244369176,2443691760,5960223,2428056,shopping,non_mandatory,145.0,130.0,15.0,16.0,SHARED2FREE,,,,146,,0out_0in
244369177,2443691770,5960223,2428056,shopping,non_mandatory,72.0,130.0,17.0,18.0,DRIVEALONEFREE,,,,163,,0out_0in
244369217,2443692170,5960224,2428056,shopping,non_mandatory,176.0,130.0,9.0,10.0,DRIVEALONEFREE,,,,71,,0out_0in
244369218,2443692180,5960224,2428056,shopping,non_mandatory,161.0,130.0,10.0,14.0,DRIVEALONEFREE,,,,89,,0out_1in
244369253,2443692530,5960225,2428056,othmaint,non_mandatory,58.0,130.0,12.0,17.0,DRIVEALONEFREE,,,,117,,0out_0in
244458655,2444586550,5962406,2428443,escort,non_mandatory,105.0,166.0,10.0,10.0,SHARED3FREE,,,,85,,1out_0in
244458652,2444586520,5962406,2428443,eatout,non_mandatory,135.0,166.0,17.0,23.0,BIKE,,,,168,,0out_0in
244485895,2444858950,5963070,2428592,othdiscr,non_mandatory,133.0,172.0,12.0,16.0,WALK_LOC,,,,116,,0out_0in
247653968,2476539680,6040340,2445098,othmaint,non_mandatory,84.0,71.0,9.0,11.0,SHARED2FREE,,,,72,,0out_0in
247653946,2476539460,6040340,2445098,eatout,non_mandatory,112.0,71.0,13.0,15.0,DRIVEALONEFREE,,,,126,,0out_0in
247713317,2477133170,6041788,2445412,escort,non_mandatory,184.0,117.0,18.0,19.0,TNC_SHARED,,,,170,,0out_0in
247713358,2477133580,6041789,2445412,escort,non_mandatory,58.0,117.0,6.0,6.0,SHARED2FREE,,,,19,,0out_0in
247713382,2477133820,6041789,2445412,shopping,non_mandatory,104.0,117.0,6.0,6.0,WALK,,,,19,,0out_0in
247730783,2477307830,6042214,2445502,escort,non_mandatory,123.0,121.0,5.0,5.0,TNC_SINGLE,,,,0,,0out_0in
247795754,2477957540,6043798,2445830,social,non_mandatory,177.0,134.0,7.0,20.0,SHARED3FREE,,,,50,,0out_0in
247795768,2477957680,6043799,2445830,escort,non_mandatory,126.0,134.0,17.0,17.0,SHARED3FREE,,,,162,,0out_0in
247795792,2477957920,6043799,2445830,shopping,non_mandatory,187.0,134.0,12.0,12.0,SHARED3FREE,,,,112,,0out_1in
247795784,2477957840,6043799,2445830,othdiscr,non_mandatory,72.0,134.0,17.0,19.0,DRIVEALONEFREE,,,,164,,0out_0in
247795765,2477957650,6043799,2445830,eatout,non_mandatory,23.0,134.0,20.0,22.0,SHARED3FREE,,,,182,,0out_0in
247799034,2477990340,6043878,2445844,social,non_mandatory,130.0,134.0,19.0,23.0,SHARED2FREE,,,,179,,0out_0in
247799086,2477990860,6043880,2445844,eatout,non_mandatory,180.0,134.0,16.0,16.0,SHARED2FREE,,,,154,,0out_0in
247849297,2478492970,6045104,2446058,shopping,non_mandatory,131.0,137.0,14.0,17.0,WALK,,,,138,,0out_0in
247849461,2478494610,6045108,2446058,shopping,non_mandatory,168.0,137.0,8.0,8.0,DRIVEALONEFREE,,,,54,,0out_0in
247849462,2478494620,6045108,2446058,shopping,non_mandatory,146.0,137.0,18.0,21.0,DRIVEALONEFREE,,,,172,,0out_0in
247858071,2478580710,6045318,2446096,shopping,non_mandatory,187.0,137.0,5.0,5.0,DRIVEALONEFREE,,,,0,,0out_0in
247868931,2478689310,6045583,2446140,othmaint,non_mandatory,154.0,137.0,11.0,11.0,SHARED2FREE,,,,99,,0out_0in
247869059,2478690590,6045586,2446140,shopping,non_mandatory,121.0,137.0,15.0,15.0,WALK_LOC,,,,145,,0out_0in
247869062,2478690620,6045586,2446140,social,non_mandatory,181.0,137.0,9.0,10.0,WALK_LOC,,,,71,,0out_0in
247869100,2478691000,6045587,2446140,shopping,non_mandatory,184.0,137.0,11.0,12.0,DRIVEALONEFREE,,,,100,,0out_1in
247935643,2479356430,6047210,2446419,shopping,non_mandatory,159.0,140.0,13.0,16.0,DRIVEALONEFREE,,,,127,,1out_1in
247983408,2479834080,6048375,2446620,shopping,non_mandatory,158.0,150.0,10.0,20.0,DRIVEALONEFREE,,,,95,,1out_0in
247983400,2479834000,6048375,2446620,othdiscr,non_mandatory,62.0,150.0,9.0,10.0,DRIVEALONEFREE,,,,71,,0out_0in
247983449,2479834490,6048376,2446620,shopping,non_mandatory,51.0,150.0,11.0,11.0,DRIVEALONEFREE,,,,99,,2out_0in
247983444,2479834440,6048376,2446620,othmaint,non_mandatory,104.0,150.0,10.0,10.0,SHARED2FREE,,,,85,,0out_2in
247983445,2479834450,6048376,2446620,othmaint,non_mandatory,136.0,150.0,15.0,15.0,DRIVEALONEFREE,,,,145,,0out_0in
247983490,2479834900,6048377,2446620,shopping,non_mandatory,127.0,150.0,16.0,16.0,TNC_SINGLE,,,,154,,0out_0in
247983523,2479835230,6048378,2446620,othdiscr,non_mandatory,152.0,150.0,9.0,11.0,WALK_LOC,,,,72,,0out_0in
248033994,2480339940,6049609,2446830,othdiscr,non_mandatory,154.0,154.0,14.0,16.0,WALK,,,,137,,0out_1in
248034043,2480340430,6049610,2446830,shopping,non_mandatory,148.0,154.0,11.0,14.0,WALK,,,,102,,0out_0in
248034035,2480340350,6049610,2446830,othdiscr,non_mandatory,114.0,154.0,19.0,21.0,SHARED3FREE,,,,177,,0out_1in
248034016,2480340160,6049610,2446830,eatout,non_mandatory,87.0,154.0,10.0,10.0,DRIVE_LOC,,,,85,,0out_0in
248034084,2480340840,6049611,2446830,shopping,non_mandatory,48.0,154.0,13.0,20.0,TNC_SINGLE,,,,131,,0out_0in
248034101,2480341010,6049612,2446830,escort,non_mandatory,100.0,154.0,17.0,18.0,SHARED2FREE,,,,163,,0out_1in
248034207,2480342070,6049614,2446830,shopping,non_mandatory,172.0,154.0,16.0,16.0,TAXI,,,,154,,0out_0in
248035112,2480351120,6049636,2446836,social,non_mandatory,98.0,154.0,15.0,21.0,BIKE,,,,151,,0out_0in
248035227,2480352270,6049639,2446836,othmaint,non_mandatory,50.0,154.0,18.0,18.0,TNC_SHARED,,,,169,,0out_0in
248035314,2480353140,6049641,2446836,shopping,non_mandatory,102.0,154.0,10.0,13.0,WALK_HVY,,,,88,,0out_0in
248123915,2481239150,6051802,2447200,shopping,non_mandatory,77.0,161.0,15.0,18.0,DRIVEALONEFREE,,,,148,,0out_1in
248123888,2481238880,6051802,2447200,eatout,non_mandatory,174.0,161.0,9.0,13.0,SHARED3FREE,,,,74,,0out_0in
248123959,2481239590,6051803,2447200,social,non_mandatory,134.0,161.0,8.0,15.0,WALK,,,,61,,0out_0in
248123989,2481239890,6051804,2447200,othdiscr,non_mandatory,25.0,161.0,7.0,17.0,SHARED3FREE,,,,47,,1out_0in
248154165,2481541650,6052540,2447325,othdiscr,non_mandatory,170.0,162.0,11.0,21.0,SHARED2FREE,,,,109,,0out_1in
248154247,2481542470,6052542,2447325,othdiscr,non_mandatory,11.0,162.0,7.0,10.0,WALK_HVY,,,,40,,0out_0in
248154337,2481543370,6052544,2447325,shopping,non_mandatory,160.0,162.0,17.0,17.0,DRIVEALONEFREE,,,,162,,0out_0in
248154501,2481545010,6052548,2447325,shopping,non_mandatory,94.0,162.0,8.0,11.0,SHARED3FREE,,,,57,,0out_0in
248177188,2481771880,6053102,2447423,eatout,non_mandatory,68.0,164.0,16.0,18.0,DRIVEALONEFREE,,,,156,,0out_0in
248200339,2482003390,6053666,2447531,shopping,non_mandatory,141.0,164.0,9.0,10.0,DRIVEALONEFREE,,,,71,,0out_0in
248200380,2482003800,6053667,2447531,shopping,non_mandatory,2.0,164.0,17.0,18.0,SHARED3FREE,,,,163,,0out_0in
248200438,2482004380,6053669,2447531,escort,non_mandatory,132.0,164.0,8.0,9.0,SHARED2FREE,,,,55,,0out_0in
248209436,2482094360,6053888,2447573,othmaint,non_mandatory,144.0,164.0,7.0,12.0,DRIVEALONEFREE,,,,42,,0out_2in
248209437,2482094370,6053888,2447573,othmaint,non_mandatory,113.0,164.0,18.0,19.0,TNC_SINGLE,,,,170,,0out_0in
248209477,2482094770,6053889,2447573,othmaint,non_mandatory,179.0,164.0,15.0,19.0,TNC_SINGLE,,,,149,,0out_0in
248209455,2482094550,6053889,2447573,eatout,non_mandatory,113.0,164.0,12.0,14.0,DRIVEALONEFREE,,,,114,,0out_0in
248318026,2483180260,6056537,2448082,escort,non_mandatory,131.0,168.0,6.0,7.0,TNC_SHARED,,,,20,,0out_0in
248318132,2483181320,6056539,2448082,shopping,non_mandatory,138.0,168.0,17.0,18.0,SHARED2FREE,,,,163,,0out_0in
248318296,2483182960,6056543,2448082,shopping,non_mandatory,154.0,168.0,18.0,18.0,SHARED2FREE,,,,169,,0out_2in
248354458,2483544580,6057425,2448250,shopping,non_mandatory,166.0,170.0,13.0,15.0,DRIVEALONEFREE,,,,126,,1out_0in
248354472,2483544720,6057426,2448250,eatout,non_mandatory,1.0,170.0,9.0,14.0,SHARED3FREE,,,,75,,0out_0in
248354573,2483545730,6057428,2448250,othdiscr,non_mandatory,21.0,170.0,17.0,18.0,DRIVEALONEFREE,,,,163,,1out_0in
248354786,2483547860,6057433,2448252,shopping,non_mandatory,185.0,170.0,13.0,13.0,WALK_LRF,,,,124,,0out_0in
248354844,2483548440,6057435,2448252,escort,non_mandatory,131.0,170.0,7.0,8.0,TNC_SINGLE,,,,38,,0out_0in
248354868,2483548680,6057435,2448252,shopping,non_mandatory,119.0,170.0,10.0,15.0,DRIVEALONEFREE,,,,90,,1out_1in
248354909,2483549090,6057436,2448252,shopping,non_mandatory,129.0,170.0,18.0,18.0,TNC_SINGLE,,,,169,,0out_3in
248491808,2484918080,6060775,2448941,shopping,non_mandatory,162.0,183.0,14.0,15.0,TNC_SINGLE,,,,136,,0out_0in
248491945,2484919450,6060779,2448941,eatout,non_mandatory,183.0,183.0,13.0,16.0,WALK,,,,127,,0out_0in
248491986,2484919860,6060780,2448941,eatout,non_mandatory,181.0,183.0,18.0,20.0,SHARED2FREE,,,,171,,0out_0in
248530201,2485302010,6061712,2449137,escort,non_mandatory,120.0,185.0,6.0,6.0,TNC_SINGLE,,,,19,,0out_0in
248532562,2485325620,6061769,2449150,shopping,non_mandatory,160.0,185.0,17.0,20.0,DRIVEALONEFREE,,,,165,,0out_0in
248532639,2485326390,6061771,2449150,othmaint,non_mandatory,18.0,185.0,6.0,7.0,SHARED2FREE,,,,20,,0out_0in
248532640,2485326400,6061771,2449150,othmaint,non_mandatory,153.0,185.0,16.0,16.0,DRIVEALONEFREE,,,,154,,0out_0in
248556274,2485562740,6062348,2449266,eatout,non_mandatory,130.0,186.0,9.0,11.0,DRIVEALONEFREE,,,,72,,0out_0in
260893707,2608937070,6363261,2507194,eatout,non_mandatory,180.0,62.0,20.0,20.0,SHARED2FREE,,,,180,,0out_0in
260916612,2609166120,6363819,2507325,shopping,non_mandatory,100.0,66.0,17.0,17.0,TNC_SINGLE,,,,162,,0out_0in
260964886,2609648860,6364997,2507598,escort,non_mandatory,48.0,83.0,7.0,8.0,SHARED2FREE,,,,38,,0out_0in
260964902,2609649020,6364997,2507598,othdiscr,non_mandatory,96.0,83.0,9.0,18.0,DRIVEALONEFREE,,,,79,,1out_0in
260964903,2609649030,6364997,2507598,othdiscr,non_mandatory,125.0,83.0,20.0,21.0,SHARED3FREE,,,,181,,1out_0in
260964946,2609649460,6364998,2507598,othmaint,non_mandatory,101.0,83.0,18.0,18.0,DRIVEALONEFREE,,,,169,,0out_0in
260965006,2609650060,6365000,2507598,eatout,non_mandatory,149.0,83.0,16.0,17.0,DRIVEALONEFREE,,,,155,,0out_0in
260983155,2609831550,6365442,2507701,shopping,non_mandatory,104.0,85.0,10.0,14.0,WALK,,,,89,,0out_0in
260983158,2609831580,6365442,2507701,social,non_mandatory,50.0,85.0,16.0,21.0,DRIVEALONEFREE,,,,159,,0out_0in
260983169,2609831690,6365443,2507701,eatout,non_mandatory,132.0,85.0,19.0,22.0,DRIVEALONEFREE,,,,178,,0out_0in
260983278,2609832780,6365445,2507701,shopping,non_mandatory,28.0,85.0,9.0,11.0,BIKE,,,,72,,0out_0in
260983270,2609832700,6365445,2507701,othdiscr,non_mandatory,127.0,85.0,14.0,14.0,DRIVEALONEFREE,,,,135,,0out_1in
261019271,2610192710,6366323,2507906,othmaint,non_mandatory,174.0,88.0,17.0,18.0,DRIVEALONEFREE,,,,163,,0out_0in
261019268,2610192680,6366323,2507906,othdiscr,non_mandatory,139.0,88.0,15.0,15.0,SHARED2FREE,,,,145,,0out_0in
261019269,2610192690,6366323,2507906,othdiscr,non_mandatory,80.0,88.0,16.0,16.0,SHARED2FREE,,,,154,,1out_3in
261019331,2610193310,6366325,2507906,eatout,non_mandatory,99.0,88.0,18.0,19.0,DRIVEALONEFREE,,,,170,,0out_0in
261068927,2610689270,6367534,2508169,shopping,non_mandatory,130.0,98.0,15.0,15.0,WALK,,,,145,,0out_0in
261068968,2610689680,6367535,2508169,shopping,non_mandatory,81.0,98.0,12.0,17.0,WALK,,,,117,,0out_0in
261068969,2610689690,6367535,2508169,shopping,non_mandatory,98.0,98.0,18.0,20.0,DRIVEALONEFREE,,,,171,,0out_1in
261115271,2611152710,6368665,2508381,eatout,non_mandatory,106.0,103.0,8.0,20.0,WALK,,,,66,,0out_0in
261122203,2611222030,6368834,2508420,escort,non_mandatory,84.0,104.0,12.0,18.0,TNC_SINGLE,,,,118,,0out_0in
261122227,2611222270,6368834,2508420,shopping,non_mandatory,20.0,104.0,11.0,11.0,TNC_SINGLE,,,,99,,0out_1in
261122200,2611222000,6368834,2508420,eatout,non_mandatory,186.0,104.0,18.0,20.0,WALK_LRF,,,,171,,0out_0in
261122268,2611222680,6368835,2508420,shopping,non_mandatory,20.0,104.0,5.0,6.0,SHARED2FREE,,,,1,,0out_1in
261129129,2611291290,6369003,2508459,eatout,non_mandatory,84.0,106.0,17.0,19.0,WALK,,,,164,,0out_0in
261129159,2611291590,6369003,2508459,social,non_mandatory,29.0,106.0,20.0,21.0,WALK_LRF,,,,181,,0out_0in
261205088,2612050880,6370855,2508808,shopping,non_mandatory,97.0,126.0,9.0,10.0,WALK,,,,71,,0out_0in
261205129,2612051290,6370856,2508808,shopping,non_mandatory,31.0,126.0,10.0,20.0,WALK_LOC,,,,95,,1out_0in
261254119,2612541190,6372051,2508981,othmaint,non_mandatory,34.0,149.0,8.0,10.0,DRIVEALONEFREE,,,,56,,0out_0in
261254120,2612541200,6372051,2508981,othmaint,non_mandatory,113.0,149.0,12.0,12.0,DRIVEALONEFREE,,,,112,,0out_0in
261254201,2612542010,6372053,2508981,othmaint,non_mandatory,70.0,149.0,16.0,17.0,DRIVEALONEFREE,,,,155,,0out_0in
261254291,2612542910,6372055,2508981,social,non_mandatory,145.0,149.0,20.0,21.0,SHARED2FREE,,,,181,,0out_0in
261293189,2612931890,6373004,2509123,othdiscr,non_mandatory,125.0,150.0,14.0,17.0,WALK_LOC,,,,138,,0out_0in
261293353,2612933530,6373008,2509123,othdiscr,non_mandatory,7.0,150.0,8.0,15.0,SHARED3FREE,,,,61,,0out_1in
261296289,2612962890,6373080,2509132,escort,non_mandatory,151.0,153.0,12.0,12.0,SHARED3FREE,,,,112,,0out_0in
261296313,2612963130,6373080,2509132,shopping,non_mandatory,181.0,153.0,11.0,11.0,DRIVEALONEFREE,,,,99,,1out_0in
