person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work
2161830,1100550,27,2,2,1,3,1,-1,100,False
2161831,1100550,6,3,1,4,1,7,137,-1,False
2162018,1100613,50,1,1,3,3,4,-1,-1,False
2162019,1100613,52,2,2,1,3,1,-1,53,False
2162020,1100613,14,3,2,4,1,7,182,-1,False
2184539,1108120,45,1,1,1,3,1,-1,33,False
2184540,1108120,46,2,2,1,3,1,-1,13,False
2184541,1108120,13,3,1,4,1,7,21,-1,False
2219519,1119780,32,1,2,2,3,2,-1,100,False
2219520,1119780,55,2,1,1,3,1,-1,72,False
2219521,1119780,7,3,1,4,1,7,161,-1,False
2219690,1119837,31,1,2,1,3,1,-1,166,False
2219691,1119837,26,2,2,1,3,1,-1,72,False
2219692,1119837,10,3,1,4,1,7,155,-1,False
2220350,1120057,39,1,1,1,3,1,-1,29,False
2220351,1120057,38,2,2,2,3,2,-1,41,False
2220352,1120057,1,3,2,4,1,8,15,-1,False
2220869,1120230,34,1,1,1,3,1,-1,52,False
2220870,1120230,31,2,2,1,3,1,-1,97,False
2220871,1120230,11,3,1,4,1,7,5,-1,False
2220986,1120269,36,1,2,1,3,1,-1,151,False
2220987,1120269,33,2,1,2,3,2,-1,65,False
2220988,1120269,4,3,2,4,1,8,136,-1,False
2223803,1121208,46,1,1,1,3,1,-1,9,True
2223804,1121208,42,2,2,1,3,1,-1,188,False
2223805,1121208,6,3,1,4,1,7,146,-1,False
2223842,1121221,39,1,1,1,3,1,-1,35,False
2223843,1121221,38,2,2,2,3,2,-1,168,False
2223844,1121221,1,3,2,4,1,8,46,-1,False
2272136,1135571,42,1,2,1,3,1,-1,155,False
2272137,1135571,20,2,1,3,2,3,185,-1,False
2272138,1135571,9,3,1,4,1,7,6,-1,False
2272139,1135571,46,4,1,3,3,4,-1,-1,False
2297610,1141003,54,1,1,1,3,1,-1,54,False
2297611,1141003,21,2,1,3,3,4,-1,-1,False
2297612,1141003,76,3,2,3,3,5,-1,-1,False
2297613,1141003,51,4,2,3,3,4,-1,-1,False
2313082,1144381,64,1,1,3,3,4,-1,-1,False
2313083,1144381,36,2,2,2,3,2,-1,153,False
2313084,1144381,27,3,2,2,2,3,112,54,False
2313085,1144381,26,4,2,3,2,3,91,-1,False
2356364,1153100,63,1,1,1,3,1,-1,92,False
2356365,1153100,59,2,2,3,2,3,112,-1,False
2356366,1153100,40,3,2,3,3,4,-1,-1,False
2356367,1153100,20,4,1,2,2,3,5,15,False
2356368,1153100,16,5,1,3,1,6,188,-1,False
2356620,1153150,42,1,1,1,3,1,-1,170,False
2356621,1153150,48,2,2,3,3,4,-1,-1,False
2356622,1153150,20,3,2,1,3,1,-1,95,False
2356623,1153150,1,4,2,4,1,8,46,-1,False
2375749,1157399,32,1,1,1,3,1,-1,30,False
2375750,1157399,26,2,2,2,3,2,-1,111,True
2375751,1157399,53,3,1,3,3,4,-1,-1,False
2375752,1157399,58,4,2,1,3,1,-1,183,False
2375753,1157399,37,5,1,3,3,4,-1,-1,False
2375754,1157399,33,6,2,3,3,4,-1,-1,False
2375755,1157399,11,7,1,4,1,7,147,-1,False
2375791,1157407,46,1,2,3,3,4,-1,-1,False
2375792,1157407,24,2,2,1,3,1,-1,31,True
2375793,1157407,22,3,1,2,2,3,188,148,False
2375794,1157407,19,4,2,2,2,3,9,147,False
2375795,1157407,57,5,1,3,3,4,-1,-1,False
2376217,1157486,50,1,1,1,3,1,-1,173,True
2376218,1157486,48,2,2,1,3,1,-1,2,True
2376219,1157486,25,3,1,3,2,3,112,-1,False
2376220,1157486,23,4,1,2,2,3,14,68,False
2378912,1158015,49,1,2,1,3,1,-1,139,False
2378913,1158015,21,2,2,2,2,3,69,142,False
2378914,1158015,22,3,1,1,3,1,-1,33,False
2378915,1158015,21,4,2,3,3,4,-1,-1,False
2415224,1165229,49,1,2,1,3,1,-1,123,False
2415225,1165229,23,2,2,2,2,3,10,82,False
2415226,1165229,26,3,1,1,3,1,-1,100,False
2415227,1165229,53,4,2,2,3,2,-1,174,False
2417256,1165679,52,1,1,1,3,1,-1,190,False
2417257,1165679,47,2,2,3,3,4,-1,-1,False
2417258,1165679,29,3,1,1,3,1,-1,46,False
2417259,1165679,25,4,1,2,3,2,-1,182,False
2417260,1165679,22,5,2,3,2,3,14,-1,False
2417261,1165679,21,6,1,2,3,2,-1,183,False
2418414,1165925,47,1,1,1,3,1,-1,149,False
2418415,1165925,44,2,2,1,3,1,-1,50,True
2418416,1165925,19,3,1,2,2,3,188,154,False
2418417,1165925,61,4,2,3,3,4,-1,-1,False
2441648,1170562,33,1,1,3,3,4,-1,-1,False
2441649,1170562,31,2,2,3,3,4,-1,-1,False
2441650,1170562,8,3,1,4,1,7,189,-1,False
2441651,1170562,6,4,2,4,1,7,133,-1,False
2441652,1170562,3,5,1,4,1,8,149,-1,False
2458500,1173905,40,1,1,3,3,4,-1,-1,False
2458501,1173905,42,2,2,3,3,4,-1,-1,False
2458502,1173905,12,3,2,4,1,7,77,-1,False
2458503,1173905,9,4,1,4,1,7,114,-1,False
2458607,1173930,40,1,1,3,3,4,-1,-1,False
2458608,1173930,42,2,2,3,3,4,-1,-1,False
2458609,1173930,12,3,2,4,1,7,12,-1,False
2458610,1173930,9,4,1,4,1,7,101,-1,False
2459600,1174137,32,1,1,3,3,4,-1,-1,False
2459601,1174137,29,2,2,3,3,4,-1,-1,False
2459602,1174137,11,3,2,4,1,7,15,-1,False
2459603,1174137,14,4,1,4,1,7,125,-1,False
2459604,1174137,9,5,1,4,1,7,171,-1,False
2459896,1174193,38,1,1,3,3,4,-1,-1,False
2459897,1174193,30,2,2,3,3,4,-1,-1,False
2459898,1174193,12,3,1,4,1,7,11,-1,False
2459899,1174193,10,4,2,4,1,7,29,-1,False
2459900,1174193,9,5,2,4,1,7,7,-1,False
2459901,1174193,8,6,2,4,1,7,23,-1,False
2459902,1174193,6,7,1,4,1,7,131,-1,False
2460151,1174241,40,1,2,3,3,4,-1,-1,False
2460152,1174241,17,2,1,3,1,6,79,-1,False
2460153,1174241,16,3,1,3,1,6,183,-1,False
2460154,1174241,13,4,1,4,1,7,82,-1,False
2460191,1174251,51,1,1,3,3,4,-1,-1,False
2460192,1174251,48,2,2,3,2,3,188,-1,False
2460193,1174251,11,3,1,4,1,7,37,-1,False
2460194,1174251,4,4,1,4,1,8,162,-1,False
2473316,1176836,47,1,1,3,2,3,69,-1,False
2473317,1176836,45,2,2,1,3,1,-1,161,False
2473318,1176836,20,3,2,3,2,3,5,-1,False
2473319,1176836,15,4,1,4,1,7,89,-1,False
2473557,1176885,45,1,2,2,3,2,-1,12,False
2473558,1176885,24,2,1,3,3,4,-1,-1,False
2473559,1176885,20,3,1,3,2,3,112,-1,False
2473560,1176885,23,4,2,3,3,4,-1,-1,False
2473561,1176885,1,5,1,4,1,8,68,-1,False
2473562,1176885,27,6,1,3,3,4,-1,-1,False
2473563,1176885,3,7,2,4,1,8,174,-1,False
2473564,1176885,13,8,2,4,1,7,170,-1,False
2473565,1176886,47,1,1,3,2,3,13,-1,False
2473566,1176886,45,2,2,1,3,1,-1,185,False
2473567,1176886,20,3,2,3,2,3,10,-1,False
2473568,1176886,15,4,1,4,1,7,49,-1,False
2473790,1176936,42,1,1,3,3,4,-1,-1,False
2473791,1176936,50,2,2,1,3,1,-1,107,False
2473792,1176936,27,3,1,3,2,3,107,-1,False
2473793,1176936,80,4,2,3,3,5,-1,-1,False
2473794,1176936,17,5,1,3,1,6,59,-1,False
2473795,1176936,13,6,2,4,1,7,97,-1,False
2475167,1177212,35,1,1,3,3,4,-1,-1,False
2475168,1177212,27,2,2,2,3,2,-1,11,False
2475169,1177212,4,3,2,4,1,8,70,-1,False
2475170,1177212,0,4,2,4,1,8,127,-1,False
2475171,1177212,32,5,1,3,2,3,185,-1,False
2475197,1177218,52,1,1,1,3,1,-1,162,False
2475198,1177218,55,2,2,3,2,3,107,-1,False
2475199,1177218,18,3,2,3,2,3,101,-1,False
2475200,1177218,8,4,2,4,1,7,160,-1,False
2476937,1177537,43,1,1,3,3,4,-1,-1,False
2476938,1177537,39,2,2,1,3,1,-1,186,False
2476939,1177537,13,3,2,4,1,7,127,-1,False
2476940,1177537,7,4,2,4,1,7,96,-1,False
2476941,1177537,4,5,1,4,1,8,125,-1,False
2478055,1177758,43,1,1,1,3,1,-1,93,False
2478056,1177758,40,2,2,3,3,4,-1,-1,False
2478057,1177758,12,3,1,4,1,7,122,-1,False
2478058,1177758,6,4,2,4,1,7,141,-1,False
2478059,1177758,77,5,2,3,3,5,-1,-1,False
2478908,1177943,49,1,1,1,3,1,-1,118,False
2478909,1177943,46,2,2,3,3,4,-1,-1,False
2478910,1177943,16,3,1,3,1,6,165,-1,False
2478911,1177943,14,4,2,4,1,7,80,-1,False
2478912,1177943,2,5,1,4,1,8,12,-1,False
2567985,1196572,46,1,1,1,3,1,-1,159,False
2567986,1196572,40,2,2,3,3,4,-1,-1,False
2567987,1196572,13,3,1,4,1,7,36,-1,False
2567988,1196572,8,4,2,4,1,7,142,-1,False
2568156,1196610,39,1,1,1,3,1,-1,154,False
2568157,1196610,39,2,2,3,3,4,-1,-1,False
2568158,1196610,13,3,2,4,1,7,174,-1,False
2568159,1196610,4,4,2,4,1,8,32,-1,False
2568160,1196610,69,5,2,3,3,5,-1,-1,False
2568370,1196657,37,1,1,1,3,1,-1,130,False
2568371,1196657,30,2,2,3,3,4,-1,-1,False
2568372,1196657,5,3,1,4,1,8,97,-1,False
2568373,1196657,3,4,1,4,1,8,120,-1,False
2568992,1196782,27,1,2,3,3,4,-1,-1,False
2568993,1196782,8,2,1,4,1,7,14,-1,False
2568994,1196782,6,3,1,4,1,7,157,-1,False
2568995,1196782,45,4,1,1,3,1,-1,171,False
2569941,1196979,29,1,1,3,3,4,-1,-1,False
2569942,1196979,5,2,2,4,1,8,158,-1,False
2569943,1196979,4,3,2,4,1,8,80,-1,False
2569944,1196979,26,4,1,1,3,1,-1,18,False
2616562,1206854,42,1,2,1,3,1,-1,128,False
2616563,1206854,43,2,1,1,3,1,-1,157,False
2616564,1206854,17,3,1,3,1,6,13,-1,False
2616565,1206854,12,4,1,4,1,7,120,-1,False
2616566,1206854,8,5,2,4,1,7,163,-1,False
2616571,1206856,43,1,1,1,3,1,-1,61,False
2616572,1206856,43,2,2,1,3,1,-1,77,False
2616573,1206856,16,3,1,3,1,6,79,-1,False
2616574,1206856,15,4,2,4,1,7,103,-1,False
2616575,1206856,22,5,2,3,3,4,-1,-1,False
2616576,1206856,10,6,1,4,1,7,158,-1,False
2616577,1206856,18,7,1,3,1,6,76,-1,False
2618325,1207200,48,1,2,2,3,2,-1,139,False
2618326,1207200,50,2,1,1,3,1,-1,170,False
2618327,1207200,21,3,1,3,2,3,13,-1,False
2618328,1207200,16,4,1,3,1,6,152,-1,False
2620475,1207615,38,1,2,1,3,1,-1,143,False
2620476,1207615,40,2,1,1,3,1,-1,155,False
2620477,1207615,11,3,1,4,1,7,94,-1,False
2620478,1207615,6,4,1,4,1,7,31,-1,False
2620479,1207615,65,5,2,3,3,5,-1,-1,False
2621485,1207810,52,1,1,1,3,1,-1,58,False
2621486,1207810,44,2,2,2,3,2,-1,156,False
2621487,1207810,13,3,2,4,1,7,153,-1,False
2621488,1207810,8,4,2,4,1,7,130,-1,False
2624176,1208382,32,1,1,1,3,1,-1,96,False
2624177,1208382,33,2,2,1,3,1,-1,180,False
2624178,1208382,12,3,2,4,1,7,4,-1,False
2624179,1208382,9,4,2,4,1,7,89,-1,False
2746563,1234047,31,1,1,1,3,1,-1,165,False
2746564,1234047,26,2,2,2,3,2,-1,127,False
2746565,1234047,8,3,2,4,1,7,120,-1,False
2746566,1234047,6,4,1,4,1,7,113,-1,False
2746634,1234061,42,1,1,1,3,1,-1,163,False
2746635,1234061,37,2,2,1,3,1,-1,159,False
2746636,1234061,15,3,2,4,1,7,89,-1,False
2746637,1234061,1,4,2,4,1,8,64,-1,False
2746853,1234105,25,1,1,1,3,1,-1,167,False
2746854,1234105,26,2,2,3,3,4,-1,-1,False
2746855,1234105,23,3,1,1,3,1,-1,27,False
2746856,1234105,17,4,2,3,3,4,-1,-1,False
2746857,1234105,1,5,2,4,1,8,86,-1,False
2746858,1234105,4,6,1,4,1,8,4,-1,False
2747500,1234236,25,1,1,1,3,1,-1,165,False
2747501,1234236,26,2,2,3,3,4,-1,-1,False
2747502,1234236,23,3,1,1,3,1,-1,139,False
2747503,1234236,17,4,2,3,3,4,-1,-1,False
2747504,1234236,1,5,2,4,1,8,8,-1,False
2747505,1234236,4,6,1,4,1,8,41,-1,False
2749648,1234675,40,1,1,1,3,1,-1,190,False
2749649,1234675,40,2,2,3,2,3,107,-1,False
2749650,1234675,18,3,2,3,2,3,133,-1,False
2749651,1234675,17,4,2,2,1,6,69,139,False
2750103,1234770,46,1,1,1,3,1,-1,51,False
2750104,1234770,39,2,2,2,3,2,-1,2,False
2750105,1234770,2,3,1,4,1,8,23,-1,False
2750106,1234770,0,4,2,4,1,8,141,-1,False
2754865,1235777,44,1,1,1,3,1,-1,71,False
2754866,1235777,46,2,2,2,3,2,-1,176,False
2754867,1235777,9,3,1,4,1,7,173,-1,False
2754868,1235777,8,4,1,4,1,7,100,-1,False
2754986,1235804,46,1,2,1,3,1,-1,137,False
2754987,1235804,19,2,1,2,2,3,9,188,False
2754988,1235804,17,3,1,3,1,6,169,-1,False
2754989,1235804,15,4,1,4,1,7,69,-1,False
2755074,1235825,40,1,1,2,3,2,-1,2,False
2755075,1235825,38,2,2,2,3,2,-1,135,True
2755076,1235825,15,3,1,4,1,7,132,-1,False
2755077,1235825,10,4,2,4,1,7,175,-1,False
2755120,1235836,30,1,1,2,2,3,91,138,False
2755121,1235836,32,2,2,2,3,2,-1,38,False
2755122,1235836,8,3,2,4,1,7,135,-1,False
2755123,1235836,2,4,2,4,1,8,91,-1,False
2755483,1235924,46,1,2,1,3,1,-1,129,False
2755484,1235924,19,2,2,2,2,3,133,62,False
2755485,1235924,13,3,2,4,1,7,143,-1,False
2755486,1235924,11,4,1,4,1,7,43,-1,False
2821073,1249556,36,1,1,1,3,1,-1,29,False
2821074,1249556,35,2,2,3,3,4,-1,-1,False
2821075,1249556,9,3,1,4,1,7,63,-1,False
2821076,1249556,6,4,1,4,1,7,70,-1,False
2821077,1249556,31,5,1,1,3,1,-1,100,False
2821078,1249556,27,6,2,1,3,1,-1,26,False
2821543,1249632,59,1,1,2,3,2,-1,73,False
2821544,1249632,51,2,2,1,3,1,-1,157,False
2821545,1249632,20,3,2,3,2,3,9,-1,False
2821546,1249632,17,4,2,2,1,6,132,36,False
2821547,1249632,14,5,2,4,1,7,123,-1,False
2822262,1249737,39,1,2,1,3,1,-1,103,False
2822263,1249737,40,2,1,2,3,2,-1,95,False
2822264,1249737,18,3,2,1,3,1,-1,20,False
2822265,1249737,16,4,2,1,3,1,-1,31,False
2822266,1249737,9,5,2,4,1,7,15,-1,False
2822954,1249851,53,1,1,1,3,1,-1,147,False
2822955,1249851,50,2,2,1,3,1,-1,35,False
2822956,1249851,25,3,2,2,3,2,-1,52,False
2822957,1249851,15,4,2,4,1,7,72,-1,False
2879095,1259657,45,1,2,1,3,1,-1,69,False
2879096,1259657,17,2,1,2,1,6,139,8,False
2879097,1259657,30,3,2,1,3,1,-1,53,False
2879098,1259657,25,4,1,1,3,1,-1,50,False
2879498,1259735,45,1,2,1,3,1,-1,146,False
2879499,1259735,17,2,1,2,1,6,59,8,False
2879500,1259735,30,3,2,1,3,1,-1,140,False
2879501,1259735,25,4,1,1,3,1,-1,181,False
2882000,1260175,33,1,1,1,3,1,-1,53,False
2882001,1260175,35,2,2,3,3,4,-1,-1,False
2882002,1260175,13,3,2,4,1,7,61,-1,False
2882003,1260175,5,4,2,4,1,8,109,-1,False
2882004,1260175,8,5,1,4,1,7,17,-1,False
2882005,1260175,30,6,2,1,3,1,-1,23,False
2882006,1260175,29,7,2,3,3,4,-1,-1,False
2882007,1260175,28,8,1,1,3,1,-1,102,False
2883002,1260326,47,1,2,1,3,1,-1,14,False
2883003,1260326,25,2,2,2,2,3,13,111,False
2883004,1260326,23,3,2,1,3,1,-1,146,False
2883005,1260326,12,4,1,4,1,7,71,-1,False
2883006,1260326,9,5,1,4,1,7,1,-1,False
2883711,1260432,53,1,1,1,3,1,-1,99,False
2883712,1260432,46,2,2,3,3,4,-1,-1,False
2883713,1260432,24,3,1,1,3,1,-1,33,False
2883714,1260432,21,4,2,2,2,3,69,42,False
2883715,1260432,16,5,2,3,1,6,72,-1,False
2883954,1260469,47,1,1,2,3,2,-1,21,False
2883955,1260469,45,2,2,1,3,1,-1,122,False
2883956,1260469,19,3,2,2,1,6,69,132,False
2883957,1260469,15,4,1,4,1,7,89,-1,False
2884818,1260608,40,1,1,1,3,1,-1,164,False
2884819,1260608,39,2,2,1,3,1,-1,92,False
2884820,1260608,8,3,1,4,1,7,22,-1,False
2884821,1260608,15,4,2,4,1,7,79,-1,False
2884822,1260608,43,5,1,1,3,1,-1,145,False
2884823,1260608,69,6,1,3,3,5,-1,-1,False
2884928,1260630,45,1,2,3,3,4,-1,-1,False
2884929,1260630,69,2,2,2,3,2,-1,174,False
2884930,1260630,11,3,2,4,1,7,155,-1,False
2884931,1260630,48,4,1,2,3,2,-1,172,False
2884932,1260630,35,5,1,2,3,2,-1,164,True
2916535,1266244,93,1,2,3,3,5,-1,-1,False
2916540,1266249,84,1,1,3,3,5,-1,-1,False
2916586,1266295,83,1,2,3,3,5,-1,-1,False
2916691,1266400,93,1,2,3,3,5,-1,-1,False
2916713,1266422,72,1,1,3,3,5,-1,-1,False
2917031,1266740,74,1,2,3,3,5,-1,-1,False
2917213,1266922,74,1,2,3,3,5,-1,-1,False
2917221,1266930,73,1,2,3,3,5,-1,-1,False
2917270,1266979,68,1,2,3,3,5,-1,-1,False
2917393,1267102,72,1,2,3,3,5,-1,-1,False
2917708,1267417,68,1,2,3,3,5,-1,-1,False
2917745,1267454,84,1,2,3,3,5,-1,-1,False
2918051,1267760,78,1,2,3,3,5,-1,-1,False
2936740,1286449,74,1,1,3,3,5,-1,-1,False
2936930,1286639,93,1,1,3,3,5,-1,-1,False
2937035,1286744,82,1,2,3,3,5,-1,-1,False
2937639,1287348,65,1,1,3,3,5,-1,-1,False
2938071,1287780,77,1,1,3,3,5,-1,-1,False
2938199,1287908,89,1,2,3,3,5,-1,-1,False
2938200,1287909,68,1,2,3,3,5,-1,-1,False
2938230,1287939,76,1,2,3,3,5,-1,-1,False
2938942,1288651,81,1,2,3,3,5,-1,-1,False
2938996,1288705,89,1,2,3,3,5,-1,-1,False
2939362,1289071,77,1,2,3,3,5,-1,-1,False
2939899,1289608,67,1,1,3,3,5,-1,-1,False
2940127,1289836,76,1,2,3,3,5,-1,-1,False
2940574,1290283,79,1,2,3,3,5,-1,-1,False
2940712,1290421,65,1,2,3,3,5,-1,-1,False
2940786,1290495,84,1,2,3,3,5,-1,-1,False
2940840,1290549,81,1,2,3,3,5,-1,-1,False
2941039,1290748,71,1,1,3,3,5,-1,-1,False
2941127,1290836,86,1,2,3,3,5,-1,-1,False
2941248,1290957,81,1,2,3,3,5,-1,-1,False
2950299,1300008,70,1,1,2,2,3,91,116,False
2950321,1300030,70,1,1,2,2,3,37,157,False
2950436,1300145,86,1,1,1,3,1,-1,136,False
2958065,1307774,82,1,2,2,3,2,-1,174,False
2958130,1307839,72,1,2,1,3,1,-1,6,False
2958381,1308090,71,1,2,1,3,1,-1,125,False
2958526,1308235,78,1,2,2,3,2,-1,64,False
2958715,1308424,67,1,2,2,3,2,-1,12,False
2959231,1308940,65,1,2,2,3,2,-1,154,False
2959243,1308952,65,1,2,2,3,2,-1,168,False
2959914,1309623,74,1,2,2,3,2,-1,174,False
2959924,1309633,81,1,1,2,3,2,-1,128,False
2960276,1309985,81,1,1,2,3,2,-1,71,False
2965720,1315380,88,1,2,3,3,5,-1,-1,False
2965721,1315380,89,2,2,3,3,5,-1,-1,False
2966018,1315529,78,1,2,3,3,5,-1,-1,False
2966019,1315529,75,2,1,3,3,5,-1,-1,False
2966460,1315750,76,1,1,3,3,5,-1,-1,False
2966461,1315750,84,2,2,3,3,5,-1,-1,False
2966674,1315857,77,1,1,3,3,5,-1,-1,False
2966675,1315857,78,2,2,3,3,5,-1,-1,False
2966818,1315929,85,1,2,3,3,5,-1,-1,False
2966819,1315929,81,2,1,3,3,5,-1,-1,False
2967752,1316396,89,1,2,3,3,5,-1,-1,False
2967753,1316396,57,2,1,3,3,4,-1,-1,False
3017164,1341102,73,1,1,3,3,5,-1,-1,False
3017165,1341102,75,2,2,3,3,5,-1,-1,False
3017826,1341433,70,1,1,3,3,5,-1,-1,False
3017827,1341433,64,2,2,3,3,4,-1,-1,False
3017962,1341501,77,1,2,3,3,5,-1,-1,False
3017963,1341501,80,2,1,3,3,5,-1,-1,False
3018676,1341858,77,1,2,3,3,5,-1,-1,False
3018677,1341858,80,2,1,3,3,5,-1,-1,False
3018742,1341891,79,1,1,3,3,5,-1,-1,False
3018743,1341891,71,2,2,3,3,5,-1,-1,False
3028110,1346575,73,1,1,3,3,5,-1,-1,False
3028111,1346575,83,2,2,2,3,2,-1,11,False
3028432,1346736,83,1,2,3,3,5,-1,-1,False
3028433,1346736,48,2,2,1,3,1,-1,39,False
3028946,1346993,76,1,1,3,3,5,-1,-1,False
3028947,1346993,39,2,1,2,3,2,-1,14,False
3029266,1347153,76,1,2,3,3,5,-1,-1,False
3029267,1347153,47,2,1,1,3,1,-1,137,False
3030796,1347918,83,1,2,3,3,5,-1,-1,False
3030797,1347918,61,2,1,1,3,1,-1,43,False
3030816,1347928,76,1,2,3,3,5,-1,-1,False
3030817,1347928,19,2,2,1,3,1,-1,74,True
3031008,1348024,72,1,2,3,3,5,-1,-1,False
3031009,1348024,28,2,1,2,3,2,-1,150,False
3031030,1348035,74,1,2,3,3,5,-1,-1,False
3031031,1348035,65,2,2,2,3,2,-1,20,False
3061448,1363244,86,1,2,3,3,5,-1,-1,False
3061449,1363244,46,2,1,1,3,1,-1,22,False
3062108,1363574,76,1,2,3,3,5,-1,-1,False
3062109,1363574,29,2,2,1,3,1,-1,169,False
3062564,1363802,67,1,1,3,3,5,-1,-1,False
3062565,1363802,50,2,2,2,3,2,-1,161,False
3063690,1364365,68,1,1,3,3,5,-1,-1,False
3063691,1364365,35,2,1,1,3,1,-1,45,False
3064266,1364653,85,1,2,3,3,5,-1,-1,False
3064267,1364653,59,2,2,1,3,1,-1,72,False
3064436,1364738,66,1,2,3,3,5,-1,-1,False
3064437,1364738,46,2,1,1,3,1,-1,130,False
3064464,1364752,66,1,2,3,3,5,-1,-1,False
3064465,1364752,46,2,1,1,3,1,-1,92,False
3082654,1373847,70,1,1,2,3,2,-1,129,False
3082655,1373847,69,2,2,1,3,1,-1,176,False
3082916,1373978,76,1,1,2,3,2,-1,175,False
3082917,1373978,68,2,2,2,3,2,-1,67,False
3083208,1374124,69,1,2,1,3,1,-1,4,False
3083209,1374124,29,2,1,1,3,1,-1,22,False
3083236,1374138,66,1,1,1,3,1,-1,150,False
3083237,1374138,55,2,2,1,3,1,-1,37,False
3083272,1374156,69,1,1,2,3,2,-1,155,False
3083273,1374156,38,2,1,1,3,1,-1,79,False
3083990,1374515,66,1,1,2,3,2,-1,111,False
3083991,1374515,68,2,2,2,3,2,-1,167,False
3084166,1374603,72,1,2,1,3,1,-1,126,False
3084167,1374603,24,2,1,1,3,1,-1,141,False
3089245,1377078,84,1,1,3,3,5,-1,-1,False
3089246,1377078,76,2,2,3,3,5,-1,-1,False
3089247,1377078,47,3,1,3,3,4,-1,-1,False
3089317,1377102,67,1,1,3,2,3,69,-1,False
3089318,1377102,67,2,2,3,3,5,-1,-1,False
3089319,1377102,93,3,2,3,3,5,-1,-1,False
3095380,1379123,69,1,2,3,3,5,-1,-1,False
3095381,1379123,71,2,1,3,3,5,-1,-1,False
3095382,1379123,31,3,1,3,3,4,-1,-1,False
3096703,1379564,81,1,1,3,3,5,-1,-1,False
3096704,1379564,80,2,2,3,3,5,-1,-1,False
3096705,1379564,42,3,1,1,3,1,-1,181,True
3097339,1379776,76,1,2,3,3,5,-1,-1,False
3097340,1379776,69,2,2,3,3,5,-1,-1,False
3097341,1379776,59,3,2,2,3,2,-1,81,True
3097600,1379863,75,1,1,3,3,5,-1,-1,False
3097601,1379863,67,2,2,3,3,5,-1,-1,False
3097602,1379863,37,3,1,1,3,1,-1,147,False
3112672,1384887,81,1,1,3,3,5,-1,-1,False
3112673,1384887,74,2,2,3,3,5,-1,-1,False
3112674,1384887,36,3,2,2,3,2,-1,122,False
3112711,1384900,81,1,1,3,3,5,-1,-1,False
3112712,1384900,74,2,2,3,3,5,-1,-1,False
3112713,1384900,36,3,2,2,3,2,-1,190,False
3112732,1384907,81,1,1,3,3,5,-1,-1,False
3112733,1384907,74,2,2,3,3,5,-1,-1,False
3112734,1384907,36,3,2,2,3,2,-1,8,False
3175100,1400367,67,1,1,3,3,5,-1,-1,False
3175101,1400367,59,2,2,3,3,4,-1,-1,False
3175102,1400367,38,3,1,2,3,2,-1,46,False
3175103,1400367,38,4,2,1,3,1,-1,22,False
3175104,1400367,14,5,1,4,1,7,149,-1,False
3175105,1400367,3,6,1,4,1,8,118,-1,False
3191868,1403628,32,1,1,3,3,4,-1,-1,False
3195275,1407035,56,1,1,3,3,4,-1,-1,False
3195605,1407365,43,1,2,3,3,4,-1,-1,False
3195802,1407562,45,1,1,3,3,4,-1,-1,False
3195854,1407614,34,1,2,3,3,4,-1,-1,False
3195923,1407683,28,1,2,3,3,4,-1,-1,False
3196053,1407813,38,1,1,3,3,4,-1,-1,False
3198602,1410362,64,1,2,1,3,1,-1,126,False
3198975,1410735,56,1,2,1,3,1,-1,9,False
3199091,1410851,36,1,1,1,3,1,-1,43,True
3199176,1410936,39,1,2,1,3,1,-1,14,False
3199181,1410941,39,1,2,1,3,1,-1,149,False
3199536,1411296,47,1,2,1,3,1,-1,33,False
3199862,1411622,38,1,1,1,3,1,-1,50,False
3200148,1411908,39,1,1,1,3,1,-1,185,True
3200225,1411985,56,1,1,1,3,1,-1,114,False
3200529,1412289,59,1,1,1,3,1,-1,177,False
3232641,1444401,46,1,2,1,3,1,-1,7,False
3233175,1444935,29,1,1,1,3,1,-1,111,False
3233312,1445072,51,1,1,1,3,1,-1,24,False
3233433,1445193,29,1,1,1,3,1,-1,21,False
3233493,1445253,42,1,1,2,3,2,-1,95,False
3233782,1445542,53,1,2,1,3,1,-1,9,False
3234079,1445839,59,1,1,1,3,1,-1,138,False
3234142,1445902,36,1,1,1,3,1,-1,63,False
3234148,1445908,29,1,2,1,3,1,-1,27,False
3234414,1446174,38,1,1,1,3,1,-1,121,False
3234704,1446464,28,1,2,1,3,1,-1,42,False
3234874,1446634,51,1,1,1,3,1,-1,32,False
3234904,1446664,36,1,2,1,3,1,-1,76,False
3234938,1446698,41,1,2,1,3,1,-1,101,False
3235334,1447094,30,1,2,1,3,1,-1,156,False
3235391,1447151,27,1,2,1,3,1,-1,152,False
3235449,1447209,41,1,1,1,3,1,-1,30,False
3235577,1447337,30,1,2,1,3,1,-1,117,False
3235603,1447363,56,1,2,1,3,1,-1,133,False
3235833,1447593,29,1,2,1,3,1,-1,111,False
3236026,1447786,56,1,2,1,3,1,-1,26,False
3236098,1447858,33,1,1,1,3,1,-1,145,False
3236110,1447870,33,1,2,1,3,1,-1,137,False
3236499,1448259,54,1,2,2,3,2,-1,12,False
3237103,1448863,28,1,2,1,3,1,-1,91,False
3237145,1448905,62,1,2,1,3,1,-1,3,False
3237563,1449323,28,1,2,1,3,1,-1,151,False
