tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
199166553,4857720,1971155,shopping,non_mandatory,170.0,184.0,11.0,11.0,SHARED2FREE,
199166548,4857720,1971155,othmaint,non_mandatory,184.0,184.0,18.0,18.0,WALK,
199166549,4857720,1971155,othmaint,non_mandatory,145.0,184.0,18.0,19.0,DRIVEALONEFREE,
199170984,4857828,1971209,social,non_mandatory,133.0,185.0,11.0,16.0,SHARED3FREE,
200163173,4882028,1983309,othdiscr,non_mandatory,24.0,25.0,13.0,20.0,WALK,
200186305,4882592,1983591,shopping,non_mandatory,82.0,36.0,14.0,15.0,DRIVEALONEFREE,
200213283,4883250,1983920,shopping,non_mandatory,5.0,47.0,11.0,17.0,WALK_LOC,
200213324,4883251,1983920,shopping,non_mandatory,16.0,47.0,11.0,11.0,WALK_LOC,
200213357,4883252,1983921,othdiscr,non_mandatory,69.0,47.0,11.0,15.0,SHARED2FREE,
200215735,4883310,1983950,othdiscr,non_mandatory,75.0,54.0,17.0,20.0,DRIVEALONEFREE,
200240015,4883902,1984246,shopping,non_mandatory,59.0,75.0,11.0,13.0,BIKE,
200240253,4883908,1984249,othdiscr,non_mandatory,16.0,75.0,16.0,20.0,WALK_LOC,
200252561,4884208,1984399,shopping,non_mandatory,103.0,122.0,14.0,17.0,WALK_LOC,
200252553,4884208,1984399,othdiscr,non_mandatory,167.0,122.0,10.0,11.0,SHARED2FREE,
200252597,4884209,1984399,othmaint,non_mandatory,130.0,122.0,8.0,9.0,DRIVEALONEFREE,
201019089,4902904,1993747,othdiscr,non_mandatory,27.0,45.0,11.0,15.0,BIKE,
201019090,4902904,1993747,othdiscr,non_mandatory,41.0,45.0,15.0,20.0,WALK,
201019138,4902905,1993747,shopping,non_mandatory,31.0,45.0,10.0,20.0,DRIVEALONEFREE,
201019139,4902905,1993747,shopping,non_mandatory,16.0,45.0,21.0,21.0,SHARED2FREE,
201207656,4907503,1996035,shopping,non_mandatory,65.0,173.0,16.0,16.0,SHARED2FREE,
201368499,4911426,1997343,shopping,non_mandatory,41.0,139.0,14.0,15.0,SHARED3FREE,
201368494,4911426,1997343,othmaint,non_mandatory,187.0,139.0,7.0,10.0,DRIVEALONEFREE,
201368472,4911426,1997343,eatout,non_mandatory,74.0,139.0,20.0,21.0,DRIVEALONEFREE,
201368535,4911427,1997343,othmaint,non_mandatory,128.0,139.0,12.0,13.0,DRIVEALONEFREE,
201377331,4911642,1997415,escort,non_mandatory,95.0,162.0,8.0,9.0,SHARED3FREE,
201377347,4911642,1997415,othdiscr,non_mandatory,134.0,162.0,16.0,17.0,DRIVEALONEFREE,
201377372,4911643,1997415,escort,non_mandatory,164.0,162.0,8.0,14.0,TNC_SINGLE,
201409248,4912420,1997674,othmaint,non_mandatory,183.0,187.0,13.0,13.0,DRIVEALONEFREE,
201409294,4912421,1997674,shopping,non_mandatory,187.0,187.0,12.0,16.0,DRIVEALONEFREE,
201409289,4912421,1997674,othmaint,non_mandatory,170.0,187.0,17.0,19.0,SHARED2FREE,
202060374,4928301,2002968,shopping,non_mandatory,162.0,126.0,18.0,19.0,DRIVEALONEFREE,
202060456,4928303,2002968,shopping,non_mandatory,177.0,126.0,20.0,21.0,DRIVEALONEFREE,
203003678,4951309,2010222,escort,non_mandatory,60.0,59.0,14.0,16.0,SHARED3FREE,
203003694,4951309,2010222,othdiscr,non_mandatory,66.0,59.0,14.0,14.0,TNC_SINGLE,
203003784,4951311,2010222,shopping,non_mandatory,33.0,59.0,12.0,17.0,DRIVEALONEFREE,
203003757,4951311,2010222,eatout,non_mandatory,171.0,59.0,17.0,17.0,DRIVEALONEFREE,
203799884,4970728,2014098,social,non_mandatory,24.0,182.0,15.0,21.0,WALK_LRF,
203799925,4970729,2014098,social,non_mandatory,147.0,182.0,11.0,11.0,DRIVEALONEFREE,
203800759,4970750,2014102,escort,non_mandatory,99.0,184.0,8.0,8.0,SHARED3FREE,
203800783,4970750,2014102,shopping,non_mandatory,5.0,184.0,9.0,10.0,SHARED3FREE,
203800775,4970750,2014102,othdiscr,non_mandatory,59.0,184.0,16.0,18.0,DRIVEALONEFREE,
203800756,4970750,2014102,eatout,non_mandatory,181.0,184.0,13.0,14.0,DRIVEALONEFREE,
203800797,4970751,2014102,eatout,non_mandatory,36.0,184.0,12.0,13.0,SHARED2FREE,
203800950,4970754,2014102,social,non_mandatory,115.0,184.0,14.0,17.0,SHARED3FREE,
203813078,4971050,2014157,othmaint,non_mandatory,123.0,187.0,16.0,18.0,DRIVEALONEFREE,
203813097,4971051,2014157,eatout,non_mandatory,188.0,187.0,19.0,20.0,SHARED3FREE,
203813206,4971053,2014157,shopping,non_mandatory,13.0,187.0,7.0,13.0,SHARED2FREE,
203813242,4971054,2014157,othmaint,non_mandatory,9.0,187.0,13.0,13.0,DRIVEALONEFREE,
205145993,5003560,2020693,shopping,non_mandatory,185.0,160.0,12.0,15.0,DRIVEALONEFREE,
205145994,5003560,2020693,shopping,non_mandatory,107.0,160.0,19.0,19.0,SHARED3FREE,
206202514,5029329,2025182,othdiscr,non_mandatory,36.0,16.0,18.0,21.0,WALK,
206226712,5029919,2025282,shopping,non_mandatory,19.0,17.0,13.0,14.0,DRIVEALONEFREE,
206226770,5029921,2025282,escort,non_mandatory,5.0,17.0,18.0,18.0,SHARED3FREE,
206278184,5031175,2025487,escort,non_mandatory,103.0,91.0,16.0,17.0,TNC_SINGLE,
206278200,5031175,2025487,othdiscr,non_mandatory,81.0,91.0,10.0,12.0,SHARED2FREE,
206278181,5031175,2025487,eatout,non_mandatory,92.0,91.0,13.0,16.0,WALK,
206509503,5036817,2027861,eatout,non_mandatory,66.0,71.0,13.0,16.0,WALK,
206517028,5037000,2028044,othmaint,non_mandatory,114.0,142.0,12.0,16.0,DRIVEALONEFREE,
206517025,5037000,2028044,othdiscr,non_mandatory,136.0,142.0,11.0,12.0,DRIVEALONEFREE,
206573039,5038366,2029410,shopping,non_mandatory,63.0,89.0,16.0,16.0,SHARED2FREE,
206573040,5038366,2029410,shopping,non_mandatory,5.0,89.0,18.0,21.0,DRIVEALONEFREE,
206573031,5038366,2029410,othdiscr,non_mandatory,92.0,89.0,12.0,13.0,DRIVEALONEFREE,
206573012,5038366,2029410,eatout,non_mandatory,91.0,89.0,9.0,12.0,DRIVEALONEFREE,
207366996,5057731,2048775,othdiscr,non_mandatory,99.0,11.0,18.0,20.0,SHARED2FREE,
207367007,5057731,2048775,social,non_mandatory,26.0,11.0,15.0,16.0,WALK,
207399263,5058518,2049562,othdiscr,non_mandatory,115.0,21.0,17.0,22.0,WALK_LOC,
207399244,5058518,2049562,eatout,non_mandatory,17.0,21.0,14.0,15.0,WALK,
207405864,5058679,2049723,othdiscr,non_mandatory,16.0,23.0,7.0,7.0,WALK,
207414496,5058890,2049934,eatout,non_mandatory,11.0,29.0,21.0,22.0,WALK,
207437811,5059458,2050502,shopping,non_mandatory,88.0,34.0,12.0,18.0,WALK_LOC,
207501886,5061021,2052065,othdiscr,non_mandatory,75.0,46.0,12.0,20.0,DRIVEALONEFREE,
207514973,5061340,2052384,shopping,non_mandatory,43.0,48.0,10.0,12.0,TNC_SINGLE,
207514974,5061340,2052384,shopping,non_mandatory,75.0,48.0,17.0,17.0,WALK_LOC,
207514968,5061340,2052384,othmaint,non_mandatory,11.0,48.0,10.0,10.0,WALK_LOC,
207546010,5062097,2053141,shopping,non_mandatory,140.0,65.0,19.0,22.0,SHARED3FREE,
207576427,5062839,2053883,othmaint,non_mandatory,8.0,80.0,18.0,20.0,DRIVEALONEFREE,
207632725,5064212,2055256,shopping,non_mandatory,134.0,101.0,8.0,9.0,TAXI,
207632726,5064212,2055256,shopping,non_mandatory,16.0,101.0,9.0,9.0,WALK_HVY,
207632717,5064212,2055256,othdiscr,non_mandatory,106.0,101.0,8.0,8.0,WALK,
207651618,5064673,2055717,othdiscr,non_mandatory,110.0,109.0,17.0,18.0,WALK,
207686066,5065513,2056557,shopping,non_mandatory,165.0,176.0,11.0,12.0,TNC_SHARED,
208482628,5084942,2071617,eatout,non_mandatory,17.0,18.0,11.0,15.0,WALK,
208482691,5084943,2071617,othmaint,non_mandatory,8.0,18.0,9.0,14.0,WALK_LOC,
208482688,5084943,2071617,othdiscr,non_mandatory,21.0,18.0,21.0,23.0,WALK,
208572440,5087132,2072712,othmaint,non_mandatory,138.0,159.0,17.0,20.0,SHARED2FREE,
208572437,5087132,2072712,othdiscr,non_mandatory,114.0,159.0,20.0,23.0,DRIVEALONEFREE,
208572478,5087133,2072712,othdiscr,non_mandatory,153.0,159.0,18.0,18.0,SHARED2FREE,
208584171,5087418,2072855,shopping,non_mandatory,188.0,167.0,15.0,16.0,SHARED2FREE,
208610657,5088064,2073178,shopping,non_mandatory,184.0,179.0,18.0,20.0,DRIVEALONEFREE,
208610698,5088065,2073178,shopping,non_mandatory,188.0,179.0,10.0,13.0,TNC_SINGLE,
208610690,5088065,2073178,othdiscr,non_mandatory,124.0,179.0,15.0,17.0,DRIVEALONEFREE,
208614101,5088148,2073220,shopping,non_mandatory,101.0,183.0,9.0,15.0,DRIVEALONEFREE,
208614074,5088148,2073220,eatout,non_mandatory,115.0,183.0,20.0,21.0,DRIVEALONEFREE,
210688291,5138738,2098515,shopping,non_mandatory,13.0,6.0,13.0,14.0,SHARED3FREE,
210689718,5138773,2098532,othdiscr,non_mandatory,13.0,6.0,11.0,13.0,WALK,
210694720,5138895,2098593,othdiscr,non_mandatory,9.0,9.0,11.0,16.0,WALK,
210741673,5140040,2099166,shopping,non_mandatory,16.0,39.0,18.0,18.0,TAXI,
210741706,5140041,2099166,othdiscr,non_mandatory,2.0,39.0,16.0,19.0,WALK_LOC,
210741687,5140041,2099166,eatout,non_mandatory,37.0,39.0,11.0,15.0,WALK,
210760820,5140507,2099399,shopping,non_mandatory,5.0,58.0,14.0,21.0,SHARED3FREE,
210773320,5140812,2099552,othmaint,non_mandatory,81.0,65.0,12.0,15.0,DRIVEALONEFREE,
210773321,5140812,2099552,othmaint,non_mandatory,4.0,65.0,18.0,22.0,DRIVEALONEFREE,
210788990,5141194,2099743,social,non_mandatory,75.0,77.0,11.0,14.0,WALK,
210791521,5141256,2099774,othdiscr,non_mandatory,45.0,79.0,18.0,21.0,SHARED3FREE,
210810384,5141716,2100004,othmaint,non_mandatory,10.0,89.0,17.0,17.0,WALK_LRF,
210810385,5141716,2100004,othmaint,non_mandatory,92.0,89.0,19.0,19.0,WALK_LOC,
210814093,5141807,2100049,eatout,non_mandatory,66.0,93.0,11.0,14.0,DRIVEALONEFREE,
210831873,5142240,2100266,shopping,non_mandatory,16.0,105.0,16.0,18.0,SHARED2FREE,
210851225,5142712,2100502,shopping,non_mandatory,107.0,128.0,9.0,13.0,TNC_SINGLE,
210851652,5142723,2100507,escort,non_mandatory,132.0,128.0,12.0,16.0,SHARED2FREE,
210851668,5142723,2100507,othdiscr,non_mandatory,104.0,128.0,8.0,11.0,WALK_LRF,
210864460,5143035,2100663,othdiscr,non_mandatory,84.0,178.0,11.0,13.0,WALK_LRF,
211334074,5154489,2106390,othdiscr,non_mandatory,77.0,67.0,18.0,20.0,SHARED3FREE,
211344368,5154740,2106516,othmaint,non_mandatory,46.0,71.0,17.0,20.0,TNC_SINGLE,
211344369,5154740,2106516,othmaint,non_mandatory,27.0,71.0,21.0,22.0,TNC_SHARED,
211344365,5154740,2106516,othdiscr,non_mandatory,66.0,71.0,17.0,17.0,WALK,
211351589,5154916,2106604,shopping,non_mandatory,38.0,80.0,17.0,17.0,TNC_SINGLE,
211359215,5155102,2106697,shopping,non_mandatory,86.0,83.0,8.0,9.0,SHARED3FREE,
211359216,5155102,2106697,shopping,non_mandatory,101.0,83.0,17.0,17.0,TNC_SINGLE,
211359207,5155102,2106697,othdiscr,non_mandatory,15.0,83.0,19.0,19.0,DRIVEALONEFREE,
211376572,5155526,2106909,eatout,non_mandatory,85.0,91.0,15.0,15.0,DRIVEALONEFREE,
211445643,5157210,2107751,shopping,non_mandatory,179.0,113.0,17.0,17.0,DRIVEALONEFREE,
211459247,5157542,2107917,othdiscr,non_mandatory,115.0,114.0,8.0,15.0,WALK,
211459296,5157543,2107917,shopping,non_mandatory,11.0,114.0,10.0,12.0,BIKE,
211459291,5157543,2107917,othmaint,non_mandatory,21.0,114.0,15.0,17.0,BIKE,
211470358,5157813,2108052,othdiscr,non_mandatory,130.0,117.0,9.0,10.0,WALK_HVY,
211475573,5157940,2108116,shopping,non_mandatory,123.0,119.0,14.0,14.0,WALK,
211475574,5157940,2108116,shopping,non_mandatory,32.0,119.0,16.0,16.0,TNC_SINGLE,
211475568,5157940,2108116,othmaint,non_mandatory,115.0,119.0,9.0,11.0,WALK,
211505503,5158670,2108481,shopping,non_mandatory,123.0,125.0,18.0,18.0,DRIVEALONEFREE,
211516494,5158938,2108615,social,non_mandatory,16.0,127.0,17.0,18.0,WALK_HVY,
211568102,5160197,2109244,othdiscr,non_mandatory,103.0,132.0,18.0,18.0,DRIVEALONEFREE,
211571079,5160270,2109281,escort,non_mandatory,169.0,132.0,7.0,8.0,WALK_LOC,
211571098,5160270,2109281,othmaint,non_mandatory,91.0,132.0,6.0,6.0,DRIVEALONEFREE,
211571136,5160271,2109281,othdiscr,non_mandatory,2.0,132.0,18.0,19.0,WALK_LRF,
211594159,5160833,2109562,eatout,non_mandatory,97.0,136.0,12.0,14.0,SHARED3FREE,
211641968,5161999,2110145,escort,non_mandatory,139.0,165.0,8.0,8.0,SHARED2FREE,
211691840,5163215,2110753,othdiscr,non_mandatory,81.0,172.0,14.0,17.0,DRIVEALONEFREE,
211691821,5163215,2110753,eatout,non_mandatory,184.0,172.0,18.0,21.0,SHARED3FREE,
211693611,5163258,2110775,shopping,non_mandatory,170.0,173.0,8.0,14.0,DRIVEALONEFREE,
211693603,5163258,2110775,othdiscr,non_mandatory,74.0,173.0,16.0,19.0,DRIVEALONEFREE,
211693644,5163259,2110775,othdiscr,non_mandatory,179.0,173.0,7.0,8.0,DRIVEALONEFREE,
211693645,5163259,2110775,othdiscr,non_mandatory,1.0,173.0,20.0,21.0,DRIVEALONEFREE,
211700450,5163425,2110858,othdiscr,non_mandatory,22.0,174.0,13.0,19.0,WALK_LRF,
211700431,5163425,2110858,eatout,non_mandatory,185.0,174.0,11.0,11.0,WALK,
211717916,5163851,2111071,othdiscr,non_mandatory,54.0,178.0,21.0,23.0,DRIVEALONEFREE,
211766154,5165028,2111660,eatout,non_mandatory,186.0,185.0,19.0,20.0,WALK,
220850587,5386599,2222445,othmaint,non_mandatory,41.0,6.0,19.0,20.0,TNC_SINGLE,
220859440,5386815,2222553,othdiscr,non_mandatory,81.0,7.0,9.0,9.0,BIKE,
220901801,5387848,2223070,shopping,non_mandatory,16.0,9.0,18.0,20.0,WALK_LRF,
220901802,5387848,2223070,shopping,non_mandatory,101.0,9.0,21.0,22.0,WALK_HVY,
220901842,5387849,2223070,shopping,non_mandatory,69.0,9.0,16.0,17.0,WALK_LOC,
221025498,5390865,2224578,shopping,non_mandatory,6.0,17.0,14.0,16.0,SHARED3FREE,
221025499,5390865,2224578,shopping,non_mandatory,2.0,17.0,16.0,16.0,TNC_SINGLE,
221030205,5390980,2224636,othdiscr,non_mandatory,113.0,17.0,17.0,22.0,SHARED3FREE,
221061373,5391740,2225016,shopping,non_mandatory,19.0,21.0,18.0,18.0,DRIVEALONEFREE,
221078101,5392148,2225220,shopping,non_mandatory,41.0,23.0,17.0,18.0,TNC_SINGLE,
221131885,5393460,2225876,othdiscr,non_mandatory,5.0,31.0,12.0,14.0,WALK,
221160689,5394163,2226227,eatout,non_mandatory,31.0,32.0,12.0,15.0,WALK,
221325126,5398173,2228232,shopping,non_mandatory,40.0,41.0,19.0,23.0,WALK,
221340575,5398550,2228421,othdiscr,non_mandatory,83.0,43.0,18.0,20.0,WALK_LOC,
221340616,5398551,2228421,othdiscr,non_mandatory,50.0,43.0,17.0,19.0,WALK,
221342100,5398587,2228439,shopping,non_mandatory,18.0,43.0,9.0,18.0,DRIVEALONEFREE,
221342092,5398587,2228439,othdiscr,non_mandatory,71.0,43.0,5.0,8.0,SHARED3FREE,
221342093,5398587,2228439,othdiscr,non_mandatory,1.0,43.0,18.0,19.0,BIKE,
221342094,5398587,2228439,othdiscr,non_mandatory,10.0,43.0,19.0,19.0,SHARED3FREE,
221367761,5399213,2228752,othmaint,non_mandatory,47.0,43.0,15.0,15.0,TNC_SINGLE,
221491996,5402243,2230267,shopping,non_mandatory,130.0,47.0,11.0,11.0,WALK_HVY,
221526390,5403082,2230687,othmaint,non_mandatory,7.0,49.0,11.0,13.0,WALK_LOC,
221526368,5403082,2230687,eatout,non_mandatory,72.0,49.0,15.0,17.0,WALK,
221544386,5403521,2230906,othdiscr,non_mandatory,32.0,49.0,8.0,12.0,WALK_LOC,
221544367,5403521,2230906,eatout,non_mandatory,71.0,49.0,17.0,18.0,WALK,
221696890,5407241,2232766,escort,non_mandatory,48.0,65.0,14.0,14.0,SHARED3FREE,
221696914,5407241,2232766,shopping,non_mandatory,88.0,65.0,9.0,12.0,DRIVEALONEFREE,
221696917,5407241,2232766,social,non_mandatory,69.0,65.0,15.0,15.0,SHARED2FREE,
221764250,5408884,2233588,eatout,non_mandatory,64.0,71.0,8.0,9.0,DRIVEALONEFREE,
221934217,5413029,2235660,othmaint,non_mandatory,75.0,84.0,12.0,12.0,TNC_SINGLE,
221948485,5413377,2235834,othmaint,non_mandatory,91.0,85.0,9.0,10.0,DRIVEALONEFREE,
221952344,5413471,2235881,shopping,non_mandatory,50.0,85.0,17.0,17.0,TNC_SINGLE,
221952345,5413471,2235881,shopping,non_mandatory,11.0,85.0,18.0,18.0,DRIVEALONEFREE,
221971691,5413943,2236117,othmaint,non_mandatory,10.0,86.0,6.0,6.0,WALK,
221982561,5414208,2236250,shopping,non_mandatory,85.0,87.0,11.0,19.0,WALK,
221989504,5414378,2236335,eatout,non_mandatory,25.0,87.0,17.0,21.0,SHARED3FREE,
222003567,5414721,2236506,eatout,non_mandatory,107.0,88.0,13.0,17.0,SHARED3FREE,
222016690,5415041,2236666,escort,non_mandatory,91.0,88.0,12.0,16.0,TNC_SINGLE,
222016706,5415041,2236666,othdiscr,non_mandatory,136.0,88.0,18.0,18.0,DRIVEALONEFREE,
222159307,5418519,2238405,othmaint,non_mandatory,116.0,98.0,16.0,16.0,WALK_LRF,
222159308,5418519,2238405,othmaint,non_mandatory,84.0,98.0,17.0,22.0,WALK_LOC,
222233350,5420325,2239308,othdiscr,non_mandatory,92.0,103.0,10.0,13.0,DRIVEALONEFREE,
222244059,5420586,2239439,shopping,non_mandatory,169.0,103.0,10.0,10.0,DRIVEALONEFREE,
222249958,5420730,2239511,othmaint,non_mandatory,113.0,104.0,12.0,12.0,SHARED2FREE,
222249955,5420730,2239511,othdiscr,non_mandatory,101.0,104.0,15.0,21.0,SHARED3FREE,
222250004,5420731,2239511,shopping,non_mandatory,103.0,104.0,8.0,10.0,DRIVEALONEFREE,
222250005,5420731,2239511,shopping,non_mandatory,45.0,104.0,13.0,13.0,WALK_LOC,
222264477,5421084,2239688,shopping,non_mandatory,32.0,104.0,18.0,18.0,WALK_LRF,
222271316,5421251,2239771,othdiscr,non_mandatory,100.0,105.0,12.0,14.0,WALK_HVY,
222279606,5421453,2239872,shopping,non_mandatory,137.0,105.0,18.0,21.0,TAXI,
222334727,5422798,2240545,escort,non_mandatory,110.0,109.0,7.0,7.0,SHARED2FREE,
222376137,5423808,2241050,escort,non_mandatory,107.0,111.0,12.0,13.0,SHARED2FREE,
222376138,5423808,2241050,escort,non_mandatory,146.0,111.0,13.0,13.0,SHARED2FREE,
222376139,5423808,2241050,escort,non_mandatory,107.0,111.0,13.0,13.0,SHARED2FREE,
222393294,5424226,2241259,othmaint,non_mandatory,9.0,112.0,12.0,17.0,WALK_HVY,
222393272,5424226,2241259,eatout,non_mandatory,115.0,112.0,19.0,21.0,TNC_SINGLE,
222517379,5427253,2242772,eatout,non_mandatory,91.0,157.0,14.0,21.0,DRIVEALONEFREE,
222545409,5427936,2243114,shopping,non_mandatory,177.0,176.0,20.0,22.0,WALK,
222545450,5427937,2243114,shopping,non_mandatory,55.0,176.0,10.0,11.0,DRIVEALONEFREE,
222545442,5427937,2243114,othdiscr,non_mandatory,184.0,176.0,13.0,15.0,DRIVEALONEFREE,
222567976,5428487,2243389,escort,non_mandatory,185.0,180.0,18.0,19.0,SHARED3FREE,
222568000,5428487,2243389,shopping,non_mandatory,43.0,180.0,18.0,18.0,SHARED3FREE,
225046811,5488946,2273619,othdiscr,non_mandatory,16.0,47.0,19.0,21.0,TNC_SINGLE,
225060653,5489284,2273788,escort,non_mandatory,165.0,173.0,5.0,5.0,SHARED3FREE,
225060672,5489284,2273788,othmaint,non_mandatory,91.0,173.0,16.0,21.0,DRIVEALONEFREE,
225060650,5489284,2273788,eatout,non_mandatory,92.0,173.0,11.0,16.0,DRIVEALONEFREE,
225061719,5489310,2273801,escort,non_mandatory,180.0,177.0,13.0,14.0,SHARED3FREE,
225061743,5489310,2273801,shopping,non_mandatory,172.0,177.0,8.0,11.0,DRIVEALONEFREE,
225061735,5489310,2273801,othdiscr,non_mandatory,67.0,177.0,16.0,23.0,DRIVEALONEFREE,
225644263,5503518,2280363,othdiscr,non_mandatory,184.0,185.0,13.0,15.0,SHARED3FREE,
225644304,5503519,2280363,othdiscr,non_mandatory,164.0,185.0,11.0,15.0,DRIVEALONEFREE,
226257607,5518478,2285349,escort,non_mandatory,12.0,105.0,8.0,8.0,TNC_SINGLE,
226257631,5518478,2285349,shopping,non_mandatory,16.0,105.0,13.0,20.0,WALK_LRF,
226261584,5518575,2285382,escort,non_mandatory,105.0,119.0,8.0,9.0,SHARED2FREE,
226261666,5518577,2285382,escort,non_mandatory,102.0,119.0,14.0,15.0,SHARED2FREE,
226261685,5518577,2285382,othmaint,non_mandatory,16.0,119.0,10.0,11.0,TNC_SINGLE,
226261682,5518577,2285382,othdiscr,non_mandatory,133.0,119.0,15.0,19.0,BIKE,
226263207,5518614,2285395,shopping,non_mandatory,134.0,128.0,11.0,15.0,DRIVEALONEFREE,
226263289,5518616,2285395,shopping,non_mandatory,137.0,128.0,10.0,11.0,SHARED2FREE,
226263292,5518616,2285395,social,non_mandatory,2.0,128.0,11.0,14.0,WALK_LOC,
226374809,5521336,2286302,shopping,non_mandatory,70.0,130.0,9.0,10.0,DRIVEALONEFREE,
226374812,5521336,2286302,social,non_mandatory,7.0,130.0,10.0,11.0,WALK_HVY,
226374813,5521336,2286302,social,non_mandatory,72.0,130.0,21.0,21.0,DRIVEALONEFREE,
226374853,5521337,2286302,social,non_mandatory,130.0,130.0,13.0,16.0,SHARED2FREE,
226385018,5521585,2286385,shopping,non_mandatory,99.0,136.0,15.0,16.0,SHARED3FREE,
226419166,5522418,2286663,othmaint,non_mandatory,82.0,170.0,9.0,13.0,DRIVEALONEFREE,
226419229,5522420,2286663,escort,non_mandatory,166.0,170.0,8.0,9.0,TNC_SINGLE,
226419458,5522425,2286665,shopping,non_mandatory,93.0,170.0,7.0,12.0,DRIVEALONEFREE,
226447084,5523099,2286890,othdiscr,non_mandatory,185.0,183.0,8.0,15.0,DRIVEALONEFREE,
226447106,5523100,2286890,eatout,non_mandatory,183.0,183.0,8.0,16.0,DRIVEALONEFREE,
226447166,5523101,2286890,othdiscr,non_mandatory,183.0,183.0,10.0,10.0,DRIVEALONEFREE,
226447147,5523101,2286890,eatout,non_mandatory,111.0,183.0,10.0,10.0,SHARED2FREE,
228946903,5584070,2307213,shopping,non_mandatory,70.0,17.0,13.0,16.0,WALK_LOC,
228958744,5584359,2307310,othdiscr,non_mandatory,24.0,46.0,21.0,22.0,SHARED2FREE,
228958829,5584361,2307310,othmaint,non_mandatory,87.0,46.0,15.0,17.0,DRIVEALONEFREE,
228962237,5584444,2307338,shopping,non_mandatory,139.0,54.0,8.0,12.0,DRIVEALONEFREE,
228968838,5584605,2307392,shopping,non_mandatory,99.0,64.0,16.0,16.0,DRIVEALONEFREE,
228968915,5584607,2307392,othmaint,non_mandatory,11.0,64.0,11.0,15.0,WALK_LOC,
229010043,5585610,2307727,shopping,non_mandatory,186.0,180.0,10.0,10.0,WALK_LOC,
229010084,5585611,2307727,shopping,non_mandatory,54.0,180.0,15.0,16.0,SHARED2FREE,
229338019,5593610,2310393,escort,non_mandatory,53.0,57.0,7.0,7.0,SHARED3FREE,
229365732,5594286,2310619,eatout,non_mandatory,91.0,89.0,5.0,5.0,WALK,
229365800,5594287,2310619,shopping,non_mandatory,70.0,89.0,11.0,11.0,DRIVEALONEFREE,
229365814,5594288,2310619,eatout,non_mandatory,79.0,89.0,12.0,13.0,SHARED3FREE,
229391256,5594908,2310826,othmaint,non_mandatory,113.0,112.0,17.0,17.0,TNC_SHARED,
229455582,5596477,2311349,othdiscr,non_mandatory,107.0,134.0,10.0,20.0,WALK_HVY,
229455623,5596478,2311349,othdiscr,non_mandatory,147.0,134.0,8.0,10.0,DRIVEALONEFREE,
229470203,5596834,2311468,escort,non_mandatory,134.0,152.0,11.0,11.0,TAXI,
229470200,5596834,2311468,eatout,non_mandatory,91.0,152.0,11.0,13.0,DRIVEALONEFREE,
233588568,5697282,2344951,eatout,non_mandatory,5.0,16.0,20.0,20.0,WALK,
233595377,5697448,2345006,escort,non_mandatory,7.0,16.0,11.0,11.0,WALK,
233595442,5697449,2345006,shopping,non_mandatory,16.0,16.0,17.0,18.0,WALK,
233632479,5698353,2345308,eatout,non_mandatory,29.0,33.0,19.0,19.0,WALK_LOC,
233658082,5698977,2345516,othdiscr,non_mandatory,16.0,38.0,11.0,14.0,BIKE,
233695067,5699879,2345816,othmaint,non_mandatory,8.0,45.0,7.0,9.0,BIKE,
233695064,5699879,2345816,othdiscr,non_mandatory,49.0,45.0,6.0,6.0,WALK,
233725467,5700621,2346064,eatout,non_mandatory,54.0,54.0,6.0,7.0,WALK,
233725576,5700623,2346064,shopping,non_mandatory,54.0,54.0,17.0,17.0,WALK,
233733276,5700811,2346127,othdiscr,non_mandatory,66.0,58.0,18.0,20.0,SHARED2FREE,
233772972,5701779,2346450,shopping,non_mandatory,102.0,67.0,18.0,19.0,TNC_SINGLE,
233773013,5701780,2346450,shopping,non_mandatory,59.0,67.0,15.0,15.0,SHARED2FREE,
233778425,5701912,2346494,shopping,non_mandatory,100.0,68.0,10.0,11.0,BIKE,
233778420,5701912,2346494,othmaint,non_mandatory,74.0,68.0,13.0,14.0,TNC_SINGLE,
233778458,5701913,2346494,othdiscr,non_mandatory,68.0,68.0,9.0,18.0,WALK,
233796728,5702359,2346643,escort,non_mandatory,16.0,69.0,15.0,15.0,SHARED2FREE,
233796744,5702359,2346643,othdiscr,non_mandatory,122.0,69.0,17.0,21.0,WALK_HVY,
233796766,5702360,2346643,eatout,non_mandatory,69.0,69.0,18.0,18.0,WALK,
233847502,5703597,2347056,othdiscr,non_mandatory,21.0,84.0,12.0,15.0,WALK_LOC,
233847513,5703597,2347056,social,non_mandatory,47.0,84.0,16.0,21.0,WALK_LOC,
233847587,5703599,2347056,othmaint,non_mandatory,92.0,84.0,19.0,19.0,BIKE,
233861464,5703938,2347169,eatout,non_mandatory,12.0,86.0,21.0,21.0,TNC_SINGLE,
233883973,5704487,2347352,eatout,non_mandatory,73.0,88.0,17.0,20.0,SHARED2FREE,
233891987,5704682,2347417,othdiscr,non_mandatory,171.0,89.0,16.0,20.0,WALK_LOC,
233941843,5705898,2347823,othdiscr,non_mandatory,100.0,95.0,10.0,13.0,WALK_LOC,
233941928,5705900,2347823,othmaint,non_mandatory,170.0,95.0,12.0,14.0,SHARED2FREE,
