HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
841320,2,2,0,15279,58018,1,0,2
841857,5,1,0,14961,21638,1,0,2
842078,6,2,0,16765,105530,1,0,2
842263,6,2,0,15283,53231,1,0,2
842551,4,2,0,15293,22054,1,0,1
842723,4,2,0,15076,173133,1,0,2
843054,2,2,0,15293,27083,7,0,1
844092,3,1,0,15299,62404,3,0,8
844220,6,2,0,15076,24031,1,0,2
844351,4,2,0,14753,47615,1,0,2
844415,6,1,0,14967,80542,1,0,2
844504,2,2,0,17135,79959,1,0,2
844879,3,2,0,16775,101044,1,0,2
844904,4,1,0,15291,52377,3,0,2
845268,6,2,0,14774,80512,1,0,2
845344,8,4,0,14944,111558,1,0,8
845501,2,0,0,15299,29500,1,0,8
845761,4,2,0,15292,176178,1,0,2
845882,4,2,0,14940,52798,1,0,8
845973,4,2,0,15293,81080,1,0,1
846097,4,2,0,14775,73819,1,0,2
846362,8,2,0,15293,21020,1,0,1
846657,5,1,0,15280,208145,1,0,2
846660,5,1,0,16791,37936,3,0,2
846690,8,3,0,16775,51709,1,0,2
846820,4,2,0,14775,97604,1,0,2
846981,2,1,0,15296,8227,3,0,1
847003,2,1,0,16473,103195,1,0,2
847505,3,1,0,17135,102711,3,0,3
847540,4,1,0,14941,114222,1,0,8
847703,3,2,0,15293,35797,1,0,1
848249,8,4,0,17069,11766,2,0,2
848580,2,2,0,16927,7110,1,0,2
848744,8,1,0,17069,138853,2,0,2
848981,6,2,0,15299,296118,1,0,8
848993,6,2,0,14774,100505,1,0,2
849026,8,2,0,14941,54558,1,0,8
849346,9,1,0,14755,68407,2,0,2
849434,4,2,0,14774,301281,1,0,2
849892,6,2,0,14962,84001,1,0,2
850042,2,2,0,17135,113468,1,0,2
850429,9,3,0,15295,37136,1,0,8
850780,3,2,0,15299,26571,1,0,8
850852,4,1,0,14940,1653,1,0,8
851080,6,2,0,16766,39113,3,0,2
851154,9,3,0,14753,70449,3,0,2
851440,6,4,0,14754,51770,1,0,2
851442,7,1,0,15293,46583,1,0,1
851508,8,2,0,16927,185853,1,0,2
851553,2,2,0,14940,79322,1,0,2
851582,2,0,0,15293,154858,1,0,1
851585,2,0,0,15298,19592,3,0,3
851595,2,0,0,16791,157771,3,0,2
852138,5,1,0,14961,43399,1,0,2
852176,6,2,0,14963,49313,1,0,2
852228,9,0,0,15295,34159,2,0,8
852317,4,2,0,14940,106573,1,0,2
852688,4,2,0,14755,110767,1,0,2
852699,4,3,0,14966,126094,1,0,2
852908,3,2,0,15296,175467,2,0,1
853011,5,1,0,14944,66234,1,0,8
853264,4,1,0,15076,79041,1,0,2
853275,5,1,0,17068,11011,1,0,2
853504,5,4,0,14940,136186,1,0,8
853659,2,2,0,15283,41206,1,0,2
853779,5,3,0,17070,117460,1,0,2
853943,5,2,0,15295,23804,1,0,8
854097,3,2,0,15076,108809,1,0,2
854305,3,2,0,14775,58153,1,0,2
854382,4,3,0,15299,107590,3,0,8
854434,6,2,0,14963,6420,1,0,2
854668,3,2,0,14944,278623,1,0,8
855228,8,1,0,14752,34050,3,0,2
855297,5,2,0,15292,88385,1,0,2
855311,6,1,0,15293,277,2,0,1
855692,8,2,0,16484,102648,1,0,2
856137,3,2,0,14941,163351,1,0,8
856272,5,2,0,14962,175321,1,0,2
856394,6,0,0,14941,6007,2,0,8
856653,4,2,0,14751,150861,2,0,2
856996,9,8,0,16765,101471,1,0,2
857012,3,2,0,15280,86755,1,0,2
857076,9,3,0,14940,23352,1,0,2
857119,3,2,0,15299,41518,1,0,8
857176,3,1,0,15299,2254,1,0,8
857378,4,1,0,17070,85280,1,0,2
857403,4,2,0,15284,170106,1,0,8
857529,5,1,0,16927,120337,1,0,2
857535,6,1,0,14775,259755,1,0,2
857832,3,1,0,14940,101448,3,0,2
857957,5,3,0,15295,64278,1,0,8
858667,8,1,0,15284,48632,2,0,8
858799,4,1,0,15299,152725,1,0,8
858885,2,1,0,15293,77950,3,0,1
859434,2,0,0,15299,28997,1,0,8
859540,3,1,0,15295,44565,3,0,8
859762,2,1,0,15293,44583,3,0,1
859936,2,0,0,15292,21684,1,0,2
860000,6,4,0,16766,32834,3,0,2
860526,5,0,0,14774,59298,3,0,2
860680,5,3,0,15283,78729,3,0,2
861507,2,1,0,15294,64465,5,0,1
861576,6,3,0,16704,102581,1,0,2
861649,2,1,0,15294,18878,1,0,1
862029,3,1,0,16926,9788,1,0,3
862186,4,1,0,15294,3204,1,0,1
862267,2,1,0,15296,16533,1,0,1
862330,3,3,0,15293,37546,5,0,1
862722,2,1,0,15299,104775,1,0,8
862852,3,0,0,15299,191150,1,0,8
862867,4,1,0,15292,95105,1,0,2
863115,2,1,0,15291,55096,1,0,3
863259,4,1,0,15293,48973,1,0,1
863373,2,0,0,14944,3305,1,0,8
863392,2,1,0,14756,38780,5,0,2
863747,1,1,0,15294,112486,6,0,1
864406,2,1,0,14966,41029,2,0,2
864421,4,2,0,15293,69393,1,0,1
864724,3,1,0,15298,18411,3,0,3
865106,3,2,0,14755,190793,3,0,2
865138,3,1,0,16923,127454,1,0,2
865498,6,1,0,14941,15137,2,0,2
865693,2,2,0,15299,45030,1,0,8
865825,5,2,0,14962,9026,1,0,2
865887,4,2,0,14941,163811,1,0,8
865927,3,1,0,14751,44641,1,0,2
865937,2,2,0,14941,154603,1,0,8
865988,4,0,0,15279,212644,3,0,2
866092,5,0,0,14963,67862,1,0,3
866250,3,1,0,14941,159821,3,0,2
866329,4,2,0,16788,65319,1,0,2
866408,5,1,0,15284,70512,1,0,8
866550,2,2,0,17134,105864,1,0,2
866570,2,1,0,14756,82886,1,0,2
866778,5,2,0,15296,23693,1,0,1
866920,5,1,0,14944,129485,1,0,8
866963,5,2,0,14774,58679,1,0,2
866965,6,2,0,15295,128648,1,0,8
867456,2,2,0,14962,15572,7,0,2
867744,3,1,0,14940,84407,1,0,2
867804,3,1,0,15284,8213,1,0,8
867932,2,1,0,14941,284357,7,0,2
868038,3,1,0,14751,2321,1,0,2
868069,3,2,0,14941,78509,1,0,2
868104,4,2,0,14940,105534,2,0,8
868107,4,0,0,14751,38609,1,0,2
868414,5,1,0,14941,104288,1,0,8
868441,3,2,0,14940,3051,1,0,8
868763,5,2,0,14756,133371,1,0,3
868950,4,1,0,14755,104855,1,0,2
869264,4,2,0,14756,61185,1,0,3
869319,3,1,0,15293,34882,3,0,1
869324,4,1,0,14940,27808,1,0,8
869411,4,2,0,14775,132150,1,0,2
869632,6,3,0,14752,91469,1,0,2
869758,3,1,0,14752,262721,3,0,2
869779,3,2,0,14940,82102,1,0,8
870226,5,2,0,14967,15633,2,0,2
870385,4,2,0,15296,297784,1,0,1
870841,4,3,0,14752,36592,1,0,2
870950,4,1,0,14755,92473,1,0,2
871160,4,1,0,16763,66574,1,0,8
871252,2,1,0,14751,69831,1,0,2
871291,1,1,0,15299,14982,6,0,8
871531,3,1,0,15295,30821,1,0,8
871725,2,0,0,14944,27935,7,0,8
871762,4,2,0,14774,29999,1,0,2
872042,2,1,0,14941,73017,1,0,8
872234,2,0,0,15291,126544,1,0,3
872290,3,2,0,14940,61068,1,0,8
872434,3,2,0,14775,62238,1,0,2
873019,1,1,0,16476,19888,6,0,2
873420,3,3,0,14752,89009,5,0,3
873456,4,2,0,16479,92418,1,0,2
873496,5,2,0,15295,12606,1,0,8
873835,2,2,0,14960,31279,7,0,2
873870,3,2,0,14940,44238,7,0,8
874515,1,1,0,15299,14765,4,0,8
874600,2,1,0,14755,68882,1,0,2
874839,2,2,0,14941,45365,1,0,8
874888,5,2,0,16470,166436,1,0,2
875007,4,2,0,14940,134882,5,0,2
875013,4,1,0,16437,5435,1,0,2
875031,4,2,0,15294,51814,1,0,1
875182,1,1,0,15299,5814,6,0,8
875218,1,1,0,15293,48382,6,0,1
875248,1,1,0,15296,56782,6,0,1
875322,1,1,0,15280,71085,6,0,2
875327,1,1,0,14941,251719,6,0,8
875373,1,1,0,14941,44389,6,0,2
875571,1,0,0,14752,16186,6,0,3
875585,1,1,0,15294,54121,6,0,1
875850,1,1,0,14755,18421,6,0,2
875869,1,1,0,17070,11810,6,0,2
876143,2,2,0,16473,453,1,0,2
876338,2,2,0,14774,9422,1,0,2
876362,2,1,0,17070,27525,3,0,2
876418,2,1,0,14941,119310,1,0,8
876516,2,2,0,14959,87865,1,0,2
876901,4,2,0,14940,1081,3,0,8
877035,2,2,0,15293,35942,3,0,1
877397,4,2,0,14963,28273,1,0,2
877470,5,2,0,15299,77324,3,0,8
877983,1,1,0,16476,116938,4,0,2
878059,1,1,0,14962,80339,4,0,2
878233,1,1,0,15299,14486,4,0,8
878282,1,1,0,15293,48438,4,0,1
878491,1,0,0,15279,86659,4,0,2
878635,1,1,0,15299,159,4,0,8
878651,1,1,0,14774,67685,4,0,2
878652,1,1,0,14941,59441,4,0,8
878805,1,1,0,14962,67437,4,0,2
879326,2,1,0,14944,115071,2,0,8
879721,2,1,0,17069,11100,5,0,2
880076,5,1,0,14756,46369,1,0,2
880169,3,1,0,15291,41827,2,0,2
880201,3,0,0,15281,34440,5,0,8
880407,3,3,0,14941,81289,5,0,8
880598,5,1,0,15299,27487,1,0,8
880617,4,2,0,15294,24005,5,0,1
880659,4,2,0,16779,76716,1,0,2
880748,4,1,0,15294,20305,2,0,1
881080,2,2,0,15294,39766,3,0,1
881221,4,4,0,17047,169295,1,0,2
881316,2,2,0,17047,70489,1,0,2
881595,2,1,0,16775,9765,1,0,2
882081,4,2,0,17135,36739,1,0,2
882148,3,3,0,14967,70915,5,0,2
882276,1,1,0,15292,43377,6,0,3
882535,2,2,0,17072,10479,1,0,2
882635,2,2,0,14754,76762,1,0,2
882736,2,1,0,15292,24898,5,0,2
882758,3,2,0,16775,209944,1,0,2
882768,4,1,0,16473,74541,1,0,2
882774,5,1,0,15299,11952,1,0,8
882820,6,2,0,15294,164096,1,0,1
883000,5,2,0,17069,153542,1,0,2
883023,2,1,0,15293,40116,1,0,1
883063,2,1,0,17069,18209,2,0,2
883419,2,1,0,17072,10434,1,0,2
883495,5,0,0,14940,39318,1,0,8
883563,2,2,0,15299,15541,1,0,8
884201,2,2,0,14752,76810,2,0,2
884241,2,2,0,14959,253042,1,0,2
884275,3,3,0,17072,77916,1,0,2
884599,3,0,0,14941,135726,1,0,8
885035,2,0,0,15292,20675,1,0,2
885144,2,0,0,15298,43807,2,0,2
885190,2,1,0,17135,46406,5,0,2
885286,3,2,0,17069,262258,1,0,2
885820,1,0,0,16484,40066,6,0,2
885963,2,2,0,17070,246037,1,0,2
885982,2,1,0,15293,44289,1,0,1
886180,2,2,0,15295,30003,3,0,8
886222,2,2,0,14752,38019,1,0,2
886357,2,1,0,14754,66571,1,0,3
886544,2,1,0,16483,103535,1,0,8
886567,3,2,0,14754,70353,1,0,2
886779,4,1,0,16785,165755,3,0,2
886833,4,3,0,14940,91615,3,0,3
886837,4,1,0,15295,52321,1,0,8
886919,4,1,0,14940,46256,3,0,8
887072,1,1,0,16482,58015,4,0,2
887095,1,1,0,15293,23024,4,0,1
887145,1,1,0,16440,115617,4,0,8
887242,1,0,0,14961,18259,4,0,2
887588,2,2,0,16765,76326,1,0,2
887766,2,1,0,14941,115610,2,0,8
887820,2,0,0,16787,45632,5,0,2
887876,2,1,0,16484,131129,1,0,2
888056,3,2,0,14941,144934,5,0,8
888393,4,2,0,15299,227805,1,0,8
888544,5,1,0,16765,208145,1,0,2
888562,6,2,0,16484,147631,2,0,3
888567,6,3,0,14959,2892,5,0,2
888571,6,2,0,15294,18903,1,0,1
888592,2,2,0,14755,21561,1,0,2
889113,3,2,0,15292,289453,1,0,2
889154,2,1,0,14941,301116,3,0,2
889320,2,0,0,14775,14006,3,0,2
889535,2,1,0,15293,42705,5,0,1
889670,2,2,0,14752,87348,1,0,2
889706,2,1,0,15278,26795,1,0,3
890133,2,2,0,16789,62811,7,0,2
890315,4,1,0,14941,82170,1,0,2
890369,2,1,0,14775,129830,1,0,2
890667,2,1,0,15293,43153,3,0,1
890714,3,3,0,14940,100409,1,0,2
890766,1,1,0,15296,67839,4,0,1
890831,2,0,0,15293,19272,1,0,1
891397,2,2,0,14755,7710,1,0,2
891438,4,3,0,15293,43876,1,0,1
891486,4,2,0,14944,92100,1,0,8
891524,2,1,0,16440,133140,1,0,2
891550,2,1,0,15293,166940,3,0,1
891588,2,1,0,14940,22536,7,0,8
891634,3,2,0,16763,10897,1,0,8
891695,2,1,0,14940,299793,2,0,8
891975,4,0,0,14961,175475,3,0,2
891993,4,1,0,14963,157519,3,0,2
892445,5,2,0,14941,30389,3,0,8
892506,2,1,0,17047,209702,1,0,2
892660,4,2,0,14940,79390,1,0,2
892724,8,4,0,15293,10412,2,0,1
892768,1,1,0,14941,43579,6,0,8
892999,3,0,0,17069,85037,3,0,2
893133,4,3,0,17072,65681,1,0,2
893172,5,1,0,14774,89295,1,0,2
893276,1,1,0,16787,63752,4,0,2
893444,2,1,0,14774,72252,1,0,2
893574,2,1,0,15293,31991,1,0,1
893659,3,2,0,16765,96558,1,0,2
893892,5,3,0,16787,75155,5,0,2
893928,5,1,0,14940,94108,1,0,8
894018,2,1,0,15295,99634,1,0,8
894083,3,3,0,16765,56959,1,0,2
894087,4,1,0,15293,27129,1,0,1
894156,4,0,0,14961,1938,1,0,2
894375,3,2,0,15293,24808,1,0,1
894418,4,2,0,16766,153779,1,0,2
894546,2,2,0,15293,5339,5,0,1
894719,5,2,0,16765,292719,1,0,2
894861,3,1,0,16763,34721,3,0,8
894998,2,2,0,16436,107433,1,0,2
895047,3,1,0,15292,61654,1,0,2
895358,3,2,0,16482,180472,1,0,2
895450,3,2,0,16763,60094,2,0,8
895511,6,1,0,17072,166816,1,0,2
895838,2,2,0,14964,226581,1,0,3
895850,2,0,0,15299,51280,1,0,8
896103,4,0,0,15298,22324,1,0,2
896373,5,3,0,14940,103802,1,0,2
896413,4,2,0,15295,56688,1,0,8
896651,2,1,0,15295,23648,3,0,8
896805,5,2,0,14940,279946,3,0,8
896939,3,2,0,16857,5616,1,0,2
897221,3,1,0,14944,51133,2,0,8
897339,4,2,0,15293,26080,1,0,1
897529,4,1,0,15294,6724,3,0,8
897574,4,2,0,14941,229667,3,0,2
897588,3,1,0,14755,19671,1,0,2
897666,4,2,0,16471,108378,1,0,2
897931,5,2,0,15293,37633,1,0,1
897947,1,1,0,16923,67239,6,0,2
897988,1,1,0,15293,33870,6,0,1
898291,2,1,0,14941,1812,7,0,8
898314,3,1,0,14775,198208,3,0,2
898547,6,3,0,15283,15677,3,0,2
898670,2,1,0,14940,236283,1,0,2
898685,2,1,0,14940,106711,1,0,2
898739,2,2,0,16481,65697,1,0,2
898940,4,2,0,16479,52517,1,0,2
899004,6,2,0,15296,166229,1,0,1
899510,2,2,0,14941,103665,3,0,8
899739,5,1,0,15299,13026,3,0,8
899859,2,1,0,14752,149726,1,0,2
899868,2,1,0,15294,44927,1,0,1
899893,2,0,0,15295,22472,1,0,8
900256,6,2,0,16481,299917,1,0,2
900309,2,2,0,16479,73180,1,0,2
900458,5,2,0,15298,53417,2,0,2
900534,2,2,0,16436,29226,1,0,2
900554,2,0,0,14756,10411,1,0,2
900867,3,3,0,14941,22573,1,0,8
900945,4,1,0,14940,20524,1,0,8
900972,5,2,0,15299,74924,2,0,8
901026,2,1,0,14940,57318,7,0,8
901257,3,3,0,16773,115571,1,0,2
901488,5,0,0,15294,13166,1,0,1
901937,4,2,0,17135,290597,1,0,2
901966,4,3,0,15296,124791,1,0,1
901990,5,3,0,14944,35687,1,0,8
902143,3,1,0,16765,68323,3,0,2
902157,3,0,0,15295,50774,1,0,8
902523,3,0,0,14963,275536,1,0,3
902725,2,1,0,16766,65842,1,0,2
902955,2,2,0,14962,137567,7,0,2
903217,1,1,0,15281,26418,4,0,8
903221,1,0,0,15076,26711,4,0,2
903645,4,2,0,14941,1017,1,0,8
903803,2,2,0,17048,126556,5,0,2
903906,2,2,0,17069,73958,2,0,2
904137,2,1,0,14941,18402,1,0,2
904260,2,0,0,14940,112805,1,0,2
904262,2,1,0,17068,32456,7,0,2
904619,2,0,0,16476,266177,1,0,2
904817,3,1,0,14755,18560,1,0,3
904861,3,1,0,17135,62578,1,0,2
904875,3,2,0,15292,100858,1,0,3
904927,5,2,0,15299,90699,1,0,8
905209,2,2,0,15280,174123,7,0,3
905552,4,1,0,14775,61681,1,0,2
905617,5,0,0,15295,95840,2,0,8
905741,2,0,0,14959,315671,1,0,3
905954,5,1,0,15294,26526,3,0,1
905967,5,2,0,15280,132283,3,0,2
906117,6,4,0,15296,259463,2,0,1
906525,4,1,0,15292,54177,1,0,3
906678,2,1,0,16479,64149,3,0,2
907490,3,0,0,16791,68128,1,0,2
907605,2,1,0,16765,134078,1,0,2
907693,3,1,0,15299,97798,1,0,8
907825,1,0,0,17135,24789,6,0,2
907834,1,0,0,15296,48130,6,0,1
907868,3,2,0,14940,61635,1,0,3
907906,3,2,0,14774,72822,1,0,2
908539,2,1,0,17069,92075,3,0,2
908615,4,1,0,15294,21217,3,0,1
908759,4,2,0,14754,77712,1,0,2
909114,1,0,0,14752,31758,4,0,2
909409,4,2,0,16437,115865,1,0,2
909722,2,0,0,16476,105445,1,0,2
909813,2,1,0,15293,19100,3,0,1
909974,2,0,0,17135,97647,1,0,2
910230,5,2,0,16763,76131,3,0,8
910353,1,0,0,15284,53789,6,0,8
910410,3,2,0,14967,74237,3,0,2
910427,4,1,0,16775,55286,7,0,2
910581,4,3,0,14944,149231,1,0,8
910845,1,0,0,15292,41913,6,0,2
910894,4,2,0,15299,37866,3,0,8
910999,2,0,0,15299,26102,3,0,8
911077,5,1,0,14940,29374,7,0,8
911195,3,0,0,14940,97432,1,0,2
911385,2,0,0,16437,59904,1,0,2
911612,2,0,0,17069,44209,1,0,2
911911,2,0,0,16473,57442,1,0,2
912482,3,1,0,15278,104415,1,0,2
912570,3,0,0,17134,315441,1,0,2
912728,4,1,0,14963,122625,3,0,3
912875,2,0,0,14941,122317,7,0,8
912887,1,0,0,17134,13974,6,0,3
913034,4,1,0,15294,24094,3,0,1
913136,1,1,0,14940,19553,6,0,2
913150,1,1,0,15296,1701,6,0,1
913260,3,0,0,14940,48269,7,0,2
913315,4,1,0,14940,182917,7,0,3
913387,1,1,0,14940,305527,4,0,2
913459,2,1,0,14963,6833,1,0,2
913551,3,2,0,14940,20703,5,0,8
913578,3,2,0,15294,41535,5,0,8
913597,4,4,0,15280,162575,1,0,2
913737,2,2,0,14940,43849,7,0,3
913748,2,2,0,15296,91678,7,0,1
913859,3,2,0,14967,98471,1,0,2
914258,3,2,0,15295,41724,1,0,8
914275,4,1,0,15281,49190,1,0,8
914364,2,2,0,15296,19567,7,0,1
914400,2,0,0,15295,6526,3,0,8
914406,3,3,0,14940,33151,1,0,2
914439,4,1,0,15291,4469,1,0,2
914640,3,1,0,14941,68136,1,0,2
914922,2,2,0,16483,180062,1,0,8
914944,2,1,0,15291,28431,3,0,3
915002,2,2,0,14959,234519,1,0,2
915184,4,1,0,16857,31009,1,0,2
915232,6,1,0,16923,17979,3,0,2
915510,2,0,0,15294,98899,5,0,1
915570,3,2,0,14961,147083,1,0,2
915709,4,2,0,14775,287933,1,0,3
915764,3,2,0,14959,68271,1,0,3
915781,4,2,0,14940,58663,3,0,2
915785,5,0,0,15280,44013,3,0,2
915790,2,2,0,14959,125554,1,0,2
915807,1,1,0,14944,87051,6,0,8
915837,2,1,0,14944,102626,1,0,8
915866,1,0,0,15299,52686,4,0,8
915922,2,1,0,15293,1898,1,0,1
915951,3,1,0,15281,61231,1,0,8
916032,6,1,0,15293,28117,1,0,1
916038,1,1,0,16856,63073,6,0,2
916252,3,2,0,15291,286121,1,0,2
916480,3,1,0,14940,120467,2,0,2
916493,3,0,0,14962,21242,2,0,2
916503,4,1,0,14959,31490,2,0,2
916523,2,1,0,15299,14052,3,0,8
916741,1,1,0,14774,68597,4,0,3
916830,4,2,0,14941,3465,1,0,8
916960,2,2,0,15293,24831,1,0,1
917135,5,4,0,15281,68792,1,0,8
917261,1,0,0,15294,79,4,0,8
917265,1,0,0,14959,28908,4,0,2
917546,3,2,0,15296,46217,3,0,1
917611,3,0,0,16923,43113,1,0,2
917660,2,1,0,14966,118848,1,0,2
917796,4,2,0,14963,17806,1,0,2
917981,4,2,0,14940,257894,1,0,8
918007,6,2,0,15293,42344,1,0,1
918020,1,0,0,16775,19968,4,0,2
918242,3,3,0,14941,197912,1,0,8
918436,5,1,0,15298,9898,3,0,2
918439,5,4,0,14940,137721,3,0,2
918676,5,2,0,14940,47843,1,0,8
918695,4,3,0,15281,79015,1,0,8
918736,4,3,0,14944,106435,3,0,8
918765,2,1,0,14940,80678,5,0,8
918817,1,0,0,14940,41239,6,0,2
918970,2,0,0,14940,44478,1,0,3
919038,5,2,0,15283,43885,3,0,2
919183,3,1,0,17048,38012,1,0,3
919411,2,2,0,14755,62144,1,0,2
919482,4,2,0,15284,43439,1,0,8
919519,1,1,0,14940,179157,4,0,2
919625,2,1,0,14967,19697,1,0,2
919797,4,1,0,15292,17619,5,0,3
919812,5,2,0,15294,65590,5,0,1
919818,4,4,0,15299,17930,5,0,8
919822,4,1,0,14755,61248,1,0,2
919884,5,2,0,14944,97224,1,0,8
919975,1,1,0,15293,29752,6,0,1
920194,3,1,0,14754,25326,7,0,2
920536,9,7,0,16763,75936,7,0,8
920653,1,1,0,16785,37466,4,0,2
920730,2,2,0,16923,52349,5,0,2
920783,2,2,0,15284,57008,1,0,8
920968,3,1,0,14941,5816,1,0,8
920973,3,1,0,14941,41089,1,0,8
921280,6,1,0,14940,6579,1,0,2
921442,1,1,0,14944,117229,6,0,8
921487,1,0,0,16927,45529,6,0,2
921696,2,2,0,14940,85085,1,0,2
921757,3,2,0,17072,177082,1,0,2
921927,2,2,0,15294,70437,7,0,1
921994,2,2,0,14940,70440,1,0,8
922196,2,1,0,15283,53091,1,0,2
922239,3,2,0,16766,51365,1,0,2
922246,3,2,0,14941,296706,1,0,8
922383,3,2,0,15292,26615,1,0,2
922725,5,2,0,15076,70239,3,0,2
922736,5,3,0,16481,32379,3,0,2
922942,4,3,0,14967,20991,3,0,2
922998,4,2,0,14940,176702,1,0,2
923205,4,1,0,14940,3846,3,0,2
923255,5,2,0,15292,22201,3,0,2
923345,5,0,0,15294,33147,3,0,1
923448,5,1,0,15298,23336,1,0,2
923501,5,2,0,16927,44504,1,0,2
923731,6,0,0,15294,45013,3,0,1
924186,1,1,0,17068,92154,4,0,3
924440,2,1,0,14753,54748,2,0,2
924581,2,2,0,15299,36183,1,0,8
924715,2,2,0,15299,71376,5,0,8
924770,2,2,0,14940,290090,1,0,2
925194,3,2,0,14755,36725,1,0,2
925343,4,2,0,15299,51336,1,0,8
925498,4,1,0,15299,11392,2,0,8
925665,4,4,0,14755,67437,1,0,2
925694,4,3,0,15294,39386,1,0,1
926010,5,1,0,16700,22508,1,0,2
926245,6,2,0,17069,69819,1,0,2
926481,9,7,0,16479,21807,5,0,2
926509,9,1,0,16483,23017,2,0,8
926635,2,2,0,16923,35866,7,0,2
926729,2,1,0,15295,44203,2,0,8
927083,3,1,0,15294,76802,1,0,1
927092,3,2,0,14941,105187,1,0,8
927246,2,0,0,15295,14951,7,0,8
927753,2,0,0,14755,55801,3,0,3
927780,2,2,0,16786,59885,1,0,2
928001,3,1,0,14751,39484,1,0,2
928113,3,1,0,14941,44209,1,0,8
928149,4,2,0,15293,127245,1,0,1
928153,4,2,0,14940,109966,1,0,8
928159,4,1,0,14774,34553,1,0,2
928270,2,0,0,14940,15882,5,0,8
928535,2,0,0,16479,35681,7,0,2
928674,8,3,0,16762,38583,1,0,2
929264,4,1,0,15296,47032,3,0,1
929267,4,2,0,15293,43824,3,0,1
929534,5,1,0,14774,64033,1,0,2
929809,5,1,0,15280,42992,3,0,3
929840,6,2,0,16766,22232,1,0,2
930111,1,0,0,15294,30632,6,0,1
930524,3,1,0,15283,38740,1,0,3
930762,4,1,0,15299,17402,3,0,8
930811,5,0,0,14755,60040,3,0,3
930825,5,2,0,14940,119156,1,0,8
930880,5,1,0,17070,68662,1,0,2
931290,2,1,0,14944,295824,1,0,8
931447,3,1,0,14961,45228,1,0,2
931541,3,3,0,14940,167187,1,0,8
931562,3,1,0,14756,120914,1,0,3
931898,4,1,0,14940,151226,1,0,2
932486,2,1,0,14940,128561,1,0,8
932496,2,2,0,14774,48197,7,0,3
932901,6,2,0,15299,26459,1,0,8
933062,2,2,0,14967,118771,1,0,2
933219,2,1,0,16931,18088,1,0,2
933422,7,4,0,14966,101794,1,0,2
933463,2,1,0,14774,87823,1,0,2
933626,4,2,0,14755,96488,1,0,2
933771,3,1,0,14940,271125,1,0,8
933969,2,2,0,15293,3797,1,0,1
934001,2,2,0,14961,113013,1,0,2
934089,5,1,0,14941,51753,3,0,2
934130,8,2,0,15294,23158,1,0,1
934199,3,1,0,14775,11817,1,0,2
934580,6,2,0,14940,292737,1,0,2
934684,2,2,0,14962,381,5,0,3
934803,6,2,0,14753,205623,1,0,2
934870,5,2,0,14755,51105,1,0,2
934926,2,2,0,14967,62271,1,0,2
935070,4,0,0,14756,10619,1,0,2
935161,6,1,0,15279,37944,3,0,2
935415,4,1,0,15293,7119,1,0,1
935629,4,1,0,14774,39066,1,0,2
935781,8,3,0,14775,96042,1,0,2
935832,3,2,0,16765,41308,1,0,2
936240,2,1,0,14944,2034,1,0,8
936695,8,1,0,14755,89722,3,0,2
936901,8,2,0,16790,21615,1,0,2
936947,9,3,0,15295,56970,1,0,8
936956,1,0,0,17068,77610,6,0,2
937268,4,2,0,14756,66942,1,0,2
937580,1,1,0,14941,7183,4,0,8
937920,8,3,0,15293,49423,1,0,1
937922,8,0,0,15295,24451,2,0,8
937952,8,2,0,15298,103796,2,0,3
938014,2,1,0,14774,280518,7,0,2
938175,3,1,0,15299,8820,3,0,8
938408,1,1,0,15296,99879,4,0,1
938411,1,0,0,14940,4259,4,0,3
938667,5,3,0,14940,31618,1,0,2
938740,6,2,0,15295,25187,2,0,8
938783,10,2,0,14775,114442,1,0,2
938886,4,1,0,14940,142325,1,0,2
939212,8,1,0,16476,18214,1,0,2
939489,6,1,0,16762,30438,3,0,2
939583,3,1,0,17068,61333,1,0,2
939782,3,1,0,14944,30262,1,0,8
939928,6,1,0,15296,44910,1,0,1
940042,4,1,0,14941,215113,2,0,8
940104,8,1,0,14941,14517,5,0,8
940119,8,4,0,17072,288211,1,0,2
940288,3,3,0,15284,131949,1,0,8
940388,5,2,0,14774,60722,1,0,2
940566,2,0,0,14940,1144,1,0,8
940934,5,0,0,15076,34104,1,0,2
941244,5,2,0,14755,74531,1,0,2
941488,5,2,0,14753,57657,3,0,2
941754,2,0,0,14959,30644,7,0,2
941804,2,0,0,15293,53474,3,0,1
941868,5,4,0,14941,4704,3,0,8
941890,8,4,0,14959,175168,3,0,2
941951,3,1,0,14752,67344,1,0,2
942490,9,3,0,14940,164578,3,0,8
942949,5,2,0,15076,72803,1,0,2
942992,6,1,0,15294,22349,2,0,1
943085,4,3,0,14966,158593,1,0,2
943101,4,2,0,14940,87119,1,0,8
943218,6,1,0,15294,47173,1,0,1
943579,3,1,0,14755,73914,1,0,2
943737,9,5,0,14753,36687,3,0,2
943807,6,4,0,14775,97158,2,0,2
943955,2,0,0,15293,19666,1,0,1
944118,1,1,0,14755,9787,4,0,2
944185,4,1,0,14941,2447,1,0,8
944714,3,3,0,15293,24428,1,0,1
944936,2,1,0,14940,162737,7,0,2
944951,2,0,0,15299,52067,1,0,8
945407,8,1,0,14774,196725,3,0,2
945423,1,0,0,15296,12700,4,0,1
945424,1,1,0,14751,37353,4,0,3
945872,6,1,0,17047,68237,1,0,2
946002,6,3,0,16782,7069,3,0,2
