PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
2348186,869779,63,3,1,3,3,4,9
2349945,870226,4,1,2,4,3,8,1
2349946,870226,15,2,2,4,1,7,1
2349947,870226,16,3,1,3,1,6,1
2349948,870226,27,4,2,1,3,1,13
2349949,870226,56,5,1,1,3,1,13
2350688,870385,4,1,2,4,3,8,1
2350689,870385,2,2,1,4,3,8,1
2350690,870385,35,3,2,1,3,1,13
2350691,870385,57,4,1,1,3,1,13
2352331,870841,2,1,2,4,3,8,1
2352332,870841,20,2,1,1,2,1,9
2352333,870841,49,3,2,2,3,2,9
2352334,870841,60,4,1,1,3,1,1
2352844,870950,6,1,1,4,3,7,1
2352845,870950,15,2,1,4,1,7,1
2352846,870950,43,3,2,3,3,4,13
2352847,870950,61,4,1,1,3,1,9
2353618,871160,2,1,1,4,3,8,1
2353619,871160,39,2,2,1,3,1,13
2353620,871160,56,3,2,3,3,4,9
2353621,871160,63,4,1,3,3,4,9
2353998,871252,64,1,1,1,3,1,9
2353999,871252,72,2,2,3,3,5,13
2354114,871291,65,1,2,1,3,1,1
2354968,871531,22,1,1,1,3,1,9
2354969,871531,64,2,1,3,3,4,13
2354970,871531,66,3,2,3,3,5,9
2355569,871725,68,1,2,3,3,5,13
2355570,871725,79,2,2,3,3,5,9
2355664,871762,22,1,1,2,2,3,9
2355665,871762,23,2,1,1,3,1,9
2355666,871762,63,3,1,3,3,4,9
2355667,871762,68,4,2,3,3,5,9
2356739,872042,60,1,2,1,3,1,1
2356740,872042,70,2,1,3,3,5,1
2357303,872234,66,1,2,3,3,5,13
2357304,872234,72,2,1,3,3,5,13
2357469,872290,46,1,1,1,3,1,9
2357470,872290,53,2,2,1,3,1,13
2357471,872290,73,3,2,3,3,5,13
2357899,872434,30,1,1,1,3,1,9
2357900,872434,64,2,2,3,3,4,1
2357901,872434,75,3,1,1,3,1,9
2359523,873019,24,1,2,2,3,2,13
2360359,873420,24,1,1,1,3,1,9
2360360,873420,25,2,1,2,2,3,9
2360361,873420,45,3,1,1,3,1,13
2360506,873456,24,1,1,3,3,4,9
2360507,873456,27,2,2,2,3,2,9
2360508,873456,27,3,1,1,3,1,9
2360509,873456,29,4,1,3,3,4,9
2360680,873496,4,1,2,4,3,8,1
2360681,873496,4,2,1,4,3,8,1
2360682,873496,6,3,2,4,1,7,1
2360683,873496,24,4,2,2,3,2,9
2360684,873496,24,5,1,2,2,3,9
2361222,873835,22,1,1,1,3,1,9
2361223,873835,25,2,2,2,3,2,1
2361296,873870,25,1,2,2,3,2,9
2361297,873870,27,2,2,1,3,1,13
2361298,873870,0,3,2,4,3,8,1
2362756,874515,25,1,1,1,3,1,13
2362897,874600,25,1,1,1,2,1,13
2362898,874600,28,2,2,3,3,4,9
2363393,874839,25,1,1,1,3,1,13
2363394,874839,29,2,2,1,3,1,1
2363515,874888,39,1,2,1,3,1,13
2363516,874888,6,2,1,4,3,7,1
2363517,874888,25,3,1,1,3,1,13
2363518,874888,1,4,2,4,3,8,1
2363519,874888,0,5,1,4,3,8,1
2363899,875007,11,1,2,4,1,7,1
2363900,875007,11,2,1,4,1,7,1
2363901,875007,25,3,1,1,3,1,9
2363902,875007,58,4,2,1,3,1,13
2363924,875013,5,1,2,4,1,8,1
2363925,875013,8,2,1,4,1,7,1
2363926,875013,25,3,1,1,3,1,9
2363927,875013,27,4,2,3,3,4,9
2363999,875031,3,1,1,4,3,8,1
2364000,875031,15,2,1,4,1,7,1
2364001,875031,25,3,1,1,3,1,9
2364002,875031,31,4,2,1,3,1,13
2364340,875182,26,1,2,1,2,1,9
2364376,875218,26,1,2,1,3,1,9
2364406,875248,26,1,2,1,3,1,9
2364480,875322,26,1,2,1,3,1,13
2364485,875327,26,1,2,2,3,2,13
2364531,875373,26,1,2,1,2,1,9
2364729,875571,26,1,2,3,3,4,9
2364743,875585,26,1,2,2,3,2,13
2365008,875850,26,1,2,1,2,1,9
2365027,875869,26,1,2,1,3,1,9
2365500,876143,26,1,2,1,3,1,13
2365501,876143,33,2,1,1,3,1,9
2365921,876338,46,1,1,2,3,2,9
2365922,876338,26,2,2,1,3,1,1
2365971,876362,16,1,2,3,1,6,1
2365972,876362,26,2,2,2,2,3,13
2366089,876418,26,1,2,1,3,1,13
2366090,876418,38,2,1,3,3,4,9
2366305,876516,26,1,2,2,3,2,13
2366306,876516,53,2,1,1,3,1,1
2367147,876901,26,1,2,1,3,1,13
2367148,876901,27,2,2,1,3,1,9
2367149,876901,1,3,1,4,3,8,1
2367150,876901,0,4,2,4,3,8,1
2367443,877035,56,1,1,2,3,2,1
2367444,877035,26,2,2,1,3,1,13
2368604,877397,26,1,2,2,3,2,1
2368605,877397,30,2,1,1,3,1,1
2368606,877397,34,3,2,3,3,4,13
2368607,877397,0,4,1,4,3,8,1
2368867,877470,3,1,1,4,3,8,1
2368868,877470,3,2,1,4,3,8,1
2368869,877470,26,3,2,1,2,1,9
2368870,877470,59,4,1,1,3,1,9
2368871,877470,0,5,1,4,3,8,1
2370782,877983,26,1,1,2,3,2,13
2370858,878059,26,1,1,1,3,1,13
2371032,878233,26,1,1,1,3,1,9
2371081,878282,26,1,1,2,3,2,9
2371290,878491,26,1,1,3,2,3,13
2371434,878635,26,1,1,1,3,1,9
2371450,878651,26,1,1,2,3,2,9
2371451,878652,26,1,1,1,2,1,9
2371604,878805,26,1,1,1,3,1,9
2372687,879326,18,1,1,3,2,3,9
2372688,879326,26,2,1,1,2,1,9
2373507,879721,26,1,1,1,3,1,9
2373508,879721,66,2,2,3,3,5,9
2374342,880076,38,1,2,3,3,4,9
2374343,880076,9,2,1,4,1,7,1
2374344,880076,26,3,1,2,2,3,13
2374345,880076,1,4,1,4,3,8,1
2374346,880076,0,5,1,4,3,8,1
2374632,880169,3,1,1,4,3,8,1
2374633,880169,13,2,2,4,1,7,1
2374634,880169,26,3,1,2,3,2,9
2374731,880201,26,1,1,3,2,3,9
2374732,880201,27,2,1,3,3,4,9
2374733,880201,39,3,1,3,3,4,1
2375367,880407,26,1,1,1,3,1,9
2375368,880407,29,2,1,1,2,1,9
2375369,880407,45,3,1,1,3,1,9
2376090,880598,6,1,1,4,1,7,1
2376091,880598,11,2,2,4,1,7,1
2376092,880598,26,3,1,3,3,4,9
2376093,880598,35,4,2,2,3,2,13
2376094,880598,1,5,1,4,3,8,1
2376167,880617,3,1,1,4,3,8,1
2376168,880617,17,2,1,3,1,6,1
2376169,880617,20,3,1,1,2,1,9
2376170,880617,26,4,1,1,3,1,13
2376340,880659,12,1,2,4,1,7,1
2376341,880659,14,2,1,4,1,7,1
2376342,880659,26,3,1,1,3,1,9
2376343,880659,30,4,2,1,3,1,13
2376705,880748,2,1,1,4,3,8,1
2376706,880748,10,2,2,4,1,7,1
2376707,880748,26,3,1,1,3,1,1
2376708,880748,51,4,2,3,3,4,9
2377979,881080,49,1,2,1,3,1,13
2377980,881080,28,2,2,1,2,1,13
2378297,881221,18,1,1,2,2,3,9
2378298,881221,20,2,2,2,2,3,9
2378299,881221,27,3,1,1,3,1,9
2378300,881221,28,4,2,1,3,1,13
2378625,881316,28,1,1,1,3,1,9
2378626,881316,38,2,2,1,3,1,9
2379482,881595,29,1,2,3,3,4,13
2379483,881595,40,2,1,1,3,1,9
2380462,882081,5,1,1,4,1,8,1
2380463,882081,29,2,1,2,3,2,9
2380464,882081,38,3,2,1,3,1,9
2380465,882081,1,4,2,4,3,8,1
2380670,882148,28,1,1,1,2,1,9
2380671,882148,29,2,1,2,3,2,9
2380672,882148,29,3,1,1,3,1,13
2381048,882276,30,1,2,1,3,1,9
2381677,882535,30,1,1,2,3,2,9
2381678,882535,39,2,2,2,3,2,13
2381887,882635,30,1,1,2,3,2,9
2381888,882635,32,2,2,1,3,1,1
2382096,882736,30,1,1,2,3,2,9
2382097,882736,43,2,1,3,3,4,9
2382160,882758,22,1,2,1,3,1,13
2382161,882758,30,2,1,1,3,1,13
2382162,882758,31,3,1,3,3,4,9
2382192,882768,3,1,2,4,3,8,1
2382193,882768,33,2,2,3,3,4,13
2382194,882768,8,3,1,4,1,7,1
2382195,882768,30,4,1,1,3,1,9
2382217,882774,3,1,1,4,3,8,1
2382218,882774,11,2,1,4,1,7,1
2382219,882774,30,3,1,3,3,4,9
2382220,882774,38,4,2,2,3,2,13
2382221,882774,0,5,1,4,3,8,1
2382420,882820,32,1,2,1,3,1,13
2382421,882820,4,2,2,4,3,8,1
2382422,882820,8,3,2,4,1,7,1
2382423,882820,11,4,2,4,1,7,1
2382424,882820,30,5,1,1,3,1,13
2382425,882820,0,6,2,4,3,8,1
2382923,883000,5,1,2,4,1,8,1
2382924,883000,13,2,2,4,1,7,1
2382925,883000,13,3,2,4,1,7,1
2382926,883000,25,4,1,1,3,1,13
2382927,883000,31,5,2,1,3,1,13
2383002,883023,31,1,1,3,3,4,1
2383003,883023,35,2,2,1,3,1,9
2383083,883063,3,1,1,4,3,8,1
2383084,883063,31,2,1,1,3,1,13
2383942,883419,32,1,2,2,3,2,13
2383943,883419,41,2,1,3,3,4,13
2384185,883495,9,1,2,4,3,7,1
2384186,883495,14,2,1,4,1,7,1
2384187,883495,18,3,1,3,2,3,9
2384188,883495,19,4,1,3,2,3,13
2384189,883495,32,5,2,3,3,4,13
2384384,883563,32,1,1,1,3,1,13
2384385,883563,36,2,2,1,3,1,1
2385995,884201,58,1,2,1,3,1,13
2385996,884201,33,2,1,1,3,1,9
2386079,884241,33,1,1,1,3,1,13
2386080,884241,40,2,2,1,3,1,9
2386169,884275,24,1,2,1,2,1,9
2386170,884275,33,2,1,1,3,1,9
2386171,884275,36,3,2,1,3,1,9
2387054,884599,34,1,2,3,3,4,13
2387055,884599,38,2,1,3,3,4,9
2387056,884599,0,3,2,4,3,8,1
2388197,885035,35,1,2,3,3,4,13
2388198,885035,44,2,1,3,3,4,1
2388517,885144,3,1,2,4,3,8,1
2388518,885144,35,2,1,3,3,4,9
2388611,885190,23,1,2,3,3,4,13
2388612,885190,35,2,1,2,3,2,13
2388891,885286,4,1,2,4,3,8,1
2388892,885286,35,2,1,1,3,1,13
2388893,885286,36,3,2,1,3,1,13
2390393,885820,37,1,2,3,3,4,13
2390553,885963,29,1,1,2,3,2,9
2390554,885963,37,2,2,1,2,1,9
2390596,885982,45,1,1,3,3,4,9
2390597,885982,37,2,2,2,3,2,9
2391026,886180,22,1,1,2,3,2,9
2391027,886180,37,2,2,2,3,2,9
2391116,886222,31,1,1,1,3,1,13
2391117,886222,37,2,2,2,3,2,9
2391407,886357,29,1,1,1,3,1,13
2391408,886357,37,2,2,3,2,3,9
2391804,886544,37,1,2,3,3,4,13
2391805,886544,49,2,1,1,3,1,1
2391854,886567,31,1,1,1,3,1,9
2391855,886567,37,2,2,1,2,1,13
2391856,886567,1,3,2,4,3,8,1
2392526,886779,8,1,2,4,1,7,1
2392527,886779,8,2,2,4,1,7,1
2392528,886779,10,3,1,4,1,7,1
2392529,886779,37,4,2,1,3,1,13
2392751,886833,22,1,2,3,2,3,9
2392752,886833,24,2,2,2,2,3,9
2392753,886833,37,3,2,2,3,2,9
2392754,886833,42,4,2,1,3,1,13
2392768,886837,12,1,2,4,1,7,1
2392769,886837,2,2,1,4,3,8,1
2392770,886837,37,3,2,1,3,1,13
2392771,886837,56,4,1,3,3,4,13
2393112,886919,3,1,2,4,3,8,1
2393113,886919,7,2,1,4,1,7,1
2393114,886919,22,3,1,3,2,3,9
2393115,886919,37,4,2,1,3,1,9
2393826,887072,37,1,1,2,3,2,9
2393849,887095,37,1,1,1,3,1,13
2393899,887145,37,1,1,1,3,1,13
2393996,887242,37,1,1,3,3,4,9
2394611,887588,36,1,2,1,3,1,13
2394612,887588,37,2,1,1,3,1,1
2394974,887766,11,1,2,4,1,7,1
2394975,887766,37,2,1,1,3,1,1
2395089,887820,24,1,1,3,3,4,1
2395090,887820,37,2,1,3,3,4,1
2395205,887876,36,1,2,3,3,4,13
2395206,887876,37,2,1,1,3,1,9
2395658,888056,27,1,1,2,3,2,9
2395659,888056,28,2,1,2,3,2,9
2395660,888056,37,3,1,3,3,4,1
2396886,888393,2,1,1,4,3,8,1
2396887,888393,11,2,2,4,1,7,1
2396888,888393,34,3,2,2,3,2,13
2396889,888393,37,4,1,1,2,1,13
2397597,888544,44,1,2,2,3,2,9
2397598,888544,2,2,1,4,3,8,1
2397599,888544,6,3,2,4,1,7,1
2397600,888544,12,4,2,4,1,7,1
2397601,888544,37,5,1,3,2,3,9
2397702,888562,37,1,1,1,3,1,9
2397703,888562,70,2,1,3,3,5,9
2397704,888562,75,3,1,1,3,1,13
2397705,888562,77,4,1,3,3,5,13
2397706,888562,79,5,1,3,3,5,13
2397707,888562,83,6,1,3,3,5,9
2397732,888567,27,1,1,1,2,1,9
2397733,888567,29,2,1,2,3,2,1
2397734,888567,29,3,1,2,3,2,9
2397735,888567,30,4,1,3,3,4,9
2397736,888567,30,5,1,3,3,4,9
2397737,888567,37,6,1,3,3,4,9
2397757,888571,2,1,1,4,3,8,1
2397758,888571,2,2,2,4,3,8,1
2397759,888571,5,3,2,4,1,8,1
2397760,888571,6,4,2,4,1,7,1
2397761,888571,27,5,2,1,2,1,13
2397762,888571,37,6,1,1,3,1,13
2397883,888592,32,1,1,2,3,2,9
2397884,888592,38,2,2,1,3,1,9
2399272,889113,11,1,1,4,1,7,1
2399273,889113,35,2,2,1,3,1,13
2399274,889113,38,3,1,1,3,1,13
2399439,889154,16,1,2,3,1,6,1
2399440,889154,39,2,2,1,3,1,13
2399794,889320,14,1,2,4,1,7,1
2399795,889320,39,2,2,3,3,4,13
2400357,889535,56,1,2,3,3,4,9
2400358,889535,39,2,1,2,3,2,1
2400762,889670,40,1,2,1,3,1,9
2400763,889670,42,2,1,1,3,1,9
2400841,889706,40,1,2,3,3,4,1
2400842,889706,59,2,1,1,3,1,9
2401950,890133,22,1,1,1,3,1,9
2401951,890133,41,2,2,1,3,1,9
2402406,890315,3,1,2,4,3,8,1
2402407,890315,5,2,2,4,1,8,1
2402408,890315,41,3,2,3,3,4,1
2402409,890315,46,4,1,1,3,1,9
2402656,890369,48,1,2,3,3,4,13
2402657,890369,41,2,1,1,3,1,9
2403463,890667,3,1,2,4,3,8,1
2403464,890667,42,2,2,1,3,1,9
2403573,890714,19,1,1,1,3,1,9
2403574,890714,28,2,1,2,2,3,13
2403575,890714,42,3,2,1,3,1,13
2403717,890766,42,1,1,2,3,2,9
2403844,890831,42,1,2,3,3,4,9
2403845,890831,42,2,1,3,3,4,13
2405396,891397,36,1,2,2,3,2,1
2405397,891397,43,2,1,1,3,1,9
2405521,891438,20,1,2,1,3,1,9
2405522,891438,30,2,1,1,3,1,9
2405523,891438,40,3,2,3,3,4,1
2405524,891438,43,4,1,2,3,2,9
2405714,891486,2,1,1,4,3,8,1
2405715,891486,4,2,1,4,3,8,1
2405716,891486,43,3,1,1,3,1,9
2405717,891486,53,4,2,1,3,1,13
2405902,891524,44,1,2,1,3,1,13
2405903,891524,55,2,1,3,3,4,9
2405956,891550,44,1,2,3,3,4,9
2405957,891550,65,2,1,1,3,1,13
2406037,891588,40,1,2,3,3,4,1
2406038,891588,44,2,2,1,3,1,13
2406154,891634,3,1,1,4,3,8,1
2406155,891634,44,2,2,2,3,2,9
2406156,891634,53,3,1,1,3,1,13
2406375,891695,44,1,1,1,3,1,9
2406376,891695,68,2,2,3,3,5,9
2407154,891975,12,1,1,4,1,7,1
2407155,891975,13,2,2,4,1,7,1
2407156,891975,32,3,1,3,3,4,9
2407157,891975,45,4,2,3,3,4,9
2407228,891993,6,1,1,4,1,7,1
2407229,891993,8,2,1,4,1,7,1
2407230,891993,34,3,1,3,3,4,1
2407231,891993,45,4,2,1,3,1,13
2408604,892445,8,1,1,4,1,7,1
2408605,892445,16,2,2,3,1,6,1
2408606,892445,22,3,1,1,2,1,9
2408607,892445,46,4,2,2,3,2,9
2408608,892445,1,5,1,4,3,8,1
2408902,892506,42,1,2,3,3,4,9
2408903,892506,46,2,1,1,3,1,13
2409253,892660,28,1,2,1,3,1,9
2409254,892660,46,2,1,3,3,4,13
2409255,892660,59,3,2,1,3,1,9
2409256,892660,0,4,2,4,3,8,1
2409543,892724,41,1,1,1,3,1,1
2409544,892724,37,2,1,3,3,4,9
2409545,892724,22,3,1,3,3,4,9
2409546,892724,23,4,1,2,3,2,9
2409547,892724,38,5,1,2,3,2,9
2409548,892724,40,6,1,1,3,1,9
2409549,892724,46,7,1,3,3,4,13
2409550,892724,55,8,1,3,3,4,1
2409601,892768,47,1,2,1,3,1,9
2410097,892999,3,1,2,4,3,8,1
2410098,892999,4,2,1,4,3,8,1
2410099,892999,47,3,2,3,3,4,1
2410506,893133,17,1,2,3,1,6,1
2410507,893133,22,2,2,2,2,3,9
2410508,893133,46,3,1,1,3,1,13
2410509,893133,47,4,2,1,3,1,9
2410672,893172,12,1,1,4,1,7,1
2410673,893172,13,2,1,4,1,7,1
2410674,893172,13,3,1,4,1,7,1
2410675,893172,47,4,2,3,3,4,9
2410676,893172,72,5,1,2,3,2,13
2411007,893276,47,1,1,1,3,1,13
2411278,893444,57,1,2,3,3,4,13
2411279,893444,47,2,1,1,3,1,13
2411537,893574,47,1,1,3,3,4,13
2411538,893574,49,2,2,1,3,1,9
2411758,893659,16,1,1,3,1,6,1
2411759,893659,47,2,1,1,3,1,9
2411760,893659,63,3,2,2,3,2,13
2412665,893892,27,1,1,1,3,1,9
2412666,893892,27,2,1,3,2,3,9
2412667,893892,30,3,1,1,3,1,9
2412668,893892,31,4,1,2,3,2,13
2412669,893892,47,5,1,3,3,4,13
2412849,893928,3,1,1,4,3,8,1
2412850,893928,4,2,1,4,3,8,1
2412851,893928,14,3,1,4,1,7,1
2412852,893928,47,4,1,1,3,1,9
2412853,893928,51,5,2,3,3,4,9
2413066,894018,48,1,2,1,3,1,13
2413067,894018,59,2,1,3,3,4,13
2413226,894083,17,1,2,2,1,6,1
2413227,894083,48,2,2,1,3,1,13
2413228,894083,59,3,1,1,3,1,1
2413238,894087,22,1,2,1,3,1,9
2413239,894087,48,2,2,3,3,4,13
2413240,894087,56,3,1,3,3,4,9
2413241,894087,0,4,2,4,3,8,1
2413519,894156,2,1,1,4,3,8,1
2413520,894156,15,2,1,4,1,7,1
2413521,894156,41,3,1,3,3,4,9
2413522,894156,48,4,2,3,3,4,9
2414280,894375,5,1,2,4,1,8,1
2414281,894375,41,2,1,2,3,2,9
2414282,894375,49,3,2,2,3,2,9
2414417,894418,18,1,1,3,1,6,1
2414418,894418,19,2,2,2,2,3,9
2414419,894418,49,3,2,3,3,4,9
2414420,894418,57,4,1,1,3,1,13
2414987,894546,49,1,1,1,3,1,9
2414988,894546,55,2,1,1,3,1,9
2415569,894719,15,1,2,4,1,7,1
2415570,894719,13,2,1,4,1,7,1
2415571,894719,16,3,1,3,1,6,1
2415572,894719,45,4,2,1,3,1,9
2415573,894719,49,5,1,1,3,1,13
2415939,894861,9,1,1,4,1,7,1
2415940,894861,27,2,2,1,3,1,9
2415941,894861,50,3,2,3,3,4,13
2416415,894998,45,1,2,2,3,2,13
2416416,894998,50,2,1,2,3,2,9
2416519,895047,48,1,2,3,3,4,1
2416520,895047,44,2,1,1,3,1,13
2416521,895047,50,3,1,3,3,4,9
2417555,895358,11,1,2,4,1,7,1
2417556,895358,45,2,2,1,3,1,13
2417557,895358,51,3,1,1,3,1,13
2417839,895450,14,1,1,4,1,7,1
2417840,895450,19,2,2,2,2,3,9
2417841,895450,51,3,1,1,3,1,9
2418085,895511,12,1,1,4,1,7,1
2418086,895511,15,2,2,4,1,7,1
2418087,895511,16,3,2,3,1,6,1
2418088,895511,38,4,2,3,3,4,13
2418089,895511,51,5,1,1,3,1,13
2418090,895511,1,6,1,4,3,8,1
2419171,895838,49,1,2,1,3,1,13
2419172,895838,52,2,1,1,3,1,13
2419194,895850,54,1,2,3,3,4,9
2419195,895850,52,2,1,3,3,4,1
2420027,896103,8,1,2,4,1,7,1
2420028,896103,10,2,2,4,1,7,1
2420029,896103,53,3,2,3,3,4,1
2420030,896103,59,4,1,3,3,4,9
2421074,896373,22,1,2,3,2,3,9
2421075,896373,27,2,2,2,2,3,9
2421076,896373,27,3,2,1,3,1,9
2421077,896373,53,4,1,1,3,1,9
2421078,896373,0,5,1,4,3,8,1
2421235,896413,32,1,2,1,3,1,9
2421236,896413,14,2,2,4,1,7,1
2421237,896413,19,3,2,1,3,1,9
2421238,896413,53,4,1,3,3,4,1
2422032,896651,34,1,1,3,3,4,9
2422033,896651,54,2,2,1,3,1,13
2422468,896805,12,1,2,4,1,7,1
2422469,896805,13,2,2,4,1,7,1
2422470,896805,16,3,2,3,1,6,1
2422471,896805,34,4,1,1,3,1,13
2422472,896805,54,5,2,1,3,1,13
2422976,896939,7,1,1,4,1,7,1
2422977,896939,40,2,2,1,3,1,13
2422978,896939,54,3,1,1,3,1,9
2424018,897221,15,1,2,4,1,7,1
2424019,897221,15,2,1,4,1,7,1
2424020,897221,55,3,1,1,3,1,9
2424452,897339,17,1,1,3,1,6,1
2424453,897339,27,2,1,2,3,2,9
2424454,897339,49,3,2,1,3,1,13
2424455,897339,55,4,1,3,3,4,13
2425154,897529,12,1,2,4,1,7,1
2425155,897529,30,2,2,3,3,4,13
2425156,897529,56,3,2,1,3,1,9
2425157,897529,1,4,2,4,3,8,1
2425291,897574,2,1,1,4,3,8,1
2425292,897574,27,2,2,1,3,1,9
2425293,897574,56,3,2,1,3,1,9
2425294,897574,1,4,1,4,3,8,1
2425335,897588,27,1,2,3,2,3,13
2425336,897588,56,2,2,3,3,4,9
2425337,897588,59,3,1,1,3,1,13
2425583,897666,45,1,1,2,3,2,1
2425584,897666,2,2,1,4,3,8,1
2425585,897666,17,3,1,3,1,6,1
2425586,897666,56,4,2,1,3,1,9
2426331,897931,14,1,1,4,1,7,1
2426332,897931,16,2,1,3,1,6,1
2426333,897931,17,3,1,3,1,6,1
2426334,897931,55,4,2,2,3,2,9
2426335,897931,56,5,1,2,3,2,9
2426408,897947,57,1,2,1,3,1,9
2426449,897988,57,1,2,2,3,2,9
2426954,898291,44,1,1,1,3,1,9
2426955,898291,57,2,2,3,3,4,13
2427004,898314,43,1,2,1,3,1,13
2427005,898314,5,2,1,4,1,8,1
2427006,898314,57,3,2,3,3,4,9
2427960,898547,59,1,2,2,3,2,9
2427961,898547,57,2,2,2,3,2,9
2427962,898547,63,3,2,1,3,1,9
2427963,898547,70,4,2,3,3,5,9
2427964,898547,72,5,2,3,3,5,1
2427965,898547,79,6,2,3,3,5,1
2428263,898670,63,1,2,3,3,4,9
2428264,898670,57,2,1,2,3,2,9
2428293,898685,57,1,1,1,3,1,13
2428294,898685,63,2,2,3,3,4,13
2428401,898739,65,1,2,1,3,1,9
2428402,898739,57,2,1,1,3,1,1
2429066,898940,9,1,2,4,1,7,1
2429067,898940,10,2,1,4,1,7,1
2429068,898940,49,3,2,1,3,1,9
2429069,898940,57,4,1,1,3,1,13
2429334,899004,47,1,2,1,3,1,9
2429335,899004,13,2,1,4,1,7,1
2429336,899004,4,3,2,4,3,8,1
2429337,899004,6,4,1,4,1,7,1
2429338,899004,17,5,1,3,1,6,1
2429339,899004,57,6,1,2,3,2,9
2431086,899510,34,1,1,1,3,1,13
2431087,899510,59,2,2,1,3,1,13
2431892,899739,8,1,2,4,1,7,1
2431893,899739,10,2,2,4,1,7,1
2431894,899739,11,3,2,4,1,7,1
2431895,899739,43,4,1,1,3,1,9
2431896,899739,59,5,2,3,3,4,9
2432282,899859,43,1,2,3,3,4,9
2432283,899859,59,2,1,1,3,1,9
2432300,899868,59,1,2,3,3,4,1
2432301,899868,59,2,1,1,3,1,1
2432350,899893,52,1,2,3,3,4,9
2432351,899893,59,2,1,3,3,4,1
2433530,900256,11,1,1,4,1,7,1
2433531,900256,14,2,1,4,1,7,1
2433532,900256,15,3,1,4,1,7,1
2433533,900256,22,4,2,1,3,1,13
2433534,900256,60,5,2,3,3,4,13
2433535,900256,63,6,1,1,3,1,13
2433694,900309,46,1,2,1,3,1,9
2433695,900309,60,2,1,1,3,1,9
2434262,900458,6,1,1,4,1,7,1
2434263,900458,7,2,1,4,1,7,1
2434264,900458,11,3,2,4,1,7,1
2434265,900458,32,4,2,1,3,1,9
2434266,900458,60,5,1,2,3,2,13
2434542,900534,53,1,1,2,3,2,13
2434543,900534,61,2,2,2,3,2,9
2434582,900554,53,1,1,3,3,4,9
2434583,900554,61,2,2,3,3,4,13
2435598,900867,57,1,2,2,3,2,13
2435599,900867,27,2,1,1,3,1,9
2435600,900867,61,3,1,1,3,1,13
2435858,900945,6,1,2,4,1,7,1
2435859,900945,65,2,2,1,3,1,13
2435860,900945,9,3,1,4,1,7,1
2435861,900945,61,4,1,3,3,4,9
2435977,900972,8,1,2,4,1,7,1
2435978,900972,9,2,1,4,1,7,1
2435979,900972,9,3,1,4,1,7,1
2435980,900972,33,4,2,2,3,2,9
2435981,900972,61,5,1,1,3,1,9
2436196,901026,39,1,1,1,3,1,9
2436197,901026,62,2,2,3,3,4,9
2436689,901257,30,1,1,2,3,2,1
2436690,901257,62,2,2,1,3,1,9
2436691,901257,65,3,1,2,3,2,9
2437469,901488,4,1,2,4,3,8,1
2437470,901488,13,2,1,4,1,7,1
2437471,901488,17,3,2,3,1,6,1
2437472,901488,62,4,2,3,3,4,1
2437473,901488,72,5,1,3,3,5,13
2438855,901937,22,1,1,3,3,4,9
2438856,901937,27,2,2,1,3,1,9
2438857,901937,62,3,1,1,3,1,13
2438858,901937,68,4,2,3,3,5,9
2438973,901966,12,1,2,4,1,7,1
2438974,901966,37,2,2,1,3,1,1
2438975,901966,27,3,2,2,2,3,9
2438976,901966,62,4,1,1,3,1,13
2439073,901990,12,1,2,4,1,7,1
2439074,901990,14,2,1,4,1,7,1
2439075,901990,17,3,2,2,1,6,1
2439076,901990,55,4,2,2,3,2,1
2439077,901990,62,5,1,1,3,1,1
2439612,902143,6,1,2,4,1,7,1
2439613,902143,33,2,2,3,3,4,13
2439614,902143,63,3,2,1,3,1,9
2439655,902157,4,1,1,4,3,8,1
2439656,902157,63,2,2,3,3,4,1
2439657,902157,63,3,1,3,3,4,9
2440706,902523,52,1,2,3,3,4,13
2440707,902523,9,2,1,4,3,7,1
2440708,902523,63,3,1,3,3,4,13
2441497,902725,64,1,1,3,3,4,9
2441498,902725,70,2,2,2,3,2,1
2442380,902955,54,1,1,1,3,1,9
2442381,902955,65,2,2,1,3,1,13
2443335,903217,65,1,1,2,3,2,13
2443339,903221,65,1,1,3,3,5,9
2444659,903645,7,1,1,4,1,7,1
2444660,903645,41,2,2,1,3,1,13
2444661,903645,61,3,1,1,3,1,9
2444662,903645,66,4,2,3,3,5,13
2445152,903803,55,1,1,1,3,1,9
2445153,903803,66,2,1,1,3,1,13
2445453,903906,22,1,1,1,3,1,9
2445454,903906,66,2,1,1,3,1,9
2445951,904137,58,1,1,1,3,1,13
2445952,904137,67,2,2,3,3,5,9
2446191,904260,62,1,1,3,3,4,9
2446192,904260,67,2,2,3,3,5,9
2446195,904262,67,1,2,3,3,5,9
2446196,904262,70,2,2,1,3,1,1
2447363,904619,67,1,1,3,3,5,9
2447364,904619,68,2,2,3,3,5,13
2447811,904817,34,1,1,2,3,2,13
2447812,904817,67,2,1,3,3,5,9
2447813,904817,68,3,2,3,3,5,9
2447940,904861,23,1,2,1,3,1,9
2447941,904861,67,2,1,3,3,5,13
2447942,904861,76,3,2,3,3,5,9
2447981,904875,65,1,2,3,3,5,13
2447982,904875,67,2,1,1,3,1,9
2447983,904875,70,3,2,2,3,2,9
2448160,904927,19,1,2,1,3,1,9
2448161,904927,29,2,2,1,3,1,13
2448162,904927,67,3,1,3,3,5,9
2448163,904927,70,4,2,3,3,5,1
