household_id,model_choice,override_choice,util_drivers_2,util_drivers_3,util_drivers_4_up,util_persons_16_17,util_persons_18_24,util_persons_25_34,util_presence_children_0_4,util_presence_children_5_17,util_num_workers_clip_3,util_hh_income_0_30k,util_hh_income_30_75k,util_hh_income_75k_up,util_density_0_10_no_workers,util_density_10_up_no_workers,util_density_0_10_workers,util_density_10_up_workers,util_asc,util_asc_san_francisco,util_asc_solano,util_asc_napa,util_asc_sonoma,util_asc_marin,util_retail_auto_no_workers,util_retail_auto_workers,util_retail_transit_no_workers,util_retail_transit_workers,util_retail_non_motor_no_workers,util_retail_non_motor_workers,util_auto_time_saving_per_worker,TAZ,income,hhsize,HHT,auto_ownership,num_workers,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,household_density,employment_density,density_index
2286470,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,30.0,45.0,27.0,0.0,0.0,6.415239741822581,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.67356014251709,0.0,5.049618721008301,0.0,4.8952202796936035,0.45982080698013306,148,102000,3,1,3,2,68,102.0,4,12.86,8.40947203089881,1,3,3,0,0,0,0,0,1,False,True,True,False,0.9196416,9.665217,12.403096,9.6897545,12.438679,5.143569,7.832726,4.867245,7.555703,4.8952203,7.4093447,3,3,1,969,3709,204.0,55.0,54.0,2512,1033,132,480,465,985,0,450,0.0,0.0,3,0.0,0.0,0.0,1,2.47102,8.889908256880734,23.045871559633028,6.415239741822581
2286794,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,45.0,39.5,0.0,0.0,3.5759307642064004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.626346588134766,0.0,5.20588493347168,0.0,5.578479290008545,0.6541999578475952,178,114500,3,1,4,2,1165,114.5,4,12.86,27.62971985618662,1,3,3,0,0,0,0,1,0,False,True,True,False,1.3083999,9.60958,12.110528,9.658891,12.167034,5.3125863,7.368158,4.998759,7.064072,5.5784793,6.8685765,4,4,1,2513,6965,206.0,121.0,5.0,549,922,197,105,165,66,1,15,0.0,0.0,3,0.0,0.0,0.0,1,2.03364,19.944444444444443,4.357142857142857,3.5759307642064004
2307302,1,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,30.0,45.0,33.0,0.0,0.0,10.0,17.035772007093165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93470287322998,0.0,6.691738128662109,0.0,6.934998989105225,0.2719387412071228,45,108000,3,3,1,2,1190,108.0,4,12.86,5.591517564353792,1,3,3,0,0,0,0,0,2,False,True,True,False,0.5438775,9.928411,12.737557,9.946918,12.756872,6.7690225,9.705402,6.5417147,9.411967,6.934999,9.164221,2,2,1,2614,4424,93.0,40.19286,15.0,3477,153,435,739,949,1223,1,130,0.0,108.78957,1,0.0,0.0,0.0,1,4.97813,47.36119853183908,62.99727899587011,27.035772007093165
2307337,1,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,30.0,45.0,50.0,0.0,0.0,6.98232989296636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.544903755187988,0.0,5.5059380531311035,0.0,5.332522392272949,0.49703294038772583,54,138300,3,7,1,2,1120,138.3,4,12.86,9.434716242240315,1,3,3,0,0,0,0,0,3,True,False,True,False,0.9940659,9.53571,12.097771,9.562748,12.125427,5.583303,8.053674,5.355758,7.836777,5.3325224,6.5339365,2,2,1,2794,6751,257.0,105.0,4.0,1046,782,378,165,415,71,0,17,0.0,0.0,3,0.0,0.0,0.0,1,2.37288,25.63302752293578,9.596330275229358,6.98232989296636
2307713,3,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,45.0,50.0,0.0,0.0,3.7728857968378926,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.54231071472168,0.0,5.2619948387146,0.0,5.835315227508545,0.571948766708374,179,141000,3,1,2,2,29,141.0,4,12.86,6.354992228635206,1,3,3,0,0,0,0,1,0,False,True,True,False,1.1438975,9.528941,11.9954195,9.568263,12.047182,5.4158525,7.5420055,4.963329,7.0510883,5.835315,7.014951,4,4,1,2841,8264,230.0,134.0,9.0,666,1119,287,90,183,83,0,23,0.0,0.0,3,0.0,0.0,0.0,1,2.08967,19.867132867132867,4.6573426573426575,3.7728857968378926
2310607,1,2,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,47.0,0.0,0.0,9.885767488105776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93909740447998,0.0,6.903595924377441,0.0,6.343830585479736,0.3835711081822713,89,122000,3,7,2,3,1944,122.0,4,12.86,46.21788545568956,0,3,3,0,0,0,0,0,3,True,False,True,False,1.1507133,9.933537,12.601574,9.949891,12.619785,6.991001,9.72868,6.733927,9.448838,6.3438306,8.694582,2,2,1,3630,7494,150.0,89.0,5.0,1249,506,264,227,463,217,0,78,0.0,0.0,2,138.67621,0.0,0.0,1,2.83676,38.61702127659574,13.287234042553191,9.885767488105776
2310693,2,2,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,45.0,0.0,0.0,6.03219553308049,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.911638259887695,0.0,5.912093162536621,0.0,6.126010417938232,0.5000050067901611,96,120000,3,5,2,3,1396,120.0,4,12.86,5.75714494800493,0,3,3,0,0,0,0,0,3,True,False,True,False,1.500015,9.902416,12.543296,9.92954,12.577329,5.974895,8.495162,5.7901835,8.350581,6.1260104,7.9915776,3,3,1,1234,2629,75.0,44.0,1.0,348,213,85,99,93,65,0,6,0.0,0.0,3,0.0,0.0,0.0,1,2.23257,27.42222222222222,7.733333333333333,6.03219553308049
2310799,1,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,47.0,0.0,0.0,10.0,10.255519934271895,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.104696273803711,0.0,6.806375503540039,0.0,7.046288013458252,0.282082200050354,105,122000,3,7,0,3,1629,122.0,4,12.86,8.196267974108926,0,3,3,0,0,0,0,0,3,True,False,True,False,0.8462466,10.102666,12.865838,10.108635,12.8745775,6.834517,9.707044,6.7517476,9.645692,7.046288,9.788365,3,3,1,3247,6362,80.0,34.45499,10.0,1246,601,149,283,526,241,0,47,48.0,68.0,1,0.0,0.0,0.0,1,4.11499,73.04016939380708,28.02834957335498,20.255519934271895
2310927,1,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,4.4188238701996365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.015519142150879,0.0,6.65726375579834,0.0,6.621784687042236,0.3559272289276123,114,277100,3,7,0,3,872,277.1,4,12.86,36.5300980492042,0,3,3,0,0,0,0,1,2,True,False,True,False,1.0677817,10.013063,12.8206,10.020285,12.834171,6.695871,9.624671,6.5823197,9.496566,6.6217847,9.224046,3,3,1,1717,3358,146.0,48.58375,20.0,2332,201,394,576,489,612,0,261,0.0,0.0,3,0.0,0.0,0.0,1,3.1978,25.03508484152587,34.00222355878761,14.418823870199637
2311086,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,3.001103143960286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.905782699584961,0.0,6.567093849182129,0.0,5.955868244171143,0.3603888750076294,124,473000,3,1,2,3,1731,473.0,4,12.86,8.108941869697505,0,3,3,0,0,0,0,0,1,False,True,True,False,1.0811666,9.901062,12.576821,9.914944,12.597002,6.6043754,9.326562,6.494722,9.222027,5.9558682,7.7950044,3,3,1,1458,3920,94.0,39.0,3.0,873,651,82,71,97,603,0,20,0.0,0.0,3,0.0,0.0,0.0,1,3.39235,34.714285714285715,20.785714285714285,13.001103143960286
2311183,3,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,4.7344393720075715,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.87963581085205,0.0,5.462087154388428,0.0,6.008821964263916,0.5528010924657186,129,268000,3,5,2,3,581,268.0,4,12.86,7.095980785973269,0,3,3,0,0,0,0,0,2,True,False,True,False,1.6584033,9.870631,12.486774,9.897114,12.517816,5.606912,8.056717,5.1809554,7.680851,6.008822,7.760212,3,3,1,2126,4058,148.0,76.0,1.0,440,311,100,119,122,94,0,5,0.0,0.0,2,0.0,0.0,0.0,1,2.04766,27.61038961038961,5.714285714285714,4.7344393720075715
2311373,0,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,0.6268231945926708,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.857710838317871,0.0,6.176987171173096,0.0,5.940168380737305,0.2589622338612874,136,190000,3,7,1,3,1263,190.0,4,12.86,27.299082198007383,0,3,3,0,0,0,0,0,3,True,False,True,False,0.7768867,9.846877,12.521369,9.878741,12.566857,6.3222456,9.007739,5.8950143,8.549834,5.9401684,7.8148675,3,3,1,944,3558,87.0,50.0,9.0,1867,516,83,358,1028,265,1,132,0.0,0.0,3,0.0,0.0,0.0,1,3.29134,16.0,31.64406779661017,10.62682319459267
2311435,0,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,13.49308304985177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.740132331848145,0.0,5.178277015686035,0.0,4.801785945892334,0.3530166943868001,144,186000,3,5,1,3,1504,186.0,4,12.86,6.744806559894257,0,3,3,0,0,0,0,0,3,True,False,True,False,1.0590501,9.7454,12.551978,9.729905,12.539096,5.251724,8.003824,5.035704,7.834405,4.801786,8.71583,3,3,1,1249,3584,122.0,38.0,7.0,6884,1007,82,4855,1067,703,2,175,0.0,0.0,3,0.0,0.0,0.0,1,8.83204,27.755555555555556,152.9777777777778,23.49308304985177
2311599,0,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,9.12866850840662,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.820926666259766,0.0,6.406538963317871,0.0,6.289114952087402,0.35856056213378906,165,281300,3,5,2,3,1533,281.3,4,12.86,3.769394746571496,0,3,3,0,0,0,0,0,2,True,False,True,False,1.0756817,9.808423,12.421735,9.845199,12.478017,6.4395356,9.1781645,6.3424873,9.127153,6.289115,8.045267,3,3,1,1880,6877,175.0,75.0,42.0,2473,1008,463,302,970,698,2,38,0.0,0.0,3,1598.15088,0.0,0.0,1,2.81406,16.068376068376068,21.136752136752136,9.12866850840662
2344833,0,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,46.91110757846511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.075380325317383,0.0,7.280016899108887,0.0,8.27053165435791,0.1752783457438151,16,145000,3,5,0,3,95,145.0,4,12.86,8.743393421830051,0,3,3,0,0,0,0,0,3,True,False,True,False,0.52583504,10.07603,12.99288,10.0741205,12.99551,7.3116975,10.657992,7.218519,10.559569,8.270532,11.393511,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000002,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511
2344848,0,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,46.91110757846511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.075380325317383,0.0,7.280016899108887,0.0,8.27053165435791,0.2358936071395874,16,137000,3,3,0,3,650,137.0,4,12.86,50.0,0,3,3,0,0,0,0,0,2,False,True,True,False,0.7076808,10.07603,12.99288,10.0741205,12.99551,7.3116975,10.657992,7.218519,10.559569,8.270532,11.393511,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000002,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511
2344856,1,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,30.0,45.0,35.900000000000006,0.0,0.0,10.0,46.91110757846511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.075380325317383,0.0,7.280016899108887,0.0,8.27053165435791,0.30258361498514813,16,110900,3,1,0,3,51,110.9,4,12.86,16.379138781908953,0,3,3,0,0,0,0,1,2,False,True,True,False,0.90775084,10.07603,12.99288,10.0741205,12.99551,7.3116975,10.657992,7.218519,10.559569,8.270532,11.393511,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000002,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511
2344861,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,46.91110757846511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.075380325317383,0.0,7.280016899108887,0.0,8.27053165435791,0.1552241643269857,16,149000,3,2,0,3,1385,149.0,4,12.86,5.472725835738172,0,3,3,0,0,0,0,1,0,False,True,True,False,0.4656725,10.07603,12.99288,10.0741205,12.99551,7.3116975,10.657992,7.218519,10.559569,8.270532,11.393511,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000002,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511
2344927,1,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,40.75,0.0,0.0,10.0,46.91110757846511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.075380325317383,0.0,7.280016899108887,0.0,8.27053165435791,0.2922489047050476,16,115750,3,5,0,3,231,115.75,4,12.86,7.869731224116582,0,3,3,0,0,0,0,0,3,True,False,True,False,0.8767467,10.07603,12.99288,10.0741205,12.99551,7.3116975,10.657992,7.218519,10.559569,8.270532,11.393511,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000002,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511
2345224,1,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,45.0,0.0,0.0,10.0,12.040968530765987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.942401885986328,0.0,6.5808000564575195,0.0,7.2778239250183105,0.3727133671442668,23,120000,3,5,1,3,502,120.0,4,12.86,2.804071185381739,0,3,3,0,0,0,0,0,3,True,False,True,False,1.1181401,9.944396,12.878012,9.938531,12.874284,6.6139593,9.933667,6.516431,9.847049,7.277824,10.786142,1,1,1,565,906,90.8,4.413,20.0,11296,19,230,5968,1799,1870,2,1427,164.0,409.0,1,0.0,0.0,0.0,1,5.11702,23.14340720108139,462.7042968910007,22.040968530765987
2345283,0,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,27.65683369713372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.028448104858398,0.0,7.419404029846191,0.0,7.404860019683838,0.2185655434926351,33,405000,3,5,0,3,997,405.0,4,12.86,7.9929821741179,0,3,3,0,0,0,0,0,3,True,False,True,False,0.65569663,10.026644,12.876833,10.031949,12.883177,7.4409995,10.488352,7.377483,10.406112,7.40486,10.3662195,1,1,1,2783,5472,59.0,24.02261,9.0,2248,437,212,434,730,745,0,127,133.8934,143.75923,1,0.0,0.0,0.0,1,4.57532,84.27559178393228,68.07457072593596,37.65683369713372
2345364,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,6.967897481590185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.963112831115723,0.0,7.267910003662109,0.0,7.409097671508789,0.25097721815109253,34,376000,3,1,2,3,420,376.0,4,12.86,13.39254541347977,0,3,3,0,0,0,0,0,1,False,True,True,False,0.75293165,9.960207,12.793868,9.968754,12.801493,7.358044,10.334522,7.0929437,9.947062,7.4090977,10.079451,1,1,1,2767,4586,60.0,29.0,4.0,702,174,215,131,254,80,0,22,82.0,102.0,1,0.0,0.0,0.0,1,4.34149,83.84848484848484,21.272727272727273,16.967897481590185
2345382,0,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,6.967897481590185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.963112831115723,0.0,7.267910003662109,0.0,7.409097671508789,0.21272194385528564,34,194000,3,7,0,3,559,194.0,4,12.86,12.963107628281492,0,3,3,0,0,0,0,0,3,True,False,True,False,0.63816583,9.960207,12.793868,9.968754,12.801493,7.358044,10.334522,7.0929437,9.947062,7.4090977,10.079451,1,1,1,2767,4586,60.0,29.0,4.0,702,174,215,131,254,80,0,22,82.0,102.0,1,0.0,0.0,0.0,1,4.34149,83.84848484848484,21.272727272727273,16.967897481590185
2345818,2,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,17.035772007093165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93470287322998,0.0,6.691738128662109,0.0,6.934998989105225,0.40505194664001465,45,225000,3,7,0,3,698,225.0,4,12.86,11.159976968910257,0,3,3,0,0,0,0,0,3,True,False,True,False,1.2151558,9.928411,12.737557,9.946918,12.756872,6.7690225,9.705402,6.5417147,9.411967,6.934999,9.164221,2,2,1,2614,4424,93.0,40.19286,15.0,3477,153,435,739,949,1223,1,130,0.0,108.78957,1,0.0,0.0,0.0,1,4.97813,47.36119853183908,62.99727899587011,27.035772007093165
2346015,2,3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,1.9606187479444663,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.610745429992676,0.0,4.103250503540039,0.0,2.1947925090789795,0.5507844686508179,52,294500,3,5,3,3,445,294.5,4,12.86,5.677839236114945,0,3,3,0,0,0,0,0,3,True,False,True,False,1.6523534,9.600179,12.333501,9.631256,12.360936,4.1850696,6.8634157,3.9444256,6.579603,2.1947925,6.359507,2,2,1,930,2736,1491.0,57.0,280.0,2282,326,15,662,397,942,7,259,0.0,0.0,3,0.0,0.0,0.0,1,1.32751,2.7596439169139466,6.771513353115727,1.9606187479444663
2347061,2,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,9.264383075637756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.99293327331543,0.0,7.308339595794678,0.0,6.717528820037842,0.23620889584223428,84,244700,3,1,0,3,1225,244.7,4,12.86,20.934834699760174,0,3,3,0,0,0,0,0,3,False,True,True,False,0.7086267,9.99058,12.714534,9.9975,12.725989,7.362801,10.147457,7.2026196,9.989074,6.717529,8.895801,2,2,1,2391,4924,117.0,42.0,4.0,1408,293,143,175,207,857,1,25,74.43172,105.44494,1,0.0,0.0,0.0,1,4.80294,51.97826086956522,30.608695652173914,19.264383075637756
2347197,0,0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,12.867290433454265,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.988065719604492,0.0,6.835607528686523,0.0,6.6745524406433105,0.38161027431488037,87,127950,3,7,0,3,950,127.95,4,12.86,4.148239490876385,0,3,3,0,0,0,0,3,0,True,False,True,False,1.1448308,9.985275,12.691112,9.993482,12.701087,6.908346,9.604865,6.694409,9.361621,6.6745524,8.840745,2,2,1,2444,5345,93.0,43.0,14.0,2793,273,116,239,2240,181,1,16,0.0,0.0,2,0.0,0.0,0.0,1,4.61106,42.87719298245614,49.0,22.867290433454265
2347236,1,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,7.844541309537785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.980033874511719,0.0,7.0033721923828125,0.0,6.717966556549072,0.40470004081726074,88,377900,3,5,2,3,1605,377.9,4,12.86,10.66362702596537,0,3,3,0,0,0,0,0,2,True,False,True,False,1.2141001,9.974598,12.665335,9.990586,12.683721,7.0937576,9.829216,6.8279185,9.525286,6.7179666,8.742306,2,2,1,2611,5381,85.0,40.0,11.0,1397,216,485,196,592,95,1,28,0.0,0.0,2,340.63205,0.0,0.0,2,3.88504,51.19607843137255,27.392156862745097,17.844541309537785
2347367,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,7.844541309537785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.980033874511719,0.0,7.0033721923828125,0.0,6.717966556549072,0.35118305683135986,88,142970,3,1,1,3,1529,142.97,4,12.86,5.467067444787507,0,3,3,0,0,0,0,1,0,False,True,True,False,1.0535492,9.974598,12.665335,9.990586,12.683721,7.0937576,9.829216,6.8279185,9.525286,6.7179666,8.742306,2,2,1,2611,5381,85.0,40.0,11.0,1397,216,485,196,592,95,1,28,0.0,0.0,2,340.63205,0.0,0.0,2,3.88504,51.19607843137255,27.392156862745097,17.844541309537785
2347498,2,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,32.0,0.0,0.0,9.885767488105776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93909740447998,0.0,6.903595924377441,0.0,6.343830585479736,0.3512622117996216,89,107000,3,5,1,3,703,107.0,4,12.86,16.9382957575927,0,3,3,0,0,0,0,0,3,True,False,True,False,1.0537866,9.933537,12.601574,9.949891,12.619785,6.991001,9.72868,6.733927,9.448838,6.3438306,8.694582,2,2,1,3630,7494,150.0,89.0,5.0,1249,506,264,227,463,217,0,78,0.0,0.0,2,138.67621,0.0,0.0,1,2.83676,38.61702127659574,13.287234042553191,9.885767488105776
2347578,2,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,32.0,0.0,0.0,9.885767488105776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93909740447998,0.0,6.903595924377441,0.0,6.343830585479736,0.4244261185328166,89,107000,3,5,1,3,1095,107.0,4,12.86,20.104032640606555,0,3,3,0,0,0,0,0,3,True,False,True,False,1.2732784,9.933537,12.601574,9.949891,12.619785,6.991001,9.72868,6.733927,9.448838,6.3438306,8.694582,2,2,1,3630,7494,150.0,89.0,5.0,1249,506,264,227,463,217,0,78,0.0,0.0,2,138.67621,0.0,0.0,1,2.83676,38.61702127659574,13.287234042553191,9.885767488105776
2347601,0,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,15.95762500260097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.862062454223633,0.0,6.4584150314331055,0.0,5.5611090660095215,0.32956890265146893,90,153000,3,7,1,3,1518,153.0,4,12.86,9.748614227817702,0,3,3,0,0,0,0,0,3,True,False,True,False,0.9887067,9.857108,12.482476,9.871679,12.498592,6.5800695,9.110345,6.2222614,8.735983,5.561109,8.183999,3,3,1,2115,4520,86.0,42.0,9.0,3539,328,139,744,2164,451,1,40,0.0,0.0,1,0.0,0.0,0.0,1,5.39812,41.470588235294116,69.3921568627451,25.95762500260097
2347709,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,4.950098354628183,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.922224044799805,0.0,5.3248138427734375,0.0,5.156222343444824,0.6004543701807658,93,141000,3,1,4,3,1589,141.0,4,12.86,7.1621635695000805,0,3,3,0,0,0,0,0,1,False,True,True,False,1.8013631,9.910173,12.568529,9.945614,12.608141,5.4950542,8.260695,4.9943476,7.713628,5.1562223,7.297755,3,3,1,4322,7454,227.0,109.0,1.0,623,234,183,178,164,82,0,16,0.0,0.0,3,0.0,0.0,0.0,1,2.30413,39.29090909090909,5.663636363636364,4.950098354628183
2347720,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,4.950098354628183,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.922224044799805,0.0,5.3248138427734375,0.0,5.156222343444824,0.4880911509195964,93,155000,3,7,4,3,1268,155.0,4,12.86,16.94579823096555,0,3,3,0,0,0,0,0,1,True,False,True,False,1.4642735,9.910173,12.568529,9.945614,12.608141,5.4950542,8.260695,4.9943476,7.713628,5.1562223,7.297755,3,3,1,4322,7454,227.0,109.0,1.0,623,234,183,178,164,82,0,16,0.0,0.0,3,0.0,0.0,0.0,1,2.30413,39.29090909090909,5.663636363636364,4.950098354628183
2347745,1,2,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,30.0,45.0,33.0,0.0,0.0,4.950098354628183,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.922224044799805,0.0,5.3248138427734375,0.0,5.156222343444824,0.4444977442423503,93,108000,3,7,2,3,137,108.0,4,12.86,3.838025678794361,0,3,3,0,0,0,0,1,2,True,False,True,False,1.3334932,9.910173,12.568529,9.945614,12.608141,5.4950542,8.260695,4.9943476,7.713628,5.1562223,7.297755,3,3,1,4322,7454,227.0,109.0,1.0,623,234,183,178,164,82,0,16,0.0,0.0,3,0.0,0.0,0.0,1,2.30413,39.29090909090909,5.663636363636364,4.950098354628183
2347873,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,45.0,50.0,0.0,0.0,10.0,4.055824175824176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.975717544555664,0.0,6.230776786804199,0.0,6.561255931854248,0.46972334384918213,97,142970,3,1,2,3,964,142.97,4,12.86,7.22141627897365,0,3,3,0,0,0,0,1,0,False,True,True,False,1.40917,9.969965,12.639792,9.986884,12.661973,6.285382,8.845241,6.124779,8.683413,6.561256,8.510372,3,3,1,1683,3420,84.0,47.0,5.0,1292,239,158,151,372,575,0,36,0.0,0.0,3,0.0,0.0,0.0,1,3.09335,32.36538461538461,24.846153846153847,14.055824175824176
