DDP,EARNS,ESR,GRADE,HOURS,MSP,PAUG,PERID,PNUM,POVERTY,RELATE,WEEKS,age,household_id,padkid,pagecat,pemploy,pstudent,ptype,sex
-1,-1,-1,-1,-1,-1,-1,310146,1,-1,-1,-1,27,320362,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310147,1,-1,-1,-1,27,320364,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310148,1,-1,-1,-1,27,320366,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310149,1,-1,-1,-1,27,320371,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310150,1,-1,-1,-1,27,320372,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310152,1,-1,-1,-1,27,320375,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310153,1,-1,-1,-1,27,320376,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310154,1,-1,-1,-1,27,320378,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310155,1,-1,-1,-1,27,320387,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310156,1,-1,-1,-1,27,320388,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310157,1,-1,-1,-1,27,320393,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310158,1,-1,-1,-1,27,320395,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310160,1,-1,-1,-1,27,320397,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310161,1,-1,-1,-1,27,320399,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310162,1,-1,-1,-1,27,320400,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310163,1,-1,-1,-1,27,320402,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310164,1,-1,-1,-1,27,320403,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310166,1,-1,-1,-1,27,320412,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310167,1,-1,-1,-1,27,320414,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310168,1,-1,-1,-1,27,320415,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310169,1,-1,-1,-1,27,320416,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310170,2,-1,-1,-1,56,320347,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310171,2,-1,-1,-1,56,320348,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310172,2,-1,-1,-1,56,320349,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310173,2,-1,-1,-1,56,320350,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310174,2,-1,-1,-1,56,320351,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310175,2,-1,-1,-1,56,320356,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310176,2,-1,-1,-1,56,320357,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310177,2,-1,-1,-1,56,320360,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310178,2,-1,-1,-1,56,320362,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310179,2,-1,-1,-1,56,320364,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310180,2,-1,-1,-1,56,320366,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310181,2,-1,-1,-1,56,320371,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310182,2,-1,-1,-1,56,320372,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310184,2,-1,-1,-1,56,320375,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310185,2,-1,-1,-1,56,320376,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310186,2,-1,-1,-1,56,320378,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310187,2,-1,-1,-1,56,320387,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310188,2,-1,-1,-1,56,320388,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310189,2,-1,-1,-1,56,320393,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310190,2,-1,-1,-1,56,320395,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310192,2,-1,-1,-1,56,320397,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310193,2,-1,-1,-1,56,320399,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310194,2,-1,-1,-1,56,320400,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310195,2,-1,-1,-1,56,320402,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310196,2,-1,-1,-1,56,320403,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310198,2,-1,-1,-1,56,320412,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310199,2,-1,-1,-1,56,320414,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310200,2,-1,-1,-1,56,320415,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310201,2,-1,-1,-1,56,320416,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310202,1,-1,-1,-1,58,320425,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310203,1,-1,-1,-1,58,320431,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310204,1,-1,-1,-1,58,320433,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310205,1,-1,-1,-1,58,320437,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310206,1,-1,-1,-1,58,320442,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310207,1,-1,-1,-1,58,320451,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310208,1,-1,-1,-1,58,320459,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310209,1,-1,-1,-1,58,320463,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310210,1,-1,-1,-1,58,320465,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310211,1,-1,-1,-1,58,320488,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310212,1,-1,-1,-1,58,320489,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310214,1,-1,-1,-1,58,320534,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310215,1,-1,-1,-1,58,320542,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310216,1,-1,-1,-1,58,320544,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310217,1,-1,-1,-1,58,320552,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310218,1,-1,-1,-1,58,320560,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310219,1,-1,-1,-1,58,320562,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310220,2,-1,-1,-1,65,320425,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310221,2,-1,-1,-1,65,320431,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310222,2,-1,-1,-1,65,320433,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310223,2,-1,-1,-1,65,320437,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310224,2,-1,-1,-1,65,320442,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310225,2,-1,-1,-1,65,320451,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310226,2,-1,-1,-1,65,320459,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310227,2,-1,-1,-1,65,320463,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310228,2,-1,-1,-1,65,320465,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310229,2,-1,-1,-1,65,320488,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310230,2,-1,-1,-1,65,320489,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310232,2,-1,-1,-1,65,320534,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310233,2,-1,-1,-1,65,320542,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310234,2,-1,-1,-1,65,320544,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310235,2,-1,-1,-1,65,320552,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310236,2,-1,-1,-1,65,320560,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310237,2,-1,-1,-1,65,320562,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310238,1,-1,-1,-1,49,320653,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310239,1,-1,-1,-1,49,320654,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310240,1,-1,-1,-1,49,320655,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310241,1,-1,-1,-1,49,320656,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310242,1,-1,-1,-1,49,320657,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310243,1,-1,-1,-1,49,320658,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310244,1,-1,-1,-1,49,320659,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310245,1,-1,-1,-1,49,320660,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310246,2,-1,-1,-1,11,320653,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310247,2,-1,-1,-1,11,320654,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310248,2,-1,-1,-1,11,320655,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310249,2,-1,-1,-1,11,320656,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310250,2,-1,-1,-1,11,320657,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310251,2,-1,-1,-1,11,320658,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310252,2,-1,-1,-1,11,320659,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310253,2,-1,-1,-1,11,320660,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310254,1,-1,-1,-1,50,320661,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310255,1,-1,-1,-1,50,320667,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310256,1,-1,-1,-1,50,320668,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310257,1,-1,-1,-1,50,320670,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310258,1,-1,-1,-1,50,320674,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310259,1,-1,-1,-1,50,320675,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310260,1,-1,-1,-1,50,320676,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310261,1,-1,-1,-1,50,320678,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310262,1,-1,-1,-1,50,320682,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310263,1,-1,-1,-1,50,320685,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310264,1,-1,-1,-1,50,320686,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310265,1,-1,-1,-1,50,320687,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310266,1,-1,-1,-1,50,320688,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310267,1,-1,-1,-1,50,320690,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310268,1,-1,-1,-1,50,320691,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310269,1,-1,-1,-1,50,320692,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310270,1,-1,-1,-1,50,320693,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310271,1,-1,-1,-1,50,320696,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310272,1,-1,-1,-1,50,320697,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310273,2,-1,-1,-1,9,320661,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310274,2,-1,-1,-1,9,320667,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310275,2,-1,-1,-1,9,320668,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310276,2,-1,-1,-1,9,320670,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310277,2,-1,-1,-1,9,320674,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310278,2,-1,-1,-1,9,320675,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310279,2,-1,-1,-1,9,320676,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310280,2,-1,-1,-1,9,320678,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310281,2,-1,-1,-1,9,320682,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310282,2,-1,-1,-1,9,320685,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310283,2,-1,-1,-1,9,320686,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310284,2,-1,-1,-1,9,320687,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310285,2,-1,-1,-1,9,320688,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310286,2,-1,-1,-1,9,320690,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310287,2,-1,-1,-1,9,320691,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310288,2,-1,-1,-1,9,320692,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310289,2,-1,-1,-1,9,320693,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310290,2,-1,-1,-1,9,320696,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310291,2,-1,-1,-1,9,320697,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310292,1,-1,-1,-1,41,320663,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310293,1,-1,-1,-1,41,320665,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310294,1,-1,-1,-1,41,320673,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310295,1,-1,-1,-1,41,320679,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310296,1,-1,-1,-1,41,320680,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310297,1,-1,-1,-1,41,320683,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310298,1,-1,-1,-1,41,320684,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310299,1,-1,-1,-1,41,320695,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310300,2,-1,-1,-1,15,320663,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310301,2,-1,-1,-1,15,320665,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310302,2,-1,-1,-1,15,320673,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310303,2,-1,-1,-1,15,320679,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310304,2,-1,-1,-1,15,320680,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310305,2,-1,-1,-1,15,320683,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310306,2,-1,-1,-1,15,320684,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310307,2,-1,-1,-1,15,320695,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310308,1,-1,-1,-1,39,320662,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310309,1,-1,-1,-1,39,320664,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310310,1,-1,-1,-1,39,320666,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310311,1,-1,-1,-1,39,320669,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310312,1,-1,-1,-1,39,320671,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310313,1,-1,-1,-1,39,320672,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310314,1,-1,-1,-1,39,320677,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310315,1,-1,-1,-1,39,320681,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310316,1,-1,-1,-1,39,320689,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310317,1,-1,-1,-1,39,320694,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310318,2,-1,-1,-1,11,320662,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310319,2,-1,-1,-1,11,320664,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310320,2,-1,-1,-1,11,320666,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310321,2,-1,-1,-1,11,320669,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310322,2,-1,-1,-1,11,320671,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310323,2,-1,-1,-1,11,320672,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310324,2,-1,-1,-1,11,320677,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310325,2,-1,-1,-1,11,320681,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310326,2,-1,-1,-1,11,320689,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310327,2,-1,-1,-1,11,320694,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,310328,1,-1,-1,-1,52,320698,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310329,1,-1,-1,-1,52,320699,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310330,2,-1,-1,-1,12,320698,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310331,2,-1,-1,-1,12,320699,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310332,1,-1,-1,-1,37,320757,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310333,1,-1,-1,-1,37,320758,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310334,1,-1,-1,-1,37,320759,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310335,1,-1,-1,-1,37,320760,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310336,1,-1,-1,-1,37,320761,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310337,1,-1,-1,-1,37,320762,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310338,1,-1,-1,-1,37,320763,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310339,1,-1,-1,-1,37,320764,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310340,1,-1,-1,-1,37,320765,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310341,1,-1,-1,-1,37,320766,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310342,1,-1,-1,-1,37,320767,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310343,1,-1,-1,-1,37,320768,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310344,1,-1,-1,-1,37,320769,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310345,1,-1,-1,-1,37,320770,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310347,2,-1,-1,-1,32,320757,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310348,2,-1,-1,-1,32,320758,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310349,2,-1,-1,-1,32,320759,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310350,2,-1,-1,-1,32,320760,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310351,2,-1,-1,-1,32,320761,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310352,2,-1,-1,-1,32,320762,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310353,2,-1,-1,-1,32,320763,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310354,2,-1,-1,-1,32,320764,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310355,2,-1,-1,-1,32,320765,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310356,2,-1,-1,-1,32,320766,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310357,2,-1,-1,-1,32,320767,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310358,2,-1,-1,-1,32,320768,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310359,2,-1,-1,-1,32,320769,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310360,2,-1,-1,-1,32,320770,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,310362,3,-1,-1,-1,4,320757,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310363,3,-1,-1,-1,4,320758,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310364,3,-1,-1,-1,4,320759,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310365,3,-1,-1,-1,4,320760,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310366,3,-1,-1,-1,4,320761,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310367,3,-1,-1,-1,4,320762,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310368,3,-1,-1,-1,4,320763,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310369,3,-1,-1,-1,4,320764,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310370,3,-1,-1,-1,4,320765,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310371,3,-1,-1,-1,4,320766,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310372,3,-1,-1,-1,4,320767,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310373,3,-1,-1,-1,4,320768,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310374,3,-1,-1,-1,4,320769,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310375,3,-1,-1,-1,4,320770,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,310377,1,-1,-1,-1,31,320789,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310378,1,-1,-1,-1,31,320790,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310379,1,-1,-1,-1,31,320791,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,310380,2,-1,-1,-1,29,320789,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310381,2,-1,-1,-1,29,320790,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310382,2,-1,-1,-1,29,320791,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310383,3,-1,-1,-1,7,320789,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310384,3,-1,-1,-1,7,320790,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310385,3,-1,-1,-1,7,320791,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,310386,4,-1,-1,-1,1,320789,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,310387,4,-1,-1,-1,1,320790,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,310388,4,-1,-1,-1,1,320791,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,310389,5,-1,-1,-1,0,320789,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,310390,5,-1,-1,-1,0,320790,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,310391,5,-1,-1,-1,0,320791,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,310392,6,-1,-1,-1,59,320789,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,310393,6,-1,-1,-1,59,320790,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,310394,6,-1,-1,-1,59,320791,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,310395,1,-1,-1,-1,31,319884,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310396,1,-1,-1,-1,31,319888,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310397,1,-1,-1,-1,35,319882,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310398,1,-1,-1,-1,34,319875,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310399,1,-1,-1,-1,35,319874,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310400,1,-1,-1,-1,31,319878,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310401,1,-1,-1,-1,31,319883,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310402,1,-1,-1,-1,30,319876,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310403,1,-1,-1,-1,30,319881,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310404,1,-1,-1,-1,26,319872,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310405,1,-1,-1,-1,26,319889,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310406,1,-1,-1,-1,34,319873,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310407,1,-1,-1,-1,30,319886,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310408,1,-1,-1,-1,28,319919,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310409,1,-1,-1,-1,27,319945,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310410,1,-1,-1,-1,27,319951,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310411,1,-1,-1,-1,28,319938,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310412,1,-1,-1,-1,27,319933,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,310413,1,-1,-1,-1,27,319948,-1,-1,1,3,1,2
