BLDGSZ,HHID,HHT,MAZ,NOC,PERSONS,PUMA5,SERIALNO,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers
2.0,289133,1.0,27148,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
2.0,289134,1.0,19446,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
9.0,289135,1.0,19671,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289136,1.0,30433,0.0,2,11603,2016000014663,1.0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,226000,2.0
9.0,289137,1.0,19446,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289138,1.0,25823,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289139,1.0,23722,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
9.0,289140,1.0,19446,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
9.0,289141,1.0,25823,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289142,1.0,700,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289143,1.0,23722,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289144,1.0,30436,0.0,2,11603,2016000014663,1.0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,226000,2.0
9.0,289145,1.0,27148,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289146,1.0,19446,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289147,1.0,18572,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289148,1.0,27148,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289149,1.0,30433,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
9.0,289150,1.0,19446,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
9.0,289151,1.0,19446,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289152,1.0,30436,0.0,2,11603,2015000201797,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,289500,2.0
2.0,289153,1.0,27148,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289154,1.0,27148,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
9.0,289155,1.0,27148,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
9.0,289156,1.0,19446,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289157,1.0,27148,0.0,2,11603,2016000014663,1.0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,226000,2.0
2.0,289158,1.0,30433,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289159,1.0,19446,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289160,1.0,27148,0.0,2,11603,2016000014663,1.0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,226000,2.0
2.0,289161,1.0,27148,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
9.0,289162,1.0,700,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289163,1.0,19446,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
9.0,289164,1.0,25823,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289165,1.0,27148,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289166,1.0,27148,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,289167,1.0,19446,0.0,2,11603,2016000035382,1.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,102100,2.0
2.0,289168,1.0,27148,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289169,1.0,27148,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289170,1.0,27148,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289171,1.0,19446,0.0,2,11603,2016000035382,1.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,102100,2.0
9.0,289172,1.0,19446,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,289173,1.0,27148,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
2.0,289174,1.0,700,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289175,1.0,30436,0.0,2,11603,2016000035382,1.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,102100,2.0
2.0,289176,1.0,27148,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
2.0,289177,5.0,19446,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289178,5.0,19446,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289179,5.0,700,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289180,5.0,25823,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289181,5.0,19446,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289182,5.0,25823,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289183,5.0,25823,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289184,5.0,700,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289185,5.0,19446,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289186,5.0,19446,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289187,5.0,700,0.0,2,11603,2013000418129,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,8.0,0,1,2,1.0,1,0.0,83000,1.0
2.0,289188,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289189,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289190,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289191,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289192,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289193,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289194,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289195,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289196,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289197,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289198,5.0,30433,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289199,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289200,5.0,27148,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289201,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289202,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289203,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289204,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289205,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289206,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289207,5.0,30437,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289208,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289209,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289210,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289211,5.0,19671,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289212,5.0,30436,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289213,5.0,18572,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289214,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289215,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289216,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289217,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289218,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289219,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289220,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289221,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289222,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289223,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289224,5.0,27148,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289225,5.0,27148,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289226,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289227,5.0,27148,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289228,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289229,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289230,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289231,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289232,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289233,5.0,18572,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289234,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289235,5.0,27148,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289236,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289237,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289238,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289239,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289240,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289241,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289242,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289243,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289244,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289245,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289246,5.0,18572,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289247,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289248,5.0,27148,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289249,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289250,5.0,30433,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289251,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289252,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289253,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289254,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289255,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289256,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289257,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289258,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289259,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289260,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289261,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289262,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289263,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289264,5.0,700,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289265,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289266,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289267,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289268,5.0,19446,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289269,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289270,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289271,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289272,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
2.0,289273,5.0,25823,0.0,2,11603,2014001013743,2.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,7.0,0,1,2,1.0,1,0.0,68700,1.0
