periods_left_min,periods_left_max,outbound,tour_purpose_grouped,half_tour_stops_remaining_grouped,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,All
24,24,False,non_mand,0,0.001957236455297285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002139163740884773,0.0,0.0,0.0,0.0,0.0,0.004861403580473194,0.014696944307544956,0.0,0.006362562379164253,0.0,0.030924532083993154,0.16087761163198888,0.16507515037083167,0.49147707095271914,0.12162832449710316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,24,False,non_mand,1,0.004658839008606419,0.031109764265227966,0.0031358654271668065,0.007135974233933102,0.022284415150529348,0.045165743434747045,0.03467575600780006,0.029249486464707687,0.016528250759267955,0.044217071484616434,0.05052768525351878,0.026021451442437685,0.020810508617239865,0.05510583769065272,0.0653719796812064,0.06162011175881972,0.04348047893484723,0.02955610197534336,0.044209350767777114,0.08979342087125931,0.07450566834376521,0.11556001515984184,0.07585893374518235,0.0,0.009417289521505862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,24,False,mand,0,0.0,0.0012614821175236817,0.0,0.0009483979593045735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.798584859674903e-05,0.0,0.0007660491638100698,0.0,0.0,0.0019123735615852804,0.0008663669483088619,0.004302987999128094,0.04625657711687475,0.17518637256962677,0.30146158026255426,0.35473324543549245,0.11220658101719452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,24,False,mand,1,0.0004273288234473731,0.00048395960583567954,0.0,0.004412445943197242,0.0013813769998042077,0.0006865842481945973,0.0030763780403890366,0.0010409122039024103,0.003904455225818047,0.007212567117042947,0.02272289997510155,0.006219000048672273,0.012474286827782032,0.01971598808855006,0.03399285316467546,0.03491920715439283,0.03650142127196347,0.06084846208894538,0.13514622420931124,0.13700214086205523,0.15371146352951298,0.17698954947094717,0.10153619524905207,0.043787551002105955,0.0018067488493017003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,25,False,non_mand,0,0.0,0.026855467767289344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051884196592915325,0.0,0.0,0.0,0.0,0.0,0.0,0.01236158321943575,0.0,0.014676963582940926,0.041784470228698634,0.012771413566842436,0.09982169057332398,0.12081608047775094,0.5289034488282967,0.13682046209612983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,25,False,non_mand,1,0.005205279463922217,0.042238707562628146,0.017900291924254377,0.07230496755756445,0.02750209063570552,0.008254141459919673,0.02685029411104523,0.02129477270095243,0.014820981886008321,0.007442876456201476,0.061368631180781834,0.04859090710876045,0.010779476678561986,0.0021181593731498323,0.04204879677467802,0.018961013921286456,0.00528557522604036,0.0060082585179672375,0.03614187488234714,0.15823571685080345,0.09822016733925946,0.06922820156058726,0.03700690352034442,0.03381012329710709,0.12838179001012345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,25,False,mand,0,0.0010447700996694333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015226397157089662,0.0,0.0,0.0009403214751077665,0.0,0.002731049479785308,0.0,0.001992005134632034,0.004389706257466054,0.011114410719972786,0.1097896710326778,0.17012499798677858,0.24343612562029995,0.33832497455701194,0.11458932792088994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,25,False,mand,1,0.00010113064033479776,0.00010113064033479776,0.0,0.0009593244487670843,0.008620759851692944,0.0,0.008874859291453811,0.003452633512794278,0.0018134409243518086,0.004356931975913798,0.005233383881383854,0.013581909702358333,0.009571366298209278,0.010726786393504573,0.01934779615544867,0.033664487334236076,0.08534550964421805,0.12065718642222509,0.08869241945051536,0.13354844628738305,0.11046731204818085,0.11292664234524964,0.07664839693148495,0.10677927592879725,0.04055021472419117,0.003978655166971246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,26,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05638197040670044,0.086772396809289,0.12754790024816223,0.12145320114349349,0.4270529910776051,0.18079154031474942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,26,False,non_mand,1,0.0032816541532269144,0.004723626004281977,0.026439011226640424,0.0005880721513242938,0.042172106569430566,0.0007220328446468592,0.012760069622394126,0.022646845870121123,0.0070380593365810444,0.021621077765149294,0.004406268444740761,0.05178888301094209,0.004194300766825882,0.019594593157807948,0.05498509339253303,0.015576055941276168,0.044711322373922974,0.03851088324294953,0.0965578912979413,0.19939592028453582,0.032901430193206405,0.04076944104804929,0.06600611906708521,0.017104172995515886,0.02091244051020818,0.15059262872866347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,26,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010097336126187006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001441050016718605,0.0,0.0,0.0046066100976096145,0.013521444204739937,0.04544363682134943,0.06666196076952169,0.16690657011014065,0.2887578863218669,0.27309966945130104,0.13855143859413344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,26,False,mand,1,0.0,0.00012169349614156285,0.0,0.0,0.0013173695741662316,0.0009265168581856395,0.0031389015898456783,0.0020165199440940257,0.010271836279595626,0.009057459962892419,0.0056692219406281,0.01070424223648886,0.020558169356061695,0.023885629242994217,0.021160318030269843,0.07225119188773171,0.03788655313040271,0.09567453552181272,0.09303908498691627,0.11786802715893488,0.14714781743007943,0.10076138476440295,0.07335439048371141,0.04477248140682615,0.0658474705618937,0.03720864052146022,0.005360543634463427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,27,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08321242053607554,0.0,0.0,0.0,0.0,0.0,0.0,0.1338447602742628,0.03668550180000455,0.49717047549970805,0.249086841889949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,27,False,non_mand,1,0.0,0.004365998971203495,0.005526284200613821,0.0008911511944426591,0.0011596535370158579,0.003395153940115188,0.04538785874219372,0.0055802080224916385,0.004506717471949083,0.0,0.008296915415056333,0.12606703843688324,0.0033068758467361585,0.0026176551091245783,0.015491058421315896,0.03168870370601159,0.006165764836894523,0.0,0.028471518309172703,0.06427089762850444,0.059166792379607605,0.07619714332429037,0.06634515151233768,0.1665278885843596,0.2437273109787969,0.005253026115539571,0.025593233315344036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,27,False,mand,0,0.0,0.0,0.0,0.0,0.00462768920781746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035328639744926383,0.0,0.0,0.0,0.0,0.0,0.0,0.0015195476841073636,0.016350375623336286,0.05513216116239345,0.05024722754740453,0.08374001115365137,0.23742738630739216,0.37190299673247407,0.17551974060693057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,27,False,mand,1,0.0,0.0,0.0030853357555393544,0.0,0.007355900477770891,0.0,0.004476242658243728,0.0,0.002450323584012583,0.003127720585114698,0.0012324417543434169,0.005909487945169219,0.02231052237177983,0.021531899261560544,0.023875777308208983,0.029564153701998417,0.06627080391668981,0.07286626003978702,0.11836336264770164,0.09964250780261288,0.11905552110276761,0.09884716142339667,0.1375407692998142,0.055388982752597564,0.04418894367205662,0.037359235713303,0.024159309154340412,0.001397337071189429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,28,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893423084126639,0.0,0.0,0.0,0.0,0.0,0.0,0.06161217745176845,0.012370949015906263,0.054056220103717884,0.6963123577829712,0.1697548725615096,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,28,False,non_mand,1,0.005932528749905598,0.009505545485504526,0.008695916728570308,0.009401284500361828,0.02066641400789642,0.051459663047809814,0.04223797307726802,0.0,0.007850433332501685,0.0,0.0069687141103478385,0.0,0.0025233289149239452,0.005679781768764818,0.018155975879139228,0.0,0.1477910941309391,0.0,0.006931105738499081,0.09073055144548066,0.19310915989343444,0.023804251999506372,0.003093163529902435,0.0,0.0,0.15376188747556613,0.12610302068418353,0.06559820549949387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,28,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008351107514563876,0.012044830966816321,0.02979571436041339,0.02950318899023904,0.08606776129729246,0.10639999593145809,0.2857411728554919,0.393745903142871,0.05586632170396188,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,28,False,mand,1,0.0,0.0,0.0,0.0,0.0,0.0019523840336447369,0.0,0.0,0.004671328994893418,0.0029056025069879037,0.028440969718154557,0.01074815253397821,0.0010004579810449796,0.01370332771073568,0.009523342437613025,0.028630559942846363,0.09460687744328454,0.07838474387055222,0.09177519973357763,0.10582855612136319,0.1478180879239831,0.06990112601414306,0.1038704503553094,0.06580411575211609,0.05550725738512009,0.042589253745558386,0.03146743928459926,0.01087076651049371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,29,False,non_mand,0,0.0,0.0,0.04816934499315065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018613280602750668,0.0,0.019038253732547417,0.1616884514392184,0.0,0.0,0.03538469184099581,0.002470550707674957,0.12096372328811623,0.25912170627301173,0.3345499971225342,0.0,0.0,0.0,0.0,0.0,1.0
29,29,False,non_mand,1,0.0,0.0,0.011625503605139476,0.00449176304936865,0.0,0.017260228259021338,0.007694527003352663,0.011835476784643568,0.0,0.30530009965298444,0.0,0.020218763234210593,0.0,0.009332348224563141,0.16159285646221677,0.02292660165756739,0.0,0.06405190543802423,0.11240285054736682,0.03807948441655916,0.17379470427728044,0.00635750952735676,0.004066864440049928,0.003541161546199974,0.016751699114957996,0.0,0.00635750952735676,0.002318143231779766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,29,False,mand,0,0.0,0.0,0.003934712829786398,0.0,0.005495865779772318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006241144008995931,0.0,0.0,0.0007979160784828135,0.0,0.0,0.0,0.0,0.0183907917637835,0.04117427671427664,0.015079814294754976,0.1166730947201058,0.19244374077248716,0.45975383301587736,0.1400148100216773,0.0,0.0,0.0,0.0,0.0,1.0
29,29,False,mand,1,0.0,0.0,0.009577616659769035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03749246066899982,0.0,0.009565906440226353,0.017607420525218333,0.010279925578379836,0.06737171658058286,0.057031143230995715,0.04668780808310395,0.10257497787647352,0.1364103583114607,0.12669323680904365,0.0971845822447083,0.06855366388867322,0.05448418300195883,0.02211515686869544,0.013671105485262873,0.04090098427472115,0.04507357237068319,0.03333332875041091,0.0033908523506327596,0.0,0.0,0.0,0.0,0.0,1.0
30,30,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061802484025478444,0.0,0.27015710745904653,0.043233624690139666,0.3572952814818533,0.2675115023434822,0.0,0.0,0.0,0.0,1.0
30,30,False,non_mand,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012418494674007168,0.0,0.24675165306293573,0.0,0.08617252673192825,0.04363889956401214,0.0,0.0,0.013245525905700285,0.006858576451340298,0.05822476466129167,0.02643379066772429,0.1168462326698982,0.0507176389333524,0.14675829754376166,0.1713043210897166,0.00978849987936505,0.0,0.0,0.0051628226199749655,0.0,0.0,0.005677955544991209,0.0,0.0,0.0,0.0,0.0,1.0
30,30,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007547370393836327,0.0,0.015229507359741521,0.11353399101555982,0.10503974728823559,0.22536193435006424,0.39521505871092594,0.1380723908816365,0.0,0.0,0.0,0.0,1.0
30,30,False,mand,1,0.0,0.0,0.04281100958118251,0.0,0.0,0.0,0.0,0.0017845947566491568,0.014438582121224591,0.0,0.0027362482023577336,0.0,0.007924810335435397,0.014161034730439585,0.010645978191166163,0.015090083084884505,0.10481464461430465,0.04918662684180706,0.08149212883106766,0.02926872033665626,0.19552008579721641,0.12458798679258958,0.05911080652651869,0.033423081415431335,0.02523561789122675,0.0024912639521436444,0.060528357818212065,0.020157276783711174,0.033825970908845975,0.06224870185486725,0.008516388632062234,0.0,0.0,0.0,0.0,1.0
31,31,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029977424692256244,0.46967591059198405,0.50034666471576,0.0,0.0,0.0,1.0
31,31,False,non_mand,1,0.0,0.0,0.0,0.01833810824001649,0.0,0.0,0.0,0.0,0.011516290886021865,0.16308529577680958,0.0,0.0,0.0,0.02547074507105579,0.01652281484738158,0.0,0.04452351185239044,0.009317122261056536,0.19971424002149518,0.013045312623538401,0.0075661778015869464,0.3102328065307183,0.0,0.025003003703219125,0.035055083246462164,0.030069783720618536,0.018526881151892546,0.034928530599363024,0.037084291666373344,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,31,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.011660697134411879,0.08359356906747217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074351633681512585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053515133972031996,0.0,0.046642788537647514,0.06362339255281085,0.004389112388089102,0.04017428022808142,0.4817135990383709,0.20725226371293273,0.0,0.0,0.0,1.0
31,31,False,mand,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014153420408759243,0.0,0.0,0.0,0.0,0.023248141345199345,0.008890938931074744,0.05285349575062624,0.04990553163058654,0.16677175839150424,0.11331994669851629,0.1181638409115989,0.07387812106291494,0.15865917983104275,0.031235937800509726,0.06596532918651592,0.035468217376292764,0.013865230438545558,0.033059807910658684,0.03141248412869757,0.006106628878031803,0.003041989318924492,0.0,0.0,0.0,0.0,1.0
32,32,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09030713454422928,0.10225330344102772,0.0,0.0,0.0,0.0,0.34201165614137685,0.10656854103943249,0.35885936483393366,0.0,0.0,1.0
32,32,False,non_mand,1,0.0,0.03615936143527503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11870838866384083,0.0,0.0,0.030664587449557346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026266199236874226,0.0,0.0,0.08761524377109123,0.0,0.0,0.7005862194433614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,32,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789616370086815,0.1344598373883522,0.3375637056076247,0.2230108052807423,0.24706948802241244,0.0,0.0,1.0
32,32,False,mand,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009238420497671889,0.0,0.0,0.0,0.0,0.0,0.0,0.027952902624459142,0.004745183696099721,0.041750935844626774,0.03560104623729895,0.019208273165269348,0.039862390831722126,0.2445054537893148,0.1472889280930601,0.10677793164025022,0.07872994398102684,0.04261569901118799,0.005675051098870241,0.0815413323203732,0.019486477408908912,0.0,0.09502002975985951,0.0,0.0,0.0,0.0,0.0,1.0
33,33,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937868145193479,0.4486503063939636,0.15756287908668853,0.0,1.0
33,33,False,non_mand,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020230772694571117,0.0,0.13595146003291136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09279893744389224,0.0,0.0,0.07918749737876385,0.0,0.0,0.12358922634696451,0.07179448760198139,0.0,0.0,0.1394804713644242,0.0,0.2868037587900601,0.0,0.0,0.05016338834643131,0.0,0.0,1.0
33,33,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21087359210326426,0.35509399657354956,0.28936975269124166,0.14466265863194447,0.0,1.0
33,33,False,mand,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023247760476100464,0.0,0.024677767802522798,0.0,0.009363181643807422,0.029519156456030052,0.11193010731182607,0.02285317247116739,0.051385963088573655,0.04473753625556975,0.14095762264166245,0.055024985843556244,0.17384148255260748,0.029384651649520036,0.16325933704399054,0.03425760908549876,0.013563487427945331,0.015926159431522906,0.007948502073252565,0.0,0.022039827009254335,0.005005115351559031,0.013479183790602863,0.0,0.007597390593429946,0.0,0.0,1.0
34,47,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018384368573649112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577089454113409,0.0,0.4239066860150099,1.0
34,47,False,non_mand,1,0.016657687671303212,0.02183836474581605,0.0,0.021670440655999233,0.0,0.10173930098123364,0.02498724707017388,0.0,0.14226492691657533,0.004760495563960537,0.0,0.0,0.0,0.0,0.0,0.0,0.02638875495711764,0.0,0.0,0.05929170885647927,0.0,0.0,0.0,0.0,0.0,0.008986741490552959,0.0,0.0,0.22252478651398835,0.033523970436925156,0.0,0.010929820731753599,0.017516567897537586,0.28691918551058354,0.0,1.0
34,47,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778976250021037,0.030793465479170962,0.0,0.0,0.012379085610171855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427570742104288,0.0,0.0,0.0,0.0,0.10023495355353525,0.26524960444707757,0.1397015192237292,0.29946803926316845,1.0
34,47,False,mand,1,0.0,0.0,0.0,0.0,0.1018436706346972,0.0,0.0,0.0,0.0,0.002263878168597051,0.0,0.000983293615706626,0.0,0.008218649939220985,0.023737052572553673,0.021264126033222547,0.05518389314660721,0.010993620292826722,0.20415745418381434,0.07475058698068834,0.07116274568401747,0.07424603443354091,0.06495972196633373,0.03217245961981454,0.08352494702875252,0.03514324066332105,0.026534322261271913,0.04879548794140681,0.004334841005982029,0.02812637911830777,0.0,0.0,0.015797438844245334,0.0,0.011806155865071414,1.0
