person_id,legacy_person_id,race_id,age,relate,member_id,legacy_household_id,sex,ESR,WKHP,WKW,SCHG,MIL,household_id
3232278,1630340894,2,9,2,3,1630137854,2,-9.0,-9.0,-9.0,8.0,-9.0,1302655
3232279,1630340893,2,44,5,4,1630137854,1,3.0,-9.0,-9.0,-9.0,4.0,1302655
3232280,1630340901,2,54,0,1,1630137855,2,1.0,60.0,1.0,-9.0,4.0,1302656
3232281,1630340860,2,51,0,1,1630137856,2,6.0,-9.0,-9.0,-9.0,4.0,1302657
3232282,1630340861,2,16,2,2,1630137856,1,6.0,-9.0,-9.0,10.0,-9.0,1302657
3232283,1630341168,2,44,0,1,1630137857,1,3.0,-9.0,-9.0,15.0,3.0,1302658
3232284,1630340857,2,89,0,1,1630137858,1,6.0,-9.0,-9.0,-9.0,2.0,1302659
3232285,1630340856,2,84,1,2,1630137858,2,6.0,-9.0,-9.0,-9.0,4.0,1302659
3232286,1630341157,2,35,0,1,1630137859,1,1.0,30.0,5.0,-9.0,4.0,1302660
3232287,1630341158,2,31,15,2,1630137859,1,1.0,40.0,1.0,-9.0,4.0,1302660
3232288,1630341176,2,48,0,1,1630137860,1,1.0,12.0,4.0,15.0,2.0,1302661
3232289,1630341179,2,48,12,2,1630137860,1,1.0,34.0,5.0,-9.0,2.0,1302661
3232290,1630341099,2,25,0,1,1630137861,2,1.0,40.0,1.0,-9.0,4.0,1302662
3232291,1630341101,2,6,2,2,1630137861,2,-9.0,-9.0,-9.0,2.0,-9.0,1302662
3232292,1630341103,2,2,2,3,1630137861,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302662
3232293,1630340968,2,38,0,1,1630137862,2,1.0,40.0,1.0,16.0,4.0,1302663
3232294,1630340972,2,14,2,2,1630137862,2,-9.0,-9.0,-9.0,11.0,-9.0,1302663
3232295,1630340969,2,8,10,3,1630137862,1,-9.0,-9.0,-9.0,4.0,-9.0,1302663
3232296,1630340970,2,7,10,4,1630137862,1,-9.0,-9.0,-9.0,4.0,-9.0,1302663
3232297,1630340971,2,7,10,5,1630137862,1,-9.0,-9.0,-9.0,4.0,-9.0,1302663
3232298,1630340973,2,5,10,6,1630137862,2,-9.0,-9.0,-9.0,2.0,-9.0,1302663
3232299,1630341183,2,35,0,1,1630137863,1,6.0,-9.0,-9.0,-9.0,4.0,1302664
3232300,1630341184,2,30,5,2,1630137863,1,6.0,-9.0,-9.0,-9.0,4.0,1302664
3232301,1630341147,2,64,0,1,1630137864,1,1.0,40.0,1.0,-9.0,4.0,1302665
3232302,1630340905,2,31,0,1,1630137865,1,1.0,40.0,1.0,-9.0,4.0,1302666
3232303,1630340903,2,31,1,2,1630137865,2,1.0,40.0,6.0,-9.0,4.0,1302666
3232304,1630340991,2,42,0,1,1630137866,1,6.0,-9.0,-9.0,-9.0,4.0,1302667
3232305,1630340989,2,38,1,2,1630137866,2,3.0,-9.0,-9.0,-9.0,4.0,1302667
3232306,1630340990,2,19,4,3,1630137866,2,6.0,-9.0,-9.0,-9.0,4.0,1302667
3232307,1630340992,2,18,4,4,1630137866,1,6.0,-9.0,-9.0,-9.0,4.0,1302667
3232308,1630341044,2,39,0,1,1630137867,2,6.0,-9.0,-9.0,-9.0,4.0,1302668
3232309,1630341045,2,22,2,2,1630137867,2,1.0,40.0,1.0,-9.0,4.0,1302668
3232310,1630341046,2,9,2,3,1630137867,1,-9.0,-9.0,-9.0,4.0,-9.0,1302668
3232311,1630340846,2,46,0,1,1630137868,2,1.0,30.0,4.0,-9.0,4.0,1302669
3232312,1630340844,2,78,6,2,1630137868,2,6.0,-9.0,-9.0,-9.0,4.0,1302669
3232313,1630340845,2,87,10,3,1630137868,2,6.0,-9.0,-9.0,-9.0,4.0,1302669
3232314,1630341125,2,44,0,1,1630137869,2,6.0,-9.0,-9.0,-9.0,4.0,1302670
3232315,1630341126,2,5,3,2,1630137869,1,-9.0,-9.0,-9.0,2.0,-9.0,1302670
3232316,1630340956,2,45,0,1,1630137870,2,1.0,40.0,1.0,-9.0,4.0,1302671
3232317,1630340959,2,16,2,2,1630137870,2,6.0,-9.0,-9.0,12.0,-9.0,1302671
3232318,1630340960,2,13,2,3,1630137870,2,-9.0,-9.0,-9.0,9.0,-9.0,1302671
3232319,1630340957,2,12,2,4,1630137870,1,-9.0,-9.0,-9.0,8.0,-9.0,1302671
3232320,1630340961,2,12,2,5,1630137870,2,-9.0,-9.0,-9.0,8.0,-9.0,1302671
3232321,1630340958,2,8,2,6,1630137870,1,-9.0,-9.0,-9.0,4.0,-9.0,1302671
3232322,1630341138,2,54,0,1,1630137871,1,6.0,-9.0,-9.0,-9.0,4.0,1302672
3232323,1630341140,2,75,15,2,1630137871,1,3.0,-9.0,-9.0,-9.0,4.0,1302672
3232324,1630341139,2,58,15,3,1630137871,1,3.0,-9.0,-9.0,-9.0,4.0,1302672
3232325,1630340998,2,44,0,1,1630137872,2,1.0,20.0,1.0,15.0,4.0,1302673
3232326,1630341000,2,50,1,2,1630137872,1,1.0,60.0,1.0,-9.0,4.0,1302673
3232327,1630340999,2,14,2,3,1630137872,1,-9.0,-9.0,-9.0,11.0,-9.0,1302673
3232328,1630340937,2,63,0,1,1630137873,2,3.0,-9.0,-9.0,-9.0,4.0,1302674
3232329,1630340939,2,25,2,2,1630137873,2,1.0,30.0,1.0,15.0,4.0,1302674
3232330,1630341216,2,88,0,1,1630137874,1,6.0,-9.0,-9.0,-9.0,4.0,1302675
3232331,1630341040,2,47,0,1,1630137875,2,3.0,-9.0,-9.0,-9.0,4.0,1302676
3232332,1630341042,2,27,2,2,1630137875,1,3.0,-9.0,-9.0,-9.0,4.0,1302676
3232333,1630341041,2,16,2,3,1630137875,1,6.0,-9.0,-9.0,13.0,-9.0,1302676
3232334,1630341043,2,38,15,4,1630137875,1,6.0,-9.0,-9.0,-9.0,4.0,1302676
3232335,1630341048,2,32,0,1,1630137876,2,1.0,30.0,1.0,-9.0,4.0,1302677
3232336,1630341056,2,15,2,2,1630137876,2,-9.0,-9.0,-9.0,12.0,-9.0,1302677
3232337,1630341052,2,1,2,3,1630137876,1,-9.0,-9.0,-9.0,-9.0,-9.0,1302677
3232338,1630341050,2,27,5,4,1630137876,2,6.0,-9.0,-9.0,-9.0,4.0,1302677
3232339,1630341058,2,10,10,5,1630137876,2,-9.0,-9.0,-9.0,7.0,-9.0,1302677
3232340,1630341054,2,2,10,6,1630137876,1,-9.0,-9.0,-9.0,-9.0,-9.0,1302677
3232341,1630341879,2,41,0,1,1630137877,2,1.0,50.0,1.0,-9.0,4.0,1302678
3232342,1630341882,2,41,1,2,1630137877,1,6.0,-9.0,-9.0,-9.0,4.0,1302678
3232343,1630341880,2,14,2,3,1630137877,1,-9.0,-9.0,-9.0,12.0,-9.0,1302678
3232344,1630341881,2,3,2,4,1630137877,1,-9.0,-9.0,-9.0,-9.0,-9.0,1302678
3232345,1630341372,1,28,0,1,1630137878,1,1.0,60.0,1.0,16.0,4.0,1302679
3232346,1630341857,2,38,0,1,1630137879,2,1.0,40.0,1.0,-9.0,4.0,1302680
3232347,1630341859,2,38,1,2,1630137879,1,1.0,40.0,1.0,-9.0,4.0,1302680
3232348,1630341858,2,6,2,3,1630137879,1,-9.0,-9.0,-9.0,3.0,-9.0,1302680
3232349,1630341860,2,2,2,4,1630137879,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302680
3232350,1630341617,2,43,0,1,1630137880,2,1.0,30.0,1.0,-9.0,4.0,1302681
3232351,1630341618,2,50,1,2,1630137880,1,6.0,-9.0,-9.0,-9.0,4.0,1302681
3232352,1630341620,2,16,2,3,1630137880,2,1.0,10.0,6.0,12.0,-9.0,1302681
3232353,1630341619,2,31,4,4,1630137880,1,1.0,32.0,1.0,-9.0,4.0,1302681
3232354,1630341967,2,38,0,1,1630137881,1,1.0,40.0,1.0,-9.0,4.0,1302682
3232355,1630341884,2,40,0,1,1630137882,2,1.0,40.0,1.0,-9.0,4.0,1302683
3232356,1630341896,2,35,0,1,1630137883,2,6.0,-9.0,-9.0,-9.0,4.0,1302684
3232357,1630341898,2,12,2,2,1630137883,2,-9.0,-9.0,-9.0,8.0,-9.0,1302684
3232358,1630341897,2,9,2,3,1630137883,1,-9.0,-9.0,-9.0,5.0,-9.0,1302684
3232359,1630341899,2,5,2,4,1630137883,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302684
3232360,1630341609,2,36,0,1,1630137884,2,6.0,-9.0,-9.0,15.0,4.0,1302685
3232361,1630341611,2,17,2,2,1630137884,2,6.0,-9.0,-9.0,14.0,4.0,1302685
3232362,1630341610,2,13,2,3,1630137884,1,-9.0,-9.0,-9.0,9.0,-9.0,1302685
3232363,1630341612,2,11,2,4,1630137884,2,-9.0,-9.0,-9.0,7.0,-9.0,1302685
3232364,1630341950,2,40,0,1,1630137885,1,3.0,-9.0,-9.0,-9.0,4.0,1302686
3232365,1630341951,2,40,0,1,1630137886,1,3.0,-9.0,-9.0,-9.0,4.0,1302687
3232366,1630341577,2,39,0,1,1630137887,2,1.0,40.0,1.0,-9.0,4.0,1302688
3232367,1630341579,2,23,2,2,1630137887,1,6.0,-9.0,-9.0,-9.0,4.0,1302688
3232368,1630341581,2,21,2,3,1630137887,1,6.0,-9.0,-9.0,15.0,4.0,1302688
3232369,1630341583,2,19,2,4,1630137887,1,6.0,-9.0,-9.0,12.0,4.0,1302688
3232370,1630341585,2,18,2,5,1630137887,1,6.0,-9.0,-9.0,-9.0,4.0,1302688
3232371,1630341589,2,15,2,6,1630137887,2,-9.0,-9.0,-9.0,12.0,-9.0,1302688
3232372,1630341591,2,13,2,7,1630137887,2,-9.0,-9.0,-9.0,9.0,-9.0,1302688
3232373,1630341587,2,27,5,8,1630137887,1,6.0,-9.0,-9.0,-9.0,4.0,1302688
3232374,1630341626,2,32,0,1,1630137888,2,1.0,40.0,4.0,14.0,4.0,1302689
3232375,1630341627,2,14,2,2,1630137888,1,-9.0,-9.0,-9.0,11.0,-9.0,1302689
3232376,1630341628,2,10,2,3,1630137888,1,-9.0,-9.0,-9.0,7.0,-9.0,1302689
3232377,1630341247,2,64,0,1,1630137889,1,6.0,-9.0,-9.0,-9.0,2.0,1302690
3232378,1630341245,2,67,1,2,1630137889,2,3.0,40.0,2.0,-9.0,4.0,1302690
3232379,1630341390,2,48,0,1,1630137890,2,6.0,-9.0,-9.0,-9.0,4.0,1302691
3232380,1630341391,2,60,5,2,1630137890,1,6.0,-9.0,-9.0,-9.0,4.0,1302691
3232381,1630341824,2,63,0,1,1630137891,2,6.0,-9.0,-9.0,-9.0,4.0,1302692
3232382,1630341828,2,40,2,2,1630137891,2,1.0,40.0,1.0,-9.0,4.0,1302692
3232383,1630341832,2,36,2,3,1630137891,1,3.0,45.0,4.0,-9.0,4.0,1302692
3232384,1630341836,2,12,7,4,1630137891,2,-9.0,-9.0,-9.0,9.0,-9.0,1302692
3232385,1630341908,2,51,0,1,1630137892,1,1.0,45.0,1.0,16.0,3.0,1302693
3232386,1630341909,2,19,2,2,1630137892,1,6.0,-9.0,-9.0,15.0,4.0,1302693
3232387,1630341910,2,16,2,3,1630137892,2,6.0,16.0,6.0,13.0,-9.0,1302693
3232388,1630341907,2,14,2,4,1630137892,1,-9.0,-9.0,-9.0,11.0,-9.0,1302693
3232389,1630341825,2,63,0,1,1630137893,2,6.0,-9.0,-9.0,-9.0,4.0,1302694
3232390,1630341829,2,40,2,2,1630137893,2,1.0,40.0,1.0,-9.0,4.0,1302694
3232391,1630341833,2,36,2,3,1630137893,1,3.0,45.0,4.0,-9.0,4.0,1302694
3232392,1630341837,2,12,7,4,1630137893,2,-9.0,-9.0,-9.0,9.0,-9.0,1302694
3232393,1630341826,2,63,0,1,1630137894,2,6.0,-9.0,-9.0,-9.0,4.0,1302695
3232394,1630341830,2,40,2,2,1630137894,2,1.0,40.0,1.0,-9.0,4.0,1302695
3232395,1630341834,2,36,2,3,1630137894,1,3.0,45.0,4.0,-9.0,4.0,1302695
3232396,1630341838,2,12,7,4,1630137894,2,-9.0,-9.0,-9.0,9.0,-9.0,1302695
3232397,1630341729,2,47,0,1,1630137895,2,2.0,60.0,3.0,-9.0,4.0,1302696
3232398,1630341373,1,45,0,1,1630137896,1,1.0,50.0,1.0,-9.0,4.0,1302697
3232399,1630341457,2,56,0,1,1630137897,2,1.0,40.0,1.0,-9.0,4.0,1302698
3232400,1630341458,2,56,1,2,1630137897,1,6.0,-9.0,-9.0,-9.0,2.0,1302698
3232401,1630341472,2,62,0,1,1630137898,2,6.0,-9.0,-9.0,-9.0,4.0,1302699
3232402,1630341474,2,24,2,2,1630137898,2,1.0,40.0,3.0,-9.0,4.0,1302699
3232403,1630341510,2,48,0,1,1630137899,1,1.0,35.0,1.0,-9.0,2.0,1302700
3232404,1630341504,2,48,1,2,1630137899,2,1.0,40.0,4.0,-9.0,4.0,1302700
3232405,1630341506,2,16,4,3,1630137899,1,6.0,-9.0,-9.0,13.0,-9.0,1302700
3232406,1630341508,2,16,4,4,1630137899,1,6.0,-9.0,-9.0,13.0,-9.0,1302700
3232407,1630341511,2,48,0,1,1630137900,1,1.0,35.0,1.0,-9.0,2.0,1302701
3232408,1630341505,2,48,1,2,1630137900,2,1.0,40.0,4.0,-9.0,4.0,1302701
3232409,1630341507,2,16,4,3,1630137900,1,6.0,-9.0,-9.0,13.0,-9.0,1302701
3232410,1630341509,2,16,4,4,1630137900,1,6.0,-9.0,-9.0,13.0,-9.0,1302701
3232411,1630341625,2,47,0,1,1630137901,1,1.0,40.0,1.0,-9.0,2.0,1302702
3232412,1630341623,2,47,1,2,1630137901,2,3.0,-9.0,-9.0,-9.0,2.0,1302702
3232413,1630341624,2,26,2,3,1630137901,2,1.0,36.0,1.0,-9.0,4.0,1302702
3232414,1630341261,2,61,0,1,1630137902,1,1.0,50.0,1.0,-9.0,4.0,1302703
3232415,1630341257,2,93,6,2,1630137902,2,6.0,-9.0,-9.0,-9.0,4.0,1302703
3232416,1630341259,1,56,13,3,1630137902,2,1.0,40.0,1.0,-9.0,4.0,1302703
3232417,1630341262,2,61,0,1,1630137903,1,1.0,50.0,1.0,-9.0,4.0,1302704
3232418,1630341258,2,93,6,2,1630137903,2,6.0,-9.0,-9.0,-9.0,4.0,1302704
3232419,1630341260,1,56,13,3,1630137903,2,1.0,40.0,1.0,-9.0,4.0,1302704
3232420,1630341554,2,50,0,1,1630137904,2,1.0,55.0,1.0,-9.0,4.0,1302705
3232421,1630341555,2,8,2,2,1630137904,1,-9.0,-9.0,-9.0,4.0,-9.0,1302705
3232422,1630341556,2,60,15,3,1630137904,1,1.0,45.0,1.0,-9.0,4.0,1302705
3232423,1630341875,2,62,0,1,1630137905,2,1.0,40.0,1.0,-9.0,4.0,1302706
3232424,1630341876,2,61,1,2,1630137905,1,1.0,60.0,1.0,-9.0,4.0,1302706
3232425,1630341389,2,60,0,1,1630137906,1,1.0,45.0,1.0,-9.0,4.0,1302707
3232426,1630341388,2,60,1,2,1630137906,2,1.0,40.0,1.0,-9.0,4.0,1302707
3232427,1630341312,2,50,0,1,1630137907,2,6.0,-9.0,-9.0,-9.0,4.0,1302708
3232428,1630341315,2,53,1,2,1630137907,1,6.0,-9.0,-9.0,-9.0,4.0,1302708
3232429,1630341309,2,67,6,3,1630137907,2,6.0,-9.0,-9.0,-9.0,4.0,1302708
3232430,1630341318,2,5,7,4,1630137907,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302708
3232431,1630341313,2,50,0,1,1630137908,2,6.0,-9.0,-9.0,-9.0,4.0,1302709
3232432,1630341316,2,53,1,2,1630137908,1,6.0,-9.0,-9.0,-9.0,4.0,1302709
3232433,1630341310,2,67,6,3,1630137908,2,6.0,-9.0,-9.0,-9.0,4.0,1302709
3232434,1630341319,2,5,7,4,1630137908,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302709
3232435,1630341314,2,50,0,1,1630137909,2,6.0,-9.0,-9.0,-9.0,4.0,1302710
3232436,1630341317,2,53,1,2,1630137909,1,6.0,-9.0,-9.0,-9.0,4.0,1302710
3232437,1630341311,2,67,6,3,1630137909,2,6.0,-9.0,-9.0,-9.0,4.0,1302710
3232438,1630341320,2,5,7,4,1630137909,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302710
3232439,1630341332,2,63,0,1,1630137910,1,6.0,-9.0,-9.0,-9.0,4.0,1302711
3232440,1630341329,2,67,1,2,1630137910,2,6.0,-9.0,-9.0,-9.0,4.0,1302711
3232441,1630341330,2,8,7,3,1630137910,1,-9.0,-9.0,-9.0,5.0,-9.0,1302711
3232442,1630341331,2,7,7,4,1630137910,1,-9.0,-9.0,-9.0,4.0,-9.0,1302711
3232443,1630341514,2,64,0,1,1630137911,2,6.0,-9.0,-9.0,-9.0,4.0,1302712
3232444,1630341515,2,64,0,1,1630137912,2,6.0,-9.0,-9.0,-9.0,4.0,1302713
3232445,1630341597,2,62,0,1,1630137913,2,6.0,-9.0,-9.0,-9.0,4.0,1302714
3232446,1630341491,2,55,0,1,1630137914,2,6.0,4.0,5.0,-9.0,4.0,1302715
3232447,1630341918,2,62,0,1,1630137915,1,6.0,-9.0,-9.0,-9.0,4.0,1302716
3232448,1630341919,2,62,0,1,1630137916,1,6.0,-9.0,-9.0,-9.0,4.0,1302717
3232449,1630341806,2,56,0,1,1630137917,2,6.0,-9.0,-9.0,-9.0,4.0,1302718
3232450,1630341807,2,57,1,2,1630137917,1,6.0,-9.0,-9.0,-9.0,4.0,1302718
3232451,1630341786,2,61,0,1,1630137918,2,6.0,-9.0,-9.0,-9.0,4.0,1302719
3232452,1630341787,2,55,1,2,1630137918,1,6.0,-9.0,-9.0,-9.0,2.0,1302719
3232453,1630341671,2,46,0,1,1630137919,2,1.0,40.0,5.0,-9.0,4.0,1302720
3232454,1630341673,2,29,2,2,1630137919,2,6.0,-9.0,-9.0,-9.0,4.0,1302720
3232455,1630341675,2,9,2,3,1630137919,1,-9.0,-9.0,-9.0,6.0,-9.0,1302720
3232456,1630341677,2,6,2,4,1630137919,1,-9.0,-9.0,-9.0,3.0,-9.0,1302720
3232457,1630341969,2,56,0,1,1630137920,1,1.0,40.0,1.0,-9.0,4.0,1302721
3232458,1630341649,2,55,0,1,1630137921,2,1.0,50.0,1.0,-9.0,4.0,1302722
3232459,1630341650,2,55,0,1,1630137922,2,1.0,50.0,1.0,-9.0,4.0,1302723
3232460,1630341728,2,56,0,1,1630137923,2,1.0,40.0,1.0,-9.0,4.0,1302724
3232461,1630341770,2,54,0,1,1630137924,2,1.0,35.0,1.0,-9.0,4.0,1302725
3232462,1630341970,2,56,0,1,1630137925,1,1.0,40.0,1.0,-9.0,4.0,1302726
3232463,1630341651,2,55,0,1,1630137926,2,1.0,50.0,1.0,-9.0,4.0,1302727
3232464,1630341771,2,54,0,1,1630137927,2,1.0,35.0,1.0,-9.0,4.0,1302728
3232465,1630341512,2,61,0,1,1630137928,2,1.0,40.0,1.0,-9.0,4.0,1302729
3232466,1630341513,2,61,0,1,1630137929,2,1.0,40.0,1.0,-9.0,4.0,1302730
3232467,1630341252,2,64,0,1,1630137930,2,6.0,-9.0,-9.0,-9.0,4.0,1302731
3232468,1630341253,2,22,10,2,1630137930,2,1.0,10.0,1.0,-9.0,4.0,1302731
3232469,1630341455,2,64,0,1,1630137931,1,6.0,40.0,3.0,-9.0,2.0,1302732
3232470,1630341453,2,63,1,2,1630137931,2,6.0,-9.0,-9.0,-9.0,4.0,1302732
3232471,1630341454,2,34,2,3,1630137931,2,2.0,40.0,4.0,-9.0,4.0,1302732
3232472,1630341773,2,55,0,1,1630137932,1,6.0,16.0,6.0,-9.0,4.0,1302733
3232473,1630341772,2,51,1,2,1630137932,2,6.0,16.0,3.0,-9.0,4.0,1302733
3232474,1630341774,2,26,2,3,1630137932,1,1.0,40.0,2.0,-9.0,4.0,1302733
3232475,1630341552,2,57,0,1,1630137933,1,1.0,40.0,1.0,-9.0,4.0,1302734
3232476,1630341551,2,54,1,2,1630137933,2,6.0,-9.0,-9.0,-9.0,4.0,1302734
3232477,1630341561,2,63,0,1,1630137934,2,6.0,-9.0,-9.0,-9.0,4.0,1302735
3232478,1630341562,2,25,2,2,1630137934,2,1.0,40.0,2.0,-9.0,4.0,1302735
3232479,1630341695,2,50,0,1,1630137935,2,1.0,40.0,3.0,-9.0,3.0,1302736
3232480,1630341697,2,19,2,2,1630137935,1,1.0,22.0,5.0,-9.0,4.0,1302736
3232481,1630341699,2,16,7,3,1630137935,2,6.0,-9.0,-9.0,12.0,-9.0,1302736
3232482,1630341701,2,12,7,4,1630137935,2,-9.0,-9.0,-9.0,9.0,-9.0,1302736
3232483,1630341696,2,50,0,1,1630137936,2,1.0,40.0,3.0,-9.0,3.0,1302737
3232484,1630341698,2,19,2,2,1630137936,1,1.0,22.0,5.0,-9.0,4.0,1302737
3232485,1630341700,2,16,7,3,1630137936,2,6.0,-9.0,-9.0,12.0,-9.0,1302737
3232486,1630341702,2,12,7,4,1630137936,2,-9.0,-9.0,-9.0,9.0,-9.0,1302737
3232487,1630341533,2,59,0,1,1630137937,1,2.0,72.0,1.0,-9.0,4.0,1302738
3232488,1630341532,2,49,1,2,1630137937,2,1.0,40.0,1.0,-9.0,4.0,1302738
3232489,1630341934,2,54,0,1,1630137938,1,1.0,65.0,1.0,-9.0,4.0,1302739
3232490,1630341560,2,57,0,1,1630137939,2,6.0,-9.0,-9.0,-9.0,4.0,1302740
3232491,1630341850,2,61,0,1,1630137940,2,6.0,-9.0,-9.0,-9.0,4.0,1302741
3232492,1630341802,2,50,0,1,1630137941,2,6.0,-9.0,-9.0,-9.0,4.0,1302742
3232493,1630341962,2,58,0,1,1630137942,1,3.0,-9.0,-9.0,-9.0,4.0,1302743
3232494,1630341963,2,58,0,1,1630137943,1,3.0,-9.0,-9.0,-9.0,4.0,1302744
3232495,1630341452,2,57,0,1,1630137944,2,6.0,-9.0,-9.0,-9.0,4.0,1302745
3232496,1630341948,2,58,0,1,1630137945,1,6.0,-9.0,-9.0,-9.0,4.0,1302746
3232497,1630341941,2,46,0,1,1630137946,1,6.0,-9.0,-9.0,-9.0,4.0,1302747
3232498,1630341730,2,63,0,1,1630137947,2,6.0,-9.0,-9.0,-9.0,4.0,1302748
3232499,1630341464,2,60,0,1,1630137948,2,6.0,-9.0,-9.0,-9.0,4.0,1302749
3232500,1630341495,2,58,0,1,1630137949,2,6.0,-9.0,-9.0,15.0,4.0,1302750
3232501,1630341731,2,63,0,1,1630137950,2,6.0,-9.0,-9.0,-9.0,4.0,1302751
3232502,1630341486,2,51,0,1,1630137951,2,3.0,-9.0,-9.0,-9.0,4.0,1302752
3232503,1630341961,2,60,0,1,1630137952,1,6.0,-9.0,-9.0,-9.0,2.0,1302753
3232504,1630341496,2,58,0,1,1630137953,2,6.0,-9.0,-9.0,15.0,4.0,1302754
3232505,1630341959,2,62,0,1,1630137954,1,6.0,-9.0,-9.0,-9.0,4.0,1302755
3232506,1630341946,2,53,0,1,1630137955,1,6.0,40.0,1.0,-9.0,2.0,1302756
3232507,1630341465,2,60,0,1,1630137956,2,6.0,-9.0,-9.0,-9.0,4.0,1302757
3232508,1630341753,2,48,0,1,1630137957,2,6.0,-9.0,-9.0,-9.0,4.0,1302758
3232509,1630341754,2,24,2,2,1630137957,2,6.0,-9.0,-9.0,-9.0,4.0,1302758
3232510,1630341755,2,21,2,3,1630137957,2,6.0,-9.0,-9.0,-9.0,4.0,1302758
3232511,1630341758,2,4,7,4,1630137957,2,-9.0,-9.0,-9.0,2.0,-9.0,1302758
3232512,1630341759,2,3,7,5,1630137957,2,-9.0,-9.0,-9.0,-9.0,-9.0,1302758
3232513,1630341756,2,1,7,6,1630137957,1,-9.0,-9.0,-9.0,-9.0,-9.0,1302758
3232514,1630341757,2,0,7,7,1630137957,1,-9.0,-9.0,-9.0,-9.0,-9.0,1302758
3232515,1630341479,2,58,0,1,1630137958,1,6.0,-9.0,-9.0,-9.0,4.0,1302759
3232516,1630341478,2,52,15,2,1630137958,2,3.0,-9.0,-9.0,-9.0,4.0,1302759
3232517,1630341536,2,59,0,1,1630137959,2,6.0,-9.0,-9.0,-9.0,4.0,1302760
3232518,1630341539,2,58,1,2,1630137959,1,6.0,-9.0,-9.0,-9.0,4.0,1302760
3232519,1630341693,2,48,0,1,1630137960,2,6.0,20.0,1.0,15.0,4.0,1302761
3232520,1630341694,2,21,2,2,1630137960,1,6.0,-9.0,-9.0,15.0,4.0,1302761
3232521,1630341868,2,54,0,1,1630137961,2,6.0,-9.0,-9.0,-9.0,4.0,1302762
3232522,1630341870,2,19,2,2,1630137961,1,6.0,-9.0,-9.0,-9.0,4.0,1302762
3232523,1630341784,2,58,0,1,1630137962,2,3.0,-9.0,-9.0,15.0,4.0,1302763
3232524,1630341785,2,28,2,2,1630137962,1,6.0,-9.0,-9.0,16.0,4.0,1302763
3232525,1630341869,2,54,0,1,1630137963,2,6.0,-9.0,-9.0,-9.0,4.0,1302764
3232526,1630341871,2,19,2,2,1630137963,1,6.0,-9.0,-9.0,-9.0,4.0,1302764
3232527,1630341537,2,59,0,1,1630137964,2,6.0,-9.0,-9.0,-9.0,4.0,1302765
3232528,1630341540,2,58,1,2,1630137964,1,6.0,-9.0,-9.0,-9.0,4.0,1302765
3232529,1630341468,2,45,0,1,1630137965,2,6.0,-9.0,-9.0,-9.0,2.0,1302766
3232530,1630341469,2,7,2,2,1630137965,2,-9.0,-9.0,-9.0,3.0,-9.0,1302766
3232531,1630341978,2,47,0,1,1630137966,1,1.0,40.0,1.0,-9.0,4.0,1302767
3232532,1630341616,2,50,0,1,1630137967,2,1.0,40.0,1.0,-9.0,4.0,1302768
3232533,1630341781,2,55,0,1,1630137968,2,1.0,37.0,1.0,-9.0,4.0,1302769
3232534,1630341782,2,55,0,1,1630137969,2,1.0,37.0,1.0,-9.0,4.0,1302770
3232535,1630341804,2,61,0,1,1630137970,2,1.0,25.0,1.0,-9.0,4.0,1302771
3232536,1630341286,2,65,0,1,1630137971,2,6.0,-9.0,-9.0,-9.0,4.0,1302772
3232537,1630341290,2,66,1,2,1630137971,1,6.0,-9.0,-9.0,-9.0,2.0,1302772
3232538,1630341292,2,67,5,3,1630137971,1,6.0,-9.0,-9.0,-9.0,2.0,1302772
3232539,1630341288,2,57,5,4,1630137971,1,6.0,-9.0,-9.0,-9.0,4.0,1302772
3232540,1630341287,2,65,0,1,1630137972,2,6.0,-9.0,-9.0,-9.0,4.0,1302773
3232541,1630341291,2,66,1,2,1630137972,1,6.0,-9.0,-9.0,-9.0,2.0,1302773
3232542,1630341293,2,67,5,3,1630137972,1,6.0,-9.0,-9.0,-9.0,2.0,1302773
3232543,1630341289,2,57,5,4,1630137972,1,6.0,-9.0,-9.0,-9.0,4.0,1302773
3232544,1630341980,2,76,0,1,1630137973,1,6.0,-9.0,-9.0,-9.0,2.0,1302774
3232545,1630341323,2,70,0,1,1630137974,2,6.0,-9.0,-9.0,-9.0,4.0,1302775
3232546,1630341984,2,65,0,1,1630137975,1,6.0,-9.0,-9.0,-9.0,4.0,1302776
3232547,1630341358,2,79,0,1,1630137976,1,6.0,-9.0,-9.0,-9.0,4.0,1302777
3232548,1630341355,3,60,15,2,1630137976,2,6.0,-9.0,-9.0,-9.0,4.0,1302777
3232549,1630341359,2,79,0,1,1630137977,1,6.0,-9.0,-9.0,-9.0,4.0,1302778
3232550,1630341356,3,60,15,2,1630137977,2,6.0,-9.0,-9.0,-9.0,4.0,1302778
3232551,1630341219,2,75,0,1,1630137978,1,6.0,-9.0,-9.0,-9.0,4.0,1302779
3232552,1630341218,2,71,1,2,1630137978,2,6.0,-9.0,-9.0,-9.0,4.0,1302779
3232553,1630341333,2,80,0,1,1630137979,2,6.0,-9.0,-9.0,-9.0,4.0,1302780
