person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,_escort,_shopping,_othmaint,_othdiscr,_eatout,_social,non_mandatory_tour_frequency
5690516,2342695,51,3,1,1,3,1,-1,1380,True,M,work1,0,2,0,0,0,0,16
5706201,2347924,27,1,1,1,3,1,-1,895,False,H,,0,0,0,0,0,0,0
5706202,2347924,28,2,1,1,3,1,-1,145,False,M,work1,0,0,0,0,0,0,0
5706203,2347924,23,3,2,2,3,2,-1,161,False,M,work1,0,0,0,0,0,0,0
5720838,2352803,54,1,1,1,3,1,-1,947,True,M,work1,0,0,0,0,1,0,4
5720839,2352803,53,2,2,2,3,2,-1,810,False,M,work1,0,0,0,0,0,0,0
5720840,2352803,23,3,2,2,3,2,-1,40,False,M,work1,0,0,0,0,1,0,4
5726769,2354780,55,1,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
5726770,2354780,14,2,2,4,1,7,1411,-1,False,M,school1,0,0,0,0,0,0,0
5726771,2354780,53,3,1,3,3,4,-1,-1,False,N,,3,0,1,1,0,0,73
5727510,2355027,36,1,1,3,3,4,-1,-1,False,N,,0,1,1,0,0,0,24
5727511,2355027,29,2,2,3,3,4,-1,-1,False,N,,0,1,0,1,0,0,17
5727512,2355027,4,3,2,4,1,8,479,-1,False,N,,1,1,0,0,0,0,48
5732316,2356629,36,1,1,1,3,1,-1,288,True,M,work1,0,0,0,0,0,0,0
5732317,2356629,37,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
5732318,2356629,2,3,1,4,1,8,289,-1,False,N,,0,0,0,1,0,0,1
5735166,2357579,48,1,1,1,3,1,-1,416,True,M,work1,0,0,0,0,0,0,0
5735167,2357579,45,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
5735168,2357579,12,3,2,4,1,7,375,-1,False,M,school1,0,0,0,0,0,0,0
5735340,2357637,50,1,1,1,3,1,-1,558,True,M,work2,0,0,0,0,0,0,0
5735341,2357637,50,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,1,0,36
5735342,2357637,11,3,1,4,1,7,377,-1,False,H,,0,0,0,0,0,0,0
5735919,2357830,54,1,1,1,3,1,-1,490,True,M,work1,0,0,0,0,0,0,0
5735920,2357830,52,2,2,3,3,4,-1,-1,False,N,,2,0,1,1,0,0,73
5735921,2357830,17,3,2,3,1,6,383,-1,False,M,school1,0,0,0,0,0,0,0
5736063,2357878,34,1,1,1,3,1,-1,349,True,M,work1,0,0,0,1,0,0,1
5736064,2357878,31,2,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
5736065,2357878,0,3,2,4,1,8,777,-1,False,N,,1,0,0,0,0,0,32
5736417,2357996,35,1,1,1,3,1,-1,517,True,M,work1,0,0,0,0,0,0,0
5736418,2357996,37,2,2,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
5736419,2357996,0,3,1,4,1,8,440,-1,False,M,school1,0,0,0,0,0,0,0
5738817,2358796,34,1,1,1,3,1,-1,111,False,M,work1,0,0,0,0,0,0,0
5738818,2358796,35,2,2,3,3,4,-1,-1,False,N,,1,1,1,0,0,0,56
5738819,2358796,2,3,1,4,1,8,494,-1,False,M,school1,0,0,0,0,0,0,0
5742972,2360181,51,1,1,1,3,1,-1,408,False,M,work1,0,0,0,0,0,0,0
5742973,2360181,49,2,2,3,3,4,-1,-1,False,N,,0,2,0,0,0,0,16
5742974,2360181,13,3,2,4,1,7,413,-1,False,M,school1,0,0,0,0,0,0,0
5744961,2360844,42,1,1,1,3,1,-1,886,True,M,work1,0,0,0,0,0,0,0
5744962,2360844,40,2,2,3,3,4,-1,-1,False,N,,1,0,0,1,1,0,37
5744963,2360844,5,3,1,4,1,8,796,-1,False,M,school1,0,0,0,0,0,0,0
5746464,2361345,53,1,1,1,3,1,-1,973,True,M,work1,3,0,0,0,0,0,64
5746465,2361345,17,2,1,3,1,6,1152,-1,False,M,school1,0,0,0,1,0,0,1
5746466,2361345,11,3,2,4,1,7,982,-1,False,M,school1,0,0,0,1,0,0,1
5747211,2361594,53,1,1,1,3,1,-1,1063,True,M,work1,0,0,0,0,0,0,0
5747212,2361594,53,2,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
5747213,2361594,11,3,1,4,1,7,1066,-1,False,N,,0,0,0,1,0,0,1
5750259,2362610,46,1,1,2,3,2,-1,721,True,M,work1,0,0,0,0,0,0,0
5750260,2362610,48,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
5750261,2362610,11,3,1,4,1,7,1172,-1,False,M,school1,0,0,0,0,0,0,0
5755170,2364247,43,1,1,1,3,1,-1,1358,False,M,work1,0,0,0,0,0,0,0
5755171,2364247,42,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,1,18
5755172,2364247,11,3,2,4,1,7,1359,-1,False,M,school1,0,0,0,0,0,0,0
5757114,2364895,46,1,1,1,3,1,-1,1424,True,M,work1,0,0,0,0,0,0,0
5757115,2364895,39,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
5757116,2364895,2,3,1,4,1,8,1409,-1,False,N,,0,0,0,0,1,0,4
5758302,2365291,54,1,1,1,3,1,-1,142,False,M,work1,0,0,0,0,0,0,0
5758303,2365291,48,2,2,3,3,4,-1,-1,False,N,,0,1,0,1,0,0,17
5758304,2365291,12,3,1,4,1,7,1414,-1,False,M,school1,0,0,0,0,0,0,0
5760714,2366095,46,1,1,2,3,2,-1,9,False,N,,1,0,0,0,0,0,32
5760715,2366095,47,2,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
5760716,2366095,9,3,2,4,1,7,1445,-1,False,M,school1,0,0,0,0,0,0,0
5763222,2366931,32,1,1,1,3,1,-1,48,False,M,work1,0,0,0,0,0,0,0
5763223,2366931,0,2,1,4,1,8,74,-1,False,M,school1,0,0,0,0,0,0,0
5763224,2366931,26,3,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
5768475,2368682,28,1,1,1,3,1,-1,605,False,M,work1,0,0,0,0,0,0,0
5768476,2368682,24,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
5768477,2368682,0,3,1,4,1,8,760,-1,False,M,school1,0,0,0,0,0,0,0
5771100,2369557,30,1,1,1,3,1,-1,14,False,N,,0,0,0,0,0,0,0
5771101,2369557,30,2,2,2,3,2,-1,41,False,M,work1,0,0,0,0,0,0,0
5771102,2369557,0,3,1,4,1,8,132,-1,False,N,,0,0,0,0,0,0,0
5775564,2371045,39,1,1,2,3,2,-1,9,False,N,,0,0,2,0,0,0,8
5775565,2371045,35,2,2,1,3,1,-1,988,True,M,work1,0,0,0,0,1,0,4
5775566,2371045,5,3,1,4,1,8,174,-1,False,M,school1,0,0,0,0,0,0,0
5782887,2373486,37,1,1,1,3,1,-1,282,False,M,work1,0,0,0,0,0,0,0
5782888,2373486,34,2,2,1,3,1,-1,2,False,M,work1,0,0,0,0,0,0,0
5782889,2373486,3,3,2,4,1,8,286,-1,False,M,school1,0,0,0,0,0,0,0
5785443,2374338,51,1,1,1,3,1,-1,314,False,M,work1,0,0,0,0,0,0,0
5785444,2374338,52,2,2,1,3,1,-1,239,True,M,work1,0,0,0,0,0,0,0
5785445,2374338,15,3,1,4,1,7,351,-1,False,M,school1,0,0,0,1,0,0,1
5789103,2375558,35,1,1,1,3,1,-1,315,False,M,work2,0,0,0,0,0,0,0
5789104,2375558,36,2,2,2,3,2,-1,340,False,M,work1,0,0,0,0,0,0,0
5789105,2375558,0,3,1,4,1,8,345,-1,False,H,,0,0,0,0,0,0,0
5789838,2375803,51,1,1,1,3,1,-1,864,False,H,,0,0,0,0,0,0,0
5789839,2375803,50,2,2,1,3,1,-1,651,True,M,work1,0,0,0,0,0,0,0
5789840,2375803,15,3,1,4,1,7,351,-1,False,M,school1,0,0,0,0,0,0,0
5790429,2376000,44,1,2,1,3,1,-1,282,True,M,work1,0,0,0,0,0,0,0
5790430,2376000,3,2,2,4,1,8,374,-1,False,N,,0,0,1,0,0,0,8
5790431,2376000,40,3,2,1,3,1,-1,286,True,M,work1,0,0,0,1,0,0,1
5794011,2377194,29,1,1,1,3,1,-1,372,False,M,work1,0,0,0,1,0,0,1
5794012,2377194,30,2,2,2,3,2,-1,767,True,M,work1,0,0,0,1,1,0,5
5794013,2377194,0,3,1,4,1,8,446,-1,False,M,school1,0,0,0,0,0,0,0
5804238,2380603,45,1,1,1,3,1,-1,563,True,M,work1,0,0,0,0,0,0,0
5804239,2380603,36,2,2,1,3,1,-1,465,True,M,work1,0,0,0,0,0,0,0
5804240,2380603,8,3,1,4,1,7,393,-1,False,M,school1,0,1,0,0,0,0,16
5807097,2381556,41,1,2,2,3,2,-1,660,False,M,work1,0,0,0,0,0,0,0
5807098,2381556,42,2,1,1,3,1,-1,511,True,M,work1,0,0,0,0,0,0,0
5807099,2381556,12,3,1,4,1,7,511,-1,False,M,school1,0,0,0,0,0,0,0
5816481,2384684,41,1,1,1,3,1,-1,563,True,M,work1,0,0,0,0,0,0,0
5816482,2384684,47,2,2,2,3,2,-1,693,True,M,work1,1,1,0,0,0,0,48
5816483,2384684,7,3,2,4,1,7,698,-1,False,M,school1,0,0,0,0,0,0,0
5818491,2385354,50,1,1,1,3,1,-1,736,False,M,work1,0,0,0,0,0,0,0
5818492,2385354,49,2,2,1,3,1,-1,583,False,M,work1,0,0,0,0,0,0,0
5818493,2385354,13,3,2,4,1,7,723,-1,False,M,school1,0,0,0,0,0,0,0
5828325,2388632,43,1,1,1,3,1,-1,106,False,M,work1,0,0,0,0,0,0,0
5828326,2388632,45,2,2,1,3,1,-1,1014,True,M,work1,0,0,0,0,0,0,0
5828327,2388632,9,3,1,4,1,7,899,-1,False,M,school1,0,0,0,0,0,0,0
5829195,2388922,54,1,2,1,3,1,-1,916,False,H,,0,0,0,0,0,0,0
5829196,2388922,53,2,1,2,3,2,-1,203,True,N,,1,0,0,0,0,0,32
5829197,2388922,17,3,1,3,1,6,885,-1,False,N,,0,0,0,1,0,0,1
5829492,2389021,52,1,1,1,3,1,-1,971,True,M,work1,0,0,0,0,0,0,0
5829493,2389021,48,2,2,2,3,2,-1,22,False,N,,1,2,0,0,1,0,52
5829494,2389021,8,3,1,4,1,7,924,-1,False,N,,0,0,0,0,1,0,4
5830455,2389342,28,1,2,1,3,1,-1,991,False,M,work1,0,0,0,0,0,0,0
5830456,2389342,3,2,1,4,1,8,924,-1,False,M,school1,0,0,0,0,0,0,0
5830457,2389342,29,3,2,1,3,1,-1,1145,False,M,work1,0,0,0,0,0,0,0
5832873,2390148,44,1,1,1,3,1,-1,979,False,M,work1,0,0,0,0,0,0,0
5832874,2390148,41,2,2,1,3,1,-1,1152,True,M,work1,0,0,0,0,0,0,0
5832875,2390148,12,3,2,4,1,7,910,-1,False,M,school1,0,0,0,2,0,0,1
5833293,2390288,47,1,1,1,3,1,-1,969,False,H,,0,0,0,0,0,0,0
5833294,2390288,47,2,2,1,3,1,-1,1014,True,M,work1,0,1,2,0,0,0,24
5833295,2390288,17,3,2,3,1,6,1018,-1,False,H,,0,0,0,0,0,0,0
5835900,2391157,47,1,1,1,3,1,-1,991,False,M,work1,0,0,0,1,0,0,1
5835901,2391157,49,2,2,1,3,1,-1,1008,True,M,work1,0,0,0,0,0,0,0
5835902,2391157,15,3,1,4,1,7,989,-1,False,M,school1,0,1,0,0,0,0,16
5839722,2392431,45,1,1,1,3,1,-1,1234,True,M,work1,0,0,0,0,0,0,0
5839723,2392431,36,2,2,1,3,1,-1,1097,False,M,work1,0,0,0,0,0,0,0
5839724,2392431,1,3,2,4,1,8,1082,-1,False,M,school1,0,0,1,0,0,0,8
5842323,2393298,43,1,1,1,3,1,-1,122,False,M,work1,0,0,0,0,0,0,0
5842324,2393298,44,2,2,1,3,1,-1,1197,False,M,work1,0,0,0,0,0,0,0
5842325,2393298,17,3,2,3,1,6,1203,-1,False,M,school1,1,0,0,0,0,0,32
5844369,2393980,32,1,1,1,3,1,-1,1175,True,M,work1,0,0,0,0,0,0,0
5844370,2393980,30,2,2,1,3,1,-1,1123,True,M,work1,0,0,0,1,0,0,1
5844371,2393980,1,3,2,4,1,8,1120,-1,False,M,school1,0,0,0,0,0,0,0
5851521,2396364,50,1,1,1,3,1,-1,827,True,M,work1,0,0,0,0,0,0,0
5851522,2396364,47,2,2,1,3,1,-1,1176,False,M,work1,0,1,0,0,0,0,16
5851523,2396364,3,3,2,4,1,8,1150,-1,False,M,school1,0,0,0,0,0,0,0
5853195,2396922,49,1,1,1,3,1,-1,1168,True,M,work1,0,0,0,0,0,0,0
5853196,2396922,48,2,2,2,3,2,-1,1145,True,M,work1,0,2,0,1,0,0,17
5853197,2396922,17,3,1,3,1,6,1172,-1,False,M,school1,0,0,0,1,0,0,1
5857752,2398441,50,1,1,1,3,1,-1,1193,False,M,work1,0,0,0,0,0,0,0
5857753,2398441,50,2,2,1,3,1,-1,1182,True,M,work1,0,0,0,0,0,0,0
5857754,2398441,14,3,1,4,1,7,1199,-1,False,M,school1,0,0,0,0,0,0,0
5870172,2402581,39,1,1,1,3,1,-1,1320,False,M,work1,0,0,0,0,0,0,0
5870173,2402581,41,2,2,2,3,2,-1,1325,True,N,,2,1,0,0,0,0,80
5870174,2402581,5,3,2,4,1,8,1326,-1,False,M,school1,0,1,0,0,0,0,16
5873685,2403752,53,1,1,1,3,1,-1,1358,True,M,work1,0,0,0,0,0,0,0
5873686,2403752,51,2,2,1,3,1,-1,1124,True,M,work1,0,0,0,0,0,0,0
5873687,2403752,16,3,1,3,1,6,1355,-1,False,M,school1,0,0,0,0,0,0,0
5876319,2404630,26,1,1,1,3,1,-1,1375,False,M,work1,0,0,0,0,0,0,0
5876320,2404630,27,2,2,1,3,1,-1,1380,True,M,work1,0,0,0,0,0,0,0
5876321,2404630,1,3,2,4,1,8,1376,-1,False,M,school1,0,0,0,0,0,0,0
5876628,2404733,34,1,1,1,3,1,-1,1381,True,M,work1,0,0,0,0,0,0,0
5876629,2404733,34,2,2,1,3,1,-1,1361,False,M,work1,0,0,0,1,0,0,1
5876630,2404733,5,3,1,4,1,8,1381,-1,False,M,school1,0,0,0,0,0,0,0
5901138,2412903,37,1,2,1,3,1,-1,485,True,M,work1,0,0,0,0,0,0,0
5901139,2412903,2,2,1,4,1,8,444,-1,False,M,school1,0,0,0,0,0,0,0
5901140,2412903,48,3,1,1,3,1,-1,515,True,M,work1,0,0,0,0,0,0,0
5904156,2413909,46,1,2,1,3,1,-1,853,True,M,work1,0,0,0,0,0,0,0
5904157,2413909,54,2,1,1,3,1,-1,409,True,M,work1,0,1,0,0,0,0,16
5904158,2413909,15,3,1,4,1,7,818,-1,False,M,school1,0,0,0,0,0,0,0
5904792,2414121,39,1,2,1,3,1,-1,15,False,M,work1,1,0,0,0,0,0,32
5904793,2414121,11,2,2,4,1,7,982,-1,False,M,school1,0,0,0,0,0,0,0
5904794,2414121,41,3,1,1,3,1,-1,1152,True,M,work1,0,0,0,0,0,0,0
5907513,2415028,21,1,1,1,3,1,-1,1097,True,M,work1,0,0,0,0,0,0,0
5907514,2415028,1,2,1,4,1,8,1228,-1,False,H,,0,0,0,0,0,0,0
5907515,2415028,36,3,1,1,3,1,-1,1092,False,M,work1,0,0,0,0,0,0,0
5915652,2417741,50,1,1,2,3,2,-1,1018,True,M,work1,0,0,0,0,0,0,0
5915653,2417741,53,2,2,2,3,2,-1,990,False,M,work1,0,0,0,0,0,0,0
5915654,2417741,17,3,2,2,1,6,1018,1154,False,M,school1,0,0,0,0,0,0,0
5916993,2418188,54,1,1,1,3,1,-1,1113,False,M,work1,0,0,0,0,0,0,0
5916994,2418188,50,2,2,2,3,2,-1,1098,False,M,work1,0,0,0,0,0,0,0
5916995,2418188,17,3,1,2,1,6,1106,1127,False,M,work_and_school,0,0,0,1,0,0,1
5917572,2418381,50,1,1,1,3,1,-1,969,False,M,work1,0,0,0,0,0,0,0
5917573,2418381,47,2,2,1,3,1,-1,1122,True,H,,0,0,0,0,0,0,0
5917574,2418381,17,3,2,2,1,6,1127,1092,True,M,school1,0,0,0,0,0,0,0
5937044,2423221,63,1,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
5937045,2423221,37,2,1,1,3,1,-1,408,True,M,work1,0,0,0,0,0,0,0
5937046,2423221,33,3,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
5937047,2423221,3,4,1,4,1,8,392,-1,False,N,,0,0,0,0,0,0,0
5946691,2425059,64,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
5946692,2425059,61,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
5946693,2425059,41,3,2,1,3,1,-1,642,False,M,work1,0,0,0,0,0,0,0
5946694,2425059,17,4,1,3,1,6,698,-1,False,M,school1,0,0,0,0,0,0,0
5960012,2428010,30,1,1,3,3,4,-1,-1,False,N,,0,0,0,1,0,1,3
5960013,2428010,31,2,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
5960014,2428010,29,3,2,2,3,2,-1,69,False,N,,1,0,0,0,1,0,36
5960015,2428010,12,4,1,4,1,7,1428,-1,False,M,school1,0,0,0,0,0,0,0
5960016,2428010,7,5,1,4,1,7,1421,-1,False,M,school1,0,0,0,1,0,0,1
5960017,2428010,5,6,2,4,1,8,1428,-1,False,M,school1,0,0,0,0,0,0,0
5972756,2430682,58,1,1,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
5972757,2430682,54,2,2,1,3,1,-1,401,True,M,work1,0,0,0,0,0,0,0
5972758,2430682,23,3,1,3,2,3,354,-1,False,N,,0,0,0,1,0,0,1
5972759,2430682,23,4,1,1,3,1,-1,401,False,M,work1,1,0,0,0,0,0,32
5977043,2431666,52,1,1,1,3,1,-1,750,True,M,work1,0,0,0,0,0,0,0
5977044,2431666,46,2,2,2,3,2,-1,546,False,N,,0,1,0,0,0,1,18
5977045,2431666,25,3,1,3,3,4,-1,-1,False,N,,0,0,0,0,1,0,4
5977046,2431666,23,4,2,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
5993475,2435008,50,1,1,1,3,1,-1,432,True,N,,0,0,0,0,1,0,4
5993476,2435008,48,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
5993477,2435008,10,3,2,4,1,7,564,-1,False,M,school1,0,0,0,1,0,0,1
5993478,2435008,8,4,1,4,1,7,679,-1,False,M,school1,1,0,0,0,0,0,32
5993479,2435008,22,5,2,1,3,1,-1,546,True,M,work1,0,0,0,0,0,0,0
5993480,2435008,4,6,1,4,1,8,526,-1,False,M,school1,1,0,0,0,0,0,32
5996795,2435777,51,1,1,1,3,1,-1,702,False,H,,0,0,0,0,0,0,0
5996796,2435777,56,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
5996797,2435777,29,3,1,1,3,1,-1,702,False,M,work1,0,0,0,0,0,0,0
5996798,2435777,27,4,1,3,2,3,557,-1,False,M,school1,0,1,0,0,0,0,16
5999524,2436378,46,1,1,1,3,1,-1,534,True,M,work1,0,0,0,0,0,0,0
5999525,2436378,40,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
5999526,2436378,20,3,2,2,2,3,705,431,True,M,work1,0,0,0,0,0,0,0
5999527,2436378,18,4,1,3,1,6,708,-1,False,M,school1,0,0,0,0,0,0,0
6011428,2439033,39,1,1,1,3,1,-1,812,True,M,work1,0,0,0,0,0,0,0
6011429,2439033,36,2,2,2,3,2,-1,991,False,N,,2,1,0,0,0,0,80
6011430,2439033,8,3,2,4,1,7,830,-1,False,M,school1,0,0,0,0,1,0,4
6011431,2439033,10,4,2,4,1,7,832,-1,False,M,school1,0,0,0,0,0,0,0
6013145,2439377,62,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
6013146,2439377,57,2,2,1,3,1,-1,806,True,M,work1,0,0,0,0,1,0,4
6013147,2439377,33,3,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
6013148,2439377,27,4,1,1,3,1,-1,848,False,M,work1,0,0,0,0,0,0,0
6013149,2439377,26,5,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
6013150,2439377,1,6,2,4,1,8,878,-1,False,N,,0,1,0,0,0,0,16
6017851,2440325,58,1,1,1,3,1,-1,40,False,M,work1,0,0,0,0,0,0,0
6017852,2440325,54,2,2,1,3,1,-1,952,True,M,work1,0,0,0,0,0,0,0
6017853,2440325,20,3,2,3,2,3,1019,-1,False,N,,1,1,0,1,0,0,49
6017854,2440325,59,4,2,3,2,3,1019,-1,False,M,school1,0,0,0,0,0,0,0
6022687,2441360,55,1,1,1,3,1,-1,1175,False,M,work1,0,0,0,0,0,0,0
6022688,2441360,53,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
6022689,2441360,29,3,2,1,3,1,-1,739,True,M,work1,0,0,0,0,0,0,0
6022690,2441360,8,4,2,4,1,7,1176,-1,False,M,school1,0,0,0,0,0,0,0
6023791,2441624,50,1,1,1,3,1,-1,1121,True,M,work1,0,0,0,0,0,0,0
6023792,2441624,42,2,1,1,3,1,-1,1205,True,M,work1,0,0,0,0,0,0,0
6023793,2441624,38,3,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
6023794,2441624,8,4,2,4,1,7,1188,-1,False,M,school1,0,0,0,0,0,0,0
6023795,2441624,3,5,1,4,1,8,1188,-1,False,M,school1,0,0,0,0,0,0,0
6029119,2442776,58,1,1,1,3,1,-1,1305,False,N,,0,0,0,1,0,0,1
6029120,2442776,56,2,2,3,3,4,-1,-1,False,N,,3,0,0,0,0,0,64
6029121,2442776,32,3,2,2,3,2,-1,1336,True,N,,1,1,0,1,0,0,49
6029122,2442776,9,4,1,4,1,7,1333,-1,False,M,school1,0,0,0,0,0,0,0
6031604,2443288,64,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
6031605,2443288,68,2,2,3,3,5,-1,-1,False,N,,0,1,0,0,0,0,16
6031606,2443288,40,3,2,1,3,1,-1,9,False,M,work1,0,0,0,0,0,0,0
6031607,2443288,33,4,2,1,3,1,-1,8,False,M,work1,0,0,0,0,0,0,0
6031608,2443288,85,5,1,3,3,5,-1,-1,False,N,,0,1,0,0,0,0,16
6033003,2443581,32,1,2,1,3,1,-1,401,True,M,work1,0,0,0,0,0,0,0
6033004,2443581,40,2,1,1,3,1,-1,115,True,M,work1,0,0,0,0,0,0,0
6033005,2443581,15,3,1,4,1,7,283,-1,False,M,school1,0,0,0,0,0,0,0
6033006,2443581,13,4,2,4,1,7,274,-1,False,M,school1,0,0,0,0,0,0,0
6044184,2445902,23,1,2,3,2,3,133,-1,False,N,,2,1,0,0,0,0,80
6044185,2445902,26,2,1,1,3,1,-1,75,False,M,work1,0,0,0,0,0,0,0
6044186,2445902,23,3,2,1,3,1,-1,2,False,M,work1,0,0,0,0,0,0,0
6044187,2445902,23,4,2,1,3,1,-1,14,False,M,work2,0,0,0,0,0,0,0
6049481,2446807,61,1,1,1,3,1,-1,14,False,M,work1,0,0,0,0,0,0,0
6049482,2446807,42,2,2,1,3,1,-1,9,False,M,work1,0,0,0,0,0,0,0
6049483,2446807,21,3,2,1,3,1,-1,9,False,M,work1,0,0,0,0,0,0,0
6049484,2446807,25,4,1,2,3,2,-1,5,False,M,work1,0,0,0,0,0,0,0
6049485,2446807,19,5,1,2,1,6,152,113,False,M,school2,0,0,0,0,0,0,0
6049486,2446807,3,6,1,4,1,8,140,-1,False,M,school1,0,0,0,0,0,0,0
6049487,2446807,0,7,1,4,1,8,153,-1,False,M,school1,0,0,0,0,0,0,0
6049488,2446807,26,8,2,1,3,1,-1,4,False,H,,0,0,0,0,0,0,0
6065856,2449908,55,1,1,2,3,2,-1,87,False,M,work1,0,0,0,0,0,0,0
6065857,2449908,53,2,2,1,3,1,-1,1095,False,M,work1,0,0,0,0,0,0,0
6065858,2449908,27,3,1,1,3,1,-1,435,False,M,work1,0,0,0,0,0,0,0
6065859,2449908,25,4,1,1,3,1,-1,214,False,M,work1,0,0,0,0,0,0,0
6065860,2449908,23,5,2,2,2,3,229,379,False,M,work1,0,0,0,0,0,0,0
6072872,2451187,63,1,1,1,3,1,-1,239,True,M,work1,0,0,0,0,0,0,0
6072873,2451187,62,2,2,1,3,1,-1,1424,True,M,work1,0,0,0,0,0,0,0
6072874,2451187,35,3,2,1,3,1,-1,546,True,N,,0,0,0,0,1,0,4
6072875,2451187,14,4,1,4,1,7,210,-1,False,N,,0,0,0,0,1,0,4
6086403,2453742,51,1,1,1,3,1,-1,14,False,M,work1,0,0,0,0,0,0,0
6086404,2453742,50,2,2,2,3,2,-1,248,True,M,work1,0,0,0,0,0,0,0
6086405,2453742,20,3,1,2,2,3,291,266,False,M,work1,0,0,0,0,0,0,0
6086406,2453742,21,4,1,3,2,3,229,-1,False,M,school1,0,0,0,0,0,0,0
6100195,2456474,46,1,1,1,3,1,-1,311,False,M,work1,0,0,0,0,0,0,0
6100196,2456474,46,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
6100197,2456474,21,3,2,2,2,3,354,1168,False,M,work1,0,0,0,0,0,0,0
6100198,2456474,18,4,1,2,2,3,291,778,True,M,work_and_school,0,0,0,0,0,0,0
6100638,2456566,25,1,2,1,3,1,-1,355,True,N,,0,0,0,0,0,0,0
6100639,2456566,22,2,2,2,3,2,-1,397,False,M,work1,0,0,0,0,0,0,0
6100640,2456566,26,3,1,1,3,1,-1,331,False,N,,0,0,0,1,0,0,1
6100641,2456566,21,4,1,3,2,3,300,-1,False,M,school1,0,0,0,0,0,0,0
6101077,2456635,60,1,1,1,3,1,-1,18,False,M,work1,0,0,0,0,0,0,0
6101078,2456635,57,2,2,1,3,1,-1,751,False,M,work1,0,0,0,0,0,0,0
6101079,2456635,31,3,1,1,3,1,-1,846,True,M,work1,0,0,0,0,0,0,0
6101080,2456635,24,4,2,2,3,2,-1,287,False,M,work1,0,0,0,0,0,0,0
6104362,2457148,62,1,1,1,3,1,-1,246,False,M,work1,0,0,0,0,0,0,0
6104363,2457148,60,2,2,2,3,2,-1,417,True,M,work1,0,0,0,1,0,0,1
6104364,2457148,31,3,1,1,3,1,-1,416,True,M,work1,0,0,0,0,0,0,0
6104365,2457148,22,4,2,3,3,4,-1,-1,False,N,,0,1,0,1,0,0,17
6109025,2457811,60,1,1,1,3,1,-1,348,False,M,work1,0,0,0,0,0,0,0
6109026,2457811,57,2,2,1,3,1,-1,341,False,M,work1,0,0,0,0,0,0,0
6109027,2457811,31,3,1,1,3,1,-1,563,False,M,work1,0,0,0,0,0,0,0
6109028,2457811,24,4,2,2,3,2,-1,340,True,M,work1,0,0,0,0,0,0,0
6115456,2459062,46,1,2,1,3,1,-1,434,True,N,,0,0,1,0,0,0,8
6115457,2459062,47,2,1,1,3,1,-1,558,True,N,,0,1,0,1,1,0,21
6115458,2459062,28,3,1,1,3,1,-1,558,True,M,work1,0,0,0,0,0,0,0
6115459,2459062,22,4,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
6126189,2461197,56,1,2,1,3,1,-1,407,False,M,work1,0,0,0,0,0,0,0
6126190,2461197,30,2,1,1,3,1,-1,541,False,M,work1,0,0,0,0,0,0,0
6126191,2461197,28,3,1,1,3,1,-1,661,True,M,work1,0,0,0,0,0,0,0
6126192,2461197,25,4,2,1,3,1,-1,676,True,M,work1,0,0,1,0,0,0,8
6128505,2461578,49,1,2,1,3,1,-1,750,False,M,work1,0,0,0,0,0,0,0
6128506,2461578,51,2,1,1,3,1,-1,547,True,M,work1,0,2,0,0,0,0,16
6128507,2461578,22,3,2,2,2,3,557,669,True,M,work1,0,0,0,0,0,0,0
