HHID,TAZ,SERIALNO,PUMA5,income,PERSONS,HHT,UNITTYPE,NOC,BLDGSZ,TENURE,VEHICL,hinccat1,hinccat2,hhagecat,hsizecat,hfamily,hunittype,hNOCcat,hwrkrcat,h0004,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,workers,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,htypdwel,hownrent,hadnwst,hadwpst,hadkids,bucketBin,originalPUMA,hmultiunit
1444336,9,7484936,2203,76150,1,4,0,0,9,3,1,3,8,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
1444154,8,467014,2203,62500,1,4,0,0,8,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
763963,7,6591003,2203,37900,1,6,0,0,7,3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,2203,1
2224082,17,4326501,2203,270000,2,5,0,0,7,1,2,4,9,1,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,4,2203,1
2048220,6,3883140,2203,351000,1,6,0,0,7,2,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,5,2203,1
2049721,23,803038,2202,125000,1,6,0,0,4,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,7,2202,1
2677133,9,2163779,2203,107210,7,1,0,1,4,3,0,4,9,1,5,2,0,1,3,2,0,0,0,2,2,0,1,0,0,4,3,1,0,1,0,2,0,0,2,2,0,1,2,5,2203,1
567675,10,837483,2203,9500,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
2049548,20,6145490,2203,137000,1,6,0,0,8,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,3,2203,1
566049,7,3945845,2203,8700,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
771573,25,6999402,2202,35000,1,4,0,0,2,2,2,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4,2202,0
1286455,9,426833,2203,41200,1,4,0,0,9,1,1,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,2203,1
2027742,15,6698101,2203,137000,1,4,0,0,10,3,0,4,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,4,2203,1
565390,6,3554671,2203,8000,1,4,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
2748962,25,627823,2202,184900,4,1,0,0,7,2,2,4,9,2,4,2,0,0,2,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,2,0,0,0,2,1,0,1,0,7,2202,1
2222704,7,762860,2203,162000,2,1,0,0,8,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
568958,18,4131378,2203,17000,1,6,0,0,5,2,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,2203,1
431929,8,8289660,2203,0,5,1,0,3,7,3,1,1,1,1,5,2,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,2,2,0,0,0,0,2203,1
823054,9,3527295,2203,52000,1,6,0,0,7,3,0,3,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
568571,16,235140,2203,29500,1,4,0,0,9,3,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
1651395,21,5671416,2203,74980,2,2,0,1,4,1,2,3,7,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,2203,1
2760824,9,4661075,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
1594621,10,52138,2203,69200,2,1,0,0,8,3,0,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
1594681,10,52138,2203,69200,2,1,0,0,8,3,0,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
1931860,10,8746903,2203,64200,10,3,0,2,5,3,0,3,7,1,5,2,0,1,3,2,0,0,2,4,0,2,0,0,0,4,2,2,0,1,0,2,0,3,2,2,3,0,4,8,2203,1
569973,21,8327974,2203,8300,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
982875,16,286778,2203,30900,2,5,0,0,8,3,0,2,4,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,9,2203,1
570096,21,3015572,2203,8800,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,4,2203,1
1407002,8,4780624,2203,74100,1,4,0,0,5,3,1,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
2762100,20,9846620,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
2222562,7,7036793,2203,133000,2,1,0,0,5,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
824558,25,1720403,2202,42500,1,6,0,0,7,3,0,2,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2202,1
2223336,11,77132,2203,197000,2,2,0,0,9,1,2,4,9,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,1,5,2203,1
2727138,10,2916643,2204,335000,2,1,0,0,4,1,2,4,9,2,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,6,2204,1
1747414,11,7809507,2203,80000,3,1,0,1,7,3,1,3,8,1,3,2,0,1,2,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,0,0,8,2203,1
1651246,9,6645162,2202,75000,2,3,0,1,7,3,1,3,8,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,5,2202,1
658843,20,1031278,2203,22890,1,6,0,0,9,1,0,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,3,2203,1
822815,9,9320443,2203,42000,1,4,0,0,5,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
2687133,8,6154331,2203,163000,1,4,0,0,9,1,1,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,2,2203,1
2687080,5,3654194,2203,146220,1,4,0,0,8,3,0,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
1932002,21,6333143,2203,97000,7,2,0,1,9,3,2,3,8,1,5,2,0,1,3,2,0,0,1,0,2,2,0,0,0,3,3,0,0,1,0,2,0,1,2,2,1,1,0,6,2203,1
566170,7,4970888,2203,8100,1,6,0,0,7,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
109956,11,1966765,2203,19300,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
822777,9,9396869,2203,45600,1,6,0,0,7,1,1,2,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,3,2203,1
570204,21,1854668,2203,8500,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2203,1
2223534,14,6395188,2203,435000,2,7,0,0,9,3,0,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
108697,10,7695418,2203,15000,1,4,0,0,8,3,1,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
824369,21,8651711,2203,40000,1,6,0,0,9,3,0,2,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
26331,8,1129799,2203,18000,1,4,0,0,9,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2203,1
569951,21,4568048,2203,10300,1,4,0,0,4,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2203,1
565298,5,5288325,2203,11400,1,6,0,0,8,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
1233968,3,3521024,2203,46400,4,3,0,1,4,3,2,2,5,1,4,2,0,1,2,0,0,1,0,0,1,0,2,0,0,2,1,1,0,1,0,0,1,0,2,2,0,0,0,2,2203,1
702480,11,2619174,2203,14500,2,7,0,0,9,3,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2203,1
983081,18,8632430,2203,34400,2,1,0,0,8,3,0,2,4,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
2222677,7,5465537,2203,101000,2,5,0,0,8,3,0,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
1340908,10,998023,2203,49300,2,5,0,0,9,3,0,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,3,2203,1
565929,7,1819902,2203,8300,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
108276,9,1167913,2203,19200,1,6,0,0,9,1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,2203,1
2048620,7,4140560,2203,215000,1,6,0,0,9,3,0,4,9,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
111380,16,9895827,2203,18000,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2049035,15,7984498,2203,325000,1,4,0,0,9,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
727957,10,5343437,2203,21800,2,3,0,0,9,3,0,2,3,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2,2,0,0,0,8,2203,1
28420,11,2497099,2203,0,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,2203,1
821888,4,9859800,2203,54000,1,4,0,0,6,3,1,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
764047,8,7264947,2203,40000,1,4,0,0,8,3,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,3,2203,1
2224994,21,2625973,2203,103370,2,5,0,0,8,3,0,4,9,1,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,0,1,2203,1
1445352,19,8367667,2203,68000,1,6,0,0,9,1,1,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,8,2203,1
227146,14,1645906,2203,25000,2,5,0,0,8,3,0,2,3,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,3,2203,1
822055,6,6233844,2203,52000,1,4,0,0,9,1,2,3,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,9,2203,1
257627,16,497905,2206,18100,2,7,0,0,4,3,1,1,2,1,2,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2,0,9,2206,1
2280085,8,3329206,2203,101400,3,3,0,0,7,3,1,4,9,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,9,2203,1
2820843,8,9763029,2201,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2201,1
824496,23,7174580,2202,56000,1,6,0,0,6,3,1,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2202,1
1119898,11,9698754,2203,32000,3,1,0,1,6,3,0,2,4,1,3,2,0,1,2,0,1,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0,2,2,0,0,0,3,2203,1
567572,10,237767,2203,8200,1,6,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
1444860,17,467014,2203,62500,1,4,0,0,8,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
2848418,18,5067814,2203,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
1306936,7,1694466,2201,56500,1,6,0,0,8,3,0,3,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,6,2201,1
109513,10,1183779,2203,22000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
1034880,24,8939671,2202,48000,2,3,0,1,8,3,1,2,5,1,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,2,2202,1
983136,19,2441183,2203,44000,2,2,0,0,8,3,0,2,5,1,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
2822130,8,1045018,2304,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2304,1
2832226,7,4526612,2201,0,1,0,2,0,0,0,0,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2201,1
27048,9,767638,2203,16000,1,6,0,0,8,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
2223125,9,8090253,2203,200000,2,1,0,0,9,3,2,4,9,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
702387,10,9048800,2203,10200,2,1,0,0,9,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,4,2203,1
658578,9,2460708,2203,17850,1,4,0,0,7,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
27416,9,6650697,2203,8200,1,4,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
569945,21,4651669,2203,15900,1,6,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
823574,12,8617894,2203,30000,1,6,0,0,9,3,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,9,2203,1
112279,16,8024055,2203,11700,1,6,0,0,5,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
2224741,18,6418932,2203,206800,2,7,0,0,7,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
2224350,17,1533375,2203,144100,2,1,0,0,8,3,2,4,9,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
1595269,18,5879034,2203,62000,2,1,0,0,9,1,2,3,7,1,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,4,2203,1
1024353,9,1638066,2204,58000,2,3,0,1,5,3,1,3,6,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,9,2204,1
28515,11,8420032,2203,9000,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
111889,16,5632312,2203,20200,1,4,0,0,8,3,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
658552,9,8448542,2203,7600,1,6,0,0,7,3,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
1594626,10,1630694,2203,99700,2,5,0,0,8,3,2,3,8,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,5,2203,1
566556,8,6306880,2203,8100,1,6,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
764203,9,2588049,2203,31000,1,6,0,0,8,3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,2203,1
764297,17,4875147,2203,40000,1,4,0,0,8,3,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
823519,12,7832982,2203,30000,1,4,0,0,4,3,1,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
659359,21,4896062,2202,16400,1,6,0,0,6,3,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2202,1
1286765,23,534117,2202,42700,1,6,0,0,8,1,1,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,4,2202,1
822115,6,973735,2203,41900,1,4,0,0,6,1,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,9,2203,1
2049637,21,4397023,2203,365300,1,4,0,0,9,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
108319,9,1719362,2203,29000,1,6,0,0,8,3,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,3,2203,1
112077,16,7237344,2203,9900,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
701809,7,9048800,2203,10200,2,1,0,0,9,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,4,2203,1
2762281,21,5843260,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
2048401,7,8016189,2203,125000,1,4,0,0,9,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
1389544,20,432889,2203,39220,3,3,0,0,9,3,0,2,4,2,3,2,0,0,2,0,0,0,0,1,0,1,0,1,0,2,2,0,0,0,1,0,0,0,2,2,0,1,1,3,2203,1
386687,7,6237268,2203,25910,3,1,0,1,9,3,0,2,3,1,3,2,0,1,2,0,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,0,0,2,2203,1
982927,16,798183,2203,50200,2,5,0,0,4,3,2,3,6,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,1,0,1,2203,1
703184,21,789942,2201,14600,2,1,0,0,4,4,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2201,1
703081,21,643245,2203,14800,2,1,0,0,9,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2203,1
569978,21,8085331,2203,8800,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
109464,10,9227457,2203,29000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
27551,10,1138043,2203,24200,1,4,0,0,8,3,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,2203,1
2224655,17,857602,2201,127900,2,5,0,0,6,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,6,2201,1
26925,8,8967206,2203,7200,1,6,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
109936,11,2298929,2203,20000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
1444392,9,9142313,2203,65000,1,4,0,0,9,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
2223284,11,3689104,2203,209600,2,5,0,0,5,1,3,4,9,1,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,3,2203,1
1511245,9,7759157,2203,68100,2,1,0,0,5,3,1,3,7,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,0,0,4,2203,1
2222815,9,1764023,2203,200000,2,2,0,0,8,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,0,9,2203,1
1444662,12,9878711,2203,64100,1,6,0,0,9,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
566652,8,4324382,2203,8300,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
569743,21,7688707,2203,8200,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
1747350,10,5361246,2201,67000,3,1,0,1,7,3,2,3,7,1,3,2,0,1,2,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,0,0,1,0,2,2,0,0,0,9,2201,1
108845,10,629591,2203,19000,1,6,0,0,5,3,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
2820655,8,7801786,2201,0,1,0,2,0,0,0,0,3,7,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2201,1
27271,9,9889400,2203,14300,1,6,0,0,9,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
2345116,17,4389692,2203,141200,3,5,0,0,5,3,3,4,9,1,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,3,2,1,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
112959,20,2593926,2203,8680,1,4,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
2761425,11,1802428,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,9,2203,1
