HHID,PERSONS,workers,VEHICL,TAZ,income,HHT,unittype,bldgsz
1173411,1,0,0,2199,14000,0,1,9
1173412,1,0,0,2239,14000,0,1,9
1173414,1,1,0,2239,14000,0,1,9
1173415,1,0,0,2239,14000,0,1,9
1173417,1,0,0,2215,14000,0,1,9
1173418,1,0,0,2199,14000,0,1,9
1173420,1,0,0,2239,14000,0,1,9
1173421,1,0,0,2199,14000,0,1,9
1173422,1,0,0,2239,14000,0,1,9
1173423,1,0,0,2199,14000,0,1,9
1173425,1,1,0,2215,14000,0,1,9
1173426,1,1,0,2215,14000,0,1,9
1173428,1,0,0,2239,14000,0,1,9
1173429,1,0,0,2215,14000,0,1,9
1173431,1,0,0,2199,14000,0,1,9
1173432,1,0,0,2239,14000,0,1,9
1173434,1,1,0,2239,14000,0,1,9
1173435,1,0,0,2199,14000,0,1,9
1173437,1,0,0,2239,14000,0,1,9
1173439,1,0,0,2239,14000,0,1,9
1173440,1,0,0,2239,14000,0,1,9
1173442,1,1,0,2215,14000,0,1,9
1173443,1,1,0,2239,14000,0,1,9
1173445,1,0,0,2239,14000,0,1,9
1173446,1,1,0,2199,14000,0,1,9
1173448,1,0,0,2199,14000,0,1,9
1173449,1,0,0,2215,14000,0,1,9
1173451,1,1,0,2215,14000,0,1,9
1173452,1,0,0,2239,14000,0,1,9
1173454,1,0,0,2215,14000,0,1,9
1173455,1,1,0,2199,14000,0,1,9
1173457,1,0,0,2239,14000,0,1,9
1173458,1,0,0,2239,14000,0,1,9
1173460,1,0,0,2239,14000,0,1,9
1173461,1,0,0,2199,14000,0,1,9
1173463,1,1,0,2215,14000,0,1,9
1173464,1,0,0,2199,14000,0,1,9
1173465,1,1,0,2200,14000,0,1,9
1173466,1,0,0,2199,14000,0,1,9
1173467,1,1,0,2239,14000,0,1,9
1173469,1,1,0,2239,14000,0,1,9
1173472,1,0,0,2199,14000,0,1,9
1173473,1,0,0,2215,14000,0,1,9
1173474,1,1,0,2206,14000,0,1,9
1173475,1,0,0,2215,14000,0,1,9
1173476,1,0,0,2199,14000,0,1,9
1173478,1,0,0,2199,14000,0,1,9
1173479,1,1,0,2199,14000,0,1,9
1173481,1,0,0,2239,14000,0,1,9
1173482,1,0,0,2215,14000,0,1,9
1173487,1,0,0,2199,14000,0,1,9
1173488,1,1,0,2239,14000,0,1,9
1173490,1,0,0,2199,14000,0,1,9
1173492,1,0,0,2239,14000,0,1,9
1173493,1,0,0,2215,14000,0,1,9
1173495,1,0,0,2199,14000,0,1,9
1173496,1,0,0,2199,14000,0,1,9
1173497,1,0,0,2199,14000,0,1,9
1173498,1,0,0,2199,14000,0,1,9
1173500,1,0,0,2199,14000,0,1,9
1173501,1,0,0,2239,14000,0,1,9
1173503,1,0,0,2239,14000,0,1,9
1173504,1,0,0,2199,14000,0,1,9
1173506,1,1,0,2199,14000,0,1,9
1173509,1,0,0,2199,14000,0,1,9
1173510,1,0,0,2199,14000,0,1,9
1173512,1,1,0,2199,14000,0,1,9
1173514,1,1,0,2215,14000,0,1,9
1173515,1,0,0,2239,14000,0,1,9
1173517,1,0,0,2199,14000,0,1,9
1173518,1,0,0,2239,14000,0,1,9
1173520,1,0,0,2239,14000,0,1,9
1173521,1,0,0,2215,14000,0,1,9
1173523,1,1,0,2199,14000,0,1,9
1173524,1,0,0,2215,14000,0,1,9
1173526,1,0,0,2199,14000,0,1,9
1173527,1,0,0,2199,14000,0,1,9
1173529,1,0,0,2239,14000,0,1,9
1173530,1,0,0,2215,14000,0,1,9
1173533,1,0,0,2239,14000,0,1,9
1173535,1,1,0,2199,14000,0,1,9
1173536,1,1,0,2215,14000,0,1,9
1173538,1,0,0,2199,14000,0,1,9
1173539,1,0,0,2199,14000,0,1,9
1173541,1,0,0,2239,14000,0,1,9
1173542,1,1,0,2239,14000,0,1,9
1173545,1,0,0,2199,14000,0,1,9
1173547,1,0,0,2239,14000,0,1,9
1173548,1,1,0,2199,14000,0,1,9
1173550,1,0,0,2199,14000,0,1,9
1173551,1,0,0,2199,14000,0,1,9
1173553,1,0,0,2215,14000,0,1,9
1173554,1,0,0,2215,14000,0,1,9
1173556,1,1,0,2215,14000,0,1,9
1173557,1,0,0,2239,14000,0,1,9
1173560,1,0,0,2199,14000,0,1,9
1173562,1,0,0,2215,14000,0,1,9
1173563,1,0,0,2199,14000,0,1,9
1173565,1,0,0,2239,14000,0,1,9
1173566,1,0,0,2215,14000,0,1,9
1173569,1,0,0,2199,14000,0,1,9
1173571,1,0,0,2215,14000,0,1,9
1173572,1,0,0,2199,14000,0,1,9
1173575,1,0,0,2199,14000,0,1,9
1173577,1,0,0,2239,14000,0,1,9
1173578,1,1,0,2215,14000,0,1,9
1173580,1,0,0,2239,14000,0,1,9
1173581,1,0,0,2199,14000,0,1,9
1173583,1,0,0,2199,14000,0,1,9
1173584,1,0,0,2199,14000,0,1,9
1173586,1,0,0,2199,14000,0,1,9
1173587,1,0,0,2215,14000,0,1,9
1173589,1,0,0,2239,14000,0,1,9
1173590,1,0,0,2215,14000,0,1,9
1173592,1,0,0,2239,14000,0,1,9
1173593,1,0,0,2215,14000,0,1,9
1173595,1,0,0,2215,14000,0,1,9
1173596,1,0,0,2239,14000,0,1,9
1173598,1,1,0,2199,14000,0,1,9
1173599,1,0,0,2199,14000,0,1,9
1173601,1,1,0,2215,14000,0,1,9
1173602,1,0,0,2239,14000,0,1,9
1173603,1,1,0,2200,14000,0,1,9
1173604,1,1,0,2199,14000,0,1,9
1173605,1,0,0,2199,14000,0,1,9
1173607,1,0,0,2215,14000,0,1,9
1173608,1,0,0,2239,14000,0,1,9
1173610,1,0,0,2239,14000,0,1,9
1173611,1,0,0,2215,14000,0,1,9
1173612,1,0,0,2239,14000,0,1,9
1173613,1,1,0,2215,14000,0,1,9
1173615,1,0,0,2199,14000,0,1,9
1173616,1,0,0,2239,14000,0,1,9
1173618,1,0,0,2199,14000,0,1,9
1173619,1,0,0,2215,14000,0,1,9
1173621,1,1,0,2199,14000,0,1,9
1173622,1,0,0,2199,14000,0,1,9
1173624,1,0,0,2239,14000,0,1,9
1173625,1,0,0,2239,14000,0,1,9
1173626,1,0,0,2215,14000,0,1,9
1173628,1,0,0,2199,14000,0,1,9
1173629,1,0,0,2239,14000,0,1,9
1173631,1,0,0,2199,14000,0,1,9
1173632,1,0,0,2239,14000,0,1,9
1173635,1,0,0,2199,14000,0,1,9
1173637,1,0,0,2215,14000,0,1,9
1173638,1,0,0,2199,14000,0,1,9
1173640,1,1,0,2215,14000,0,1,9
1173641,1,0,0,2199,14000,0,1,9
1173643,1,0,0,2239,14000,0,1,9
1173644,1,0,0,2215,14000,0,1,9
1173646,1,0,0,2239,14000,0,1,9
1173647,1,0,0,2215,14000,0,1,9
1173649,1,0,0,2239,14000,0,1,9
1173651,1,1,0,2206,14000,0,1,9
1173653,1,1,0,2199,14000,0,1,9
1173655,1,0,0,2199,14000,0,1,9
1173656,1,0,0,2215,14000,0,1,9
1173658,1,1,0,2199,14000,0,1,9
1173659,1,0,0,2239,14000,0,1,9
1173661,1,0,0,2199,14000,0,1,9
1173662,1,0,0,2239,14000,0,1,9
1173664,1,1,0,2215,14000,0,1,9
1173665,1,0,0,2199,14000,0,1,9
1173667,1,1,0,2239,14000,0,1,9
1173668,1,0,0,2199,14000,0,1,9
1173670,1,0,0,2239,14000,0,1,9
1173671,1,0,0,2199,14000,0,1,9
1173673,1,0,0,2199,14000,0,1,9
1173674,1,0,0,2199,14000,0,1,9
1173675,1,1,0,2206,14000,0,1,9
1173676,1,0,0,2199,14000,0,1,9
1173677,1,0,0,2199,14000,0,1,9
1173679,1,0,0,2199,14000,0,1,9
1173680,1,1,0,2215,14000,0,1,9
1173682,1,0,0,2215,14000,0,1,9
1173683,1,0,0,2199,14000,0,1,9
1173685,1,0,0,2199,14000,0,1,9
1173686,1,1,0,2239,14000,0,1,9
1173688,1,0,0,2199,14000,0,1,9
1173689,1,0,0,2239,14000,0,1,9
1173691,1,0,0,2199,14000,0,1,9
1173692,1,0,0,2239,14000,0,1,9
1173695,1,1,0,2215,14000,0,1,9
1173697,1,0,0,2215,14000,0,1,9
1173698,1,0,0,2215,14000,0,1,9
1173700,1,0,0,2239,14000,0,1,9
1173701,1,0,0,2199,14000,0,1,9
1173702,1,1,0,2200,14000,0,1,9
1173703,1,0,0,2215,14000,0,1,9
1173704,1,1,0,2215,14000,0,1,9
1173706,1,0,0,2215,14000,0,1,9
1173707,1,0,0,2239,14000,0,1,9
1173709,1,1,0,2239,14000,0,1,9
1173710,1,0,0,2215,14000,0,1,9
1173712,1,0,0,2199,14000,0,1,9
1173713,1,0,0,2199,14000,0,1,9
1173721,1,1,0,2200,14000,0,1,9
1173723,1,1,0,2206,14000,0,1,9
1173727,1,1,0,2206,14000,0,1,9
1173748,1,1,0,2206,14000,0,1,9
1173755,1,1,0,2206,14000,0,1,9
1173763,1,1,0,2200,14000,0,1,9
1173771,1,1,0,2206,14000,0,1,9
1173782,1,1,0,2206,14000,0,1,9
1173817,1,1,0,2206,14000,0,1,9
1173821,1,1,0,2206,14000,0,1,9
1173827,1,1,0,2206,14000,0,1,9
1173847,1,1,0,2206,14000,0,1,9
1173859,1,1,0,2206,14000,0,1,9
1173865,1,1,0,2200,14000,0,1,9
1173867,1,1,0,2206,14000,0,1,9
1173892,1,1,0,2200,14000,0,1,9
1173899,1,1,0,2206,14000,0,1,9
1173903,1,1,0,2206,14000,0,1,9
1173918,1,1,0,2206,14000,0,1,9
1173923,1,1,0,2206,14000,0,1,9
1173926,1,1,0,2206,14000,0,1,9
1173930,1,1,0,2206,14000,0,1,9
1173950,1,1,0,2206,14000,0,1,9
1173954,1,1,0,2206,14000,0,1,9
1173975,1,1,0,2206,14000,0,1,9
1173985,1,1,0,2206,14000,0,1,9
1174017,1,1,0,2206,14000,0,1,9
1174021,1,1,0,2206,14000,0,1,9
1174046,1,1,0,2206,14000,0,1,9
1174057,1,1,0,2200,14000,0,1,9
1174068,1,1,0,2206,14000,0,1,9
1174069,1,1,0,2200,14000,0,1,9
1174104,1,1,0,2200,14000,0,1,9
1174106,1,1,0,2206,14000,0,1,9
1174148,1,1,0,2206,14000,0,1,9
1174158,1,1,0,2206,14000,0,1,9
1174192,1,1,0,2200,14000,0,1,9
1174201,1,1,0,2200,14000,0,1,9
1174206,1,1,0,2206,14000,0,1,9
1174243,1,1,0,2206,14000,0,1,9
1174259,1,1,0,2206,14000,0,1,9
1187758,1,0,0,2215,14000,0,1,9
1187759,1,1,0,2215,14000,0,1,9
1187760,1,1,0,2206,14000,0,1,9
1187761,1,1,0,2215,14000,0,1,9
1187762,1,1,0,2206,14000,0,1,9
1187763,1,1,0,2206,14000,0,1,9
1187765,1,1,0,2206,14000,0,1,9
1187766,1,0,0,2215,14000,0,1,9
1187768,1,0,0,2215,14000,0,1,9
1187770,1,0,0,2215,14000,0,1,9
1187772,1,0,0,2215,14000,0,1,9
1187773,1,1,0,2215,14000,0,1,9
1187774,1,1,0,2215,14000,0,1,9
1187776,1,1,0,2206,14000,0,1,9
1187778,1,1,0,2215,14000,0,1,9
1187780,1,0,0,2215,14000,0,1,9
1187786,1,1,0,2206,14000,0,1,9
1187788,1,1,0,2215,14000,0,1,9
1187789,1,0,0,2215,14000,0,1,9
1187791,1,0,0,2215,14000,0,1,9
1187793,1,1,0,2206,14000,0,1,9
1187794,1,0,0,2215,14000,0,1,9
1187795,1,0,0,2215,14000,0,1,9
1187796,1,1,0,2200,14000,0,1,9
1187798,1,1,0,2199,14000,0,1,9
1187799,1,0,0,2215,14000,0,1,9
1187801,1,1,0,2206,14000,0,1,9
1187806,1,0,0,2199,14000,0,1,9
1187807,1,1,0,2206,14000,0,1,9
1187808,1,1,0,2206,14000,0,1,9
1187809,1,0,0,2215,14000,0,1,9
1187810,1,0,0,2215,14000,0,1,9
1187811,1,0,0,2215,14000,0,1,9
1187812,1,0,0,2215,14000,0,1,9
1187813,1,1,0,2206,14000,0,1,9
1187814,1,0,0,2199,14000,0,1,9
1187815,1,0,0,2215,14000,0,1,9
1187816,1,1,0,2206,14000,0,1,9
1187817,1,1,0,2206,14000,0,1,9
1187819,1,1,0,2206,14000,0,1,9
1187820,1,1,0,2206,14000,0,1,9
1187822,1,1,0,2200,14000,0,1,9
1187823,1,1,0,2199,14000,0,1,9
1187824,1,1,0,2215,14000,0,1,9
1187825,1,0,0,2215,14000,0,1,9
1187826,1,0,0,2215,14000,0,1,9
1187830,1,0,0,2215,14000,0,1,9
1187833,1,0,0,2215,14000,0,1,9
1187834,1,0,0,2215,14000,0,1,9
1187836,1,0,0,2215,14000,0,1,9
1187837,1,1,0,2206,14000,0,1,9
1187838,1,0,0,2215,14000,0,1,9
1187839,1,0,0,2215,14000,0,1,9
1187840,1,0,0,2215,14000,0,1,9
1187841,1,0,0,2215,14000,0,1,9
1187842,1,1,0,2206,14000,0,1,9
1187843,1,0,0,2199,14000,0,1,9
1187844,1,0,0,2215,14000,0,1,9
1187845,1,1,0,2206,14000,0,1,9
1187846,1,0,0,2215,14000,0,1,9
1187847,1,0,0,2199,14000,0,1,9
1187849,1,1,0,2206,14000,0,1,9
1187851,1,0,0,2215,14000,0,1,9
1187852,1,0,0,2199,14000,0,1,9
1187853,1,0,0,2215,14000,0,1,9
1187854,1,1,0,2206,14000,0,1,9
1187855,1,1,0,2206,14000,0,1,9
1187856,1,0,0,2215,14000,0,1,9
1187857,1,0,0,2215,14000,0,1,9
1187860,1,1,0,2200,14000,0,1,9
1187861,1,0,0,2215,14000,0,1,9
1187862,1,0,0,2215,14000,0,1,9
1187864,1,0,0,2215,14000,0,1,9
1187865,1,1,0,2206,14000,0,1,9
1187866,1,1,0,2206,14000,0,1,9
1187867,1,1,0,2199,14000,0,1,9
1187868,1,1,0,2206,14000,0,1,9
1187869,1,0,0,2215,14000,0,1,9
1187870,1,0,0,2215,14000,0,1,9
1187871,1,1,0,2206,14000,0,1,9
1187873,1,0,0,2215,14000,0,1,9
1187875,1,1,0,2215,14000,0,1,9
1187876,1,1,0,2206,14000,0,1,9
1187877,1,0,0,2215,14000,0,1,9
1187878,1,0,0,2215,14000,0,1,9
1187879,1,0,0,2199,14000,0,1,9
1187882,1,1,0,2199,14000,0,1,9
1187883,1,1,0,2215,14000,0,1,9
1187884,1,1,0,2206,14000,0,1,9
1187887,1,1,0,2206,14000,0,1,9
1187888,1,0,0,2215,14000,0,1,9
1187889,1,1,0,2215,14000,0,1,9
1187890,1,1,0,2206,14000,0,1,9
1187892,1,1,0,2206,14000,0,1,9
1187899,1,0,0,2215,14000,0,1,9
1187900,1,0,0,2199,14000,0,1,9
1187901,1,1,0,2199,14000,0,1,9
1187902,1,0,0,2215,14000,0,1,9
1187903,1,0,0,2215,14000,0,1,9
1187904,1,1,0,2206,14000,0,1,9
1187905,1,0,0,2215,14000,0,1,9
1187907,1,0,0,2215,14000,0,1,9
1187909,1,0,0,2215,14000,0,1,9
1187913,1,0,0,2215,14000,0,1,9
1187914,1,1,0,2215,14000,0,1,9
1187915,1,0,0,2215,14000,0,1,9
1187916,1,0,0,2215,14000,0,1,9
1187919,1,1,0,2206,14000,0,1,9
1187920,1,0,0,2215,14000,0,1,9
1187921,1,1,0,2199,14000,0,1,9
1187925,1,0,0,2215,14000,0,1,9
1187929,1,0,0,2199,14000,0,1,9
1187930,1,1,0,2215,14000,0,1,9
1187931,1,1,0,2215,14000,0,1,9
1187932,1,1,0,2215,14000,0,1,9
1187933,1,0,0,2215,14000,0,1,9
1187934,1,1,0,2206,14000,0,1,9
1187935,1,1,0,2206,14000,0,1,9
1187936,1,0,0,2199,14000,0,1,9
1187937,1,0,0,2215,14000,0,1,9
1187938,1,0,0,2215,14000,0,1,9
1187939,1,0,0,2215,14000,0,1,9
1187941,1,1,0,2206,14000,0,1,9
1187942,1,0,0,2215,14000,0,1,9
1187943,1,1,0,2215,14000,0,1,9
1187944,1,1,0,2206,14000,0,1,9
1187945,1,0,0,2215,14000,0,1,9
1187946,1,0,0,2215,14000,0,1,9
1187948,1,0,0,2215,14000,0,1,9
1187950,1,1,0,2199,14000,0,1,9
1187951,1,1,0,2206,14000,0,1,9
1187957,1,0,0,2215,14000,0,1,9
1187958,1,0,0,2215,14000,0,1,9
1187960,1,0,0,2199,14000,0,1,9
1187961,1,1,0,2206,14000,0,1,9
1187964,1,0,0,2215,14000,0,1,9
1187967,1,0,0,2215,14000,0,1,9
1187968,1,1,0,2206,14000,0,1,9
1187970,1,0,0,2215,14000,0,1,9
1187971,1,0,0,2215,14000,0,1,9
1187973,1,0,0,2215,14000,0,1,9
1187974,1,1,0,2199,14000,0,1,9
1187975,1,1,0,2206,14000,0,1,9
1187976,1,1,0,2206,14000,0,1,9
1187977,1,0,0,2215,14000,0,1,9
1187978,1,1,0,2215,14000,0,1,9
1187979,1,0,0,2215,14000,0,1,9
1187980,1,1,0,2206,14000,0,1,9
1187982,1,0,0,2215,14000,0,1,9
1187983,1,1,0,2206,14000,0,1,9
1187984,1,0,0,2215,14000,0,1,9
1187985,1,1,0,2215,14000,0,1,9
1187986,1,1,0,2206,14000,0,1,9
1187989,1,1,0,2206,14000,0,1,9
1187991,1,0,0,2215,14000,0,1,9
1187992,1,1,0,2206,14000,0,1,9
1187993,1,1,0,2206,14000,0,1,9
1187994,1,0,0,2215,14000,0,1,9
1187995,1,0,0,2215,14000,0,1,9
1187997,1,1,0,2215,14000,0,1,9
1187998,1,0,0,2199,14000,0,1,9
1187999,1,0,0,2215,14000,0,1,9
1188000,1,1,0,2206,14000,0,1,9
1188002,1,1,0,2206,14000,0,1,9
1188004,1,1,0,2215,14000,0,1,9
1188005,1,1,0,2206,14000,0,1,9
1188007,1,1,0,2206,14000,0,1,9
1188008,1,1,0,2215,14000,0,1,9
1188009,1,0,0,2215,14000,0,1,9
1188010,1,1,0,2199,14000,0,1,9
1188011,1,1,0,2206,14000,0,1,9
1188012,1,0,0,2215,14000,0,1,9
1188014,1,0,0,2215,14000,0,1,9
1188015,1,1,0,2206,14000,0,1,9
1188016,1,0,0,2215,14000,0,1,9
1188018,1,0,0,2199,14000,0,1,9
1188020,1,1,0,2206,14000,0,1,9
1188024,1,0,0,2215,14000,0,1,9
1188025,1,1,0,2206,14000,0,1,9
1188026,1,1,0,2206,14000,0,1,9
1188027,1,0,0,2215,14000,0,1,9
1188028,1,1,0,2215,14000,0,1,9
1188029,1,1,0,2206,14000,0,1,9
1188030,1,0,0,2215,14000,0,1,9
1188034,1,0,0,2215,14000,0,1,9
1188035,1,1,0,2199,14000,0,1,9
1188037,1,1,0,2206,14000,0,1,9
1188039,1,1,0,2215,14000,0,1,9
1188040,1,0,0,2215,14000,0,1,9
1188041,1,1,0,2215,14000,0,1,9
1188043,1,0,0,2215,14000,0,1,9
1188044,1,1,0,2206,14000,0,1,9
1188045,1,0,0,2215,14000,0,1,9
1188046,1,1,0,2206,14000,0,1,9
1188047,1,1,0,2206,14000,0,1,9
1188048,1,0,0,2215,14000,0,1,9
1188049,1,0,0,2215,14000,0,1,9
1188051,1,0,0,2199,14000,0,1,9
1188052,1,1,0,2206,14000,0,1,9
1188053,1,0,0,2215,14000,0,1,9
1188054,1,1,0,2206,14000,0,1,9
1188055,1,1,0,2206,14000,0,1,9
1188056,1,0,0,2215,14000,0,1,9
1188057,1,1,0,2215,14000,0,1,9
1188061,1,0,0,2215,14000,0,1,9
1188062,1,1,0,2206,14000,0,1,9
1188063,1,1,0,2206,14000,0,1,9
1188064,1,0,0,2215,14000,0,1,9
1188065,1,0,0,2215,14000,0,1,9
1188066,1,1,0,2199,14000,0,1,9
1188067,1,0,0,2215,14000,0,1,9
1188068,1,0,0,2215,14000,0,1,9
1188070,1,0,0,2215,14000,0,1,9
1188072,1,0,0,2215,14000,0,1,9
1188074,1,1,0,2206,14000,0,1,9
1188075,1,0,0,2199,14000,0,1,9
1188076,1,0,0,2215,14000,0,1,9
1188078,1,0,0,2215,14000,0,1,9
1188079,1,1,0,2200,14000,0,1,9
1188080,1,0,0,2215,14000,0,1,9
1188081,1,1,0,2206,14000,0,1,9
1188083,1,0,0,2215,14000,0,1,9
1188087,1,1,0,2206,14000,0,1,9
1188088,1,0,0,2215,14000,0,1,9
1188089,1,1,0,2206,14000,0,1,9
1188090,1,0,0,2215,14000,0,1,9
1188092,1,0,0,2215,14000,0,1,9
1188093,1,0,0,2215,14000,0,1,9
1188095,1,0,0,2215,14000,0,1,9
1188097,1,0,0,2215,14000,0,1,9
1188098,1,0,0,2215,14000,0,1,9
1188099,1,1,0,2206,14000,0,1,9
1188100,1,0,0,2215,14000,0,1,9
1188101,1,1,0,2206,14000,0,1,9
1188102,1,1,0,2206,14000,0,1,9
1188103,1,0,0,2215,14000,0,1,9
1188105,1,0,0,2215,14000,0,1,9
1188106,1,0,0,2199,14000,0,1,9
1188107,1,1,0,2199,14000,0,1,9
1188108,1,1,0,2200,14000,0,1,9
1188110,1,0,0,2215,14000,0,1,9
1188111,1,1,0,2206,14000,0,1,9
1188112,1,0,0,2199,14000,0,1,9
1188113,1,1,0,2206,14000,0,1,9
1188115,1,1,0,2206,14000,0,1,9
1188116,1,0,0,2215,14000,0,1,9
1188119,1,0,0,2215,14000,0,1,9
1188120,1,1,0,2206,14000,0,1,9
1188122,1,1,0,2215,14000,0,1,9
1188123,1,0,0,2215,14000,0,1,9
1188124,1,0,0,2215,14000,0,1,9
1188125,1,0,0,2215,14000,0,1,9
1188126,1,1,0,2206,14000,0,1,9
1188128,1,1,0,2206,14000,0,1,9
1188129,1,0,0,2215,14000,0,1,9
1188130,1,1,0,2215,14000,0,1,9
1188133,1,1,0,2206,14000,0,1,9
1188134,1,1,0,2206,14000,0,1,9
1188135,1,0,0,2215,14000,0,1,9
1188137,1,1,0,2206,14000,0,1,9
1188138,1,0,0,2215,14000,0,1,9
1188139,1,0,0,2215,14000,0,1,9
1188140,1,0,0,2215,14000,0,1,9
1188141,1,0,0,2215,14000,0,1,9
1188143,1,1,0,2206,14000,0,1,9
1188144,1,0,0,2215,14000,0,1,9
1188145,1,0,0,2215,14000,0,1,9
1188146,1,0,0,2215,14000,0,1,9
1188147,1,0,0,2215,14000,0,1,9
1188149,1,1,0,2206,14000,0,1,9
1188150,1,1,0,2215,14000,0,1,9
1188151,1,1,0,2206,14000,0,1,9
1188152,1,1,0,2206,14000,0,1,9
1188153,1,0,0,2215,14000,0,1,9
1188156,1,0,0,2215,14000,0,1,9
1188157,1,0,0,2199,14000,0,1,9
1188158,1,1,0,2206,14000,0,1,9
1188159,1,0,0,2215,14000,0,1,9
1188161,1,0,0,2215,14000,0,1,9
1188162,1,0,0,2215,14000,0,1,9
1188163,1,1,0,2206,14000,0,1,9
1188164,1,1,0,2215,14000,0,1,9
1188167,1,1,0,2215,14000,0,1,9
1188168,1,1,0,2199,14000,0,1,9
1188169,1,1,0,2206,14000,0,1,9
1188171,1,0,0,2215,14000,0,1,9
1188172,1,1,0,2206,14000,0,1,9
1188173,1,1,0,2199,14000,0,1,9
1188175,1,1,0,2215,14000,0,1,9
1188177,1,0,0,2215,14000,0,1,9
1188179,1,1,0,2206,14000,0,1,9
1188180,1,0,0,2199,14000,0,1,9
1188181,1,0,0,2215,14000,0,1,9
1188183,1,0,0,2215,14000,0,1,9
1188185,1,0,0,2215,14000,0,1,9
1188186,1,1,0,2206,14000,0,1,9
1188187,1,1,0,2215,14000,0,1,9
1188188,1,1,0,2215,14000,0,1,9
1188189,1,1,0,2206,14000,0,1,9
1188190,1,1,0,2215,14000,0,1,9
1188191,1,0,0,2215,14000,0,1,9
1188192,1,1,0,2206,14000,0,1,9
1188196,1,0,0,2215,14000,0,1,9
1188197,1,0,0,2215,14000,0,1,9
1188198,1,1,0,2206,14000,0,1,9
1188199,1,0,0,2199,14000,0,1,9
1188201,1,0,0,2215,14000,0,1,9
1188202,1,0,0,2215,14000,0,1,9
1188204,1,1,0,2206,14000,0,1,9
1188206,1,1,0,2215,14000,0,1,9
1188207,1,0,0,2215,14000,0,1,9
1188208,1,1,0,2215,14000,0,1,9
1188209,1,1,0,2215,14000,0,1,9
1188210,1,0,0,2199,14000,0,1,9
1188211,1,0,0,2199,14000,0,1,9
1188212,1,1,0,2206,14000,0,1,9
1188213,1,0,0,2199,14000,0,1,9
1188216,1,0,0,2215,14000,0,1,9
1188217,1,0,0,2215,14000,0,1,9
1188221,1,1,0,2206,14000,0,1,9
1188222,1,1,0,2200,14000,0,1,9
1188223,1,0,0,2215,14000,0,1,9
1188224,1,0,0,2215,14000,0,1,9
1188225,1,0,0,2215,14000,0,1,9
1188226,1,1,0,2206,14000,0,1,9
1188227,1,1,0,2206,14000,0,1,9
1188228,1,1,0,2206,14000,0,1,9
1188230,1,1,0,2215,14000,0,1,9
1188232,1,1,0,2206,14000,0,1,9
1188233,1,1,0,2206,14000,0,1,9
1188234,1,1,0,2206,14000,0,1,9
1188236,1,0,0,2215,14000,0,1,9
1188240,1,0,0,2199,14000,0,1,9
1188241,1,0,0,2215,14000,0,1,9
1188244,1,0,0,2215,14000,0,1,9
1188245,1,0,0,2215,14000,0,1,9
1188246,1,0,0,2215,14000,0,1,9
1188248,1,0,0,2215,14000,0,1,9
1188249,1,1,0,2215,14000,0,1,9
1188251,1,0,0,2215,14000,0,1,9
1188253,1,1,0,2206,14000,0,1,9
1188255,1,1,0,2206,14000,0,1,9
1188256,1,1,0,2215,14000,0,1,9
1188257,1,0,0,2215,14000,0,1,9
1188260,1,1,0,2206,14000,0,1,9
1188261,1,1,0,2215,14000,0,1,9
1188262,1,0,0,2215,14000,0,1,9
1188263,1,1,0,2206,14000,0,1,9
1188265,1,0,0,2215,14000,0,1,9
1188267,1,1,0,2206,14000,0,1,9
1188269,1,0,0,2199,14000,0,1,9
1188270,1,1,0,2206,14000,0,1,9
1188271,1,0,0,2199,14000,0,1,9
1188272,1,1,0,2206,14000,0,1,9
1188273,1,0,0,2215,14000,0,1,9
1188274,1,1,0,2206,14000,0,1,9
1188275,1,1,0,2199,14000,0,1,9
1188277,1,0,0,2215,14000,0,1,9
1188279,1,0,0,2215,14000,0,1,9
1188280,1,1,0,2206,14000,0,1,9
1188281,1,1,0,2215,14000,0,1,9
1188283,1,0,0,2199,14000,0,1,9
1188285,1,1,0,2215,14000,0,1,9
1188286,1,1,0,2206,14000,0,1,9
1188287,1,0,0,2215,14000,0,1,9
1188288,1,0,0,2199,14000,0,1,9
1188289,1,1,0,2215,14000,0,1,9
1188290,1,0,0,2215,14000,0,1,9
1188291,1,0,0,2215,14000,0,1,9
1188292,1,1,0,2206,14000,0,1,9
1188294,1,1,0,2215,14000,0,1,9
1188295,1,0,0,2215,14000,0,1,9
1188296,1,0,0,2215,14000,0,1,9
1188297,1,0,0,2199,14000,0,1,9
1188298,1,0,0,2215,14000,0,1,9
1188299,1,0,0,2215,14000,0,1,9
1188301,1,0,0,2215,14000,0,1,9
1188302,1,0,0,2215,14000,0,1,9
1188305,1,0,0,2215,14000,0,1,9
1188306,1,0,0,2199,14000,0,1,9
1188307,1,1,0,2215,14000,0,1,9
1188308,1,1,0,2206,14000,0,1,9
1188309,1,1,0,2200,14000,0,1,9
1188310,1,0,0,2199,14000,0,1,9
1188311,1,0,0,2215,14000,0,1,9
1188314,1,1,0,2215,14000,0,1,9
1188317,1,1,0,2206,14000,0,1,9
1188318,1,1,0,2215,14000,0,1,9
1188319,1,1,0,2215,14000,0,1,9
1188320,1,0,0,2215,14000,0,1,9
1188321,1,0,0,2215,14000,0,1,9
1188324,1,0,0,2215,14000,0,1,9
1188325,1,0,0,2215,14000,0,1,9
1188326,1,0,0,2215,14000,0,1,9
1188327,1,0,0,2215,14000,0,1,9
1188328,1,1,0,2215,14000,0,1,9
