PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
3234979,1166617,20,1,1,3,2,3,9
3234981,1166619,18,1,2,3,2,3,9
3234982,1166620,19,1,2,3,2,3,9
3234984,1166622,19,1,2,3,2,3,9
3234985,1166623,41,1,1,3,2,3,9
3234987,1166625,18,1,2,2,2,3,9
3234990,1166628,21,1,1,3,2,3,9
3234994,1166632,19,1,2,1,2,1,9
3234997,1166635,18,1,1,3,2,3,9
3234999,1166637,19,1,1,3,2,3,9
3235000,1166638,19,1,2,3,2,3,9
3235002,1166640,18,1,1,3,2,3,9
3235003,1166641,19,1,2,2,2,3,9
3235005,1166643,19,1,1,1,2,1,9
3235006,1166644,20,1,1,2,2,3,13
3235008,1166646,19,1,2,3,2,3,9
3235009,1166647,19,1,1,3,2,3,9
3235011,1166649,18,1,2,3,2,3,9
3235012,1166650,19,1,1,3,2,3,9
3235014,1166652,19,1,2,3,2,3,9
3235015,1166653,19,1,2,3,2,3,13
3235017,1166655,19,1,2,2,2,3,9
3235018,1166656,26,1,2,3,2,3,13
3235020,1166658,19,1,1,3,2,3,9
3235022,1166660,18,1,1,3,2,3,9
3235023,1166661,18,1,2,3,2,3,9
3235025,1166663,19,1,1,3,2,3,9
3235026,1166664,18,1,2,3,2,3,9
3235028,1166666,26,1,2,3,2,3,13
3235029,1166667,19,1,1,3,2,3,9
3235031,1166669,19,1,2,3,2,3,9
3235032,1166670,19,1,1,3,2,3,9
3235034,1166672,23,1,2,3,2,3,9
3235035,1166673,57,1,2,3,2,3,13
3235037,1166675,19,1,1,3,2,3,13
3235038,1166676,19,1,1,3,2,3,9
3235039,1166677,28,1,1,3,2,3,13
3235040,1166678,19,1,1,3,2,3,9
3235042,1166680,18,1,1,3,2,3,9
3235043,1166681,18,1,2,3,2,3,9
3235045,1166683,18,1,2,3,2,3,9
3235046,1166684,21,1,1,3,2,3,9
3235047,1166685,18,1,1,3,2,3,9
3235048,1166686,19,1,1,3,2,3,9
3235050,1166688,19,1,1,2,2,3,9
3235051,1166689,20,1,2,3,2,3,9
3235053,1166691,18,1,1,3,2,3,9
3235054,1166692,18,1,2,2,2,3,9
3235056,1166694,19,1,1,2,2,3,9
3235057,1166695,21,1,1,2,2,3,9
3235059,1166697,20,1,1,3,2,3,9
3235060,1166698,18,1,2,3,2,3,9
3235062,1166700,18,1,2,2,2,3,9
3235063,1166701,24,1,1,3,2,3,9
3235064,1166702,20,1,1,2,3,2,9
3235065,1166703,19,1,1,3,2,3,9
3235066,1166704,19,1,2,3,2,3,9
3235068,1166706,32,1,1,3,2,3,9
3235069,1166707,19,1,2,3,2,3,9
3235071,1166709,19,1,2,3,2,3,9
3235072,1166710,19,1,2,2,2,3,13
3235074,1166712,19,1,2,3,2,3,9
3235075,1166713,19,1,2,3,2,3,9
3235077,1166715,20,1,2,3,2,3,13
3235078,1166716,18,1,1,2,2,3,9
3235080,1166718,20,1,2,3,2,3,9
3235081,1166719,18,1,2,3,2,3,9
3235084,1166722,19,1,2,3,2,3,9
3235086,1166724,20,1,2,2,2,3,9
3235087,1166725,18,1,2,3,2,3,9
3235089,1166727,19,1,1,3,2,3,9
3235091,1166729,19,1,2,3,2,3,9
3235092,1166730,19,1,2,3,2,3,9
3235093,1166731,18,1,1,2,2,3,9
3235094,1166732,20,1,2,3,2,3,9
3235096,1166734,20,1,2,3,2,3,9
3235097,1166735,22,1,2,3,2,3,9
3235099,1166737,19,1,2,3,2,3,9
3235100,1166738,20,1,2,2,2,3,13
3235102,1166740,20,1,1,3,2,3,13
3235103,1166741,18,1,1,3,2,3,9
3235105,1166743,20,1,2,3,2,3,9
3235106,1166744,18,1,1,3,2,3,9
3235108,1166746,19,1,2,3,2,3,9
3235109,1166747,19,1,1,3,2,3,9
3235110,1166748,18,1,1,2,3,2,9
3235112,1166750,18,1,1,3,2,3,9
3235114,1166752,19,1,1,3,2,3,13
3235115,1166753,30,1,1,3,2,3,9
3235118,1166756,19,1,2,2,2,3,9
3235120,1166758,22,1,2,3,2,3,9
3235121,1166759,19,1,2,3,2,3,9
3235123,1166761,19,1,2,3,2,3,9
3235124,1166762,19,1,1,3,2,3,9
3235126,1166764,21,1,1,3,2,3,9
3235127,1166765,25,1,1,3,2,3,9
3235129,1166767,18,1,1,3,2,3,9
3235130,1166768,20,1,1,3,2,3,13
3235132,1166770,19,1,2,3,2,3,9
3235133,1166771,18,1,2,3,2,3,9
3235134,1166772,21,1,1,2,3,2,9
3235135,1166773,18,1,2,2,2,3,9
3235137,1166775,18,1,1,3,2,3,9
3235139,1166777,24,1,2,3,2,3,9
3235141,1166779,19,1,1,2,3,2,9
3235142,1166780,18,1,2,3,2,3,9
3235144,1166782,20,1,1,3,2,3,9
3235146,1166784,29,1,2,3,2,3,9
3235147,1166785,20,1,1,3,2,3,9
3235148,1166786,20,1,1,2,3,2,9
3235149,1166787,20,1,2,2,2,3,13
3235151,1166789,19,1,2,3,2,3,9
3235153,1166791,18,1,2,3,2,3,9
3235154,1166792,28,1,2,3,2,3,13
3235156,1166794,18,1,1,3,2,3,9
3235158,1166796,22,1,1,3,2,3,9
3235160,1166798,21,1,2,2,2,3,9
3235161,1166799,47,1,2,3,2,3,9
3235163,1166801,18,1,2,3,2,3,9
3235165,1166803,19,1,1,3,2,3,13
3235167,1166805,18,1,1,3,2,3,9
3235168,1166806,19,1,1,3,2,3,9
3235170,1166808,18,1,1,2,2,3,9
3235172,1166810,19,1,2,3,2,3,9
3235174,1166812,19,1,1,2,2,3,9
3235175,1166813,21,1,2,1,2,1,9
3235177,1166815,19,1,1,3,2,3,9
3235179,1166817,18,1,1,3,2,3,9
3235181,1166819,45,1,1,3,2,3,9
3235182,1166820,19,1,2,3,2,3,9
3235184,1166822,18,1,2,3,2,3,9
3235185,1166823,31,1,1,2,3,2,9
3235186,1166824,25,1,1,3,2,3,13
3235188,1166826,19,1,1,3,2,3,9
3235189,1166827,20,1,2,2,2,3,9
3235190,1166828,19,1,1,2,3,2,9
3235191,1166829,18,1,1,2,2,3,9
3235193,1166831,19,1,2,2,2,3,13
3235195,1166833,18,1,1,3,2,3,9
3235196,1166834,19,1,1,1,2,1,9
3235198,1166836,20,1,1,1,2,1,13
3235200,1166838,19,1,1,1,2,1,13
3235202,1166840,19,1,1,3,2,3,9
3235203,1166841,24,1,2,3,2,3,9
3235204,1166842,20,1,1,2,3,2,9
3235205,1166843,19,1,2,3,2,3,13
3235209,1166847,24,1,2,3,2,3,9
3235210,1166848,19,1,2,2,2,3,9
3235211,1166849,20,1,1,2,3,2,9
3235212,1166850,19,1,1,3,2,3,9
3235214,1166852,18,1,1,3,2,3,9
3235216,1166854,28,1,1,3,2,3,9
3235217,1166855,28,1,1,3,2,3,9
3235219,1166857,19,1,1,3,2,3,9
3235221,1166859,20,1,2,3,2,3,9
3235223,1166861,19,1,1,3,2,3,9
3235226,1166864,22,1,2,3,2,3,9
3235230,1166868,19,1,2,3,2,3,9
3235231,1166869,19,1,2,3,2,3,9
3235233,1166871,20,1,2,3,2,3,9
3235235,1166873,28,1,1,3,2,3,13
3235237,1166875,19,1,1,3,2,3,9
3235238,1166876,20,1,2,3,2,3,9
3235240,1166878,19,1,2,3,2,3,9
3235242,1166880,19,1,2,3,2,3,9
3235244,1166882,18,1,1,3,2,3,9
3235245,1166883,18,1,2,3,2,3,9
3235247,1166885,18,1,2,3,2,3,9
3235249,1166887,19,1,2,3,2,3,9
3235251,1166889,18,1,2,3,2,3,9
3235252,1166890,19,1,2,1,2,1,9
3235254,1166892,20,1,2,3,2,3,9
3235255,1166893,20,1,1,3,2,3,9
3235257,1166895,20,1,1,3,2,3,9
3235258,1166896,19,1,1,3,2,3,9
3235260,1166898,18,1,2,3,2,3,9
3235261,1166899,20,1,2,2,2,3,9
3235263,1166901,18,1,1,3,2,3,9
3235264,1166902,18,1,1,3,2,3,9
3235266,1166904,22,1,2,3,2,3,9
3235267,1166905,20,1,2,3,2,3,13
3235269,1166907,19,1,2,3,2,3,9
3235270,1166908,25,1,1,3,2,3,9
3235272,1166910,19,1,2,2,2,3,13
3235273,1166911,19,1,2,3,2,3,9
3235275,1166913,19,1,1,3,2,3,9
3235276,1166914,20,1,2,2,2,3,13
3235278,1166916,18,1,2,2,2,3,9
3235279,1166917,19,1,2,3,2,3,9
3235281,1166919,18,1,1,3,2,3,9
3235282,1166920,18,1,2,2,2,3,9
3235284,1166922,19,1,1,3,2,3,9
3235285,1166923,18,1,2,3,2,3,9
3235288,1166926,20,1,2,1,2,1,13
3235290,1166928,20,1,2,3,2,3,9
3235291,1166929,19,1,2,3,2,3,9
3235293,1166931,19,1,2,2,2,3,9
3235294,1166932,19,1,1,2,2,3,9
3235296,1166934,18,1,2,3,2,3,9
3235297,1166935,27,1,1,3,2,3,13
3235299,1166937,19,1,2,3,2,3,13
3235300,1166938,19,1,2,3,2,3,9
3235301,1166939,18,1,1,2,3,2,9
3235302,1166940,18,1,2,3,2,3,9
3235303,1166941,19,1,1,3,2,3,9
3235305,1166943,28,1,1,3,2,3,9
3235306,1166944,20,1,2,3,2,3,9
3235308,1166946,25,1,1,3,2,3,13
3235311,1166949,27,1,1,3,2,3,13
3235312,1166950,20,1,1,3,2,3,9
3235314,1166952,18,1,2,2,2,3,9
3235315,1166953,20,1,1,3,2,3,9
3235316,1166954,22,1,1,2,3,2,9
3235318,1166956,18,1,1,2,2,3,9
3235320,1166958,20,1,1,3,2,3,9
3235321,1166959,19,1,1,3,2,3,9
3235323,1166961,18,1,2,3,2,3,9
3235324,1166962,18,1,2,3,2,3,9
3235326,1166964,20,1,2,3,2,3,9
3235327,1166965,19,1,2,3,2,3,9
3235328,1166966,21,1,2,3,2,3,9
3235329,1166967,20,1,1,3,2,3,9
3235331,1166969,19,1,1,3,2,3,9
3235332,1166970,18,1,1,3,2,3,9
3235334,1166972,27,1,1,3,2,3,9
3235335,1166973,19,1,2,3,2,3,9
3235337,1166975,18,1,2,3,2,3,9
3235338,1166976,19,1,1,3,2,3,9
3235340,1166978,19,1,1,3,2,3,9
3235343,1166981,19,1,2,3,2,3,13
3235344,1166982,18,1,2,3,2,3,9
3235345,1166983,18,1,1,2,3,2,9
3235346,1166984,19,1,2,3,2,3,9
3235347,1166985,22,1,1,2,2,3,9
3235348,1166986,19,1,1,2,2,3,9
3235349,1166987,18,1,2,3,2,3,9
3235351,1166989,18,1,2,3,2,3,9
3235352,1166990,19,1,2,3,2,3,9
3235354,1166992,18,1,1,3,2,3,9
3235356,1166994,19,1,2,3,2,3,9
3235357,1166995,26,1,2,3,2,3,9
3235359,1166997,18,1,1,3,2,3,9
3235360,1166998,19,1,2,3,2,3,9
3235362,1167000,19,1,2,2,2,3,9
3235363,1167001,19,1,2,3,2,3,9
3235365,1167003,19,1,2,2,2,3,9
3235366,1167004,17,1,2,3,2,3,9
3235368,1167006,21,1,1,3,2,3,9
3235369,1167007,19,1,2,3,2,3,9
3235371,1167009,20,1,1,3,2,3,9
3235372,1167010,23,1,2,3,2,3,9
3235374,1167012,19,1,2,3,2,3,9
3235375,1167013,19,1,1,3,2,3,9
3235377,1167015,20,1,2,3,2,3,9
3235378,1167016,21,1,2,3,2,3,9
3235380,1167018,20,1,2,3,2,3,9
3235381,1167019,20,1,2,2,2,3,9
3235383,1167021,19,1,2,3,2,3,9
3235384,1167022,23,1,1,3,2,3,9
3235386,1167024,19,1,2,3,2,3,9
3235387,1167025,20,1,2,2,2,3,9
3235389,1167027,20,1,2,2,2,3,9
3235390,1167028,19,1,1,3,2,3,9
3235392,1167030,20,1,1,3,2,3,9
3235393,1167031,19,1,1,2,2,3,9
3235395,1167033,21,1,2,3,2,3,9
3235396,1167034,19,1,1,3,2,3,9
3235398,1167036,18,1,2,3,2,3,9
3235400,1167038,20,1,1,3,2,3,9
3235401,1167039,19,1,2,3,2,3,9
3235402,1167040,18,1,1,2,2,3,9
3235403,1167041,26,1,2,3,2,3,9
3235405,1167043,18,1,1,3,2,3,9
3235406,1167044,19,1,2,2,2,3,9
3235408,1167046,31,1,1,3,2,3,9
3235409,1167047,18,1,2,2,2,3,9
3235412,1167050,18,1,2,3,2,3,9
3235414,1167052,19,1,2,3,2,3,9
3235416,1167054,19,1,1,2,2,3,9
3235417,1167055,20,1,1,3,2,3,9
3235419,1167057,23,1,1,3,2,3,13
3235422,1167060,21,1,2,1,2,1,13
3235425,1167063,18,1,2,3,2,3,9
3235428,1167066,19,1,2,3,2,3,13
3235429,1167067,22,1,1,3,2,3,9
3235431,1167069,18,1,1,2,2,3,9
3235432,1167070,20,1,2,2,2,3,9
3235434,1167072,19,1,1,2,2,3,9
3235436,1167074,22,1,1,2,3,2,9
3235437,1167075,19,1,2,3,2,3,9
3235438,1167076,19,1,2,3,2,3,9
3235440,1167078,21,1,2,2,2,3,9
3235441,1167079,19,1,2,3,2,3,9
3235443,1167081,19,1,1,3,2,3,9
3235444,1167082,18,1,2,3,2,3,9
3235446,1167084,19,1,1,3,2,3,9
3235447,1167085,19,1,1,2,2,3,9
3235449,1167087,19,1,1,3,2,3,9
3235450,1167088,19,1,1,2,2,3,9
3235452,1167090,19,1,1,3,2,3,9
3235453,1167091,19,1,1,3,2,3,9
3235456,1167094,19,1,2,3,2,3,9
3235458,1167096,20,1,2,3,2,3,9
3235459,1167097,18,1,2,3,2,3,9
3235461,1167099,19,1,2,3,2,3,9
3235462,1167100,19,1,2,3,2,3,9
3235464,1167102,19,1,2,1,2,1,13
3235465,1167103,19,1,2,3,2,3,9
3235467,1167105,20,1,2,3,2,3,9
3235468,1167106,18,1,1,3,2,3,9
3235470,1167108,20,1,1,2,2,3,9
3235471,1167109,20,1,2,3,2,3,9
3235473,1167111,19,1,1,3,2,3,9
3235474,1167112,19,1,2,3,2,3,9
3235476,1167114,19,1,1,3,2,3,13
3235477,1167115,19,1,1,3,2,3,9
3235479,1167117,18,1,1,3,2,3,9
3235480,1167118,20,1,2,3,2,3,13
3235482,1167120,19,1,2,3,2,3,9
3235483,1167121,19,1,1,3,2,3,9
3235485,1167123,18,1,1,3,2,3,9
3235486,1167124,19,1,2,2,2,3,9
3235488,1167126,18,1,2,2,2,3,9
3235489,1167127,31,1,1,3,2,3,13
3235491,1167129,20,1,2,2,2,3,9
3235492,1167130,19,1,1,3,2,3,9
3235494,1167132,19,1,2,3,2,3,9
3235495,1167133,19,1,1,3,2,3,9
3235497,1167135,19,1,1,3,2,3,9
3235500,1167138,29,1,2,3,2,3,13
3235501,1167139,18,1,1,3,2,3,9
3235503,1167141,20,1,1,2,2,3,9
3235504,1167142,19,1,1,3,2,3,9
3235506,1167144,23,1,1,3,2,3,9
3235507,1167145,19,1,2,3,2,3,9
3235509,1167147,51,1,1,3,2,3,13
3235510,1167148,19,1,2,3,2,3,9
3235512,1167150,19,1,2,3,2,3,9
3235513,1167151,20,1,1,2,2,3,13
3235518,1167156,19,1,1,2,3,2,9
3235523,1167161,19,1,1,2,3,2,9
3235631,1167269,20,1,1,2,3,2,9
3235633,1167271,19,1,1,2,3,2,9
3235641,1167279,18,1,1,2,3,2,9
3235708,1167346,26,1,1,2,3,2,9
3235722,1167360,18,1,2,3,2,3,9
3235747,1167385,19,1,2,3,2,3,9
3235771,1167409,19,1,2,3,2,3,9
3235775,1167413,22,1,1,2,2,3,9
3235784,1167422,23,1,2,3,2,3,9
3235790,1167428,21,1,2,3,2,3,9
3235792,1167430,20,1,1,3,2,3,9
3235794,1167432,20,1,2,2,2,3,9
3235795,1167433,20,1,1,3,2,3,9
3235799,1167437,19,1,1,3,2,3,9
3235803,1167441,19,1,1,3,2,3,9
3235816,1167454,19,1,2,2,2,3,9
3235838,1167476,21,1,1,2,2,3,9
3235847,1167485,24,1,1,3,2,3,9
3235859,1167497,21,1,1,2,2,3,9
3235862,1167500,19,1,2,3,2,3,9
3235875,1167513,18,1,2,2,2,3,9
3235882,1167520,19,1,2,3,2,3,9
3235908,1167546,21,1,1,3,2,3,13
3235961,1167599,22,1,1,2,3,2,9
3235969,1167607,19,1,2,1,2,1,9
3235971,1167609,18,1,2,2,2,3,9
3235972,1167610,18,1,1,3,2,3,9
3235975,1167613,19,1,2,3,2,3,9
3235983,1167621,18,1,1,3,2,3,9
3235986,1167624,19,1,1,1,2,1,13
3235989,1167627,19,1,1,3,2,3,9
3236008,1167646,19,1,1,2,2,3,9
3236020,1167658,21,1,1,3,2,3,9
3236022,1167660,19,1,2,2,2,3,9
3236031,1167669,20,1,1,3,2,3,9
3236035,1167673,21,1,1,2,3,2,9
3236036,1167674,21,1,1,2,2,3,9
3236048,1167686,19,1,1,3,2,3,9
3236052,1167690,18,1,2,3,2,3,9
3236070,1167708,19,1,2,1,2,1,9
3236087,1167725,21,1,1,3,2,3,13
3236088,1167726,20,1,1,3,2,3,9
3236090,1167728,21,1,2,3,2,3,9
3236100,1167738,20,1,2,2,2,3,9
3236109,1167747,22,1,1,3,2,3,9
3236112,1167750,22,1,2,3,2,3,9
3236114,1167752,20,1,1,3,2,3,9
3236132,1167770,21,1,2,1,2,1,9
3236133,1167771,21,1,2,2,2,3,9
3236135,1167773,21,1,2,2,2,3,9
3236138,1167776,18,1,1,3,2,3,9
3236147,1167785,17,1,2,3,2,3,9
3236162,1167800,20,1,2,3,2,3,9
3236186,1167824,21,1,2,2,2,3,9
3236202,1167840,20,1,1,3,2,3,9
3236213,1167851,21,1,2,3,2,3,9
3236214,1167852,19,1,2,3,2,3,9
3236219,1167857,21,1,1,3,2,3,9
3236246,1167884,19,1,2,3,2,3,9
3236247,1167885,20,1,1,3,2,3,9
3236249,1167887,19,1,1,3,2,3,9
3236288,1167926,22,1,1,2,3,2,9
3236292,1167930,23,1,1,2,3,2,9
3236299,1167937,20,1,1,2,3,2,9
3236314,1167952,19,1,1,2,3,2,9
3236332,1167970,19,1,1,2,3,2,9
3236364,1168002,27,1,1,2,3,2,9
3236389,1168027,19,1,1,2,3,2,9
3236397,1168035,21,1,1,2,3,2,9
3236398,1168036,18,1,2,3,2,3,9
3236399,1168037,20,1,1,3,2,3,9
3236401,1168039,21,1,2,2,2,3,9
3236402,1168040,18,1,1,3,2,3,9
3236404,1168042,18,1,2,3,2,3,9
3236405,1168043,19,1,2,2,2,3,9
3236406,1168044,23,1,1,2,3,2,9
3236407,1168045,19,1,1,3,2,3,9
3236408,1168046,20,1,2,2,2,3,9
3236410,1168048,19,1,2,3,2,3,9
3236411,1168049,21,1,1,3,2,3,9
3236413,1168051,20,1,1,3,2,3,9
3236415,1168053,19,1,1,2,3,2,9
3236416,1168054,19,1,2,3,2,3,9
3236419,1168057,18,1,1,2,2,3,9
3236420,1168058,21,1,2,2,2,3,9
3236422,1168060,22,1,1,2,2,3,9
3236423,1168061,19,1,1,2,2,3,9
3236424,1168062,21,1,1,3,2,3,9
3236428,1168066,18,1,2,3,2,3,9
3236430,1168068,18,1,2,2,2,3,9
3236431,1168069,18,1,1,1,2,1,9
3236432,1168070,20,1,1,2,3,2,9
3236434,1168072,18,1,2,2,2,3,9
3236436,1168074,19,1,2,3,2,3,9
3236437,1168075,20,1,1,3,2,3,9
3236439,1168077,21,1,2,3,2,3,9
3236440,1168078,19,1,2,2,2,3,9
3236442,1168080,19,1,2,3,2,3,9
3236445,1168083,26,1,2,3,2,3,9
3236446,1168084,19,1,2,1,2,1,13
3236448,1168086,18,1,2,3,2,3,9
3236449,1168087,20,1,2,3,2,3,9
3236451,1168089,19,1,2,2,2,3,9
3236452,1168090,18,1,1,2,2,3,9
3236454,1168092,19,1,2,3,2,3,9
3236455,1168093,20,1,1,2,2,3,9
3236458,1168096,20,1,2,3,2,3,9
3236461,1168099,18,1,2,3,2,3,9
3236463,1168101,19,1,2,2,2,3,13
3236467,1168105,19,1,2,2,2,3,9
3236469,1168107,20,1,1,2,2,3,9
3236472,1168110,19,1,1,3,2,3,9
3236473,1168111,20,1,2,2,2,3,9
3236475,1168113,20,1,1,2,2,3,9
3236476,1168114,18,1,1,3,2,3,9
3236478,1168116,22,1,1,3,2,3,9
3236479,1168117,19,1,1,3,2,3,9
3236481,1168119,18,1,1,3,2,3,9
3236482,1168120,20,1,1,3,2,3,9
3236484,1168122,21,1,2,3,2,3,9
3236485,1168123,19,1,1,3,2,3,9
3236487,1168125,21,1,1,2,2,3,9
3236488,1168126,34,1,1,3,2,3,9
3236490,1168128,19,1,1,3,2,3,13
3236491,1168129,19,1,1,2,2,3,9
3236493,1168131,24,1,2,3,2,3,9
3236494,1168132,18,1,1,2,2,3,9
3236497,1168135,19,1,1,3,2,3,9
3236500,1168138,19,1,2,3,2,3,9
3236502,1168140,19,1,1,3,2,3,9
3236503,1168141,18,1,2,1,2,1,9
3236505,1168143,21,1,2,3,2,3,9
3236506,1168144,19,1,1,3,2,3,13
3236508,1168146,19,1,2,2,2,3,9
3236509,1168147,18,1,1,3,2,3,9
3236511,1168149,20,1,1,2,2,3,9
3236512,1168150,19,1,1,3,2,3,9
3236514,1168152,18,1,1,3,2,3,9
3236515,1168153,19,1,2,1,2,1,13
3236518,1168156,20,1,1,3,2,3,9
3236520,1168158,20,1,2,3,2,3,9
3236521,1168159,29,1,2,3,2,3,13
3236523,1168161,18,1,1,3,2,3,9
3236524,1168162,25,1,1,3,2,3,9
3236526,1168164,19,1,1,3,2,3,9
3236527,1168165,26,1,2,3,2,3,9
3236529,1168167,18,1,2,3,2,3,9
3236530,1168168,18,1,1,3,2,3,9
3236533,1168171,19,1,1,2,2,3,9
3236535,1168173,21,1,1,3,2,3,9
3236536,1168174,19,1,2,3,2,3,9
3236538,1168176,18,1,1,3,2,3,9
3236539,1168177,32,1,2,3,2,3,9
3236541,1168179,20,1,2,3,2,3,13
3236542,1168180,19,1,2,2,2,3,9
3236544,1168182,24,1,1,3,2,3,9
3236545,1168183,19,1,1,3,2,3,9
3236547,1168185,18,1,2,2,2,3,9
3236548,1168186,18,1,1,3,2,3,9
3236550,1168188,19,1,2,3,2,3,9
3236551,1168189,18,1,1,3,2,3,9
3236553,1168191,20,1,1,3,2,3,9
3236554,1168192,20,1,1,2,2,3,9
3236556,1168194,18,1,2,3,2,3,9
3236558,1168196,22,1,1,2,3,2,9
3236559,1168197,18,1,2,3,2,3,9
3236560,1168198,18,1,2,2,2,3,9
3236562,1168200,19,1,2,3,2,3,9
3236563,1168201,18,1,2,3,2,3,9
3236565,1168203,18,1,2,3,2,3,9
3236566,1168204,21,1,2,3,2,3,9
3236568,1168206,19,1,2,3,2,3,9
3236569,1168207,19,1,2,3,2,3,9
3236571,1168209,20,1,1,2,2,3,9
3236572,1168210,18,1,1,3,2,3,9
3236573,1168211,18,1,1,2,2,3,9
3236574,1168212,18,1,2,3,2,3,9
3236576,1168214,19,1,2,2,2,3,9
3236577,1168215,17,1,2,3,2,3,9
3236579,1168217,19,1,2,3,2,3,9
3236580,1168218,19,1,1,3,2,3,9
3236582,1168220,25,1,2,3,2,3,13
3236583,1168221,18,1,2,3,2,3,9
3236585,1168223,18,1,2,2,2,3,9
3236586,1168224,20,1,1,3,2,3,9
3236589,1168227,19,1,1,3,2,3,9
3236591,1168229,19,1,1,3,2,3,9
3236592,1168230,19,1,1,3,2,3,9
3236595,1168233,18,1,1,3,2,3,9
3236598,1168236,21,1,1,1,2,1,9
3236600,1168238,19,1,1,1,2,1,9
3236601,1168239,18,1,2,2,2,3,9
3236603,1168241,20,1,2,3,2,3,9
3236604,1168242,19,1,2,3,2,3,9
3236606,1168244,20,1,1,3,2,3,9
3236607,1168245,19,1,1,3,2,3,9
3236609,1168247,19,1,1,2,2,3,13
3236610,1168248,20,1,2,3,2,3,9
3236612,1168250,19,1,1,3,2,3,9
3236613,1168251,18,1,2,3,2,3,9
3236614,1168252,20,1,2,3,2,3,9
3236615,1168253,19,1,2,2,2,3,9
3236617,1168255,19,1,1,2,2,3,13
3236618,1168256,18,1,2,3,2,3,9
3236620,1168258,19,1,2,3,2,3,9
3236621,1168259,19,1,2,3,2,3,9
3236622,1168260,19,1,1,2,3,2,9
3236623,1168261,20,1,2,3,2,3,9
3236624,1168262,20,1,2,3,2,3,9
3236626,1168264,19,1,1,3,2,3,9
3236627,1168265,18,1,2,2,2,3,9
3236629,1168267,20,1,2,3,2,3,9
3236630,1168268,20,1,2,3,2,3,13
3236632,1168270,24,1,2,3,2,3,9
3236633,1168271,25,1,1,3,2,3,13
3236636,1168274,20,1,2,3,2,3,9
3236638,1168276,18,1,2,3,2,3,9
3236639,1168277,18,1,2,3,2,3,9
3236641,1168279,19,1,2,2,2,3,13
3236642,1168280,21,1,2,3,2,3,9
3236644,1168282,18,1,2,2,2,3,9
3236645,1168283,18,1,1,2,2,3,9
3236647,1168285,21,1,1,3,2,3,13
3236648,1168286,20,1,1,3,2,3,9
3236650,1168288,18,1,2,3,2,3,9
3236651,1168289,19,1,2,3,2,3,9
3236653,1168291,18,1,1,3,2,3,9
3236654,1168292,19,1,1,3,2,3,9
3236657,1168295,19,1,2,2,2,3,9
3236659,1168297,20,1,1,3,2,3,9
3236660,1168298,20,1,1,3,2,3,9
3236662,1168300,18,1,2,2,2,3,9
3236663,1168301,19,1,2,3,2,3,9
3236665,1168303,19,1,1,3,2,3,9
3236666,1168304,20,1,1,3,2,3,9
3236668,1168306,18,1,2,3,2,3,9
3236669,1168307,18,1,1,2,2,3,9
3236671,1168309,19,1,2,3,2,3,9
3236674,1168312,19,1,1,3,2,3,9
3236675,1168313,18,1,2,2,2,3,9
3236677,1168315,20,1,1,2,2,3,9
3236678,1168316,19,1,2,1,2,1,9
3236680,1168318,19,1,1,3,2,3,9
3236681,1168319,21,1,2,1,2,1,9
3236683,1168321,20,1,1,2,2,3,9
3236684,1168322,21,1,2,2,2,3,9
3236686,1168324,19,1,1,3,2,3,9
3236687,1168325,19,1,1,3,2,3,9
3236689,1168327,18,1,2,3,2,3,9
3236690,1168328,20,1,1,3,2,3,9
3236692,1168330,19,1,1,3,2,3,9
3236693,1168331,20,1,2,3,2,3,9
3236695,1168333,18,1,1,2,2,3,9
3236696,1168334,22,1,2,2,2,3,13
3236698,1168336,18,1,1,2,2,3,9
3236699,1168337,20,1,2,3,2,3,9
3236701,1168339,31,1,1,3,2,3,13
3236702,1168340,21,1,1,3,2,3,9
3236704,1168342,27,1,2,3,2,3,13
3236705,1168343,18,1,2,2,2,3,9
3236707,1168345,24,1,1,3,2,3,9
3236708,1168346,19,1,2,1,2,1,9
3236710,1168348,19,1,2,1,2,1,9
3236713,1168351,19,1,2,3,2,3,9
3236714,1168352,24,1,1,3,2,3,9
3236716,1168354,19,1,2,3,2,3,9
3236717,1168355,20,1,1,3,2,3,9
3236719,1168357,21,1,1,3,2,3,9
3236721,1168359,20,1,2,3,2,3,9
3236722,1168360,19,1,1,1,2,1,9
3236724,1168362,19,1,2,3,2,3,9
3236725,1168363,19,1,1,3,2,3,9
3236727,1168365,24,1,1,3,2,3,9
3236730,1168368,18,1,1,3,2,3,9
3236731,1168369,20,1,2,3,2,3,9
3236733,1168371,19,1,1,3,2,3,9
3236734,1168372,18,1,2,3,2,3,9
3236736,1168374,19,1,2,3,2,3,9
3236737,1168375,19,1,2,3,2,3,9
3236739,1168377,18,1,2,3,2,3,9
3236740,1168378,31,1,2,3,2,3,9
3236743,1168381,19,1,2,3,2,3,13
3236745,1168383,20,1,2,2,2,3,13
3236746,1168384,18,1,2,3,2,3,9
3236747,1168385,20,1,1,2,3,2,9
3236748,1168386,20,1,1,3,2,3,9
3236749,1168387,19,1,2,2,2,3,9
3236751,1168389,18,1,1,3,2,3,9
3236752,1168390,19,1,2,3,2,3,9
3236754,1168392,18,1,2,2,2,3,9
3236757,1168395,21,1,1,2,2,3,9
3236758,1168396,19,1,1,2,2,3,9
3236760,1168398,19,1,1,3,2,3,9
